sep=,
Seed,Name,Perfection,Suit_Armour_Shield_Strength,Suit_Armour_Health
597,Q-Field Bulwark,1.0,+34%,+33%
598,Nanite Padding,0.167,+30%,+33%
599,Nanite Padding,0.375,+31%,+33%
600,Lumen Bulwark,0.167,+30%,+33%
601,Lumen Padding,0.167,+30%,+33%
602,Lorentz Battery,0.167,+30%,+33%
603,Nanite Shield,0.792,+33%,+33%
604,Lorentz Lattice,1.0,+34%,+33%
605,Q-Field Battery,0.167,+30%,+33%
606,Nanite Battery,0.375,+31%,+33%
607,Nanite Padding,0.167,+30%,+33%
608,Lorentz Resonator,1.0,+34%,+33%
609,Lumen Polariser,1.0,+34%,+33%
610,Q-Field Resonator,0.583,+32%,+33%
611,Lumen Armour,0.167,+30%,+33%
612,Nanite Padding,0.583,+32%,+33%
613,Lumen Padding,0.375,+31%,+33%
614,Lorentz Bulwark,0.375,+31%,+33%
615,Lumen Bulwark,0.375,+31%,+33%
616,Q-Field Bulwark,0.375,+31%,+33%
617,Nanite Armour,0.167,+30%,+33%
618,Lumen Polariser,0.583,+32%,+33%
619,Harmonic Padding,0.167,+30%,+33%
620,Q-Field Grafts,1.0,+34%,+33%
621,Lorentz Buffer,0.167,+30%,+33%
622,Q-Field Grafts,0.583,+32%,+33%
623,Lorentz Armour,0.167,+30%,+33%
624,Q-Field Lattice,0.792,+33%,+33%
625,Lorentz Grafts,0.375,+31%,+33%
626,Lumen Buffer,0.167,+30%,+33%
627,Lorentz Grafts,0.375,+31%,+33%
628,Harmonic Grafts,0.167,+30%,+33%
629,Nanite Bulwark,0.167,+30%,+33%
630,Nanite Resonator,0.375,+31%,+33%
631,Nanite Padding,0.583,+32%,+33%
632,Lumen Grafts,0.167,+30%,+33%
633,Harmonic Padding,0.583,+32%,+33%
634,Lumen Padding,0.167,+30%,+33%
635,Harmonic Grafts,0.167,+30%,+33%
636,Lumen Polariser,0.167,+30%,+33%
637,Harmonic Battery,0.375,+31%,+33%
638,Harmonic Padding,0.583,+32%,+33%
639,Nanite Battery,1.0,+34%,+33%
640,Lorentz Armour,0.583,+32%,+33%
641,Nanite Padding,0.375,+31%,+33%
642,Q-Field Padding,0.583,+32%,+33%
643,Q-Field Buffer,0.167,+30%,+33%
644,Lumen Resonator,0.167,+30%,+33%
645,Q-Field Resonator,0.792,+33%,+33%
646,Q-Field Shield,0.375,+31%,+33%
647,Nanite Buffer,0.167,+30%,+33%
648,Lorentz Grafts,1.0,+34%,+33%
649,Lumen Grafts,0.167,+30%,+33%
650,Lorentz Battery,0.792,+33%,+33%
651,Nanite Padding,0.167,+30%,+33%
652,Nanite Battery,0.583,+32%,+33%
653,Lorentz Resonator,0.792,+33%,+33%
654,Nanite Lattice,0.583,+32%,+33%
655,Nanite Bulwark,0.167,+30%,+33%
656,Q-Field Buffer,0.167,+30%,+33%
657,Q-Field Shield,0.167,+30%,+33%
658,Lumen Battery,0.167,+30%,+33%
659,Harmonic Padding,0.167,+30%,+33%
660,Harmonic Polariser,0.167,+30%,+33%
661,Nanite Grafts,0.375,+31%,+33%
662,Lumen Grafts,0.167,+30%,+33%
663,Lorentz Shield,0.375,+31%,+33%
664,Nanite Resonator,0.167,+30%,+33%
665,Q-Field Buffer,0.167,+30%,+33%
666,Harmonic Padding,1.0,+34%,+33%
667,Nanite Shield,0.792,+33%,+33%
668,Q-Field Buffer,0.792,+33%,+33%
669,Nanite Lattice,0.167,+30%,+33%
670,Q-Field Lattice,0.167,+30%,+33%
671,Harmonic Shield,0.167,+30%,+33%
672,Lorentz Buffer,1.0,+34%,+33%
673,Lorentz Battery,0.167,+30%,+33%
674,Nanite Shield,0.375,+31%,+33%
675,Harmonic Grafts,0.583,+32%,+33%
676,Q-Field Padding,0.375,+31%,+33%
677,Lumen Bulwark,0.792,+33%,+33%
678,Nanite Buffer,0.167,+30%,+33%
679,Harmonic Buffer,0.167,+30%,+33%
680,Lumen Resonator,0.167,+30%,+33%
681,Harmonic Lattice,0.167,+30%,+33%
682,Nanite Padding,0.583,+32%,+33%
683,Q-Field Battery,0.583,+32%,+33%
684,Lumen Armour,0.583,+32%,+33%
685,Harmonic Lattice,1.0,+34%,+33%
686,Lorentz Grafts,0.375,+31%,+33%
687,Lorentz Resonator,0.167,+30%,+33%
688,Lorentz Resonator,0.375,+31%,+33%
689,Lumen Lattice,0.167,+30%,+33%
690,Q-Field Shield,0.167,+30%,+33%
691,Q-Field Resonator,0.583,+32%,+33%
692,Harmonic Battery,0.167,+30%,+33%
693,Lumen Padding,0.375,+31%,+33%
694,Harmonic Bulwark,0.792,+33%,+33%
695,Harmonic Battery,0.792,+33%,+33%
696,Lumen Buffer,0.375,+31%,+33%
697,Lorentz Resonator,0.583,+32%,+33%
698,Lorentz Grafts,1.0,+34%,+33%
699,Lumen Lattice,0.167,+30%,+33%
700,Harmonic Polariser,1.0,+34%,+33%
701,Q-Field Battery,0.375,+31%,+33%
702,Q-Field Buffer,0.583,+32%,+33%
703,Lumen Resonator,0.167,+30%,+33%
704,Nanite Armour,0.583,+32%,+33%
705,Harmonic Grafts,0.375,+31%,+33%
706,Lorentz Shield,0.375,+31%,+33%
707,Q-Field Shield,0.167,+30%,+33%
708,Q-Field Polariser,0.375,+31%,+33%
709,Lorentz Shield,0.167,+30%,+33%
710,Lorentz Padding,0.583,+32%,+33%
711,Harmonic Padding,0.375,+31%,+33%
712,Harmonic Bulwark,0.792,+33%,+33%
713,Lumen Polariser,0.167,+30%,+33%
714,Nanite Polariser,0.167,+30%,+33%
715,Q-Field Armour,0.375,+31%,+33%
716,Harmonic Shield,0.375,+31%,+33%
717,Q-Field Padding,0.167,+30%,+33%
718,Q-Field Padding,0.167,+30%,+33%
719,Nanite Buffer,0.167,+30%,+33%
720,Lumen Padding,0.792,+33%,+33%
721,Q-Field Resonator,0.375,+31%,+33%
722,Q-Field Resonator,0.167,+30%,+33%
723,Nanite Grafts,0.583,+32%,+33%
724,Harmonic Lattice,0.167,+30%,+33%
725,Lumen Buffer,0.583,+32%,+33%
726,Nanite Shield,0.167,+30%,+33%
727,Nanite Polariser,0.167,+30%,+33%
728,Lumen Grafts,1.0,+34%,+33%
729,Q-Field Shield,1.0,+34%,+33%
730,Harmonic Polariser,0.167,+30%,+33%
731,Nanite Grafts,0.792,+33%,+33%
732,Q-Field Armour,0.167,+30%,+33%
733,Harmonic Bulwark,0.167,+30%,+33%
734,Q-Field Shield,0.167,+30%,+33%
735,Lumen Resonator,0.167,+30%,+33%
736,Q-Field Armour,0.167,+30%,+33%
737,Nanite Polariser,0.167,+30%,+33%
738,Nanite Polariser,0.167,+30%,+33%
739,Harmonic Armour,0.167,+30%,+33%
740,Lorentz Armour,0.792,+33%,+33%
741,Harmonic Shield,0.792,+33%,+33%
742,Lorentz Buffer,0.792,+33%,+33%
743,Nanite Battery,0.167,+30%,+33%
744,Lorentz Padding,0.375,+31%,+33%
745,Harmonic Resonator,0.792,+33%,+33%
746,Lumen Buffer,0.792,+33%,+33%
747,Q-Field Shield,0.167,+30%,+33%
748,Q-Field Grafts,0.792,+33%,+33%
749,Harmonic Lattice,0.167,+30%,+33%
750,Harmonic Buffer,0.167,+30%,+33%
751,Lorentz Resonator,0.167,+30%,+33%
752,Lumen Armour,0.583,+32%,+33%
753,Harmonic Resonator,0.167,+30%,+33%
754,Lumen Bulwark,0.792,+33%,+33%
755,Harmonic Resonator,0.167,+30%,+33%
756,Q-Field Lattice,0.583,+32%,+33%
757,Lorentz Shield,0.167,+30%,+33%
758,Lorentz Grafts,0.167,+30%,+33%
759,Harmonic Lattice,1.0,+34%,+33%
760,Nanite Shield,0.375,+31%,+33%
761,Nanite Padding,0.583,+32%,+33%
762,Q-Field Grafts,0.167,+30%,+33%
763,Q-Field Shield,0.583,+32%,+33%
764,Lumen Resonator,0.167,+30%,+33%
765,Nanite Padding,0.167,+30%,+33%
766,Harmonic Bulwark,0.167,+30%,+33%
767,Q-Field Grafts,0.583,+32%,+33%
768,Lorentz Battery,0.167,+30%,+33%
769,Nanite Padding,0.167,+30%,+33%
770,Lorentz Bulwark,0.167,+30%,+33%
771,Nanite Shield,0.375,+31%,+33%
772,Harmonic Bulwark,0.375,+31%,+33%
773,Lumen Lattice,0.375,+31%,+33%
774,Harmonic Buffer,0.375,+31%,+33%
775,Nanite Battery,0.167,+30%,+33%
776,Lorentz Lattice,1.0,+34%,+33%
777,Lorentz Padding,0.167,+30%,+33%
778,Q-Field Bulwark,0.583,+32%,+33%
779,Lumen Bulwark,1.0,+34%,+33%
780,Q-Field Polariser,0.375,+31%,+33%
781,Nanite Shield,0.375,+31%,+33%
782,Lumen Armour,0.167,+30%,+33%
783,Lorentz Lattice,0.167,+30%,+33%
784,Q-Field Buffer,0.167,+30%,+33%
785,Harmonic Polariser,0.167,+30%,+33%
786,Nanite Buffer,0.167,+30%,+33%
787,Lumen Shield,0.167,+30%,+33%
788,Nanite Buffer,0.792,+33%,+33%
789,Q-Field Padding,1.0,+34%,+33%
790,Harmonic Resonator,0.167,+30%,+33%
791,Lorentz Shield,0.167,+30%,+33%
792,Q-Field Battery,0.167,+30%,+33%
793,Lumen Buffer,0.792,+33%,+33%
794,Q-Field Battery,0.167,+30%,+33%
795,Harmonic Armour,0.167,+30%,+33%
796,Nanite Grafts,0.167,+30%,+33%
797,Q-Field Lattice,0.167,+30%,+33%
798,Nanite Bulwark,0.167,+30%,+33%
799,Harmonic Lattice,0.375,+31%,+33%
800,Q-Field Buffer,0.792,+33%,+33%
801,Lorentz Padding,0.167,+30%,+33%
802,Lorentz Grafts,0.583,+32%,+33%
803,Lumen Grafts,0.167,+30%,+33%
804,Harmonic Battery,0.167,+30%,+33%
805,Nanite Grafts,0.167,+30%,+33%
806,Harmonic Shield,1.0,+34%,+33%
807,Harmonic Padding,0.167,+30%,+33%
808,Nanite Shield,0.583,+32%,+33%
809,Harmonic Grafts,0.583,+32%,+33%
810,Q-Field Lattice,1.0,+34%,+33%
811,Harmonic Grafts,0.792,+33%,+33%
812,Lumen Buffer,0.375,+31%,+33%
813,Harmonic Shield,0.167,+30%,+33%
814,Harmonic Buffer,0.792,+33%,+33%
815,Lorentz Polariser,0.375,+31%,+33%
816,Lorentz Resonator,0.167,+30%,+33%
817,Nanite Battery,0.792,+33%,+33%
818,Lorentz Armour,0.375,+31%,+33%
819,Nanite Bulwark,1.0,+34%,+33%
820,Lorentz Padding,1.0,+34%,+33%
821,Q-Field Lattice,1.0,+34%,+33%
822,Lorentz Polariser,0.167,+30%,+33%
823,Lumen Buffer,0.167,+30%,+33%
824,Harmonic Grafts,0.583,+32%,+33%
825,Lumen Bulwark,0.583,+32%,+33%
826,Q-Field Resonator,0.792,+33%,+33%
827,Q-Field Shield,0.583,+32%,+33%
828,Q-Field Grafts,0.167,+30%,+33%
829,Harmonic Resonator,0.167,+30%,+33%
830,Lumen Grafts,0.583,+32%,+33%
831,Lumen Battery,0.792,+33%,+33%
832,Q-Field Battery,0.792,+33%,+33%
833,Lumen Polariser,0.583,+32%,+33%
834,Harmonic Polariser,0.792,+33%,+33%
835,Q-Field Buffer,0.375,+31%,+33%
836,Lorentz Buffer,0.167,+30%,+33%
837,Lumen Bulwark,0.375,+31%,+33%
838,Harmonic Armour,0.583,+32%,+33%
839,Lorentz Shield,0.792,+33%,+33%
840,Lorentz Battery,1.0,+34%,+33%
841,Q-Field Polariser,0.375,+31%,+33%
842,Nanite Armour,1.0,+34%,+33%
843,Lumen Lattice,1.0,+34%,+33%
844,Lumen Polariser,0.167,+30%,+33%
845,Lumen Bulwark,0.167,+30%,+33%
846,Harmonic Grafts,0.167,+30%,+33%
847,Q-Field Polariser,0.375,+31%,+33%
848,Q-Field Armour,0.167,+30%,+33%
849,Lorentz Polariser,0.583,+32%,+33%
850,Lorentz Resonator,0.167,+30%,+33%
851,Nanite Battery,0.583,+32%,+33%
852,Harmonic Polariser,0.167,+30%,+33%
853,Lumen Shield,0.167,+30%,+33%
854,Lorentz Lattice,0.167,+30%,+33%
855,Q-Field Buffer,0.375,+31%,+33%
856,Nanite Bulwark,0.583,+32%,+33%
857,Lorentz Armour,0.792,+33%,+33%
858,Q-Field Battery,0.167,+30%,+33%
859,Lorentz Resonator,0.583,+32%,+33%
860,Q-Field Resonator,0.375,+31%,+33%
861,Nanite Grafts,0.167,+30%,+33%
862,Q-Field Battery,0.583,+32%,+33%
863,Lumen Buffer,0.375,+31%,+33%
864,Lorentz Shield,0.167,+30%,+33%
865,Lorentz Bulwark,0.167,+30%,+33%
866,Lorentz Bulwark,0.583,+32%,+33%
867,Q-Field Grafts,0.167,+30%,+33%
868,Harmonic Buffer,0.167,+30%,+33%
869,Lumen Padding,0.583,+32%,+33%
870,Lumen Bulwark,0.167,+30%,+33%
871,Nanite Bulwark,0.375,+31%,+33%
872,Q-Field Armour,0.167,+30%,+33%
873,Lumen Lattice,0.375,+31%,+33%
874,Q-Field Lattice,1.0,+34%,+33%
875,Harmonic Lattice,0.167,+30%,+33%
876,Nanite Shield,0.583,+32%,+33%
877,Lumen Shield,0.583,+32%,+33%
878,Harmonic Resonator,0.375,+31%,+33%
879,Q-Field Bulwark,0.167,+30%,+33%
880,Lorentz Buffer,0.167,+30%,+33%
881,Lorentz Resonator,1.0,+34%,+33%
882,Harmonic Shield,0.583,+32%,+33%
883,Nanite Buffer,0.792,+33%,+33%
884,Lumen Bulwark,0.167,+30%,+33%
885,Q-Field Padding,0.375,+31%,+33%
886,Q-Field Resonator,0.167,+30%,+33%
887,Nanite Battery,0.583,+32%,+33%
888,Nanite Polariser,0.167,+30%,+33%
889,Lorentz Battery,0.167,+30%,+33%
890,Harmonic Resonator,0.792,+33%,+33%
891,Q-Field Padding,0.167,+30%,+33%
892,Lorentz Armour,1.0,+34%,+33%
893,Lumen Bulwark,0.167,+30%,+33%
894,Lorentz Buffer,0.167,+30%,+33%
895,Harmonic Bulwark,0.167,+30%,+33%
896,Q-Field Shield,0.792,+33%,+33%
897,Nanite Armour,0.583,+32%,+33%
898,Harmonic Shield,0.792,+33%,+33%
899,Q-Field Battery,0.375,+31%,+33%
900,Lumen Armour,0.167,+30%,+33%
901,Lorentz Battery,0.375,+31%,+33%
902,Harmonic Shield,0.375,+31%,+33%
903,Harmonic Lattice,0.167,+30%,+33%
904,Harmonic Resonator,0.375,+31%,+33%
905,Nanite Polariser,0.375,+31%,+33%
906,Harmonic Buffer,0.167,+30%,+33%
907,Lumen Padding,0.167,+30%,+33%
908,Harmonic Bulwark,0.167,+30%,+33%
909,Nanite Buffer,0.167,+30%,+33%
910,Nanite Bulwark,1.0,+34%,+33%
911,Nanite Shield,0.167,+30%,+33%
912,Harmonic Buffer,0.167,+30%,+33%
913,Harmonic Polariser,0.167,+30%,+33%
914,Nanite Battery,0.792,+33%,+33%
915,Nanite Grafts,0.167,+30%,+33%
916,Q-Field Grafts,0.167,+30%,+33%
917,Harmonic Lattice,0.167,+30%,+33%
918,Nanite Padding,0.167,+30%,+33%
919,Lumen Shield,0.167,+30%,+33%
920,Q-Field Grafts,0.375,+31%,+33%
921,Nanite Battery,0.375,+31%,+33%
922,Q-Field Resonator,1.0,+34%,+33%
923,Nanite Resonator,0.583,+32%,+33%
924,Lorentz Shield,0.583,+32%,+33%
925,Harmonic Padding,1.0,+34%,+33%
926,Lorentz Buffer,0.167,+30%,+33%
927,Lorentz Resonator,0.583,+32%,+33%
928,Nanite Buffer,0.375,+31%,+33%
929,Nanite Resonator,0.167,+30%,+33%
930,Harmonic Polariser,0.375,+31%,+33%
931,Lumen Battery,0.792,+33%,+33%
932,Lumen Padding,0.583,+32%,+33%
933,Nanite Shield,0.167,+30%,+33%
934,Q-Field Bulwark,0.792,+33%,+33%
935,Lumen Armour,0.792,+33%,+33%
936,Harmonic Armour,0.375,+31%,+33%
937,Q-Field Grafts,0.583,+32%,+33%
938,Lorentz Padding,0.583,+32%,+33%
939,Q-Field Resonator,0.375,+31%,+33%
940,Q-Field Padding,0.167,+30%,+33%
941,Lorentz Armour,0.375,+31%,+33%
942,Lorentz Grafts,0.792,+33%,+33%
943,Harmonic Armour,0.792,+33%,+33%
944,Q-Field Bulwark,0.792,+33%,+33%
945,Q-Field Padding,0.167,+30%,+33%
946,Nanite Grafts,0.167,+30%,+33%
947,Q-Field Shield,0.167,+30%,+33%
948,Q-Field Grafts,0.167,+30%,+33%
949,Q-Field Bulwark,0.167,+30%,+33%
950,Lumen Lattice,0.167,+30%,+33%
951,Lumen Grafts,0.167,+30%,+33%
952,Harmonic Resonator,0.167,+30%,+33%
953,Harmonic Battery,1.0,+34%,+33%
954,Lumen Buffer,0.583,+32%,+33%
955,Lumen Resonator,0.375,+31%,+33%
956,Q-Field Polariser,0.375,+31%,+33%
957,Q-Field Polariser,0.583,+32%,+33%
958,Harmonic Padding,0.375,+31%,+33%
959,Nanite Armour,0.167,+30%,+33%
960,Lumen Battery,0.375,+31%,+33%
961,Harmonic Resonator,0.792,+33%,+33%
962,Nanite Resonator,1.0,+34%,+33%
963,Q-Field Battery,0.167,+30%,+33%
964,Lumen Grafts,0.792,+33%,+33%
965,Nanite Grafts,0.792,+33%,+33%
966,Lorentz Shield,1.0,+34%,+33%
967,Harmonic Polariser,0.167,+30%,+33%
968,Lumen Padding,0.792,+33%,+33%
969,Nanite Padding,0.167,+30%,+33%
970,Nanite Padding,0.167,+30%,+33%
971,Lorentz Armour,0.375,+31%,+33%
972,Nanite Grafts,0.375,+31%,+33%
973,Q-Field Shield,0.792,+33%,+33%
974,Lumen Resonator,0.375,+31%,+33%
975,Harmonic Lattice,0.167,+30%,+33%
976,Nanite Grafts,0.375,+31%,+33%
977,Harmonic Polariser,1.0,+34%,+33%
978,Q-Field Bulwark,0.583,+32%,+33%
979,Harmonic Battery,0.583,+32%,+33%
980,Q-Field Battery,0.167,+30%,+33%
981,Harmonic Bulwark,0.167,+30%,+33%
982,Lumen Grafts,0.167,+30%,+33%
983,Lumen Padding,0.792,+33%,+33%
984,Harmonic Battery,0.792,+33%,+33%
985,Lorentz Lattice,0.375,+31%,+33%
986,Q-Field Shield,0.792,+33%,+33%
987,Lumen Buffer,0.792,+33%,+33%
988,Lorentz Shield,0.167,+30%,+33%
989,Nanite Shield,1.0,+34%,+33%
990,Nanite Battery,0.167,+30%,+33%
991,Harmonic Battery,0.583,+32%,+33%
992,Harmonic Shield,0.167,+30%,+33%
993,Lorentz Buffer,0.167,+30%,+33%
994,Q-Field Armour,0.167,+30%,+33%
995,Harmonic Polariser,0.375,+31%,+33%
996,Lorentz Resonator,0.167,+30%,+33%
997,Nanite Polariser,0.167,+30%,+33%
998,Q-Field Buffer,0.583,+32%,+33%
999,Lorentz Padding,0.792,+33%,+33%
1000,Nanite Padding,0.792,+33%,+33%
1001,Q-Field Lattice,0.375,+31%,+33%
1002,Lorentz Battery,0.167,+30%,+33%
1003,Q-Field Resonator,0.583,+32%,+33%
1004,Nanite Buffer,0.375,+31%,+33%
1005,Lumen Bulwark,0.792,+33%,+33%
1006,Lumen Polariser,0.167,+30%,+33%
1007,Harmonic Bulwark,0.167,+30%,+33%
1008,Harmonic Shield,0.583,+32%,+33%
1009,Q-Field Polariser,0.375,+31%,+33%
1010,Nanite Battery,0.167,+30%,+33%
1011,Lumen Buffer,0.583,+32%,+33%
1012,Lorentz Shield,0.375,+31%,+33%
1013,Nanite Battery,0.583,+32%,+33%
1014,Harmonic Armour,0.167,+30%,+33%
1015,Nanite Battery,0.167,+30%,+33%
1016,Nanite Armour,0.167,+30%,+33%
1017,Lumen Armour,0.792,+33%,+33%
1018,Lorentz Shield,0.167,+30%,+33%
1019,Harmonic Lattice,0.167,+30%,+33%
1020,Nanite Grafts,0.583,+32%,+33%
1021,Lumen Resonator,0.167,+30%,+33%
1022,Harmonic Buffer,0.167,+30%,+33%
1023,Lumen Grafts,0.167,+30%,+33%
1024,Nanite Armour,0.375,+31%,+33%
1025,Nanite Battery,1.0,+34%,+33%
1026,Q-Field Grafts,1.0,+34%,+33%
1027,Lorentz Grafts,0.167,+30%,+33%
1028,Harmonic Armour,1.0,+34%,+33%
1029,Lorentz Resonator,0.167,+30%,+33%
1030,Lorentz Polariser,0.167,+30%,+33%
1031,Nanite Bulwark,0.167,+30%,+33%
1032,Q-Field Bulwark,0.375,+31%,+33%
1033,Harmonic Padding,0.375,+31%,+33%
1034,Harmonic Battery,0.583,+32%,+33%
1035,Lumen Bulwark,0.167,+30%,+33%
1036,Q-Field Polariser,0.792,+33%,+33%
1037,Lumen Shield,0.375,+31%,+33%
1038,Nanite Shield,0.792,+33%,+33%
1039,Q-Field Padding,0.792,+33%,+33%
1040,Harmonic Padding,0.167,+30%,+33%
1041,Harmonic Shield,0.167,+30%,+33%
1042,Lumen Bulwark,0.167,+30%,+33%
1043,Q-Field Buffer,0.583,+32%,+33%
1044,Harmonic Battery,1.0,+34%,+33%
1045,Nanite Resonator,0.167,+30%,+33%
1046,Lorentz Armour,0.167,+30%,+33%
1047,Lorentz Polariser,0.167,+30%,+33%
1048,Lorentz Grafts,0.792,+33%,+33%
1049,Harmonic Lattice,1.0,+34%,+33%
1050,Harmonic Grafts,0.167,+30%,+33%
1051,Lumen Padding,0.583,+32%,+33%
1052,Nanite Shield,0.167,+30%,+33%
1053,Nanite Padding,0.167,+30%,+33%
1054,Nanite Resonator,0.167,+30%,+33%
1055,Q-Field Polariser,0.167,+30%,+33%
1056,Lumen Resonator,0.167,+30%,+33%
1057,Lorentz Shield,0.583,+32%,+33%
1058,Harmonic Grafts,0.167,+30%,+33%
1059,Lumen Armour,1.0,+34%,+33%
1060,Lorentz Battery,0.792,+33%,+33%
1061,Lumen Buffer,0.167,+30%,+33%
1062,Harmonic Resonator,0.167,+30%,+33%
1063,Q-Field Armour,0.375,+31%,+33%
1064,Nanite Armour,0.167,+30%,+33%
1065,Harmonic Buffer,0.167,+30%,+33%
1066,Lorentz Bulwark,0.167,+30%,+33%
1067,Lorentz Polariser,0.375,+31%,+33%
1068,Lumen Shield,1.0,+34%,+33%
1069,Lumen Bulwark,0.375,+31%,+33%
1070,Lumen Grafts,0.792,+33%,+33%
1071,Lorentz Armour,0.167,+30%,+33%
1072,Lumen Armour,0.167,+30%,+33%
1073,Nanite Padding,0.583,+32%,+33%
1074,Lorentz Battery,0.792,+33%,+33%
1075,Harmonic Battery,0.167,+30%,+33%
1076,Harmonic Lattice,0.167,+30%,+33%
1077,Nanite Resonator,0.583,+32%,+33%
1078,Lumen Lattice,0.375,+31%,+33%
1079,Harmonic Padding,0.167,+30%,+33%
1080,Nanite Grafts,0.792,+33%,+33%
1081,Lumen Resonator,0.167,+30%,+33%
1082,Q-Field Battery,0.167,+30%,+33%
1083,Harmonic Battery,0.167,+30%,+33%
1084,Lorentz Buffer,0.167,+30%,+33%
1085,Lorentz Armour,0.167,+30%,+33%
1086,Q-Field Polariser,0.167,+30%,+33%
1087,Q-Field Padding,0.167,+30%,+33%
1088,Nanite Polariser,0.167,+30%,+33%
1089,Lumen Battery,0.167,+30%,+33%
1090,Nanite Grafts,0.583,+32%,+33%
1091,Nanite Resonator,0.375,+31%,+33%
1092,Harmonic Bulwark,0.792,+33%,+33%
1093,Q-Field Shield,1.0,+34%,+33%
1094,Nanite Lattice,0.375,+31%,+33%
1095,Nanite Battery,0.167,+30%,+33%
1096,Nanite Padding,1.0,+34%,+33%
1097,Harmonic Buffer,0.167,+30%,+33%
1098,Lumen Armour,0.583,+32%,+33%
1099,Lumen Polariser,0.167,+30%,+33%
1100,Lorentz Polariser,0.583,+32%,+33%
1101,Lumen Padding,0.167,+30%,+33%
1102,Harmonic Resonator,0.583,+32%,+33%
1103,Lorentz Lattice,1.0,+34%,+33%
1104,Lorentz Bulwark,0.167,+30%,+33%
1105,Nanite Shield,0.167,+30%,+33%
1106,Nanite Battery,0.583,+32%,+33%
1107,Lumen Grafts,1.0,+34%,+33%
1108,Q-Field Armour,0.167,+30%,+33%
1109,Lorentz Buffer,0.167,+30%,+33%
1110,Lorentz Battery,0.167,+30%,+33%
1111,Q-Field Lattice,0.167,+30%,+33%
1112,Nanite Buffer,0.583,+32%,+33%
1113,Q-Field Polariser,0.167,+30%,+33%
1114,Lumen Shield,0.375,+31%,+33%
1115,Harmonic Buffer,0.583,+32%,+33%
1116,Nanite Lattice,0.167,+30%,+33%
1117,Lumen Bulwark,0.167,+30%,+33%
1118,Nanite Shield,0.167,+30%,+33%
1119,Lumen Resonator,0.792,+33%,+33%
1120,Nanite Resonator,0.375,+31%,+33%
1121,Q-Field Grafts,0.167,+30%,+33%
1122,Lorentz Battery,0.167,+30%,+33%
1123,Lorentz Armour,0.167,+30%,+33%
1124,Lumen Battery,0.167,+30%,+33%
1125,Nanite Polariser,0.167,+30%,+33%
1126,Harmonic Buffer,0.167,+30%,+33%
1127,Lumen Polariser,0.375,+31%,+33%
1128,Q-Field Polariser,0.375,+31%,+33%
1129,Nanite Resonator,0.375,+31%,+33%
1130,Lumen Armour,0.375,+31%,+33%
1131,Nanite Resonator,0.167,+30%,+33%
1132,Nanite Battery,0.167,+30%,+33%
1133,Q-Field Armour,0.583,+32%,+33%
1134,Lumen Polariser,0.167,+30%,+33%
1135,Nanite Padding,0.167,+30%,+33%
1136,Lumen Grafts,0.375,+31%,+33%
1137,Q-Field Padding,0.167,+30%,+33%
1138,Lorentz Buffer,0.583,+32%,+33%
1139,Lumen Grafts,0.167,+30%,+33%
1140,Nanite Bulwark,0.167,+30%,+33%
1141,Lumen Armour,0.375,+31%,+33%
1142,Q-Field Padding,0.167,+30%,+33%
1143,Nanite Battery,1.0,+34%,+33%
1144,Lumen Armour,1.0,+34%,+33%
1145,Lorentz Padding,1.0,+34%,+33%
1146,Q-Field Bulwark,0.583,+32%,+33%
1147,Lumen Grafts,0.167,+30%,+33%
1148,Harmonic Buffer,0.167,+30%,+33%
1149,Harmonic Resonator,0.167,+30%,+33%
1150,Harmonic Buffer,0.375,+31%,+33%
1151,Lumen Grafts,0.167,+30%,+33%
1152,Q-Field Armour,0.583,+32%,+33%
1153,Harmonic Polariser,0.167,+30%,+33%
1154,Lumen Shield,0.583,+32%,+33%
1155,Harmonic Grafts,0.167,+30%,+33%
1156,Q-Field Grafts,0.792,+33%,+33%
1157,Harmonic Grafts,0.167,+30%,+33%
1158,Lumen Armour,0.375,+31%,+33%
1159,Harmonic Resonator,0.167,+30%,+33%
1160,Harmonic Bulwark,0.167,+30%,+33%
1161,Lumen Resonator,0.792,+33%,+33%
1162,Nanite Bulwark,0.167,+30%,+33%
1163,Lumen Shield,0.167,+30%,+33%
1164,Harmonic Lattice,0.375,+31%,+33%
1165,Lumen Buffer,0.583,+32%,+33%
1166,Lorentz Bulwark,0.792,+33%,+33%
1167,Nanite Buffer,0.167,+30%,+33%
1168,Q-Field Shield,0.167,+30%,+33%
1169,Lumen Armour,0.167,+30%,+33%
1170,Q-Field Armour,0.167,+30%,+33%
1171,Lorentz Shield,0.792,+33%,+33%
1172,Nanite Battery,0.583,+32%,+33%
1173,Nanite Lattice,0.375,+31%,+33%
1174,Q-Field Battery,0.167,+30%,+33%
1175,Q-Field Bulwark,0.167,+30%,+33%
1176,Q-Field Bulwark,0.375,+31%,+33%
1177,Harmonic Polariser,0.167,+30%,+33%
1178,Harmonic Battery,0.167,+30%,+33%
1179,Q-Field Grafts,0.167,+30%,+33%
1180,Lorentz Resonator,0.583,+32%,+33%
1181,Q-Field Padding,0.167,+30%,+33%
1182,Lumen Bulwark,0.583,+32%,+33%
1183,Harmonic Lattice,0.167,+30%,+33%
1184,Lorentz Grafts,1.0,+34%,+33%
1185,Lumen Battery,0.792,+33%,+33%
1186,Lorentz Grafts,0.583,+32%,+33%
1187,Lumen Polariser,0.792,+33%,+33%
