sep=,
Seed,Name,Perfection,Suit_Energy,Suit_Energy_Regen
576,Kinetic Stabiliser,0.04,+50%,+27%
577,T-Gel Stabiliser,0.02,+50%,+26%
578,Kinetic Recycler,0.34,+50%,+42%
579,Solar Recycler,0.334,+69%,+32%
580,Liquid Gas Generator Unit,0.193,+67%,+26%
581,T-Gel Purifier,0.384,+68%,+35%
582,Kinetic Harvester,0.422,+58%,+42%
583,Liquid Gas Harvester,0.727,+82%,+45%
584,Liquid Gas Recycler,0.46,+50%,+48%
585,Liquid Gas Recycler,0.171,+55%,+31%
586,Solar Harvester,0.622,+62%,+50%
587,Liquid Gas Harvester,0.305,+76%,+27%
588,Liquid Gas Pump,0.694,+69%,+50%
589,Liquid Gas Filter,0.211,+53%,+34%
590,T-Gel Pump,0.386,+80%,+29%
591,Solar Stabiliser,0.264,+72%,+27%
592,Solar Sieve,0.403,+66%,+37%
593,T-Gel Drain,0.1,+52%,+29%
594,Solar Filter,0.214,+69%,+26%
595,Liquid Gas Sieve,0.44,+50%,+47%
596,T-Gel Stabiliser,0.58,+99%,+29%
597,Solar Stabiliser,0.569,+96%,+30%
598,T-Gel Drain,0.4,+50%,+45%
599,T-Gel Drain,0.352,+61%,+37%
600,Liquid Gas Stabiliser,0.04,+52%,+26%
601,Liquid Gas Drain,0.071,+53%,+27%
602,Kinetic Tanks,0.211,+53%,+34%
603,T-Gel Generator Unit,0.326,+80%,+26%
604,Kinetic Filter,0.688,+90%,+39%
605,Solar Tanks,0.511,+57%,+47%
606,T-Gel Tanks,0.242,+62%,+31%
607,T-Gel Drain,0.25,+51%,+37%
608,Kinetic Harvester,0.52,+99%,+26%
609,Liquid Gas Pump,0.51,+98%,+26%
610,Solar Harvester,0.365,+76%,+30%
611,Liquid Gas Recycler,0.391,+57%,+41%
612,T-Gel Drain,0.274,+71%,+28%
613,Liquid Gas Drain,0.223,+64%,+29%
614,Kinetic Stabiliser,0.223,+66%,+28%
615,Liquid Gas Stabiliser,0.433,+67%,+38%
616,Solar Stabiliser,0.142,+62%,+26%
617,T-Gel Recycler,0.351,+57%,+39%
618,Liquid Gas Pump,0.564,+70%,+43%
619,Vacuum Drain,0.02,+50%,+26%
620,Solar Purifier,0.469,+94%,+26%
621,Kinetic Sieve,0.522,+58%,+47%
622,Solar Purifier,0.405,+74%,+33%
623,Kinetic Recycler,0.332,+59%,+37%
624,Solar Filter,0.617,+85%,+38%
625,Kinetic Purifier,0.542,+62%,+46%
626,Liquid Gas Sieve,0.572,+59%,+49%
627,Kinetic Purifier,0.132,+61%,+26%
628,Vacuum Purifier,0.112,+59%,+26%
629,T-Gel Stabiliser,0.422,+58%,+42%
630,T-Gel Harvester,0.553,+65%,+45%
631,T-Gel Drain,0.655,+75%,+45%
632,Liquid Gas Purifier,0.26,+50%,+38%
633,Vacuum Drain,0.335,+75%,+29%
634,Liquid Gas Drain,0.1,+50%,+30%
635,Vacuum Purifier,0.122,+58%,+27%
636,Liquid Gas Pump,0.25,+51%,+37%
637,Vacuum Tanks,0.533,+65%,+44%
638,Vacuum Drain,0.504,+72%,+39%
639,T-Gel Tanks,0.449,+92%,+26%
640,Kinetic Recycler,0.655,+75%,+45%
641,T-Gel Drain,0.302,+60%,+35%
642,Solar Drain,0.396,+77%,+31%
643,Solar Sieve,0.361,+56%,+40%
644,Liquid Gas Harvester,0.102,+58%,+26%
645,Solar Harvester,0.427,+84%,+29%
646,Solar Generator Unit,0.482,+62%,+43%
647,T-Gel Sieve,0.02,+50%,+26%
648,Kinetic Purifier,0.458,+91%,+27%
649,Liquid Gas Purifier,0.171,+55%,+31%
650,Kinetic Tanks,0.758,+89%,+43%
651,T-Gel Drain,0.111,+57%,+27%
652,T-Gel Tanks,0.395,+75%,+32%
653,Kinetic Harvester,0.798,+87%,+46%
654,T-Gel Filter,0.386,+78%,+30%
655,T-Gel Stabiliser,0.351,+55%,+40%
656,Solar Sieve,0.321,+56%,+38%
657,Solar Generator Unit,0.371,+55%,+41%
658,Liquid Gas Tanks,0.081,+56%,+26%
659,Vacuum Drain,0.112,+59%,+26%
660,Vacuum Pump,0.24,+50%,+37%
661,T-Gel Purifier,0.334,+69%,+32%
662,Liquid Gas Purifier,0.02,+50%,+26%
663,Kinetic Generator Unit,0.212,+61%,+30%
664,T-Gel Harvester,0.342,+58%,+38%
665,Solar Sieve,0.141,+56%,+29%
666,Vacuum Drain,0.469,+94%,+26%
667,T-Gel Generator Unit,0.417,+83%,+29%
668,Solar Sieve,0.377,+85%,+26%
669,T-Gel Filter,0.171,+55%,+31%
670,Solar Filter,0.02,+50%,+26%
671,Vacuum Generator Unit,0.171,+55%,+31%
672,Kinetic Sieve,0.658,+91%,+37%
673,Kinetic Tanks,0.26,+50%,+38%
674,T-Gel Generator Unit,0.142,+62%,+26%
675,Vacuum Purifier,0.304,+72%,+29%
676,Solar Drain,0.214,+69%,+26%
677,Liquid Gas Stabiliser,0.777,+83%,+47%
678,T-Gel Sieve,0.071,+53%,+27%
679,Vacuum Sieve,0.17,+51%,+33%
680,Liquid Gas Harvester,0.051,+53%,+26%
681,Vacuum Filter,0.111,+55%,+28%
682,T-Gel Drain,0.434,+71%,+36%
683,Solar Tanks,0.315,+73%,+29%
684,Liquid Gas Recycler,0.296,+77%,+26%
685,Vacuum Filter,0.69,+98%,+35%
686,Kinetic Purifier,0.213,+67%,+27%
687,Kinetic Harvester,0.03,+51%,+26%
688,Kinetic Harvester,0.153,+63%,+26%
689,Liquid Gas Filter,0.38,+52%,+43%
690,Solar Generator Unit,0.1,+52%,+29%
691,Solar Harvester,0.265,+74%,+26%
692,Vacuum Tanks,0.061,+54%,+26%
693,Liquid Gas Drain,0.193,+67%,+26%
694,Vacuum Stabiliser,0.426,+80%,+31%
695,Vacuum Tanks,0.476,+81%,+33%
696,Liquid Gas Sieve,0.163,+64%,+26%
697,Kinetic Harvester,0.274,+71%,+28%
698,Kinetic Purifier,0.72,+99%,+36%
699,Liquid Gas Filter,0.52,+52%,+50%
700,Vacuum Pump,0.598,+91%,+34%
701,Solar Tanks,0.603,+66%,+47%
702,Solar Sieve,0.285,+74%,+27%
703,Liquid Gas Harvester,0.251,+53%,+36%
704,T-Gel Recycler,0.224,+70%,+26%
705,Vacuum Purifier,0.193,+67%,+26%
706,Kinetic Generator Unit,0.212,+61%,+30%
707,Solar Generator Unit,0.31,+51%,+40%
708,Solar Pump,0.182,+62%,+28%
709,Kinetic Generator Unit,0.051,+53%,+26%
710,Kinetic Drain,0.685,+76%,+46%
711,Vacuum Drain,0.142,+62%,+26%
712,Vacuum Stabiliser,0.336,+81%,+26%
713,Liquid Gas Pump,0.541,+54%,+50%
714,T-Gel Pump,0.071,+55%,+26%
715,Solar Recycler,0.122,+60%,+26%
716,Vacuum Generator Unit,0.582,+60%,+49%
717,Solar Drain,0.03,+51%,+26%
718,Solar Drain,0.102,+58%,+26%
719,T-Gel Sieve,0.44,+50%,+47%
720,Liquid Gas Drain,0.347,+82%,+26%
721,Solar Harvester,0.132,+61%,+26%
722,Solar Harvester,0.02,+50%,+26%
723,T-Gel Purifier,0.316,+77%,+27%
724,Vacuum Filter,0.03,+51%,+26%
725,Liquid Gas Sieve,0.255,+73%,+26%
726,T-Gel Generator Unit,0.18,+50%,+34%
727,T-Gel Pump,0.06,+50%,+28%
728,Liquid Gas Purifier,0.539,+93%,+30%
729,Solar Generator Unit,0.839,+93%,+45%
730,Vacuum Pump,0.28,+52%,+38%
731,T-Gel Purifier,0.816,+81%,+50%
732,Solar Recycler,0.282,+58%,+35%
733,Vacuum Stabiliser,0.421,+54%,+44%
734,Solar Generator Unit,0.1,+50%,+30%
735,Liquid Gas Harvester,0.03,+51%,+26%
736,Solar Recycler,0.101,+56%,+27%
737,T-Gel Pump,0.412,+59%,+41%
738,T-Gel Pump,0.142,+58%,+28%
739,Vacuum Recycler,0.431,+53%,+45%
740,Kinetic Recycler,0.446,+80%,+32%
741,Vacuum Generator Unit,0.417,+85%,+28%
742,Kinetic Sieve,0.448,+88%,+28%
743,T-Gel Tanks,0.08,+52%,+28%
744,Kinetic Drain,0.402,+62%,+39%
745,Vacuum Harvester,0.398,+87%,+26%
746,Liquid Gas Sieve,0.336,+81%,+26%
747,Solar Generator Unit,0.262,+58%,+34%
748,Solar Purifier,0.457,+85%,+30%
749,Vacuum Filter,0.151,+55%,+30%
750,Vacuum Sieve,0.061,+54%,+26%
751,Kinetic Harvester,0.421,+56%,+43%
752,Liquid Gas Recycler,0.255,+73%,+26%
753,Vacuum Harvester,0.081,+56%,+26%
754,Liquid Gas Stabiliser,0.426,+80%,+31%
755,Vacuum Harvester,0.34,+50%,+42%
756,Solar Filter,0.444,+72%,+36%
757,Kinetic Generator Unit,0.34,+50%,+42%
758,Kinetic Purifier,0.18,+50%,+34%
759,Vacuum Filter,0.759,+95%,+40%
760,T-Gel Generator Unit,0.243,+64%,+30%
761,T-Gel Drain,0.604,+72%,+44%
762,Solar Purifier,0.42,+52%,+45%
763,Solar Generator Unit,0.425,+76%,+33%
764,Liquid Gas Harvester,0.03,+51%,+26%
765,T-Gel Drain,0.061,+54%,+26%
766,Vacuum Stabiliser,0.3,+50%,+40%
767,Solar Purifier,0.574,+71%,+43%
768,Kinetic Tanks,0.08,+50%,+29%
769,T-Gel Drain,0.101,+56%,+27%
770,Kinetic Stabiliser,0.34,+52%,+41%
771,T-Gel Generator Unit,0.163,+64%,+26%
772,Vacuum Stabiliser,0.214,+69%,+26%
773,Liquid Gas Filter,0.442,+62%,+41%
774,Vacuum Sieve,0.263,+64%,+31%
775,T-Gel Tanks,0.051,+53%,+26%
776,Kinetic Filter,0.54,+99%,+27%
777,Kinetic Drain,0.351,+55%,+40%
778,Solar Stabiliser,0.626,+78%,+42%
779,Liquid Gas Stabiliser,0.5,+97%,+26%
780,Solar Pump,0.212,+61%,+30%
781,T-Gel Generator Unit,0.313,+67%,+32%
782,Liquid Gas Recycler,0.42,+50%,+46%
783,Kinetic Filter,0.2,+50%,+35%
784,Solar Sieve,0.091,+57%,+26%
785,Vacuum Pump,0.16,+50%,+33%
786,T-Gel Sieve,0.402,+58%,+41%
787,Liquid Gas Generator Unit,0.281,+54%,+37%
788,T-Gel Sieve,0.427,+84%,+29%
789,Solar Drain,0.969,+96%,+50%
790,Vacuum Harvester,0.03,+51%,+26%
791,Kinetic Generator Unit,0.412,+59%,+41%
792,Solar Tanks,0.02,+50%,+26%
793,Liquid Gas Sieve,0.538,+87%,+33%
794,Solar Tanks,0.06,+50%,+28%
795,Vacuum Recycler,0.02,+50%,+26%
796,T-Gel Purifier,0.101,+54%,+28%
797,Solar Filter,0.02,+50%,+26%
798,T-Gel Stabiliser,0.5,+50%,+50%
799,Vacuum Filter,0.694,+69%,+50%
800,Solar Sieve,0.716,+81%,+45%
801,Kinetic Drain,0.331,+57%,+38%
802,Kinetic Purifier,0.356,+79%,+28%
803,Liquid Gas Purifier,0.131,+53%,+30%
804,Vacuum Tanks,0.222,+58%,+32%
805,T-Gel Purifier,0.131,+57%,+28%
806,Vacuum Generator Unit,0.99,+98%,+50%
807,Vacuum Drain,0.351,+57%,+39%
808,T-Gel Generator Unit,0.265,+74%,+26%
809,Vacuum Purifier,0.395,+73%,+33%
810,Solar Filter,0.52,+97%,+27%
811,Vacuum Purifier,0.707,+82%,+44%
812,Liquid Gas Sieve,0.472,+61%,+43%
813,Vacuum Generator Unit,0.3,+50%,+40%
814,Vacuum Sieve,0.717,+83%,+44%
815,Kinetic Pump,0.503,+64%,+43%
816,Kinetic Harvester,0.071,+55%,+26%
817,T-Gel Tanks,0.367,+84%,+26%
818,Kinetic Recycler,0.352,+61%,+37%
819,T-Gel Stabiliser,0.749,+94%,+40%
820,Kinetic Drain,0.649,+96%,+34%
821,Solar Filter,0.52,+97%,+27%
822,Kinetic Pump,0.1,+50%,+30%
823,Liquid Gas Sieve,0.46,+50%,+48%
824,Vacuum Purifier,0.436,+77%,+33%
825,Liquid Gas Stabiliser,0.285,+74%,+27%
826,Solar Harvester,0.407,+84%,+28%
827,Solar Generator Unit,0.496,+79%,+35%
828,Solar Purifier,0.311,+55%,+38%
829,Vacuum Harvester,0.13,+51%,+31%
830,Liquid Gas Purifier,0.415,+75%,+33%
831,Liquid Gas Tanks,0.518,+87%,+32%
832,Solar Tanks,0.447,+86%,+29%
833,Liquid Gas Pump,0.654,+71%,+47%
834,Vacuum Pump,0.366,+80%,+28%
835,Solar Sieve,0.304,+68%,+31%
836,Kinetic Sieve,0.171,+53%,+32%
837,Liquid Gas Stabiliser,0.233,+65%,+29%
838,Vacuum Recycler,0.516,+77%,+37%
839,Kinetic Generator Unit,0.567,+86%,+35%
840,Kinetic Tanks,0.479,+95%,+26%
841,Solar Pump,0.534,+69%,+42%
842,T-Gel Recycler,0.73,+98%,+37%
843,Liquid Gas Filter,0.449,+92%,+26%
844,Liquid Gas Pump,0.26,+52%,+37%
845,Liquid Gas Stabiliser,0.16,+52%,+32%
846,Vacuum Purifier,0.02,+50%,+26%
847,Solar Pump,0.573,+63%,+47%
848,Solar Recycler,0.04,+50%,+27%
849,Kinetic Pump,0.324,+70%,+31%
850,Kinetic Harvester,0.14,+50%,+32%
851,T-Gel Tanks,0.704,+70%,+50%
852,Vacuum Pump,0.301,+54%,+38%
853,Liquid Gas Generator Unit,0.201,+56%,+32%
854,Kinetic Filter,0.13,+51%,+31%
855,Solar Sieve,0.323,+66%,+33%
856,T-Gel Stabiliser,0.316,+79%,+26%
857,Kinetic Recycler,0.647,+82%,+41%
858,Solar Tanks,0.13,+51%,+31%
859,Kinetic Harvester,0.384,+70%,+34%
860,Solar Harvester,0.553,+63%,+46%
861,T-Gel Purifier,0.04,+50%,+27%
862,Solar Tanks,0.536,+79%,+37%
863,Liquid Gas Sieve,0.202,+62%,+29%
864,Kinetic Generator Unit,0.2,+50%,+35%
865,Kinetic Stabiliser,0.03,+51%,+26%
866,Kinetic Stabiliser,0.285,+74%,+27%
867,Solar Purifier,0.04,+50%,+27%
868,Vacuum Sieve,0.08,+50%,+29%
869,Liquid Gas Drain,0.265,+74%,+26%
870,Liquid Gas Stabiliser,0.341,+54%,+40%
871,T-Gel Stabiliser,0.204,+68%,+26%
872,Solar Recycler,0.592,+59%,+50%
873,Liquid Gas Filter,0.213,+67%,+27%
874,Solar Filter,0.519,+93%,+29%
875,Vacuum Filter,0.02,+50%,+26%
876,T-Gel Generator Unit,0.436,+79%,+32%
877,Liquid Gas Generator Unit,0.244,+72%,+26%
878,Vacuum Harvester,0.214,+69%,+26%
879,Solar Stabiliser,0.091,+57%,+26%
880,Kinetic Sieve,0.03,+51%,+26%
881,Kinetic Harvester,0.568,+90%,+33%
882,Vacuum Generator Unit,0.306,+78%,+26%
883,T-Gel Sieve,0.767,+86%,+45%
884,Liquid Gas Stabiliser,0.191,+57%,+31%
885,Solar Drain,0.122,+60%,+26%
886,Solar Harvester,0.02,+50%,+26%
887,T-Gel Tanks,0.505,+76%,+37%
888,T-Gel Pump,0.471,+57%,+45%
889,Kinetic Tanks,0.23,+51%,+36%
890,Vacuum Harvester,0.407,+84%,+28%
891,Solar Drain,0.541,+56%,+49%
892,Kinetic Recycler,0.499,+95%,+27%
893,Liquid Gas Stabiliser,0.341,+56%,+39%
894,Kinetic Sieve,0.471,+57%,+45%
895,Vacuum Stabiliser,0.46,+50%,+48%
896,Solar Generator Unit,0.547,+84%,+35%
897,T-Gel Recycler,0.346,+78%,+28%
898,Vacuum Generator Unit,0.356,+81%,+27%
899,Solar Tanks,0.342,+62%,+36%
900,Liquid Gas Recycler,0.02,+50%,+26%
901,Kinetic Tanks,0.234,+69%,+27%
902,Vacuum Generator Unit,0.202,+60%,+30%
903,Vacuum Filter,0.311,+55%,+38%
904,Vacuum Harvester,0.422,+62%,+40%
905,T-Gel Pump,0.142,+60%,+27%
906,Vacuum Sieve,0.131,+53%,+30%
907,Liquid Gas Drain,0.06,+50%,+28%
908,Vacuum Stabiliser,0.02,+50%,+26%
909,T-Gel Sieve,0.48,+50%,+49%
910,T-Gel Stabiliser,0.428,+90%,+26%
911,T-Gel Generator Unit,0.262,+58%,+34%
912,Vacuum Sieve,0.5,+52%,+49%
913,Vacuum Pump,0.45,+51%,+47%
914,T-Gel Tanks,0.496,+81%,+34%
915,T-Gel Purifier,0.061,+54%,+26%
916,Solar Purifier,0.101,+54%,+28%
917,Vacuum Filter,0.352,+59%,+38%
918,T-Gel Drain,0.532,+59%,+47%
919,Liquid Gas Generator Unit,0.04,+52%,+26%
920,Solar Purifier,0.643,+66%,+49%
921,T-Gel Tanks,0.163,+64%,+26%
922,Solar Harvester,0.809,+92%,+44%
923,T-Gel Harvester,0.554,+71%,+42%
924,Kinetic Generator Unit,0.544,+72%,+41%
925,Vacuum Drain,0.98,+97%,+50%
926,Kinetic Sieve,0.451,+53%,+46%
927,Kinetic Harvester,0.265,+74%,+26%
928,T-Gel Sieve,0.173,+63%,+27%
929,T-Gel Harvester,0.02,+50%,+26%
930,Vacuum Pump,0.284,+68%,+30%
931,Liquid Gas Tanks,0.798,+89%,+45%
932,Liquid Gas Drain,0.335,+73%,+30%
933,T-Gel Generator Unit,0.14,+52%,+31%
934,Solar Stabiliser,0.347,+82%,+26%
935,Liquid Gas Recycler,0.377,+83%,+27%
936,Vacuum Recycler,0.193,+67%,+26%
937,Solar Purifier,0.275,+73%,+27%
938,Kinetic Drain,0.295,+75%,+27%
939,Solar Harvester,0.233,+63%,+30%
940,Solar Drain,0.371,+55%,+41%
941,Kinetic Recycler,0.544,+68%,+43%
942,Kinetic Purifier,0.438,+87%,+28%
943,Vacuum Recycler,0.458,+87%,+29%
944,Solar Stabiliser,0.506,+80%,+35%
945,Solar Drain,0.251,+55%,+35%
946,T-Gel Purifier,0.261,+56%,+35%
947,Solar Generator Unit,0.32,+50%,+41%
948,Solar Purifier,0.482,+58%,+45%
949,Solar Stabiliser,0.04,+52%,+26%
950,Liquid Gas Filter,0.02,+50%,+26%
951,Liquid Gas Purifier,0.36,+50%,+43%
952,Vacuum Harvester,0.311,+57%,+37%
953,Vacuum Tanks,0.629,+92%,+35%
954,Liquid Gas Sieve,0.354,+71%,+32%
955,Liquid Gas Harvester,0.213,+65%,+28%
956,Solar Pump,0.242,+62%,+31%
957,Solar Pump,0.306,+78%,+26%
958,Vacuum Drain,0.502,+62%,+44%
959,T-Gel Recycler,0.18,+52%,+33%
960,Liquid Gas Tanks,0.463,+66%,+40%
961,Vacuum Harvester,0.377,+85%,+26%
962,T-Gel Harvester,0.449,+92%,+26%
963,Solar Tanks,0.41,+51%,+45%
964,Liquid Gas Purifier,0.796,+81%,+49%
965,T-Gel Purifier,0.468,+88%,+29%
966,Kinetic Generator Unit,0.51,+98%,+26%
967,Vacuum Pump,0.34,+52%,+41%
968,Liquid Gas Drain,0.458,+87%,+29%
969,T-Gel Drain,0.071,+55%,+26%
970,T-Gel Drain,0.071,+53%,+27%
971,Kinetic Recycler,0.633,+65%,+49%
972,T-Gel Purifier,0.132,+61%,+26%
973,Solar Generator Unit,0.448,+88%,+28%
974,Liquid Gas Harvester,0.233,+67%,+28%
975,Vacuum Filter,0.091,+55%,+27%
976,T-Gel Purifier,0.644,+68%,+48%
977,Vacuum Pump,0.509,+92%,+29%
978,Solar Stabiliser,0.344,+72%,+31%
979,Vacuum Tanks,0.544,+70%,+42%
980,Solar Tanks,0.28,+52%,+38%
981,Vacuum Stabiliser,0.06,+52%,+27%
982,Liquid Gas Purifier,0.152,+59%,+28%
983,Liquid Gas Drain,0.336,+81%,+26%
984,Vacuum Tanks,0.617,+85%,+38%
985,Kinetic Filter,0.303,+64%,+33%
986,Solar Generator Unit,0.607,+86%,+37%
987,Liquid Gas Sieve,0.326,+80%,+26%
988,Kinetic Generator Unit,0.222,+58%,+32%
989,T-Gel Generator Unit,0.66,+99%,+33%
990,T-Gel Tanks,0.12,+50%,+31%
991,Vacuum Tanks,0.244,+72%,+26%
992,Vacuum Generator Unit,0.04,+50%,+27%
993,Kinetic Sieve,0.261,+54%,+36%
994,Solar Recycler,0.111,+53%,+29%
995,Vacuum Pump,0.182,+60%,+29%
996,Kinetic Harvester,0.101,+56%,+27%
997,T-Gel Pump,0.14,+52%,+31%
998,Solar Sieve,0.424,+72%,+35%
999,Kinetic Drain,0.377,+85%,+26%
1000,T-Gel Drain,0.438,+89%,+27%
1001,Solar Filter,0.152,+61%,+27%
1002,Kinetic Tanks,0.16,+50%,+33%
1003,Solar Harvester,0.455,+73%,+36%
1004,T-Gel Sieve,0.373,+65%,+36%
1005,Liquid Gas Stabiliser,0.437,+85%,+29%
1006,Liquid Gas Pump,0.15,+51%,+32%
1007,Vacuum Stabiliser,0.42,+50%,+46%
1008,Vacuum Generator Unit,0.715,+75%,+48%
1009,Solar Pump,0.673,+67%,+50%
1010,T-Gel Tanks,0.03,+51%,+26%
1011,Liquid Gas Sieve,0.504,+72%,+39%
1012,Kinetic Generator Unit,0.434,+69%,+37%
1013,T-Gel Tanks,0.285,+74%,+27%
1014,Vacuum Recycler,0.412,+59%,+41%
1015,T-Gel Tanks,0.36,+50%,+43%
1016,T-Gel Recycler,0.351,+57%,+39%
1017,Liquid Gas Recycler,0.486,+80%,+34%
1018,Kinetic Generator Unit,0.222,+58%,+32%
1019,Vacuum Filter,0.31,+51%,+40%
1020,T-Gel Purifier,0.735,+75%,+49%
1021,Liquid Gas Harvester,0.3,+52%,+39%
1022,Vacuum Sieve,0.112,+59%,+26%
1023,Liquid Gas Purifier,0.061,+54%,+26%
1024,T-Gel Recycler,0.163,+64%,+26%
1025,T-Gel Tanks,0.609,+96%,+32%
1026,Solar Purifier,0.588,+90%,+34%
1027,Kinetic Purifier,0.44,+52%,+46%
1028,Vacuum Recycler,0.489,+94%,+27%
1029,Kinetic Harvester,0.251,+55%,+35%
1030,Kinetic Pump,0.29,+51%,+39%
1031,T-Gel Stabiliser,0.112,+59%,+26%
1032,Solar Stabiliser,0.224,+68%,+27%
1033,Vacuum Drain,0.122,+60%,+26%
1034,Vacuum Tanks,0.265,+74%,+26%
1035,Liquid Gas Stabiliser,0.14,+50%,+32%
1036,Solar Pump,0.627,+82%,+40%
1037,Liquid Gas Generator Unit,0.263,+66%,+30%
1038,T-Gel Generator Unit,0.616,+81%,+40%
1039,Solar Drain,0.377,+85%,+26%
1040,Vacuum Drain,0.091,+53%,+28%
1041,Vacuum Generator Unit,0.521,+56%,+48%
1042,Liquid Gas Stabiliser,0.08,+50%,+29%
1043,Solar Sieve,0.694,+71%,+49%
1044,Vacuum Tanks,0.428,+90%,+26%
1045,T-Gel Harvester,0.42,+52%,+45%
1046,Kinetic Recycler,0.06,+52%,+27%
1047,Kinetic Pump,0.18,+50%,+34%
1048,Kinetic Purifier,0.376,+81%,+28%
1049,Vacuum Filter,0.87,+98%,+44%
1050,Vacuum Purifier,0.091,+57%,+26%
1051,Liquid Gas Drain,0.296,+77%,+26%
1052,T-Gel Generator Unit,0.081,+54%,+27%
1053,T-Gel Drain,0.26,+52%,+37%
1054,T-Gel Harvester,0.16,+50%,+33%
1055,Solar Pump,0.362,+58%,+39%
1056,Liquid Gas Harvester,0.14,+52%,+31%
1057,Kinetic Generator Unit,0.645,+74%,+45%
1058,Vacuum Purifier,0.06,+52%,+27%
1059,Liquid Gas Recycler,0.559,+95%,+30%
1060,Kinetic Tanks,0.418,+89%,+26%
1061,Liquid Gas Sieve,0.22,+50%,+36%
1062,Vacuum Harvester,0.142,+58%,+28%
1063,Solar Recycler,0.173,+65%,+26%
1064,T-Gel Recycler,0.38,+52%,+43%
1065,Vacuum Sieve,0.121,+54%,+29%
1066,Kinetic Stabiliser,0.3,+50%,+40%
1067,Kinetic Pump,0.573,+63%,+47%
1068,Liquid Gas Generator Unit,0.489,+96%,+26%
1069,Liquid Gas Stabiliser,0.323,+64%,+34%
1070,Liquid Gas Purifier,0.377,+85%,+26%
1071,Kinetic Recycler,0.101,+54%,+28%
1072,Liquid Gas Recycler,0.241,+54%,+35%
1073,T-Gel Drain,0.315,+75%,+28%
1074,Kinetic Tanks,0.447,+86%,+29%
1075,Vacuum Tanks,0.08,+50%,+29%
1076,Vacuum Filter,0.161,+54%,+31%
1077,T-Gel Harvester,0.384,+70%,+34%
1078,Liquid Gas Filter,0.122,+60%,+26%
1079,Vacuum Drain,0.331,+55%,+39%
1080,T-Gel Purifier,0.507,+86%,+32%
1081,Liquid Gas Harvester,0.101,+56%,+27%
1082,Solar Tanks,0.221,+54%,+34%
1083,Vacuum Tanks,0.091,+57%,+26%
1084,Kinetic Sieve,0.49,+51%,+49%
1085,Kinetic Recycler,0.112,+59%,+26%
1086,Solar Pump,0.111,+57%,+27%
1087,Solar Drain,0.28,+50%,+39%
1088,T-Gel Pump,0.04,+52%,+26%
1089,Liquid Gas Tanks,0.192,+59%,+30%
1090,T-Gel Purifier,0.544,+72%,+41%
1091,T-Gel Harvester,0.313,+65%,+33%
1092,Vacuum Stabiliser,0.738,+87%,+43%
1093,Solar Generator Unit,0.769,+96%,+40%
1094,T-Gel Filter,0.533,+67%,+43%
1095,T-Gel Tanks,0.121,+56%,+28%
1096,T-Gel Drain,0.479,+95%,+26%
1097,Vacuum Sieve,0.04,+50%,+27%
1098,Liquid Gas Recycler,0.385,+74%,+32%
1099,Liquid Gas Pump,0.1,+50%,+30%
1100,Kinetic Pump,0.604,+70%,+45%
1101,Liquid Gas Drain,0.292,+59%,+35%
1102,Vacuum Harvester,0.414,+71%,+35%
1103,Kinetic Filter,0.77,+98%,+39%
1104,Kinetic Stabiliser,0.112,+59%,+26%
1105,T-Gel Generator Unit,0.06,+50%,+28%
1106,T-Gel Tanks,0.486,+78%,+35%
1107,Liquid Gas Purifier,0.829,+92%,+45%
1108,Solar Recycler,0.101,+54%,+28%
1109,Kinetic Sieve,0.35,+51%,+42%
1110,Kinetic Tanks,0.231,+57%,+33%
1111,Solar Filter,0.112,+59%,+26%
1112,T-Gel Sieve,0.384,+70%,+34%
1113,Solar Pump,0.111,+53%,+29%
1114,Liquid Gas Generator Unit,0.132,+61%,+26%
1115,Vacuum Sieve,0.614,+71%,+45%
1116,T-Gel Filter,0.06,+50%,+28%
1117,Liquid Gas Stabiliser,0.111,+57%,+27%
1118,T-Gel Generator Unit,0.04,+52%,+26%
1119,Liquid Gas Harvester,0.376,+81%,+28%
1120,T-Gel Harvester,0.193,+63%,+28%
1121,Solar Purifier,0.3,+50%,+40%
1122,Kinetic Tanks,0.04,+52%,+26%
1123,Kinetic Recycler,0.02,+50%,+26%
1124,Liquid Gas Tanks,0.03,+51%,+26%
1125,T-Gel Pump,0.292,+59%,+35%
1126,Vacuum Sieve,0.192,+59%,+30%
1127,Liquid Gas Pump,0.224,+68%,+27%
1128,Solar Pump,0.204,+68%,+26%
1129,T-Gel Harvester,0.273,+67%,+30%
1130,Liquid Gas Recycler,0.233,+63%,+30%
1131,T-Gel Harvester,0.03,+51%,+26%
1132,T-Gel Tanks,0.391,+53%,+43%
1133,Solar Recycler,0.296,+77%,+26%
1134,Liquid Gas Pump,0.111,+57%,+27%
1135,T-Gel Drain,0.48,+50%,+49%
1136,Liquid Gas Purifier,0.142,+62%,+26%
1137,Solar Drain,0.511,+55%,+48%
1138,Kinetic Sieve,0.616,+79%,+41%
1139,Liquid Gas Purifier,0.121,+54%,+29%
1140,T-Gel Stabiliser,0.342,+58%,+38%
1141,Liquid Gas Recycler,0.493,+65%,+42%
1142,Solar Drain,0.482,+58%,+45%
1143,T-Gel Tanks,0.859,+93%,+46%
1144,Liquid Gas Recycler,0.469,+94%,+26%
1145,Kinetic Drain,0.96,+99%,+48%
1146,Solar Stabiliser,0.505,+74%,+38%
1147,Liquid Gas Purifier,0.141,+56%,+29%
