sep=,
Seed,Name,Perfection,Suit_Energy,Suit_Energy_Regen
659,Carbon Drain,0.13,+7%,+2%
660,Carbon Pump,0.0,+5%,
661,Gas Purifier,0.179,+10%,
662,Nitrogen Purifier,0.044,+5%,+2%
663,Oxygen Generator Unit,0.056,,+2%
664,Gas Harvester,0.167,,+4%
665,Ammonium Sieve,0.087,+6%,+2%
666,Carbon Drain,0.056,,+2%
667,Gas Generator Unit,0.056,,+2%
668,Ammonium Sieve,0.473,+15%,+2%
669,Gas Filter,0.036,+6%,
670,Ammonium Filter,0.0,,+1%
671,Carbon Generator Unit,0.056,,+2%
672,Oxygen Sieve,0.111,,+3%
673,Oxygen Tanks,0.0,+5%,
674,Gas Generator Unit,0.0,,+1%
675,Carbon Purifier,0.056,,+2%
676,Ammonium Drain,0.179,+10%,
677,Nitrogen Stabiliser,0.389,,+8%
678,Gas Sieve,0.056,,+2%
679,Carbon Sieve,0.056,,+2%
680,Nitrogen Harvester,0.0,+5%,
681,Carbon Filter,0.036,+6%,
682,Gas Drain,0.111,,+3%
683,Ammonium Tanks,0.056,,+2%
684,Nitrogen Recycler,0.056,,+2%
685,Carbon Filter,0.5,+19%,
686,Oxygen Purifier,0.179,+10%,
687,Oxygen Harvester,0.0,+5%,
688,Oxygen Harvester,0.107,+8%,
689,Nitrogen Filter,0.278,,+6%
690,Ammonium Generator Unit,0.0,+5%,
691,Ammonium Harvester,0.056,,+2%
692,Carbon Tanks,0.036,+6%,
693,Nitrogen Drain,0.259,+10%,+2%
694,Carbon Stabiliser,0.321,+14%,
695,Carbon Tanks,0.056,,+2%
696,Nitrogen Sieve,0.143,+9%,
697,Oxygen Harvester,0.056,,+2%
698,Oxygen Purifier,0.689,+19%,+3%
699,Nitrogen Filter,0.0,+5%,
700,Carbon Pump,0.429,+17%,
701,Ammonium Tanks,0.179,+10%,
702,Ammonium Sieve,0.056,,+2%
703,Nitrogen Harvester,0.111,,+3%
704,Gas Recycler,0.0,,+1%
705,Carbon Purifier,0.179,+10%,
706,Oxygen Generator Unit,0.056,,+2%
707,Ammonium Generator Unit,0.0,+5%,
708,Ammonium Pump,0.107,+8%,
709,Oxygen Generator Unit,0.036,+6%,
710,Oxygen Drain,0.25,+12%,
711,Carbon Drain,0.056,,+2%
712,Carbon Stabiliser,0.056,,+2%
713,Nitrogen Pump,0.036,+6%,
714,Gas Pump,0.056,,+2%
715,Ammonium Recycler,0.129,+8%,+1%
716,Carbon Generator Unit,0.444,,+9%
717,Ammonium Drain,0.0,+5%,
718,Ammonium Drain,0.056,,+2%
719,Gas Sieve,0.311,+5%,+8%
720,Nitrogen Drain,0.386,+14%,+1%
721,Ammonium Harvester,0.056,,+2%
722,Ammonium Harvester,0.056,,+2%
723,Gas Purifier,0.056,,+2%
724,Carbon Filter,0.044,+5%,+2%
725,Nitrogen Sieve,0.344,+12%,+2%
726,Gas Generator Unit,0.111,,+3%
727,Gas Pump,0.0,+5%,
728,Nitrogen Purifier,0.429,+17%,
729,Ammonium Generator Unit,0.333,,+7%
730,Carbon Pump,0.0,+5%,
731,Gas Purifier,0.786,+14%,+10%
732,Ammonium Recycler,0.111,,+3%
733,Carbon Stabiliser,0.036,+6%,
734,Ammonium Generator Unit,0.0,+5%,
735,Nitrogen Harvester,0.0,+5%,
736,Ammonium Recycler,0.087,+6%,+2%
737,Gas Pump,0.222,,+5%
738,Gas Pump,0.071,+7%,
739,Carbon Recycler,0.0,+5%,
740,Oxygen Recycler,0.056,,+2%
741,Carbon Generator Unit,0.056,,+2%
742,Oxygen Sieve,0.056,,+2%
743,Gas Tanks,0.0,+5%,
744,Oxygen Drain,0.167,,+4%
745,Carbon Harvester,0.393,+16%,
746,Nitrogen Sieve,0.43,+14%,+2%
747,Ammonium Generator Unit,0.071,+7%,
748,Ammonium Purifier,0.357,+15%,
749,Carbon Filter,0.056,,+2%
750,Carbon Sieve,0.056,,+2%
751,Oxygen Harvester,0.265,+6%,+6%
752,Nitrogen Recycler,0.214,+11%,
753,Carbon Harvester,0.056,,+2%
754,Nitrogen Stabiliser,0.43,+14%,+2%
755,Carbon Harvester,0.0,+5%,
756,Ammonium Filter,0.214,+11%,
757,Oxygen Generator Unit,0.222,,+5%
758,Oxygen Purifier,0.0,+5%,
759,Carbon Filter,0.167,,+4%
760,Gas Generator Unit,0.143,+9%,
761,Gas Drain,0.333,,+7%
762,Ammonium Purifier,0.267,+5%,+7%
763,Ammonium Generator Unit,0.286,+13%,
764,Nitrogen Harvester,0.0,+5%,
765,Gas Drain,0.036,+6%,
766,Carbon Stabiliser,0.222,,+5%
767,Ammonium Purifier,0.278,,+6%
768,Oxygen Tanks,0.0,+5%,
769,Gas Drain,0.036,+6%,
770,Oxygen Stabiliser,0.222,,+5%
771,Gas Generator Unit,0.056,,+2%
772,Carbon Stabiliser,0.056,,+2%
773,Nitrogen Filter,0.107,+8%,
774,Carbon Sieve,0.143,+9%,
775,Gas Tanks,0.056,,+2%
776,Oxygen Filter,0.056,,+2%
777,Oxygen Drain,0.036,+6%,
778,Ammonium Stabiliser,0.278,,+6%
779,Nitrogen Stabiliser,0.5,+19%,
780,Ammonium Pump,0.107,+8%,
781,Gas Generator Unit,0.056,,+2%
782,Nitrogen Recycler,0.0,+5%,
783,Oxygen Filter,0.0,+5%,
784,Ammonium Sieve,0.13,+7%,+2%
785,Carbon Pump,0.0,+5%,
786,Gas Sieve,0.071,+7%,
787,Nitrogen Generator Unit,0.111,,+3%
788,Gas Sieve,0.357,+15%,
789,Ammonium Drain,0.5,,+10%
790,Carbon Harvester,0.044,+5%,+2%
791,Oxygen Generator Unit,0.071,+7%,
792,Ammonium Tanks,0.056,,+2%
793,Nitrogen Sieve,0.393,+16%,
794,Ammonium Tanks,0.0,+5%,
795,Carbon Recycler,0.0,,+1%
796,Gas Purifier,0.036,+6%,
797,Ammonium Filter,0.044,+5%,+2%
798,Gas Stabiliser,0.4,+5%,+10%
799,Carbon Filter,0.5,,+10%
800,Ammonium Sieve,0.333,,+7%
801,Oxygen Drain,0.167,,+4%
802,Oxygen Purifier,0.056,,+2%
803,Nitrogen Purifier,0.036,+6%,
804,Carbon Tanks,0.056,,+2%
805,Gas Purifier,0.056,,+2%
806,Carbon Generator Unit,0.5,,+10%
807,Carbon Drain,0.071,+7%,
808,Gas Generator Unit,0.25,+12%,
809,Carbon Purifier,0.25,+12%,
810,Ammonium Filter,0.644,+19%,+2%
811,Carbon Purifier,0.278,,+6%
812,Nitrogen Sieve,0.107,+8%,
813,Carbon Generator Unit,0.167,,+4%
814,Carbon Sieve,0.333,,+7%
815,Oxygen Pump,0.278,,+6%
816,Oxygen Harvester,0.056,,+2%
817,Gas Tanks,0.357,+15%,
818,Oxygen Recycler,0.167,,+4%
819,Gas Stabiliser,0.222,,+5%
820,Oxygen Drain,0.464,+18%,
821,Ammonium Filter,0.056,,+2%
822,Oxygen Pump,0.0,+5%,
823,Nitrogen Sieve,0.356,+5%,+9%
824,Carbon Purifier,0.056,,+2%
825,Nitrogen Stabiliser,0.344,+12%,+2%
826,Ammonium Harvester,0.357,+15%,
827,Ammonium Generator Unit,0.286,+13%,
828,Ammonium Purifier,0.167,,+4%
829,Carbon Harvester,0.056,,+2%
830,Nitrogen Purifier,0.344,+12%,+2%
831,Nitrogen Tanks,0.393,+16%,
832,Ammonium Tanks,0.056,,+2%
833,Nitrogen Pump,0.389,,+8%
834,Carbon Pump,0.056,,+2%
835,Ammonium Sieve,0.179,+10%,
836,Oxygen Sieve,0.087,+6%,+2%
837,Nitrogen Stabiliser,0.056,,+2%
838,Carbon Recycler,0.432,+13%,+3%
839,Oxygen Generator Unit,0.111,,+3%
840,Oxygen Tanks,0.056,,+2%
841,Ammonium Pump,0.222,,+5%
842,Gas Recycler,0.689,+19%,+3%
843,Nitrogen Filter,0.429,+17%,
844,Nitrogen Pump,0.167,,+4%
845,Nitrogen Stabiliser,0.056,,+2%
846,Carbon Purifier,0.056,,+2%
847,Ammonium Pump,0.143,+9%,
848,Ammonium Recycler,0.0,+5%,
849,Oxygen Pump,0.302,+11%,+2%
850,Oxygen Harvester,0.0,+5%,
851,Gas Tanks,0.657,+11%,+10%
852,Carbon Pump,0.167,,+4%
853,Nitrogen Generator Unit,0.036,+6%,
854,Oxygen Filter,0.056,,+2%
855,Ammonium Sieve,0.216,+9%,+2%
856,Gas Stabiliser,0.056,,+2%
857,Oxygen Recycler,0.563,+14%,+5%
858,Ammonium Tanks,0.0,+5%,
859,Oxygen Harvester,0.214,+11%,
860,Ammonium Harvester,0.389,,+8%
861,Gas Purifier,0.056,,+2%
862,Ammonium Tanks,0.111,,+3%
863,Nitrogen Sieve,0.107,+8%,
864,Oxygen Generator Unit,0.0,+5%,
865,Oxygen Stabiliser,0.044,+5%,+2%
866,Oxygen Stabiliser,0.344,+12%,+2%
867,Ammonium Purifier,0.056,,+2%
868,Carbon Sieve,0.056,,+2%
869,Nitrogen Drain,0.0,,+1%
870,Nitrogen Stabiliser,0.222,,+5%
871,Gas Stabiliser,0.179,+10%,
872,Ammonium Recycler,0.5,,+10%
873,Nitrogen Filter,0.056,,+2%
874,Ammonium Filter,0.056,,+2%
875,Carbon Filter,0.0,+5%,
876,Gas Generator Unit,0.387,+13%,+2%
877,Nitrogen Generator Unit,0.214,+11%,
878,Carbon Harvester,0.179,+10%,
879,Ammonium Stabiliser,0.056,,+2%
880,Oxygen Sieve,0.044,+5%,+2%
881,Oxygen Harvester,0.429,+17%,
882,Carbon Generator Unit,0.056,,+2%
883,Gas Sieve,0.393,+16%,
884,Nitrogen Stabiliser,0.13,+7%,+2%
885,Ammonium Drain,0.107,+8%,
886,Ammonium Harvester,0.0,+5%,
887,Gas Tanks,0.25,+12%,
888,Gas Pump,0.071,+7%,
889,Oxygen Tanks,0.089,+5%,+3%
890,Carbon Harvester,0.056,,+2%
891,Ammonium Drain,0.486,+7%,+10%
892,Oxygen Recycler,0.602,+18%,+2%
893,Nitrogen Stabiliser,0.167,,+4%
894,Oxygen Sieve,0.071,+7%,
895,Carbon Stabiliser,0.0,+5%,
896,Ammonium Generator Unit,0.111,,+3%
897,Gas Recycler,0.387,+13%,+2%
898,Carbon Generator Unit,0.056,,+2%
899,Ammonium Tanks,0.107,+8%,
900,Nitrogen Recycler,0.0,+5%,
901,Oxygen Tanks,0.056,,+2%
902,Carbon Generator Unit,0.173,+8%,+2%
903,Carbon Filter,0.036,+6%,
904,Carbon Harvester,0.107,+8%,
905,Gas Pump,0.056,,+2%
906,Carbon Sieve,0.087,+6%,+2%
907,Nitrogen Drain,0.056,,+2%
908,Carbon Stabiliser,0.056,,+2%
909,Gas Sieve,0.444,,+9%
910,Gas Stabiliser,0.514,+17%,+1%
911,Gas Generator Unit,0.071,+7%,
912,Carbon Sieve,0.0,+5%,
913,Carbon Pump,0.0,+5%,
914,Gas Tanks,0.475,+14%,+3%
915,Gas Purifier,0.036,+6%,
916,Ammonium Purifier,0.056,,+2%
917,Carbon Filter,0.167,,+4%
918,Gas Drain,0.071,+7%,
919,Nitrogen Generator Unit,0.056,,+2%
920,Ammonium Purifier,0.143,+9%,
921,Gas Tanks,0.216,+9%,+2%
922,Ammonium Harvester,0.781,+17%,+7%
923,Gas Harvester,0.435,+11%,+5%
924,Oxygen Generator Unit,0.222,,+5%
925,Carbon Drain,0.5,+19%,
926,Oxygen Sieve,0.267,+5%,+7%
927,Oxygen Harvester,0.25,+12%,
928,Gas Sieve,0.056,,+2%
929,Gas Harvester,0.056,,+2%
930,Carbon Pump,0.179,+10%,
931,Nitrogen Tanks,0.393,+16%,
932,Nitrogen Drain,0.056,,+2%
933,Gas Generator Unit,0.056,,+2%
934,Ammonium Stabiliser,0.321,+14%,
935,Nitrogen Recycler,0.056,,+2%
936,Carbon Recycler,0.056,,+2%
937,Ammonium Purifier,0.344,+12%,+2%
938,Oxygen Drain,0.25,+12%,
939,Ammonium Harvester,0.216,+9%,+2%
940,Ammonium Drain,0.222,,+5%
941,Oxygen Recycler,0.278,,+6%
942,Oxygen Purifier,0.393,+16%,
943,Carbon Recycler,0.056,,+2%
944,Ammonium Stabiliser,0.111,,+3%
945,Ammonium Drain,0.036,+6%,
946,Gas Purifier,0.111,,+3%
947,Ammonium Generator Unit,0.0,+5%,
948,Ammonium Purifier,0.352,+7%,+7%
949,Ammonium Stabiliser,0.056,,+2%
950,Nitrogen Filter,0.0,+5%,
951,Nitrogen Purifier,0.222,+5%,+6%
952,Carbon Harvester,0.071,+7%,
953,Carbon Tanks,0.429,+17%,
954,Nitrogen Sieve,0.214,+11%,
955,Nitrogen Harvester,0.143,+9%,
956,Ammonium Pump,0.107,+8%,
957,Ammonium Pump,0.056,,+2%
958,Carbon Drain,0.107,+8%,
959,Gas Recycler,0.0,+5%,
960,Nitrogen Tanks,0.222,,+5%
961,Carbon Harvester,0.357,+15%,
962,Gas Harvester,0.056,,+2%
963,Ammonium Tanks,0.333,,+7%
964,Nitrogen Purifier,0.321,+14%,
965,Gas Purifier,0.393,+16%,
966,Oxygen Generator Unit,0.5,+19%,
967,Carbon Pump,0.0,+5%,
968,Nitrogen Drain,0.393,+16%,
969,Gas Drain,0.056,,+2%
970,Gas Drain,0.056,,+2%
971,Oxygen Recycler,0.143,+9%,
972,Gas Purifier,0.107,+8%,
973,Ammonium Generator Unit,0.393,+16%,
974,Nitrogen Harvester,0.259,+10%,+2%
975,Carbon Filter,0.087,+6%,+2%
976,Gas Purifier,0.57,+10%,+9%
977,Carbon Pump,0.429,+17%,
978,Ammonium Stabiliser,0.214,+11%,
979,Carbon Tanks,0.214,+11%,
980,Ammonium Tanks,0.167,,+4%
981,Carbon Stabiliser,0.056,,+2%
982,Nitrogen Purifier,0.056,,+2%
983,Nitrogen Drain,0.43,+14%,+2%
984,Carbon Tanks,0.357,+15%,
985,Oxygen Filter,0.056,,+2%
986,Ammonium Generator Unit,0.357,+15%,
987,Nitrogen Sieve,0.056,,+2%
988,Oxygen Generator Unit,0.071,+7%,
989,Gas Generator Unit,0.056,,+2%
990,Gas Tanks,0.056,,+2%
991,Carbon Tanks,0.214,+11%,
992,Carbon Generator Unit,0.0,+5%,
993,Oxygen Sieve,0.111,,+3%
994,Ammonium Recycler,0.044,+5%,+2%
995,Carbon Pump,0.107,+8%,
996,Oxygen Harvester,0.036,+6%,
997,Gas Pump,0.056,,+2%
998,Ammonium Sieve,0.111,,+3%
999,Oxygen Drain,0.473,+15%,+2%
1000,Gas Drain,0.516,+16%,+2%
1001,Ammonium Filter,0.173,+8%,+2%
1002,Oxygen Tanks,0.056,,+2%
1003,Ammonium Harvester,0.25,+12%,
1004,Gas Sieve,0.143,+9%,
1005,Nitrogen Stabiliser,0.056,,+2%
1006,Nitrogen Pump,0.0,+5%,
1007,Carbon Stabiliser,0.0,+5%,
1008,Carbon Generator Unit,0.25,+12%,
1009,Ammonium Pump,0.614,+10%,+10%
1010,Gas Tanks,0.0,,+1%
1011,Nitrogen Sieve,0.167,,+4%
1012,Oxygen Generator Unit,0.111,,+3%
1013,Gas Tanks,0.056,,+2%
1014,Carbon Recycler,0.071,+7%,
1015,Gas Tanks,0.222,+5%,+6%
1016,Gas Recycler,0.167,,+4%
1017,Nitrogen Recycler,0.321,+14%,
1018,Oxygen Generator Unit,0.056,,+2%
1019,Carbon Filter,0.0,+5%,
1020,Gas Purifier,0.25,+12%,
1021,Nitrogen Harvester,0.167,,+4%
1022,Carbon Sieve,0.056,,+2%
1023,Nitrogen Purifier,0.036,+6%,
1024,Gas Recycler,0.143,+9%,
1025,Gas Tanks,0.056,,+2%
1026,Ammonium Purifier,0.603,+17%,+3%
1027,Oxygen Purifier,0.389,,+8%
1028,Carbon Recycler,0.056,,+2%
1029,Oxygen Harvester,0.111,,+3%
1030,Oxygen Pump,0.167,,+4%
1031,Gas Stabiliser,0.056,,+2%
1032,Ammonium Stabiliser,0.056,,+2%
1033,Carbon Drain,0.056,,+2%
1034,Carbon Tanks,0.056,,+2%
1035,Nitrogen Stabiliser,0.056,,+2%
1036,Ammonium Pump,0.167,,+4%
1037,Nitrogen Generator Unit,0.179,+10%,
1038,Gas Generator Unit,0.321,+14%,
1039,Ammonium Drain,0.357,+15%,
1040,Carbon Drain,0.087,+6%,+2%
1041,Carbon Generator Unit,0.444,,+9%
1042,Nitrogen Stabiliser,0.056,,+2%
1043,Ammonium Sieve,0.214,+11%,
1044,Carbon Tanks,0.056,,+2%
1045,Gas Harvester,0.0,+5%,
1046,Oxygen Recycler,0.056,,+2%
1047,Oxygen Pump,0.044,+5%,+2%
1048,Oxygen Purifier,0.321,+14%,
1049,Carbon Filter,0.5,+19%,
1050,Carbon Purifier,0.056,,+2%
1051,Nitrogen Drain,0.286,+13%,
1052,Gas Generator Unit,0.087,+6%,+2%
1053,Gas Drain,0.0,+5%,
1054,Gas Harvester,0.044,+5%,+2%
1055,Ammonium Pump,0.071,+7%,
1056,Nitrogen Harvester,0.056,,+2%
1057,Oxygen Generator Unit,0.25,+12%,
1058,Carbon Purifier,0.0,+5%,
1059,Nitrogen Recycler,0.464,+18%,
1060,Oxygen Tanks,0.393,+16%,
1061,Nitrogen Sieve,0.089,+5%,+3%
1062,Carbon Harvester,0.071,+7%,
1063,Ammonium Recycler,0.056,,+2%
1064,Gas Recycler,0.0,+5%,
1065,Carbon Sieve,0.056,,+2%
1066,Oxygen Stabiliser,0.0,+5%,
1067,Oxygen Pump,0.107,+8%,
1068,Nitrogen Generator Unit,0.5,+19%,
1069,Nitrogen Stabiliser,0.111,,+3%
1070,Nitrogen Purifier,0.357,+15%,
1071,Oxygen Recycler,0.056,,+2%
1072,Nitrogen Recycler,0.111,,+3%
1073,Gas Drain,0.344,+12%,+2%
1074,Oxygen Tanks,0.056,,+2%
1075,Carbon Tanks,0.0,+5%,
1076,Carbon Filter,0.056,,+2%
1077,Gas Harvester,0.302,+11%,+2%
1078,Nitrogen Filter,0.056,,+2%
1079,Carbon Drain,0.167,,+4%
1080,Gas Purifier,0.056,,+2%
1081,Nitrogen Harvester,0.056,,+2%
1082,Ammonium Tanks,0.132,+6%,+3%
1083,Carbon Tanks,0.071,+7%,
1084,Oxygen Sieve,0.0,+5%,
1085,Oxygen Recycler,0.056,,+2%
1086,Ammonium Pump,0.056,,+2%
1087,Ammonium Drain,0.167,,+4%
1088,Gas Pump,0.044,+5%,+2%
1089,Nitrogen Tanks,0.056,,+2%
1090,Gas Purifier,0.435,+11%,+5%
1091,Gas Harvester,0.216,+9%,+2%
1092,Carbon Stabiliser,0.393,+16%,
1093,Ammonium Generator Unit,0.222,,+5%
1094,Gas Filter,0.278,,+6%
1095,Gas Tanks,0.087,+6%,+2%
1096,Gas Drain,0.464,+18%,
1097,Carbon Sieve,0.0,+5%,
1098,Nitrogen Recycler,0.056,,+2%
1099,Nitrogen Pump,0.056,,+2%
1100,Oxygen Pump,0.214,+11%,
1101,Nitrogen Drain,0.071,+7%,
1102,Carbon Harvester,0.346,+11%,+3%
1103,Oxygen Filter,0.733,+19%,+4%
1104,Oxygen Stabiliser,0.056,,+2%
1105,Gas Generator Unit,0.0,+5%,
1106,Gas Tanks,0.111,,+3%
1107,Nitrogen Purifier,0.333,,+7%
1108,Ammonium Recycler,0.036,+6%,
1109,Oxygen Sieve,0.0,+5%,
1110,Oxygen Tanks,0.056,,+2%
1111,Ammonium Filter,0.071,+7%,
1112,Gas Sieve,0.214,+11%,
1113,Ammonium Pump,0.056,,+2%
1114,Nitrogen Generator Unit,0.173,+8%,+2%
1115,Carbon Sieve,0.214,+11%,
1116,Gas Filter,0.0,+5%,
1117,Nitrogen Stabiliser,0.071,+7%,
1118,Gas Generator Unit,0.0,+5%,
1119,Nitrogen Harvester,0.321,+14%,
1120,Gas Harvester,0.143,+9%,
1121,Ammonium Purifier,0.222,,+5%
1122,Oxygen Tanks,0.056,,+2%
1123,Oxygen Recycler,0.056,,+2%
1124,Nitrogen Tanks,0.056,,+2%
1125,Gas Pump,0.175,+7%,+3%
1126,Carbon Sieve,0.056,,+2%
1127,Nitrogen Pump,0.179,+10%,
1128,Ammonium Pump,0.179,+10%,
1129,Gas Harvester,0.056,,+2%
1130,Nitrogen Recycler,0.143,+9%,
1131,Gas Harvester,0.0,+5%,
1132,Gas Tanks,0.265,+6%,+6%
1133,Ammonium Recycler,0.387,+13%,+2%
1134,Nitrogen Pump,0.071,+7%,
1135,Gas Drain,0.444,,+9%
1136,Nitrogen Purifier,0.056,,+2%
1137,Ammonium Drain,0.444,,+9%
1138,Oxygen Sieve,0.286,+13%,
1139,Nitrogen Purifier,0.036,+6%,
1140,Gas Stabiliser,0.167,,+4%
1141,Nitrogen Recycler,0.143,+9%,
1142,Ammonium Drain,0.333,,+7%
1143,Gas Tanks,0.389,,+8%
1144,Nitrogen Recycler,0.056,,+2%
1145,Oxygen Drain,0.444,,+9%
1146,Ammonium Stabiliser,0.25,+12%,
1147,Nitrogen Purifier,0.056,,+2%
1148,Carbon Sieve,0.13,+7%,+2%
1149,Carbon Harvester,0.133,+5%,+4%
1150,Carbon Sieve,0.173,+8%,+2%
1151,Nitrogen Purifier,0.056,,+2%
1152,Ammonium Recycler,0.111,,+3%
1153,Carbon Pump,0.056,,+2%
1154,Nitrogen Generator Unit,0.056,,+2%
1155,Carbon Purifier,0.056,,+2%
1156,Ammonium Purifier,0.321,+14%,
1157,Carbon Purifier,0.222,,+5%
1158,Nitrogen Recycler,0.262,+8%,+4%
1159,Carbon Harvester,0.0,+5%,
1160,Carbon Stabiliser,0.056,,+2%
1161,Nitrogen Harvester,0.056,,+2%
1162,Gas Stabiliser,0.222,,+5%
1163,Nitrogen Generator Unit,0.167,,+4%
1164,Carbon Filter,0.179,+10%,
1165,Nitrogen Sieve,0.222,,+5%
1166,Oxygen Stabiliser,0.473,+15%,+2%
1167,Gas Sieve,0.036,+6%,
1168,Ammonium Generator Unit,0.111,,+3%
1169,Nitrogen Recycler,0.0,+5%,
1170,Ammonium Recycler,0.044,+5%,+2%
1171,Oxygen Generator Unit,0.222,,+5%
1172,Gas Tanks,0.056,,+2%
1173,Gas Filter,0.107,+8%,
1174,Ammonium Tanks,0.0,+5%,
1175,Ammonium Stabiliser,0.278,,+6%
1176,Ammonium Stabiliser,0.143,+9%,
1177,Carbon Pump,0.071,+7%,
1178,Carbon Tanks,0.036,+6%,
1179,Ammonium Purifier,0.071,+7%,
1180,Oxygen Harvester,0.25,+12%,
1181,Ammonium Drain,0.087,+6%,+2%
1182,Nitrogen Stabiliser,0.286,+13%,
1183,Carbon Filter,0.056,,+2%
1184,Oxygen Purifier,0.056,,+2%
1185,Nitrogen Tanks,0.5,,+10%
1186,Oxygen Purifier,0.111,,+3%
1187,Nitrogen Pump,0.783,+16%,+8%
1188,Carbon Purifier,0.056,,+2%
1189,Oxygen Stabiliser,0.167,,+4%
1190,Ammonium Purifier,0.107,+8%,
1191,Nitrogen Filter,0.036,+6%,
1192,Oxygen Tanks,0.056,,+2%
1193,Gas Stabiliser,0.0,+5%,
1194,Nitrogen Tanks,0.346,+11%,+3%
1195,Gas Pump,0.107,+8%,
1196,Gas Tanks,0.179,+10%,
1197,Ammonium Harvester,0.056,,+2%
1198,Carbon Sieve,0.321,+14%,
1199,Nitrogen Recycler,0.0,+5%,
1200,Ammonium Tanks,0.278,,+6%
1201,Carbon Sieve,0.143,+9%,
1202,Gas Sieve,0.111,,+3%
1203,Ammonium Pump,0.056,,+2%
1204,Nitrogen Pump,0.321,+14%,
1205,Gas Filter,0.111,,+3%
1206,Gas Harvester,0.214,+11%,
1207,Oxygen Generator Unit,0.056,,+2%
1208,Carbon Harvester,0.214,+11%,
1209,Oxygen Drain,0.179,+10%,
1210,Carbon Recycler,0.111,,+3%
1211,Ammonium Drain,0.44,+8%,+8%
1212,Gas Generator Unit,0.563,+14%,+5%
1213,Gas Tanks,0.056,,+2%
1214,Oxygen Tanks,0.333,,+7%
1215,Carbon Harvester,0.222,+5%,+6%
1216,Ammonium Pump,0.056,,+2%
1217,Nitrogen Tanks,0.056,,+2%
1218,Carbon Tanks,0.302,+11%,+2%
1219,Oxygen Purifier,0.056,,+2%
1220,Nitrogen Pump,0.25,+12%,
1221,Ammonium Generator Unit,0.444,,+9%
1222,Gas Stabiliser,0.441,+7%,+9%
1223,Nitrogen Filter,0.311,+5%,+8%
1224,Carbon Drain,0.056,,+2%
1225,Carbon Recycler,0.357,+15%,
1226,Gas Harvester,0.0,+5%,
1227,Oxygen Stabiliser,0.5,+19%,
1228,Ammonium Sieve,0.056,,+2%
1229,Nitrogen Drain,0.0,+5%,
1230,Ammonium Tanks,0.056,,+2%
1231,Nitrogen Harvester,0.389,,+8%
1232,Ammonium Generator Unit,0.429,+17%,
1233,Gas Purifier,0.056,,+2%
1234,Nitrogen Stabiliser,0.5,+19%,
1235,Ammonium Recycler,0.222,,+5%
1236,Ammonium Harvester,0.321,+14%,
1237,Oxygen Stabiliser,0.393,+16%,
1238,Oxygen Filter,0.278,,+6%
1239,Carbon Tanks,0.056,,+2%
1240,Gas Purifier,0.429,+17%,
1241,Gas Drain,0.071,+7%,
1242,Ammonium Tanks,0.056,,+2%
1243,Oxygen Generator Unit,0.333,,+7%
1244,Carbon Filter,0.444,,+9%
1245,Nitrogen Stabiliser,0.173,+8%,+2%
1246,Gas Drain,0.056,,+2%
1247,Oxygen Harvester,0.393,+16%,
1248,Nitrogen Pump,0.0,+5%,
1249,Oxygen Filter,0.389,,+8%
1250,Oxygen Recycler,0.036,+6%,
1251,Nitrogen Filter,0.056,,+2%
1252,Gas Filter,0.321,+14%,
1253,Oxygen Pump,0.056,,+2%
1254,Gas Purifier,0.321,+14%,
1255,Nitrogen Recycler,0.0,+5%,
1256,Carbon Sieve,0.0,+5%,
1257,Oxygen Drain,0.429,+17%,
1258,Carbon Filter,0.036,+6%,
1259,Gas Recycler,0.056,,+2%
1260,Gas Sieve,0.0,+5%,
1261,Oxygen Sieve,0.044,+5%,+2%
1262,Ammonium Harvester,0.056,,+2%
1263,Ammonium Sieve,0.056,,+2%
1264,Nitrogen Stabiliser,0.056,,+2%
1265,Nitrogen Purifier,0.044,+5%,+2%
1266,Oxygen Generator Unit,0.0,+5%,
1267,Ammonium Pump,0.056,,+2%
1268,Carbon Filter,0.25,+12%,
1269,Nitrogen Generator Unit,0.263,+7%,+5%
1270,Ammonium Tanks,0.357,+15%,
1271,Ammonium Sieve,0.464,+18%,
1272,Nitrogen Purifier,0.344,+12%,+2%
1273,Oxygen Filter,0.111,,+3%
1274,Gas Purifier,0.056,,+2%
1275,Carbon Filter,0.333,,+7%
1276,Carbon Purifier,0.111,,+3%
1277,Ammonium Recycler,0.036,+6%,
1278,Ammonium Generator Unit,0.056,,+2%
1279,Ammonium Pump,0.167,,+4%
1280,Carbon Generator Unit,0.179,+10%,
1281,Gas Sieve,0.0,+5%,
1282,Carbon Sieve,0.056,,+2%
1283,Nitrogen Tanks,0.143,+9%,
1284,Carbon Recycler,0.071,+7%,
1285,Nitrogen Filter,0.111,,+3%
1286,Carbon Tanks,0.036,+6%,
1287,Carbon Generator Unit,0.036,+6%,
1288,Gas Sieve,0.179,+10%,
1289,Nitrogen Generator Unit,0.344,+12%,+2%
1290,Carbon Stabiliser,0.0,+5%,
1291,Carbon Filter,0.389,,+8%
1292,Carbon Pump,0.387,+13%,+2%
1293,Carbon Recycler,0.056,,+2%
1294,Gas Tanks,0.056,,+2%
1295,Oxygen Purifier,0.25,+12%,
1296,Gas Tanks,0.444,,+9%
1297,Ammonium Filter,0.389,,+8%
1298,Carbon Generator Unit,0.444,,+9%
1299,Nitrogen Sieve,0.0,+5%,
1300,Oxygen Sieve,0.036,+6%,
1301,Ammonium Tanks,0.071,+7%,
1302,Nitrogen Stabiliser,0.056,,+2%
