Seed	Name	Perfection	Suit_Energy	Suit_Energy_Regen
593	High-Volume Drain	0.017	+21%	+1%
594	Biofuel Filter	0.19	+31%	
595	Alkaloid Sieve	0.375	+20%	+19%
596	High-Volume Stabiliser	0.5	+49%	+1%
597	Biofuel Stabiliser	0.466	+47%	+1%
598	High-Volume Drain	0.312	+20%	+16%
599	High-Volume Drain	0.225	+27%	+6%
600	Alkaloid Stabiliser	0.017	+21%	
601	Alkaloid Drain	0.017	+21%	+1%
602	Organic Tanks	0.076	+22%	+3%
603	High-Volume Generator Unit	0.31	+38%	+1%
604	Organic Filter	0.56	+44%	+8%
605	Biofuel Tanks	0.465	+24%	+20%
606	High-Volume Tanks	0.142	+27%	+2%
607	High-Volume Drain	0.104	+20%	+6%
608	Organic Harvester	0.5	+49%	
609	Alkaloid Pump	0.483	+48%	+1%
610	Biofuel Harvester	0.276	+36%	+1%
611	Alkaloid Recycler	0.256	+24%	+10%
612	High-Volume Drain	0.207	+32%	+1%
613	Alkaloid Drain	0.138	+28%	+1%
614	Organic Stabiliser	0.155	+29%	+1%
615	Alkaloid Stabiliser	0.297	+30%	+7%
616	Biofuel Stabiliser	0.121	+27%	
617	High-Volume Recycler	0.215	+24%	+8%
618	Alkaloid Pump	0.457	+32%	+13%
619	Microbe Drain	0.0	+20%	+1%
620	Biofuel Purifier	0.448	+46%	+1%
621	Organic Sieve	0.444	+24%	+19%
622	Biofuel Purifier	0.283	+34%	+3%
623	Organic Recycler	0.17	+25%	+5%
624	Biofuel Filter	0.487	+41%	+7%
625	Organic Purifier	0.475	+27%	+18%
626	Alkaloid Sieve	0.524	+25%	+22%
627	Organic Purifier	0.103	+26%	+1%
628	Microbe Purifier	0.086	+25%	+1%
629	High-Volume Stabiliser	0.295	+25%	+11%
630	High-Volume Harvester	0.468	+29%	+16%
631	High-Volume Drain	0.571	+35%	+16%
632	Alkaloid Purifier	0.125	+20%	+7%
633	Microbe Drain	0.259	+35%	+1%
634	Alkaloid Drain	0.0	+20%	+1%
635	Microbe Purifier	0.086	+25%	+1%
636	Alkaloid Pump	0.104	+20%	+6%
637	Microbe Tanks	0.426	+29%	+14%
638	Microbe Drain	0.37	+33%	+8%
639	High-Volume Tanks	0.431	+45%	
640	Organic Recycler	0.55	+35%	+15%
641	High-Volume Drain	0.166	+26%	+4%
642	Biofuel Drain	0.297	+36%	+2%
643	Biofuel Sieve	0.218	+23%	+9%
644	Alkaloid Harvester	0.086	+25%	
645	Biofuel Harvester	0.345	+40%	+1%
646	Biofuel Generator Unit	0.371	+27%	+13%
647	High-Volume Sieve	0.0	+20%	+1%
648	Organic Purifier	0.414	+44%	+1%
649	Alkaloid Purifier	0.073	+23%	+2%
650	Organic Tanks	0.647	+43%	+13%
651	High-Volume Drain	0.069	+24%	+1%
652	High-Volume Tanks	0.279	+35%	+2%
653	Organic Harvester	0.733	+42%	+18%
654	High-Volume Filter	0.276	+36%	+1%
655	High-Volume Stabiliser	0.218	+23%	+9%
656	Biofuel Sieve	0.173	+24%	+6%
657	Biofuel Generator Unit	0.239	+23%	+10%
658	Alkaloid Tanks	0.052	+23%	+1%
659	Microbe Drain	0.086	+25%	+1%
660	Microbe Pump	0.104	+20%	+6%
661	High-Volume Purifier	0.21	+31%	+2%
662	Alkaloid Purifier	0.0	+20%	+1%
663	Organic Generator Unit	0.103	+26%	+1%
664	High-Volume Harvester	0.194	+24%	+7%
665	Biofuel Sieve	0.052	+23%	+1%
666	Microbe Drain	0.448	+46%	+1%
667	High-Volume Generator Unit	0.345	+40%	+1%
668	Biofuel Sieve	0.362	+41%	+1%
669	High-Volume Filter	0.073	+23%	+2%
670	Biofuel Filter	0.0	+20%	
671	Microbe Generator Unit	0.073	+23%	+2%
672	Organic Sieve	0.535	+45%	+6%
673	Organic Tanks	0.125	+20%	+7%
674	High-Volume Generator Unit	0.121	+27%	
675	Microbe Purifier	0.224	+33%	+1%
676	Biofuel Drain	0.19	+31%	+1%
677	Alkaloid Stabiliser	0.72	+40%	+19%
678	High-Volume Sieve	0.034	+22%	+1%
679	Microbe Sieve	0.059	+21%	+3%
680	Alkaloid Harvester	0.017	+21%	
681	Microbe Filter	0.052	+23%	+1%
682	High-Volume Drain	0.307	+33%	+5%
683	Biofuel Tanks	0.224	+33%	+1%
684	Alkaloid Recycler	0.276	+36%	
685	Microbe Filter	0.562	+49%	+4%
686	Organic Purifier	0.172	+30%	+1%
687	Organic Harvester	0.0	+20%	
688	Organic Harvester	0.121	+27%	
689	Alkaloid Filter	0.267	+21%	+13%
690	Biofuel Generator Unit	0.017	+21%	+1%
691	Biofuel Harvester	0.241	+34%	+1%
692	Microbe Tanks	0.034	+22%	+1%
693	Alkaloid Drain	0.172	+30%	+1%
694	Microbe Stabiliser	0.331	+38%	+2%
695	Microbe Tanks	0.352	+38%	+3%
696	Alkaloid Sieve	0.138	+28%	+1%
697	Organic Harvester	0.224	+33%	+1%
698	Organic Purifier	0.583	+49%	+5%
699	Alkaloid Filter	0.517	+21%	+25%
700	Microbe Pump	0.473	+45%	+3%
701	Biofuel Tanks	0.547	+30%	+19%
702	Biofuel Sieve	0.241	+34%	+1%
703	Alkaloid Harvester	0.118	+22%	+5%
704	High-Volume Recycler	0.207	+32%	
705	Microbe Purifier	0.172	+30%	
706	Organic Generator Unit	0.103	+26%	+1%
707	Biofuel Generator Unit	0.184	+21%	+9%
708	Biofuel Pump	0.121	+27%	+1%
709	Organic Generator Unit	0.034	+22%	+1%
710	Organic Drain	0.613	+35%	+18%
711	Microbe Drain	0.121	+27%	+1%
712	Microbe Stabiliser	0.328	+39%	+1%
713	Alkaloid Pump	0.534	+22%	+25%
714	High-Volume Pump	0.052	+23%	+1%
715	Biofuel Recycler	0.103	+26%	
716	Microbe Generator Unit	0.562	+26%	+23%
717	Biofuel Drain	0.0	+20%	
718	Biofuel Drain	0.086	+25%	+1%
719	High-Volume Sieve	0.375	+20%	+19%
720	Alkaloid Drain	0.328	+39%	
721	Biofuel Harvester	0.103	+26%	
722	Biofuel Harvester	0.0	+20%	
723	High-Volume Purifier	0.276	+36%	+1%
724	Microbe Filter	0.0	+20%	+1%
725	Alkaloid Sieve	0.241	+34%	+1%
726	High-Volume Generator Unit	0.062	+20%	+4%
727	High-Volume Pump	0.0	+20%	+1%
728	Alkaloid Purifier	0.431	+45%	+1%
729	Biofuel Generator Unit	0.744	+45%	+16%
730	Microbe Pump	0.142	+21%	+7%
731	High-Volume Purifier	0.807	+39%	+24%
732	Biofuel Recycler	0.131	+24%	+4%
733	Microbe Stabiliser	0.305	+22%	+14%
734	Biofuel Generator Unit	0.0	+20%	+1%
735	Alkaloid Harvester	0.0	+20%	
736	Biofuel Recycler	0.052	+23%	+1%
737	High-Volume Pump	0.274	+25%	+10%
738	High-Volume Pump	0.086	+25%	+1%
739	Microbe Recycler	0.309	+21%	+15%
740	Organic Recycler	0.331	+38%	+2%
741	Microbe Generator Unit	0.362	+41%	+1%
742	Organic Sieve	0.397	+43%	+1%
743	High-Volume Tanks	0.017	+21%	+1%
744	Organic Drain	0.267	+27%	+8%
745	Microbe Harvester	0.379	+42%	+1%
746	Alkaloid Sieve	0.31	+38%	
747	Biofuel Generator Unit	0.128	+25%	+3%
748	Biofuel Purifier	0.362	+41%	+1%
749	Microbe Filter	0.052	+23%	+1%
750	Microbe Sieve	0.034	+22%	
751	Organic Harvester	0.302	+23%	+13%
752	Alkaloid Recycler	0.224	+33%	+1%
753	Microbe Harvester	0.069	+24%	+1%
754	Alkaloid Stabiliser	0.331	+38%	+2%
755	Microbe Harvester	0.229	+20%	+12%
756	Biofuel Filter	0.307	+33%	+5%
757	Organic Generator Unit	0.208	+20%	+11%
758	Organic Purifier	0.042	+20%	+3%
759	Microbe Filter	0.632	+47%	+9%
760	High-Volume Generator Unit	0.138	+28%	+1%
761	High-Volume Drain	0.516	+33%	+15%
762	Biofuel Purifier	0.309	+21%	+15%
763	Biofuel Generator Unit	0.318	+36%	+3%
764	Alkaloid Harvester	0.0	+20%	+1%
765	High-Volume Drain	0.034	+22%	
766	Microbe Stabiliser	0.167	+20%	+9%
767	Biofuel Purifier	0.457	+32%	+13%
768	Organic Tanks	0.0	+20%	+1%
769	High-Volume Drain	0.052	+23%	+1%
770	Organic Stabiliser	0.205	+21%	+10%
771	High-Volume Generator Unit	0.138	+28%	+1%
772	Microbe Stabiliser	0.19	+31%	+1%
773	Alkaloid Filter	0.308	+27%	+10%
774	Microbe Sieve	0.159	+28%	+2%
775	High-Volume Tanks	0.017	+21%	+1%
776	Organic Filter	0.5	+49%	+1%
777	Organic Drain	0.218	+23%	+9%
778	Biofuel Stabiliser	0.522	+37%	+12%
779	Alkaloid Stabiliser	0.483	+48%	+1%
780	Biofuel Pump	0.103	+26%	+1%
781	High-Volume Generator Unit	0.193	+30%	+2%
782	Alkaloid Recycler	0.333	+20%	+17%
783	Organic Filter	0.062	+20%	+4%
784	Biofuel Sieve	0.069	+24%	+1%
785	Microbe Pump	0.042	+20%	+3%
786	High-Volume Sieve	0.256	+24%	+10%
787	Alkaloid Generator Unit	0.118	+22%	+5%
788	High-Volume Sieve	0.345	+40%	+1%
789	Biofuel Drain	0.966	+47%	+25%
790	Microbe Harvester	0.0	+20%	+1%
791	Organic Generator Unit	0.274	+25%	+10%
792	Biofuel Tanks	0.0	+20%	+1%
793	Alkaloid Sieve	0.421	+42%	+3%
794	Biofuel Tanks	0.0	+20%	+1%
795	Microbe Recycler	0.0	+20%	
796	High-Volume Purifier	0.034	+22%	+1%
797	Biofuel Filter	0.0	+20%	
798	High-Volume Stabiliser	0.5	+20%	+25%
799	Microbe Filter	0.669	+31%	+24%
800	Biofuel Sieve	0.64	+39%	+16%
801	Organic Drain	0.194	+24%	+7%
802	Organic Purifier	0.293	+37%	+1%
803	Alkaloid Purifier	0.034	+22%	+1%
804	Microbe Tanks	0.09	+24%	+2%
805	High-Volume Purifier	0.069	+24%	+1%
806	Microbe Generator Unit	0.962	+48%	+24%
807	Microbe Drain	0.215	+24%	+8%
808	High-Volume Generator Unit	0.241	+34%	+1%
809	Microbe Purifier	0.283	+34%	+3%
810	Biofuel Filter	0.483	+48%	+1%
811	Microbe Purifier	0.598	+39%	+14%
812	Alkaloid Sieve	0.35	+27%	+12%
813	Microbe Generator Unit	0.146	+20%	+8%
814	Microbe Sieve	0.598	+39%	+14%
815	Organic Pump	0.388	+28%	+13%
816	Organic Harvester	0.052	+23%	
817	High-Volume Tanks	0.345	+40%	
818	Organic Recycler	0.225	+27%	+6%
819	High-Volume Stabiliser	0.615	+46%	+9%
820	Organic Drain	0.528	+47%	+4%
821	Biofuel Filter	0.483	+48%	+1%
822	Organic Pump	0.0	+20%	+1%
823	Alkaloid Sieve	0.417	+20%	+21%
824	Microbe Purifier	0.318	+36%	+3%
825	Alkaloid Stabiliser	0.241	+34%	+1%
826	Biofuel Harvester	0.345	+40%	+1%
827	Biofuel Generator Unit	0.356	+37%	+4%
828	Biofuel Purifier	0.156	+23%	+6%
829	Microbe Harvester	0.021	+20%	+2%
830	Alkaloid Purifier	0.3	+35%	+3%
831	Alkaloid Tanks	0.4	+42%	+2%
832	Biofuel Tanks	0.362	+41%	+1%
833	Alkaloid Pump	0.582	+32%	+19%
834	Microbe Pump	0.31	+38%	+1%
835	Biofuel Sieve	0.193	+30%	+2%
836	Organic Sieve	0.055	+22%	+2%
837	Alkaloid Stabiliser	0.155	+29%	+1%
838	Microbe Recycler	0.38	+36%	+6%
839	Organic Generator Unit	0.425	+41%	+4%
840	Organic Tanks	0.466	+47%	+1%
841	Biofuel Pump	0.398	+31%	+11%
842	High-Volume Recycler	0.604	+49%	+6%
843	Alkaloid Filter	0.431	+45%	+1%
844	Alkaloid Pump	0.121	+21%	+6%
845	Alkaloid Stabiliser	0.038	+21%	+2%
846	Microbe Purifier	0.0	+20%	+1%
847	Biofuel Pump	0.513	+28%	+19%
848	Biofuel Recycler	0.0	+20%	+1%
849	Organic Pump	0.228	+32%	+2%
850	Organic Harvester	0.021	+20%	+2%
851	High-Volume Tanks	0.707	+32%	+25%
852	Microbe Pump	0.159	+22%	+7%
853	Alkaloid Generator Unit	0.073	+23%	+2%
854	Organic Filter	0.021	+20%	+2%
855	Biofuel Sieve	0.176	+29%	+2%
856	High-Volume Stabiliser	0.293	+37%	
857	Organic Recycler	0.536	+39%	+11%
858	Biofuel Tanks	0.021	+20%	+2%
859	Organic Harvester	0.269	+32%	+4%
860	Biofuel Harvester	0.492	+28%	+18%
861	High-Volume Purifier	0.0	+20%	+1%
862	Biofuel Tanks	0.376	+37%	+5%
863	Alkaloid Sieve	0.121	+27%	+1%
864	Organic Generator Unit	0.062	+20%	+4%
865	Organic Stabiliser	0.0	+20%	
866	Organic Stabiliser	0.241	+34%	+1%
867	Biofuel Purifier	0.0	+20%	+1%
868	Microbe Sieve	0.0	+20%	+1%
869	Alkaloid Drain	0.241	+34%	
870	Alkaloid Stabiliser	0.201	+22%	+9%
871	High-Volume Stabiliser	0.172	+30%	
872	Biofuel Recycler	0.565	+25%	+24%
873	Alkaloid Filter	0.172	+30%	+1%
874	Biofuel Filter	0.448	+46%	+1%
875	Microbe Filter	0.0	+20%	
876	High-Volume Generator Unit	0.314	+37%	+2%
877	Alkaloid Generator Unit	0.224	+33%	
878	Microbe Harvester	0.19	+31%	+1%
879	Biofuel Stabiliser	0.069	+24%	
880	Organic Sieve	0.0	+20%	+1%
881	Organic Harvester	0.455	+44%	+3%
882	Microbe Generator Unit	0.276	+36%	+1%
883	High-Volume Sieve	0.692	+42%	+16%
884	Alkaloid Stabiliser	0.09	+24%	+2%
885	Biofuel Drain	0.103	+26%	
886	Biofuel Harvester	0.0	+20%	
887	High-Volume Tanks	0.363	+35%	+6%
888	High-Volume Pump	0.381	+24%	+16%
889	Organic Tanks	0.083	+20%	+5%
890	Microbe Harvester	0.345	+40%	+1%
891	Biofuel Drain	0.527	+24%	+23%
892	Organic Recycler	0.466	+47%	+1%
893	Alkaloid Stabiliser	0.198	+23%	+8%
894	Organic Sieve	0.381	+24%	+16%
895	Microbe Stabiliser	0.417	+20%	+21%
896	Biofuel Generator Unit	0.407	+40%	+4%
897	High-Volume Recycler	0.276	+36%	+1%
898	Microbe Generator Unit	0.31	+38%	+1%
899	Biofuel Tanks	0.204	+27%	+5%
900	Alkaloid Recycler	0.0	+20%	
901	Organic Tanks	0.19	+31%	+1%
902	Microbe Generator Unit	0.103	+26%	+1%
903	Microbe Filter	0.156	+23%	+6%
904	Microbe Harvester	0.267	+27%	+8%
905	High-Volume Pump	0.103	+26%	+1%
906	Microbe Sieve	0.034	+22%	+1%
907	Alkaloid Drain	0.0	+20%	+1%
908	Microbe Stabiliser	0.0	+20%	+1%
909	High-Volume Sieve	0.438	+20%	+22%
910	High-Volume Stabiliser	0.414	+44%	
911	High-Volume Generator Unit	0.128	+25%	+3%
912	Microbe Sieve	0.476	+21%	+23%
913	Microbe Pump	0.375	+20%	+19%
914	High-Volume Tanks	0.352	+38%	+3%
915	High-Volume Purifier	0.034	+22%	+1%
916	Biofuel Purifier	0.034	+22%	+1%
917	Microbe Filter	0.19	+25%	+6%
918	High-Volume Drain	0.461	+25%	+19%
919	Alkaloid Generator Unit	0.017	+21%	+1%
920	Biofuel Purifier	0.614	+29%	+23%
921	High-Volume Tanks	0.138	+28%	+1%
922	Biofuel Harvester	0.723	+45%	+15%
923	High-Volume Harvester	0.415	+32%	+11%
924	Organic Generator Unit	0.412	+33%	+10%
925	Microbe Drain	0.962	+48%	+24%
926	Organic Sieve	0.351	+21%	+17%
927	Organic Harvester	0.241	+34%	+1%
928	High-Volume Sieve	0.138	+28%	+1%
929	High-Volume Harvester	0.0	+20%	+1%
930	Microbe Pump	0.172	+30%	+1%
931	Alkaloid Tanks	0.709	+43%	+16%
932	Alkaloid Drain	0.241	+34%	+1%
933	High-Volume Generator Unit	0.038	+21%	+2%
934	Biofuel Stabiliser	0.328	+39%	
935	Alkaloid Recycler	0.328	+39%	+1%
936	Microbe Recycler	0.172	+30%	
937	Biofuel Purifier	0.241	+34%	+1%
938	Organic Drain	0.259	+35%	+1%
939	Biofuel Harvester	0.138	+28%	+1%
940	Biofuel Drain	0.239	+23%	+10%
941	Organic Recycler	0.422	+30%	+13%
942	Organic Purifier	0.379	+42%	+1%
943	Microbe Recycler	0.379	+42%	+1%
944	Biofuel Stabiliser	0.373	+38%	+4%
945	Biofuel Drain	0.114	+23%	+4%
946	High-Volume Purifier	0.114	+23%	+4%
947	Biofuel Generator Unit	0.188	+20%	+10%
948	Biofuel Purifier	0.399	+25%	+16%
949	Biofuel Stabiliser	0.017	+21%	+1%
950	Alkaloid Filter	0.0	+20%	+1%
951	Alkaloid Purifier	0.25	+20%	+13%
952	Microbe Harvester	0.173	+24%	+6%
953	Microbe Tanks	0.494	+45%	+4%
954	Alkaloid Sieve	0.228	+32%	+2%
955	Alkaloid Harvester	0.155	+29%	+1%
956	Biofuel Pump	0.142	+27%	+2%
957	Biofuel Pump	0.293	+37%	+1%
958	Microbe Drain	0.392	+27%	+14%
959	High-Volume Recycler	0.059	+21%	+3%
960	Alkaloid Tanks	0.339	+30%	+9%
961	Microbe Harvester	0.362	+41%	
962	High-Volume Harvester	0.431	+45%	
963	Biofuel Tanks	0.309	+21%	+15%
964	Alkaloid Purifier	0.765	+39%	+22%
965	High-Volume Purifier	0.397	+43%	+1%
966	Organic Generator Unit	0.483	+48%	
967	Microbe Pump	0.205	+21%	+10%
968	Alkaloid Drain	0.379	+42%	+1%
969	High-Volume Drain	0.052	+23%	+1%
970	High-Volume Drain	0.017	+21%	+1%
971	Organic Recycler	0.593	+29%	+22%
972	High-Volume Purifier	0.103	+26%	
973	Biofuel Generator Unit	0.397	+43%	+1%
974	Alkaloid Harvester	0.172	+30%	+1%
975	Microbe Filter	0.052	+23%	+1%
976	High-Volume Purifier	0.61	+30%	+22%
977	Microbe Pump	0.431	+45%	+1%
978	Biofuel Stabiliser	0.245	+33%	+2%
979	Microbe Tanks	0.436	+32%	+12%
980	Biofuel Tanks	0.142	+21%	+7%
981	Microbe Stabiliser	0.017	+21%	+1%
982	Alkaloid Purifier	0.086	+25%	+1%
983	Alkaloid Drain	0.31	+38%	
984	Microbe Tanks	0.487	+41%	+7%
985	Organic Filter	0.18	+28%	+3%
986	Biofuel Generator Unit	0.466	+41%	+6%
987	Alkaloid Sieve	0.31	+38%	
988	Organic Generator Unit	0.09	+24%	+2%
989	High-Volume Generator Unit	0.542	+49%	+3%
990	High-Volume Tanks	0.021	+20%	+2%
991	Microbe Tanks	0.224	+33%	+1%
992	Microbe Generator Unit	0.0	+20%	+1%
993	Organic Sieve	0.118	+22%	+5%
994	Biofuel Recycler	0.017	+21%	+1%
995	Microbe Pump	0.103	+26%	+1%
996	Organic Harvester	0.052	+23%	+1%
997	High-Volume Pump	0.038	+21%	+2%
998	Biofuel Sieve	0.287	+33%	+4%
999	Organic Drain	0.362	+41%	+1%
1000	High-Volume Drain	0.397	+43%	+1%
1001	Biofuel Filter	0.103	+26%	+1%
1002	Organic Tanks	0.021	+20%	+2%
1003	Biofuel Harvester	0.325	+34%	+5%
1004	High-Volume Sieve	0.239	+29%	+5%
1005	Alkaloid Stabiliser	0.362	+41%	+1%
1006	Alkaloid Pump	0.021	+20%	+2%
1007	Microbe Stabiliser	0.354	+20%	+18%
1008	Microbe Generator Unit	0.675	+35%	+21%
1009	Biofuel Pump	0.652	+30%	+24%
1010	High-Volume Tanks	0.0	+20%	
1011	Alkaloid Sieve	0.37	+33%	+8%
1012	Organic Generator Unit	0.294	+31%	+6%
1013	High-Volume Tanks	0.241	+34%	+1%
1014	Microbe Recycler	0.274	+25%	+10%
1015	High-Volume Tanks	0.229	+20%	+12%
1016	High-Volume Recycler	0.215	+24%	+8%
1017	Alkaloid Recycler	0.352	+38%	+3%
1018	Organic Generator Unit	0.107	+25%	+2%
1019	Microbe Filter	0.167	+20%	+9%
1020	High-Volume Purifier	0.696	+35%	+22%
1021	Alkaloid Harvester	0.163	+21%	+8%
1022	Microbe Sieve	0.086	+25%	
1023	Alkaloid Purifier	0.034	+22%	+1%
1024	High-Volume Recycler	0.138	+28%	
1025	High-Volume Tanks	0.504	+48%	+2%
1026	Biofuel Purifier	0.476	+44%	+4%
1027	Organic Purifier	0.351	+21%	+17%
1028	Microbe Recycler	0.448	+46%	+1%
1029	Organic Harvester	0.114	+23%	+4%
1030	Organic Pump	0.146	+20%	+8%
1031	High-Volume Stabiliser	0.086	+25%	+1%
1032	Biofuel Stabiliser	0.19	+31%	+1%
1033	Microbe Drain	0.103	+26%	+1%
1034	Microbe Tanks	0.241	+34%	
1035	Alkaloid Stabiliser	0.021	+20%	+2%
1036	Biofuel Pump	0.494	+39%	+9%
1037	Alkaloid Generator Unit	0.172	+30%	+1%
1038	High-Volume Generator Unit	0.477	+38%	+9%
1039	Biofuel Drain	0.362	+41%	
1040	Microbe Drain	0.034	+22%	+1%
1041	Microbe Generator Unit	0.448	+23%	+20%
1042	Alkaloid Stabiliser	0.0	+20%	+1%
1043	Biofuel Sieve	0.644	+32%	+22%
1044	Microbe Tanks	0.414	+44%	+1%
1045	High-Volume Harvester	0.33	+21%	+16%
1046	Organic Recycler	0.017	+21%	+1%
1047	Organic Pump	0.042	+20%	+3%
1048	Organic Purifier	0.31	+38%	+1%
1049	Microbe Filter	0.771	+49%	+14%
1050	Microbe Purifier	0.069	+24%	+1%
1051	Alkaloid Drain	0.276	+36%	
1052	High-Volume Generator Unit	0.034	+22%	+1%
1053	High-Volume Drain	0.121	+21%	+6%
1054	High-Volume Harvester	0.021	+20%	+2%
1055	Biofuel Pump	0.215	+24%	+8%
1056	Alkaloid Harvester	0.038	+21%	+2%
1057	Organic Generator Unit	0.554	+34%	+16%
1058	Microbe Purifier	0.017	+21%	+1%
1059	Alkaloid Recycler	0.466	+47%	+1%
1060	Organic Tanks	0.397	+43%	+1%
1061	Alkaloid Sieve	0.083	+20%	+5%
1062	Microbe Harvester	0.086	+25%	+1%
1063	Biofuel Recycler	0.155	+29%	
1064	High-Volume Recycler	0.246	+21%	+12%
1065	Microbe Sieve	0.034	+22%	+1%
1066	Organic Stabiliser	0.167	+20%	+9%
1067	Organic Pump	0.475	+27%	+18%
1068	Alkaloid Generator Unit	0.483	+48%	
1069	Alkaloid Stabiliser	0.2	+28%	+4%
1070	Alkaloid Purifier	0.362	+41%	+1%
1071	Organic Recycler	0.034	+22%	+1%
1072	Alkaloid Recycler	0.097	+22%	+4%
1073	High-Volume Drain	0.259	+35%	+1%
1074	Organic Tanks	0.362	+41%	+1%
1075	Microbe Tanks	0.0	+20%	+1%
1076	Microbe Filter	0.055	+22%	+2%
1077	High-Volume Harvester	0.249	+32%	+3%
1078	Alkaloid Filter	0.103	+26%	
1079	Microbe Drain	0.177	+23%	+7%
1080	High-Volume Purifier	0.383	+41%	+2%
1081	Alkaloid Harvester	0.052	+23%	+1%
1082	Biofuel Tanks	0.076	+22%	+3%
1083	Microbe Tanks	0.069	+24%	+1%
1084	Organic Sieve	0.455	+21%	+22%
1085	Organic Recycler	0.086	+25%	
1086	Biofuel Pump	0.069	+24%	+1%
1087	Biofuel Drain	0.125	+20%	+7%
1088	High-Volume Pump	0.017	+21%	+1%
1089	Alkaloid Tanks	0.086	+25%	+1%
1090	High-Volume Purifier	0.432	+33%	+11%
1091	High-Volume Harvester	0.197	+29%	+3%
1092	Microbe Stabiliser	0.629	+42%	+13%
1093	Biofuel Generator Unit	0.632	+47%	+9%
1094	High-Volume Filter	0.402	+30%	+12%
1095	High-Volume Tanks	0.052	+23%	+1%
1096	High-Volume Drain	0.466	+47%	+1%
1097	Microbe Sieve	0.0	+20%	+1%
1098	Alkaloid Recycler	0.262	+34%	+2%
1099	Alkaloid Pump	0.0	+20%	+1%
1100	Organic Pump	0.519	+32%	+16%
1101	Alkaloid Drain	0.149	+25%	+4%
1102	Microbe Harvester	0.269	+32%	+4%
1103	Organic Filter	0.629	+48%	+8%
1104	Organic Stabiliser	0.086	+25%	+1%
1105	High-Volume Generator Unit	0.0	+20%	+1%
1106	High-Volume Tanks	0.356	+37%	+4%
1107	Alkaloid Purifier	0.723	+45%	+15%
1108	Biofuel Recycler	0.034	+22%	+1%
1109	Organic Sieve	0.229	+20%	+12%
1110	Organic Tanks	0.111	+24%	+3%
1111	Biofuel Filter	0.086	+25%	
1112	High-Volume Sieve	0.249	+32%	+3%
1113	Biofuel Pump	0.017	+21%	+1%
1114	Alkaloid Generator Unit	0.103	+26%	+1%
1115	Microbe Sieve	0.499	+32%	+15%
1116	High-Volume Filter	0.0	+20%	+1%
1117	Alkaloid Stabiliser	0.069	+24%	+1%
1118	High-Volume Generator Unit	0.017	+21%	+1%
1119	Alkaloid Harvester	0.328	+39%	+1%
1120	High-Volume Harvester	0.138	+28%	+1%
1121	Biofuel Purifier	0.167	+20%	+9%
1122	Organic Tanks	0.017	+21%	+1%
1123	Organic Recycler	0.0	+20%	+1%
1124	Alkaloid Tanks	0.0	+20%	+1%
1125	High-Volume Pump	0.149	+25%	+4%
1126	Microbe Sieve	0.086	+25%	+1%
1127	Alkaloid Pump	0.19	+31%	+1%
1128	Biofuel Pump	0.172	+30%	+1%
1129	High-Volume Harvester	0.172	+30%	+1%
1130	Alkaloid Recycler	0.138	+28%	+1%
1131	High-Volume Harvester	0.0	+20%	
1132	High-Volume Tanks	0.264	+22%	+12%
1133	Biofuel Recycler	0.276	+36%	
1134	Alkaloid Pump	0.069	+24%	+1%
1135	High-Volume Drain	0.458	+20%	+23%
1136	Alkaloid Purifier	0.121	+27%	+1%
1137	Biofuel Drain	0.468	+23%	+21%
1138	Organic Sieve	0.501	+37%	+11%
1139	Alkaloid Purifier	0.034	+22%	+1%
1140	High-Volume Stabiliser	0.194	+24%	+7%
1141	Alkaloid Recycler	0.384	+29%	+12%
1142	Biofuel Drain	0.361	+24%	+15%
1143	High-Volume Tanks	0.782	+46%	+17%
1144	Alkaloid Recycler	0.448	+46%	
1145	Organic Drain	0.896	+49%	+20%
1146	Biofuel Stabiliser	0.366	+34%	+7%
1147	Alkaloid Purifier	0.052	+23%	+1%
1148	Microbe Sieve	0.069	+24%	
1149	Microbe Harvester	0.121	+21%	+6%
1150	Microbe Sieve	0.103	+26%	+1%
1151	Alkaloid Purifier	0.052	+23%	+1%
1152	Biofuel Recycler	0.359	+36%	+5%
1153	Microbe Pump	0.0	+20%	+1%
1154	Alkaloid Generator Unit	0.224	+33%	+1%
1155	Microbe Purifier	0.073	+23%	+2%
1156	Biofuel Purifier	0.748	+38%	+22%
1157	Microbe Purifier	0.226	+21%	+11%
1158	Alkaloid Recycler	0.287	+27%	+9%
1159	Microbe Harvester	0.0	+20%	+1%
1160	Microbe Stabiliser	0.086	+25%	+1%
1161	Alkaloid Harvester	0.379	+42%	+1%
1162	High-Volume Stabiliser	0.208	+20%	+11%
1163	Alkaloid Generator Unit	0.125	+20%	+7%
1164	Microbe Filter	0.231	+31%	+3%
1165	Alkaloid Sieve	0.429	+34%	+10%
1166	Organic Stabiliser	0.345	+40%	+1%
1167	High-Volume Sieve	0.43	+22%	+20%
1168	Biofuel Generator Unit	0.17	+25%	+5%
1169	Alkaloid Recycler	0.017	+21%	+1%
1170	Biofuel Recycler	0.0	+20%	+1%
1171	Organic Generator Unit	0.477	+38%	+9%
1172	High-Volume Tanks	0.259	+35%	+1%
1173	High-Volume Filter	0.27	+26%	+9%
1174	Biofuel Tanks	0.062	+20%	+4%
1175	Biofuel Stabiliser	0.229	+20%	+12%
1176	Biofuel Stabiliser	0.155	+29%	+1%
1177	Microbe Pump	0.548	+24%	+24%
1178	Microbe Tanks	0.055	+22%	+2%
1179	Biofuel Purifier	0.152	+24%	+5%
