sep=,
Seed,Name,Perfection,Weapon_Grenade_Damage,Weapon_Grenade_Bounce,Weapon_Grenade_Radius,Weapon_Grenade_Speed
570,Pugneum Release Mechanism,0.323,,,,+293%
571,Unstable Release Mechanism,0.053,+43%,,,
572,Linear Release Mechanism,0.228,+53%,,,
573,Kinetic Gas Expander,0.002,,,,+101%
574,Unstable Launch System,0.558,,+34%,,+294%
575,Pugneum Gas Expander,0.126,,,,+175%
576,Pugneum Release Mechanism,0.181,+52%,,+6%,+128%
577,Unstable Release Mechanism,0.002,,,,+101%
578,Pugneum Injector Plugs,0.0,,,,+100%
579,Polarised Injector Plugs,0.057,+58%,,,+100%
580,Kinetic Launch System,0.0,,,+6%,
581,Unstable Gas Expander,0.207,+40%,,,+168%
582,Pugneum Timing Loom,0.0,+40%,,,
583,Kinetic Timing Loom,0.168,+48%,+38%,,
584,Kinetic Injector Plugs,0.013,,,,+108%
585,Kinetic Injector Plugs,0.061,,+39%,,
586,Polarised Timing Loom,0.07,,+53%,,+104%
587,Kinetic Timing Loom,0.233,+56%,+35%,,
588,Kinetic Shell Loader,0.0,+40%,,,
589,Kinetic Compressor,0.208,,,,+224%
590,Unstable Shell Loader,0.192,,+52%,,
591,Polarised Release Mechanism,0.071,,+40%,,
592,Polarised Coils,0.07,+44%,,,
593,Unstable Core,0.0,,,+6%,
594,Polarised Compressor,0.25,,,+9%,
595,Kinetic Coils,0.387,,+55%,+6%,
596,Unstable Release Mechanism,0.102,+40%,+41%,,
597,Polarised Release Mechanism,0.396,+46%,+58%,,
598,Unstable Core,0.287,,+41%,,+192%
599,Unstable Core,0.158,+49%,,,
600,Kinetic Release Mechanism,0.059,,,+6%,+118%
601,Kinetic Core,0.111,,+44%,,
602,Pugneum Heat Pump,0.0,,+33%,,+100%
603,Unstable Launch System,0.0,,,+6%,
604,Pugneum Compressor,0.0,+40%,,,
605,Polarised Heat Pump,0.32,+44%,,,+201%
606,Unstable Heat Pump,0.07,+44%,,,
607,Unstable Core,0.052,,+46%,,+105%
608,Pugneum Timing Loom,0.101,,,+6%,+131%
609,Kinetic Shell Loader,0.091,,+42%,,
610,Polarised Timing Loom,0.053,+43%,,,
611,Kinetic Injector Plugs,0.012,,,,+107%
612,Unstable Core,0.0,,,,+100%
613,Kinetic Core,0.228,+53%,,,
614,Pugneum Release Mechanism,0.0,,,+6%,
615,Kinetic Release Mechanism,0.0,+40%,,,
616,Polarised Release Mechanism,0.0,,,+6%,+100%
617,Unstable Injector Plugs,0.01,+43%,,,+100%
618,Kinetic Shell Loader,0.0,+40%,,,
619,Linear Core,0.143,+40%,,+10%,+127%
620,Polarised Gas Expander,0.009,,+35%,+6%,+100%
621,Pugneum Coils,0.0,+40%,,+6%,
622,Polarised Gas Expander,0.105,+46%,,,
623,Pugneum Injector Plugs,0.016,+45%,,,+100%
624,Polarised Compressor,0.303,,,,+281%
625,Pugneum Gas Expander,0.424,+44%,,,+235%
626,Kinetic Coils,0.095,,+55%,+6%,+100%
627,Pugneum Gas Expander,0.0,,,+6%,
628,Linear Gas Expander,0.03,,+36%,,
629,Unstable Release Mechanism,0.008,,,,+105%
630,Unstable Timing Loom,0.013,,,,+108%
631,Unstable Core,0.193,+51%,,,
632,Kinetic Gas Expander,0.143,,+37%,,+146%
633,Linear Core,0.035,+42%,,,
634,Kinetic Core,0.0,,,+6%,
635,Linear Gas Expander,0.556,+59%,+43%,+8%,
636,Kinetic Shell Loader,0.79,+57%,,+6%,+259%
637,Linear Heat Pump,0.018,+41%,,,
638,Linear Core,0.333,+59%,,,
639,Unstable Heat Pump,0.0,,,+6%,
640,Pugneum Injector Plugs,0.0,,,,+100%
641,Unstable Core,0.0,,,+6%,
642,Polarised Core,0.0,,,,+100%
643,Polarised Coils,0.158,+49%,,,
644,Kinetic Timing Loom,0.062,,,,+137%
645,Polarised Timing Loom,0.474,+52%,+58%,,
646,Polarised Launch System,0.0,+40%,,,
647,Unstable Coils,0.01,,+34%,,
648,Pugneum Gas Expander,0.0,,,+6%,
649,Kinetic Gas Expander,0.0,,,+6%,+100%
650,Pugneum Heat Pump,0.116,,,,+169%
651,Unstable Core,0.037,,,,+122%
652,Unstable Heat Pump,0.243,,,,+245%
653,Pugneum Timing Loom,0.013,+41%,+33%,,
654,Unstable Compressor,0.121,,+45%,,
655,Unstable Release Mechanism,0.028,,,,+117%
656,Polarised Coils,0.02,,+35%,,
657,Polarised Launch System,0.0,+40%,,,
658,Kinetic Heat Pump,0.241,,,,+244%
659,Linear Core,0.0,,,+6%,+100%
660,Linear Shell Loader,0.083,,,+7%,
661,Unstable Gas Expander,0.018,+41%,,,
662,Kinetic Gas Expander,0.391,+50%,,+6%,+177%
663,Pugneum Launch System,0.0,,,+6%,
664,Unstable Timing Loom,0.222,,+55%,,
665,Polarised Coils,0.311,,,+7%,+194%
666,Linear Core,0.0,,,+6%,
667,Unstable Launch System,0.122,,,,+173%
668,Polarised Coils,0.319,+42%,+56%,,
669,Unstable Compressor,0.192,,+52%,,
670,Polarised Compressor,0.129,,,,+177%
671,Linear Launch System,0.333,,,+10%,
672,Pugneum Coils,0.07,+44%,,,
673,Pugneum Heat Pump,0.0,,,+6%,
674,Unstable Launch System,0.0,,,+6%,
675,Linear Gas Expander,0.14,+48%,,,
676,Polarised Core,0.317,,,,+289%
677,Kinetic Release Mechanism,0.02,,,,+112%
678,Unstable Coils,0.131,,+46%,,
679,Linear Coils,0.0,,,+6%,
680,Kinetic Timing Loom,0.202,,+53%,,
681,Linear Compressor,0.003,,,,+102%
682,Unstable Core,0.0,+40%,,+6%,
683,Polarised Heat Pump,0.193,+51%,,,
684,Kinetic Injector Plugs,0.0,,,+6%,
685,Linear Compressor,0.0,+40%,,,
686,Pugneum Gas Expander,0.035,+51%,,,+100%
687,Pugneum Timing Loom,0.313,,+64%,,
688,Pugneum Timing Loom,0.0,,,+6%,
689,Kinetic Compressor,0.0,,,,+100%
690,Polarised Launch System,0.202,,+53%,,
691,Polarised Timing Loom,0.0,,,+6%,
692,Linear Heat Pump,0.312,,+34%,,+208%
693,Kinetic Core,0.114,+41%,+60%,,+100%
694,Linear Release Mechanism,0.13,+50%,+33%,,
695,Linear Heat Pump,0.105,+46%,,,
696,Kinetic Coils,0.0,,,,+100%
697,Pugneum Timing Loom,0.0,,,+6%,
698,Pugneum Gas Expander,0.23,+42%,+49%,,
699,Kinetic Compressor,0.007,,,,+104%
700,Linear Shell Loader,0.018,+41%,,,
701,Polarised Heat Pump,0.0,+40%,,,
702,Polarised Coils,0.0,,,+6%,
703,Kinetic Timing Loom,0.0,,,+6%,
704,Unstable Injector Plugs,0.083,,,+7%,
705,Linear Gas Expander,0.104,,,,+162%
706,Pugneum Launch System,0.0,,,+6%,
707,Polarised Launch System,0.005,,,,+103%
708,Polarised Shell Loader,0.0,,,+6%,
709,Pugneum Launch System,0.04,,+37%,,
710,Pugneum Core,0.018,+41%,,,
711,Linear Core,0.01,,+34%,,
712,Linear Release Mechanism,0.0,,,+6%,
713,Kinetic Shell Loader,0.3,,,,+279%
714,Unstable Shell Loader,0.053,,+36%,+6%,
715,Polarised Injector Plugs,0.131,+52%,+53%,,+100%
716,Linear Launch System,0.04,,+37%,,
717,Polarised Core,0.051,,+38%,,
718,Polarised Core,0.263,,+59%,,
719,Unstable Coils,0.064,+43%,,,+118%
720,Kinetic Core,0.086,+46%,,+6%,+113%
721,Polarised Timing Loom,0.01,,+34%,,
722,Polarised Timing Loom,0.335,,+52%,+6%,
723,Unstable Gas Expander,0.0,,,+6%,
724,Linear Compressor,0.034,,+36%,+10%,+100%
725,Kinetic Coils,0.021,+41%,,+9%,+100%
726,Unstable Launch System,0.0,,,+6%,
727,Unstable Shell Loader,0.081,,+41%,,
728,Kinetic Gas Expander,0.293,,+62%,,
729,Polarised Launch System,0.0,,,,+100%
730,Linear Shell Loader,0.0,,,+6%,
731,Unstable Gas Expander,0.029,,+43%,,+100%
732,Polarised Injector Plugs,0.0,,,+6%,+100%
733,Linear Release Mechanism,0.017,,,,+110%
734,Polarised Launch System,0.0,,+33%,,
735,Kinetic Timing Loom,0.0,,+33%,,
736,Polarised Injector Plugs,0.454,+55%,,+7%,
737,Unstable Shell Loader,0.172,,+50%,,
738,Unstable Shell Loader,0.012,,,,+107%
739,Linear Injector Plugs,0.167,,,+8%,
740,Pugneum Injector Plugs,0.111,,,,+166%
741,Linear Launch System,0.0,,,+6%,
742,Pugneum Coils,0.0,,,+6%,
743,Unstable Heat Pump,0.01,,+34%,,
744,Pugneum Core,0.01,,,,+106%
745,Linear Timing Loom,0.01,,+34%,,
746,Kinetic Coils,0.065,+54%,,+6%,+100%
747,Polarised Launch System,0.281,+56%,,,
748,Polarised Gas Expander,0.03,,+36%,,
749,Linear Compressor,0.0,,,+6%,
750,Linear Coils,0.005,,,,+103%
751,Pugneum Timing Loom,0.225,+48%,,+6%,
752,Kinetic Injector Plugs,0.0,,+33%,,
753,Linear Timing Loom,0.003,,,+6%,+101%
754,Kinetic Release Mechanism,0.321,+54%,+47%,,+152%
755,Linear Timing Loom,0.007,,,,+104%
756,Polarised Compressor,0.0,+40%,,,
757,Pugneum Launch System,0.0,,,,+100%
758,Pugneum Gas Expander,0.0,,,+6%,
759,Linear Compressor,0.088,+45%,,,
760,Unstable Launch System,0.0,,,,+100%
761,Unstable Core,0.035,+42%,,,
762,Polarised Gas Expander,0.252,+55%,,,+167%
763,Polarised Launch System,0.228,+53%,,,
764,Kinetic Timing Loom,0.273,,+60%,,
765,Unstable Core,0.176,,+43%,+6%,
766,Linear Release Mechanism,0.062,+48%,,,+112%
767,Polarised Gas Expander,0.0,,,,+100%
768,Pugneum Heat Pump,0.162,,+49%,,
769,Unstable Core,0.0,,,+6%,
770,Pugneum Release Mechanism,0.02,,+35%,,
771,Unstable Launch System,0.0,,,+6%,
772,Linear Release Mechanism,0.082,,,+6%,+125%
773,Kinetic Compressor,0.316,+58%,,,
774,Linear Coils,0.034,,,,+120%
775,Unstable Heat Pump,0.012,,,,+107%
776,Pugneum Compressor,0.0,,,+6%,
777,Pugneum Core,0.167,,,+8%,
778,Polarised Release Mechanism,0.018,+41%,,,
779,Kinetic Release Mechanism,0.131,,+46%,,
780,Polarised Shell Loader,0.04,,,,+124%
781,Unstable Launch System,0.003,,,,+102%
782,Kinetic Injector Plugs,0.0,,,+6%,
783,Pugneum Compressor,0.042,,,,+125%
784,Polarised Coils,0.018,+40%,,+6%,+104%
785,Linear Shell Loader,0.0,,,+6%,
786,Unstable Coils,0.228,+53%,,,
787,Kinetic Launch System,0.0,,,+6%,
788,Unstable Coils,0.01,,+34%,,
789,Polarised Core,0.271,+41%,,,+188%
790,Linear Timing Loom,0.163,+54%,+58%,,+101%
791,Pugneum Launch System,0.07,+44%,,,
792,Polarised Heat Pump,0.0,,,,+100%
793,Kinetic Coils,0.175,+50%,,,
794,Polarised Heat Pump,0.061,,+39%,,
795,Linear Injector Plugs,0.02,,,+6%,+106%
796,Unstable Gas Expander,0.218,,+42%,,+167%
797,Polarised Compressor,0.085,,,+6%,+126%
798,Unstable Release Mechanism,0.454,+40%,+59%,+6%,
799,Linear Compressor,0.136,,,,+181%
800,Polarised Coils,0.228,+53%,,,
801,Pugneum Core,0.061,,+39%,,
802,Pugneum Gas Expander,0.0,,,+6%,
803,Kinetic Gas Expander,0.141,,+47%,,
804,Linear Heat Pump,0.0,,,+6%,
805,Unstable Gas Expander,0.0,,,,+100%
806,Linear Launch System,0.035,,,,+121%
807,Linear Core,0.035,+42%,,,
808,Unstable Launch System,0.081,,+41%,,
809,Linear Gas Expander,0.018,+41%,,,
810,Polarised Compressor,0.298,+42%,+48%,+6%,
811,Linear Gas Expander,0.029,,+36%,,+107%
812,Kinetic Coils,0.228,+53%,,,
813,Linear Launch System,0.202,,+53%,,
814,Linear Coils,0.088,+45%,,,
815,Pugneum Shell Loader,0.035,+42%,,,
816,Pugneum Timing Loom,0.335,,+52%,+6%,
817,Unstable Heat Pump,0.0,+40%,+33%,,
818,Pugneum Injector Plugs,0.157,,,,+194%
819,Unstable Release Mechanism,0.158,+49%,,,
820,Pugneum Core,0.0,+40%,,,
821,Polarised Compressor,0.083,,,+7%,
822,Pugneum Shell Loader,0.263,,+59%,,
823,Kinetic Coils,0.011,+40%,,+8%,+100%
824,Linear Gas Expander,0.196,,,,+217%
825,Kinetic Release Mechanism,0.402,+41%,+59%,,+174%
826,Polarised Timing Loom,0.0,,+33%,,
827,Polarised Launch System,0.175,+50%,,,
828,Polarised Gas Expander,0.074,+49%,,,+115%
829,Linear Timing Loom,0.333,,,+10%,
830,Kinetic Gas Expander,0.318,+44%,,+6%,+167%
831,Kinetic Heat Pump,0.123,+47%,,,
832,Polarised Heat Pump,0.0,+40%,,,
833,Kinetic Shell Loader,0.0,,,,+100%
834,Linear Shell Loader,0.042,,,,+125%
835,Polarised Coils,0.0,,,+6%,
836,Pugneum Coils,0.14,+41%,+51%,,+116%
837,Kinetic Release Mechanism,0.393,+54%,,+6%,
838,Linear Injector Plugs,0.023,,+39%,,+102%
839,Pugneum Launch System,0.123,+47%,,,
840,Pugneum Heat Pump,0.0,,,+6%,
841,Polarised Shell Loader,0.105,+46%,,,
842,Unstable Injector Plugs,0.153,+41%,+44%,,
843,Kinetic Compressor,0.385,+52%,+51%,,
844,Kinetic Shell Loader,0.028,,,,+117%
845,Kinetic Release Mechanism,0.083,,,+7%,
846,Linear Gas Expander,0.171,,,,+202%
847,Polarised Shell Loader,0.211,+52%,,,
848,Polarised Injector Plugs,0.202,,+53%,,
849,Pugneum Shell Loader,0.0,,,+6%,+100%
850,Pugneum Timing Loom,0.117,,,,+170%
851,Unstable Heat Pump,0.537,+43%,,+6%,+217%
852,Linear Shell Loader,0.293,,+62%,,
853,Kinetic Launch System,0.028,+41%,,+6%,
854,Pugneum Compressor,0.0,,,+6%,
855,Polarised Coils,0.4,,+35%,+6%,+193%
856,Unstable Release Mechanism,0.0,,,+6%,
857,Pugneum Injector Plugs,0.061,+53%,,+6%,+100%
858,Polarised Heat Pump,0.04,,+37%,,
859,Pugneum Timing Loom,0.246,+54%,,,
860,Polarised Timing Loom,0.0,,,,+100%
861,Unstable Gas Expander,0.074,,,,+144%
862,Polarised Heat Pump,0.0,+40%,,,
863,Kinetic Coils,0.0,,,+6%,
864,Pugneum Launch System,0.303,,,,+281%
865,Pugneum Release Mechanism,0.406,+51%,+45%,+6%,
866,Pugneum Release Mechanism,0.172,+49%,+37%,,+130%
867,Polarised Gas Expander,0.06,,,,+136%
868,Linear Coils,0.021,,,+8%,+104%
869,Kinetic Core,0.0,,,+6%,
870,Kinetic Release Mechanism,0.244,+40%,,,+180%
871,Unstable Release Mechanism,0.218,,,,+230%
872,Polarised Injector Plugs,0.049,,,,+129%
873,Kinetic Compressor,0.0,,,+6%,
874,Polarised Compressor,0.053,+43%,,,
875,Linear Compressor,0.202,,+53%,,
876,Unstable Launch System,0.0,+40%,,+6%,
877,Kinetic Launch System,0.0,,,,+100%
878,Linear Timing Loom,0.0,,,+6%,
879,Polarised Release Mechanism,0.01,,+34%,,
880,Pugneum Coils,0.511,,+62%,+6%,
881,Pugneum Timing Loom,0.298,+57%,,,
882,Linear Launch System,0.0,,,+6%,
883,Unstable Coils,0.14,+48%,,,
884,Kinetic Release Mechanism,0.084,+43%,,+6%,
885,Polarised Core,0.0,,,+6%,
886,Polarised Timing Loom,0.03,,+36%,,
887,Unstable Heat Pump,0.316,+58%,,,
888,Unstable Shell Loader,0.0,+40%,,,
889,Pugneum Heat Pump,0.25,,+51%,+6%,+141%
890,Linear Timing Loom,0.053,+43%,,,
891,Polarised Core,0.052,+40%,+36%,+6%,
892,Pugneum Injector Plugs,0.211,,+45%,+6%,
893,Kinetic Release Mechanism,0.209,,,,+225%
894,Pugneum Coils,0.114,+48%,,,+129%
895,Linear Release Mechanism,0.0,,,+6%,
896,Polarised Launch System,0.0,,,,+100%
897,Unstable Injector Plugs,0.126,+40%,+64%,,+100%
898,Linear Launch System,0.083,,,+7%,
899,Polarised Heat Pump,0.028,+41%,,+6%,
900,Kinetic Injector Plugs,0.061,,+39%,,
901,Pugneum Heat Pump,0.0,,,+6%,
902,Linear Launch System,0.0,+40%,,+6%,
903,Linear Compressor,0.101,,,,+160%
904,Linear Timing Loom,0.035,+42%,,,
905,Unstable Shell Loader,0.085,,,+6%,+126%
906,Linear Coils,0.123,+43%,+37%,+6%,
907,Kinetic Core,0.103,,+34%,+10%,
908,Linear Release Mechanism,0.142,,,,+185%
909,Unstable Coils,0.232,,+56%,,
910,Unstable Release Mechanism,0.182,+53%,+34%,,
911,Unstable Launch System,0.0,+40%,,,
912,Linear Coils,0.0,,,+6%,
913,Linear Shell Loader,0.0,,,,+100%
914,Unstable Heat Pump,0.575,,,+6%,+276%
915,Unstable Gas Expander,0.0,,+33%,,
916,Polarised Gas Expander,0.131,,+46%,,
917,Linear Compressor,0.029,+49%,,,+100%
918,Unstable Core,0.218,+43%,,+10%,
919,Kinetic Launch System,0.07,,+37%,+6%,
920,Polarised Gas Expander,0.281,+56%,,,
921,Unstable Heat Pump,0.14,+44%,+39%,,+125%
922,Polarised Timing Loom,0.311,,+62%,,+179%
923,Unstable Timing Loom,0.14,+45%,,+6%,
924,Pugneum Launch System,0.246,+54%,,,
925,Linear Core,0.394,+40%,+64%,,
926,Pugneum Coils,0.362,,+35%,+6%,+184%
927,Pugneum Timing Loom,0.182,,+51%,,
928,Unstable Coils,0.0,,,+6%,
929,Unstable Timing Loom,0.141,,+47%,,
930,Linear Shell Loader,0.0,,,+6%,
931,Kinetic Heat Pump,0.13,+50%,+33%,,
932,Kinetic Core,0.316,+58%,,,
933,Unstable Launch System,0.008,,,+8%,+100%
934,Polarised Release Mechanism,0.051,,+38%,,
935,Kinetic Injector Plugs,0.0,,,+6%,
936,Linear Injector Plugs,0.083,,,+7%,
937,Polarised Gas Expander,0.565,+59%,+58%,,
938,Pugneum Core,0.01,,+34%,,
939,Polarised Timing Loom,0.14,+40%,,,+146%
940,Polarised Core,0.071,,+40%,,
941,Pugneum Injector Plugs,0.193,,,,+215%
942,Pugneum Gas Expander,0.303,,+63%,,
943,Linear Injector Plugs,0.124,,,,+174%
944,Polarised Release Mechanism,0.0,,,+6%,+100%
945,Polarised Core,0.193,+51%,,,
946,Unstable Gas Expander,0.0,,,+6%,
947,Polarised Launch System,0.0,,,+6%,
948,Polarised Gas Expander,0.006,+41%,,,+101%
949,Polarised Release Mechanism,0.293,,+62%,,
950,Kinetic Compressor,0.121,,+45%,,
951,Kinetic Gas Expander,0.094,+43%,,+6%,+118%
952,Linear Timing Loom,0.211,+52%,,,
953,Linear Heat Pump,0.035,+42%,,,
954,Kinetic Coils,0.175,+50%,,,
955,Kinetic Timing Loom,0.449,+56%,,+6%,
956,Polarised Shell Loader,0.0,,,,+100%
957,Polarised Shell Loader,0.405,,+56%,+6%,
958,Linear Core,0.006,+42%,,,+100%
959,Unstable Injector Plugs,0.0,,,,+100%
960,Kinetic Heat Pump,0.316,+58%,,,
961,Linear Timing Loom,0.323,,+65%,,
962,Unstable Timing Loom,0.0,,,+6%,
963,Polarised Heat Pump,0.0,,+33%,,
964,Kinetic Gas Expander,0.053,+43%,,,
965,Unstable Gas Expander,0.232,,+56%,,
966,Pugneum Launch System,0.061,,+39%,,
967,Linear Shell Loader,0.211,,+45%,+6%,
968,Kinetic Core,0.01,,+34%,,
969,Unstable Core,0.204,,,,+222%
970,Unstable Core,0.111,,+44%,,
971,Pugneum Injector Plugs,0.035,+42%,,,
972,Unstable Gas Expander,0.0,,,+6%,
973,Polarised Launch System,0.04,,+37%,,
974,Kinetic Timing Loom,0.0,+40%,,+6%,
975,Linear Compressor,0.056,+42%,,+6%,
976,Unstable Gas Expander,0.038,,+34%,+6%,+108%
977,Linear Shell Loader,0.101,,+43%,,
978,Polarised Release Mechanism,0.303,,+63%,,
979,Linear Heat Pump,0.105,+46%,,,
980,Polarised Heat Pump,0.212,,+54%,,
981,Linear Release Mechanism,0.036,,,+6%,+111%
982,Kinetic Gas Expander,0.0,,+33%,,
983,Kinetic Core,0.246,+57%,+35%,,
984,Linear Heat Pump,0.374,+59%,+43%,,
985,Pugneum Compressor,0.104,,,,+162%
986,Polarised Launch System,0.035,+42%,,,
987,Kinetic Coils,0.0,,,+6%,
988,Pugneum Launch System,0.0,,,,+100%
989,Unstable Launch System,0.29,,,,+273%
990,Unstable Heat Pump,0.083,,,+7%,
991,Linear Heat Pump,0.154,,,,+192%
992,Linear Launch System,0.0,,+33%,,
993,Pugneum Coils,0.095,,,+6%,+129%
994,Polarised Injector Plugs,0.0,+40%,,+6%,
995,Linear Shell Loader,0.0,,,+6%,
996,Pugneum Timing Loom,0.0,,,,+100%
997,Unstable Shell Loader,0.0,,,+6%,
998,Polarised Coils,0.018,+41%,,,
999,Pugneum Core,0.007,,,+6%,+102%
1000,Unstable Core,0.01,,,+6%,+103%
1001,Polarised Compressor,0.023,+45%,,+6%,+100%
1002,Pugneum Heat Pump,0.0,,,+6%,
1003,Polarised Timing Loom,0.0,+40%,+33%,,
1004,Unstable Coils,0.263,+55%,,,
1005,Kinetic Release Mechanism,0.035,+42%,,,
1006,Kinetic Shell Loader,0.081,,+41%,,
1007,Linear Release Mechanism,0.0,,,+6%,
1008,Linear Launch System,0.105,+46%,,,
1009,Polarised Shell Loader,0.279,+40%,+49%,+6%,
1010,Unstable Heat Pump,0.293,,+62%,,
1011,Kinetic Coils,0.105,+46%,,,
1012,Pugneum Launch System,0.018,+41%,,,
1013,Unstable Heat Pump,0.083,,,+7%,
1014,Linear Injector Plugs,0.053,+43%,,,
1015,Unstable Heat Pump,0.085,,+56%,,+106%
1016,Unstable Injector Plugs,0.253,,+58%,,
1017,Kinetic Injector Plugs,0.018,+41%,,,
1018,Pugneum Launch System,0.0,,,+6%,
1019,Linear Compressor,0.0,,,,+100%
1020,Unstable Gas Expander,0.281,+56%,,,
1021,Kinetic Timing Loom,0.112,+58%,,,+118%
1022,Linear Coils,0.172,,+50%,,
1023,Kinetic Gas Expander,0.0,,+33%,,
1024,Unstable Injector Plugs,0.173,,,,+203%
1025,Unstable Heat Pump,0.137,,,+6%,+142%
1026,Polarised Gas Expander,0.197,+40%,,+6%,+144%
1027,Pugneum Gas Expander,0.071,,+40%,,
1028,Linear Injector Plugs,0.0,,,+6%,
1029,Pugneum Timing Loom,0.083,,,+7%,
1030,Pugneum Shell Loader,0.02,,+35%,,
1031,Unstable Release Mechanism,0.01,,+34%,,
1032,Polarised Release Mechanism,0.0,,,+6%,
1033,Linear Core,0.101,,+43%,,
1034,Linear Heat Pump,0.0,,,+6%,
1035,Kinetic Release Mechanism,0.0,,,+6%,
1036,Polarised Shell Loader,0.0,+40%,,,
1037,Kinetic Launch System,0.0,,,,+100%
1038,Unstable Launch System,0.127,+40%,+43%,,
1039,Polarised Core,0.111,,+44%,,
1040,Linear Core,0.06,,,+7%,+117%
1041,Linear Launch System,0.015,,,,+109%
1042,Kinetic Release Mechanism,0.585,,,+6%,+279%
1043,Polarised Coils,0.018,+41%,,,
1044,Linear Heat Pump,0.0,,,+6%,
1045,Unstable Timing Loom,0.229,,+46%,+6%,
1046,Pugneum Injector Plugs,0.248,,,,+248%
1047,Pugneum Shell Loader,0.337,+52%,,+6%,
1048,Pugneum Gas Expander,0.121,,+45%,,
1049,Linear Compressor,0.053,+43%,,,
1050,Linear Gas Expander,0.242,,+57%,,
1051,Kinetic Core,0.01,,+34%,,
1052,Unstable Launch System,0.047,,+49%,,+100%
1053,Unstable Core,0.104,,,,+162%
1054,Unstable Timing Loom,0.639,+46%,,+9%,+233%
1055,Polarised Shell Loader,0.123,+47%,,,
1056,Kinetic Timing Loom,0.0,,,+6%,
1057,Pugneum Launch System,0.246,+54%,,,
1058,Linear Gas Expander,0.131,,+46%,,
1059,Kinetic Injector Plugs,0.101,,+43%,,
1060,Pugneum Heat Pump,0.182,,+51%,,
1061,Kinetic Coils,0.564,,+65%,+6%,
1062,Linear Timing Loom,0.046,+40%,,,+115%
1063,Polarised Injector Plugs,0.0,,,+6%,
1064,Unstable Injector Plugs,0.0,,,+6%,
1065,Linear Coils,0.0,,,+6%,
1066,Pugneum Release Mechanism,0.0,,+33%,,+100%
1067,Pugneum Shell Loader,0.112,+44%,,+6%,
1068,Kinetic Launch System,0.293,,+62%,,
1069,Kinetic Release Mechanism,0.0,+40%,,,
1070,Kinetic Gas Expander,0.131,,+46%,,
1071,Pugneum Injector Plugs,0.0,,,+6%,+100%
1072,Kinetic Injector Plugs,0.0,,,+6%,
1073,Unstable Core,0.576,+54%,+64%,,
1074,Pugneum Heat Pump,0.0,+40%,,,
1075,Linear Heat Pump,0.141,,+47%,,
1076,Linear Compressor,0.0,,,+6%,
1077,Unstable Timing Loom,0.166,+43%,+37%,+8%,
1078,Kinetic Compressor,0.303,,+63%,,
1079,Linear Core,0.449,,+60%,,+229%
1080,Unstable Gas Expander,0.072,,,,+143%
1081,Kinetic Timing Loom,0.121,,+45%,,
1082,Polarised Heat Pump,0.004,,,+7%,+100%
1083,Linear Heat Pump,0.013,,,,+108%
1084,Pugneum Coils,0.152,,+38%,+9%,
1085,Pugneum Injector Plugs,0.047,,,,+128%
1086,Polarised Shell Loader,0.01,,+34%,,
1087,Polarised Core,0.028,+45%,,,+104%
1088,Unstable Shell Loader,0.0,,+33%,+6%,
1089,Kinetic Heat Pump,0.0,,,+6%,
1090,Unstable Gas Expander,0.371,+49%,+53%,,
1091,Unstable Timing Loom,0.258,+45%,,+8%,+150%
1092,Linear Release Mechanism,0.395,+42%,+62%,,
1093,Polarised Launch System,0.045,,,,+127%
1094,Unstable Compressor,0.0,,,,+100%
1095,Unstable Heat Pump,0.14,+40%,+41%,+6%,
1096,Unstable Core,0.131,,+46%,,
1097,Linear Coils,0.0,,+33%,,
1098,Kinetic Injector Plugs,0.0,,,,+100%
1099,Kinetic Shell Loader,0.167,,,+8%,
1100,Pugneum Shell Loader,0.056,+42%,,+6%,
1101,Kinetic Core,0.228,+53%,,,
1102,Linear Timing Loom,0.168,+46%,,+6%,
1103,Pugneum Compressor,0.216,+40%,+50%,,
1104,Pugneum Release Mechanism,0.33,,,,+297%
1105,Unstable Launch System,0.091,,+42%,,
1106,Unstable Heat Pump,0.0,,,,+100%
1107,Kinetic Gas Expander,0.263,+55%,,,
1108,Polarised Injector Plugs,0.303,,+63%,,
1109,Pugneum Coils,0.037,,,,+122%
1110,Pugneum Heat Pump,0.0,,,+6%,
1111,Polarised Compressor,0.0,,,,+100%
1112,Unstable Coils,0.281,+56%,,,
1113,Polarised Shell Loader,0.0,,,+6%,
1114,Kinetic Launch System,0.421,+55%,,+6%,
1115,Linear Coils,0.346,+53%,,,+200%
1116,Unstable Compressor,0.273,,+60%,,
1117,Kinetic Release Mechanism,0.0,,,+6%,
1118,Unstable Launch System,0.0,,+33%,,
1119,Kinetic Timing Loom,0.04,,+37%,,
1120,Unstable Timing Loom,0.03,,,,+118%
1121,Polarised Gas Expander,0.323,,+65%,,
1122,Pugneum Heat Pump,0.109,,,,+165%
1123,Pugneum Injector Plugs,0.431,,,+6%,+232%
1124,Kinetic Heat Pump,0.04,,+37%,,
1125,Unstable Shell Loader,0.006,+42%,,,+100%
1126,Linear Coils,0.176,,,+6%,+154%
1127,Kinetic Shell Loader,0.29,,,,+273%
1128,Polarised Shell Loader,0.065,,,,+139%
