Seed,Name,Perfection,Weapon_Grenade_Damage,Weapon_Grenade_Radius,Weapon_Grenade_Speed
612,Unstable Core,0.026,+21%,,
613,Kinetic Core,0.043,,,+117%
614,Pugneum Release Mechanism,0.053,,,+121%
615,Kinetic Release Mechanism,0.105,+24%,,
616,Polarised Release Mechanism,0.028,+20%,,+111%
617,Unstable Injector Plugs,0.026,+21%,,
618,Kinetic Shell Loader,0.105,+24%,,
619,Linear Core,0.079,+23%,,+100%
620,Polarised Gas Expander,0.555,,+29%,+122%
621,Pugneum Coils,0.5,+20%,+29%,
622,Polarised Gas Expander,0.105,+24%,,
623,Pugneum Injector Plugs,0.095,,,+138%
624,Polarised Compressor,0.246,,,+198%
625,Pugneum Gas Expander,0.394,+22%,,+236%
626,Kinetic Coils,0.515,,+27%,+106%
627,Pugneum Gas Expander,0.5,,+21%,
628,Linear Gas Expander,0.5,,+22%,
629,Unstable Release Mechanism,0.026,+21%,,
630,Unstable Timing Loom,0.045,,,+118%
631,Unstable Core,0.184,+27%,,
632,Kinetic Gas Expander,0.0,,,+100%
633,Linear Core,0.133,,,+153%
634,Kinetic Core,0.5,,+21%,
635,Linear Gas Expander,0.684,+27%,+21%,
636,Kinetic Shell Loader,0.399,+20%,,+259%
637,Linear Heat Pump,0.079,+23%,,
638,Linear Core,0.105,+24%,,
639,Unstable Heat Pump,0.5,,+29%,
640,Pugneum Injector Plugs,0.126,,,+150%
641,Unstable Core,0.023,,,+109%
642,Polarised Core,0.5,,+26%,
643,Polarised Coils,0.5,,+26%,
644,Kinetic Timing Loom,0.013,,,+105%
645,Polarised Timing Loom,0.026,+21%,,
646,Polarised Launch System,0.184,+27%,,
647,Unstable Coils,0.5,,+21%,
648,Pugneum Gas Expander,0.342,,,+236%
649,Kinetic Gas Expander,0.5,,+22%,
650,Pugneum Heat Pump,0.304,,,+221%
651,Unstable Core,0.0,,,+100%
652,Unstable Heat Pump,0.128,,,+151%
653,Pugneum Timing Loom,0.211,+28%,,
654,Unstable Compressor,0.026,+21%,,
655,Unstable Release Mechanism,0.026,+21%,,
656,Polarised Coils,0.008,,,+103%
657,Polarised Launch System,0.191,,,+176%
658,Kinetic Heat Pump,0.5,,+22%,
659,Linear Core,0.5,,+22%,+100%
660,Linear Shell Loader,0.5,,+25%,
661,Unstable Gas Expander,0.053,+22%,,
662,Kinetic Gas Expander,0.158,+26%,,+100%
663,Pugneum Launch System,0.5,,+23%,
664,Unstable Timing Loom,0.013,,,+105%
665,Polarised Coils,0.781,,+22%,+212%
666,Linear Core,0.5,,+29%,
667,Unstable Launch System,0.5,,+27%,
668,Polarised Coils,0.5,+20%,+28%,
669,Unstable Compressor,0.5,,+23%,
670,Polarised Compressor,0.0,,,+100%
671,Linear Launch System,0.5,,+22%,
672,Pugneum Coils,0.352,,,+240%
673,Pugneum Heat Pump,0.5,,+26%,
674,Unstable Launch System,0.03,,,+112%
675,Linear Gas Expander,0.5,,+25%,
676,Polarised Core,0.0,+20%,,
677,Kinetic Release Mechanism,0.224,,,+189%
678,Unstable Coils,0.5,,+21%,
679,Linear Coils,0.0,,,+100%
680,Kinetic Timing Loom,0.5,,+21%,
681,Linear Compressor,0.005,,,+102%
682,Unstable Core,0.105,+24%,,
683,Polarised Heat Pump,0.108,,,+143%
684,Kinetic Injector Plugs,0.151,,,+160%
685,Linear Compressor,0.079,+23%,,
686,Pugneum Gas Expander,0.0,+20%,,
687,Pugneum Timing Loom,0.5,,+21%,
688,Pugneum Timing Loom,0.0,+20%,,
689,Kinetic Compressor,0.0,+20%,,
690,Polarised Launch System,0.008,,,+103%
691,Polarised Timing Loom,0.5,,+25%,
692,Linear Heat Pump,0.0,,,+100%
693,Kinetic Core,0.0,+20%,,+100%
694,Linear Release Mechanism,0.053,+22%,,
695,Linear Heat Pump,0.198,,,+179%
696,Kinetic Coils,0.0,+20%,,
697,Pugneum Timing Loom,0.5,,+25%,
698,Pugneum Gas Expander,0.605,+24%,+22%,
699,Kinetic Compressor,0.5,,+30%,
700,Linear Shell Loader,0.079,+23%,,
701,Polarised Heat Pump,0.211,+28%,,
702,Polarised Coils,0.5,,+25%,
703,Kinetic Timing Loom,0.0,+20%,,
704,Unstable Injector Plugs,0.5,,+25%,
705,Linear Gas Expander,0.0,+20%,,
706,Pugneum Launch System,0.5,,+23%,
707,Polarised Launch System,0.5,,+26%,
708,Polarised Shell Loader,0.5,,+21%,
709,Pugneum Launch System,0.5,,+21%,
710,Pugneum Core,0.211,+28%,,
711,Linear Core,0.5,,+23%,
712,Linear Release Mechanism,0.201,,,+180%
713,Kinetic Shell Loader,0.482,,,+292%
714,Unstable Shell Loader,0.5,,+22%,
715,Polarised Injector Plugs,0.5,+20%,+21%,
716,Linear Launch System,0.02,,,+108%
717,Polarised Core,0.0,,,+100%
718,Polarised Core,0.5,,+22%,
719,Unstable Coils,0.045,+20%,,+118%
720,Kinetic Core,0.5,,+27%,+100%
721,Polarised Timing Loom,0.5,,+23%,
722,Polarised Timing Loom,0.5,,+21%,
723,Unstable Gas Expander,0.5,,+26%,
724,Linear Compressor,0.503,,+21%,+101%
725,Kinetic Coils,0.347,+29%,,+144%
726,Unstable Launch System,0.0,,,+100%
727,Unstable Shell Loader,0.5,,+21%,
728,Kinetic Gas Expander,0.026,+21%,,
729,Polarised Launch System,0.377,,,+250%
730,Linear Shell Loader,0.5,,+25%,
731,Unstable Gas Expander,0.701,,+21%,+180%
732,Polarised Injector Plugs,0.013,,,+105%
733,Linear Release Mechanism,0.261,,,+204%
734,Polarised Launch System,0.015,,,+106%
735,Kinetic Timing Loom,0.5,,+21%,
736,Polarised Injector Plugs,0.658,+26%,+21%,
737,Unstable Shell Loader,0.018,,,+107%
738,Unstable Shell Loader,0.005,,,+102%
739,Linear Injector Plugs,0.5,,+28%,
740,Pugneum Injector Plugs,0.5,,+27%,
741,Linear Launch System,0.5,,+28%,
742,Pugneum Coils,0.296,,,+218%
743,Unstable Heat Pump,0.5,,+22%,
744,Pugneum Core,0.03,,,+112%
745,Linear Timing Loom,0.0,+20%,,
746,Kinetic Coils,0.304,+24%,,+179%
747,Polarised Launch System,0.5,,+24%,
748,Polarised Gas Expander,0.026,+21%,,
749,Linear Compressor,0.5,,+22%,
750,Linear Coils,0.5,,+21%,
751,Pugneum Timing Loom,0.605,+24%,+28%,
752,Kinetic Injector Plugs,0.0,+20%,,
753,Linear Timing Loom,0.008,,,+103%
754,Kinetic Release Mechanism,0.553,+22%,+25%,
755,Linear Timing Loom,0.5,,+27%,
756,Polarised Compressor,0.105,+24%,,
757,Pugneum Launch System,0.0,+20%,,
758,Pugneum Gas Expander,0.5,,+24%,
759,Linear Compressor,0.237,+29%,,
760,Unstable Launch System,0.026,+21%,,
761,Unstable Core,0.105,+24%,,
762,Polarised Gas Expander,0.168,+20%,,+167%
763,Polarised Launch System,0.053,+22%,,
764,Kinetic Timing Loom,0.5,,+21%,
765,Unstable Core,0.5,,+21%,
766,Linear Release Mechanism,0.0,+20%,,
767,Polarised Gas Expander,0.088,,,+135%
768,Pugneum Heat Pump,0.01,,,+104%
769,Unstable Core,0.5,,+21%,
770,Pugneum Release Mechanism,0.0,,,+100%
771,Unstable Launch System,0.5,,+23%,
772,Linear Release Mechanism,0.075,,,+130%
773,Kinetic Compressor,0.181,,,+172%
774,Linear Coils,0.053,+22%,,
775,Unstable Heat Pump,0.0,,,+100%
776,Pugneum Compressor,0.5,,+30%,
777,Pugneum Core,0.5,,+26%,
778,Polarised Release Mechanism,0.132,+25%,,
779,Kinetic Release Mechanism,0.0,+20%,,
780,Polarised Shell Loader,0.013,,,+105%
781,Unstable Launch System,0.06,,,+124%
782,Kinetic Injector Plugs,0.5,,+29%,
783,Pugneum Compressor,0.5,,+24%,
784,Polarised Coils,0.51,,+22%,+104%
785,Linear Shell Loader,0.5,,+23%,
786,Unstable Coils,0.5,,+27%,
787,Kinetic Launch System,0.0,+20%,,
788,Unstable Coils,0.026,+21%,,
789,Polarised Core,0.237,+29%,,
790,Linear Timing Loom,0.184,+27%,,+100%
791,Pugneum Launch System,0.5,,+27%,
792,Polarised Heat Pump,0.0,,,+100%
793,Kinetic Coils,0.053,+22%,,
794,Polarised Heat Pump,0.5,,+21%,
795,Linear Injector Plugs,0.5,,+21%,
796,Unstable Gas Expander,0.5,,+21%,
797,Polarised Compressor,0.565,,+21%,+126%
798,Unstable Release Mechanism,0.553,+22%,+30%,
799,Linear Compressor,0.075,,,+130%
800,Polarised Coils,0.201,,,+180%
801,Pugneum Core,0.013,,,+105%
802,Pugneum Gas Expander,0.173,,,+169%
803,Kinetic Gas Expander,0.5,,+22%,
804,Linear Heat Pump,0.013,,,+105%
805,Unstable Gas Expander,0.013,,,+105%
806,Linear Launch System,0.462,,,+284%
807,Linear Core,0.5,,+26%,
808,Unstable Launch System,0.0,+20%,,
809,Linear Gas Expander,0.079,+23%,,
810,Polarised Compressor,0.5,+20%,+25%,
811,Linear Gas Expander,0.216,,,+186%
812,Kinetic Coils,0.5,,+27%,
813,Linear Launch System,0.0,,,+100%
814,Linear Coils,0.219,,,+187%
815,Pugneum Shell Loader,0.038,,,+115%
816,Pugneum Timing Loom,0.5,,+22%,
817,Unstable Heat Pump,0.0,+20%,,
818,Pugneum Injector Plugs,0.028,,,+111%
819,Unstable Release Mechanism,0.405,,,+261%
820,Pugneum Core,0.079,+23%,,
821,Polarised Compressor,0.5,,+30%,
822,Pugneum Shell Loader,0.015,,,+106%
823,Kinetic Coils,0.0,+20%,,+100%
824,Linear Gas Expander,0.151,,,+160%
825,Kinetic Release Mechanism,0.5,+20%,+28%,
826,Polarised Timing Loom,0.026,+21%,,
827,Polarised Launch System,0.079,+23%,,
828,Polarised Gas Expander,0.026,+21%,,
829,Linear Timing Loom,0.5,,+21%,
830,Kinetic Gas Expander,0.631,,+23%,+152%
831,Kinetic Heat Pump,0.053,+22%,,
832,Polarised Heat Pump,0.261,,,+204%
833,Kinetic Shell Loader,0.093,,,+137%
834,Linear Shell Loader,0.5,,+27%,
835,Polarised Coils,0.053,+22%,,
836,Pugneum Coils,0.632,+25%,+23%,
837,Kinetic Release Mechanism,0.048,,,+119%
838,Linear Injector Plugs,0.648,,+22%,+159%
839,Pugneum Launch System,0.261,,,+204%
840,Pugneum Heat Pump,0.422,,,+268%
841,Polarised Shell Loader,0.079,+23%,,
842,Unstable Injector Plugs,0.605,+24%,+21%,
843,Kinetic Compressor,0.0,+20%,,
844,Kinetic Shell Loader,0.0,+20%,,
845,Kinetic Release Mechanism,0.0,,,+100%
846,Linear Gas Expander,0.0,,,+100%
847,Polarised Shell Loader,0.211,+28%,,
848,Polarised Injector Plugs,0.5,,+21%,
849,Pugneum Shell Loader,0.5,,+25%,+100%
850,Pugneum Timing Loom,0.5,,+23%,
851,Unstable Heat Pump,0.123,+24%,,+107%
852,Linear Shell Loader,0.003,,,+101%
853,Kinetic Launch System,0.5,,+23%,
854,Pugneum Compressor,0.5,,+21%,
855,Polarised Coils,0.55,,+27%,+120%
856,Unstable Release Mechanism,0.5,,+26%,
857,Pugneum Injector Plugs,0.397,+26%,,+195%
858,Polarised Heat Pump,0.5,,+23%,
859,Pugneum Timing Loom,0.079,+23%,,
860,Polarised Timing Loom,0.035,,,+114%
861,Unstable Gas Expander,0.0,,,+100%
862,Polarised Heat Pump,0.132,+25%,,
863,Kinetic Coils,0.026,+21%,,
864,Pugneum Launch System,0.5,,+24%,
865,Pugneum Release Mechanism,0.579,+23%,+21%,
866,Pugneum Release Mechanism,0.008,+20%,,+103%
867,Polarised Gas Expander,0.0,,,+100%
868,Linear Coils,0.5,,+21%,
869,Kinetic Core,0.5,,+25%,
870,Kinetic Release Mechanism,0.0,+20%,,
871,Unstable Release Mechanism,0.0,+20%,,
872,Polarised Injector Plugs,0.018,,,+107%
873,Kinetic Compressor,0.5,,+24%,
874,Polarised Compressor,0.5,,+29%,
875,Linear Compressor,0.5,,+21%,
876,Unstable Launch System,0.132,+25%,,+100%
877,Kinetic Launch System,0.0,+20%,,
878,Linear Timing Loom,0.0,+20%,,
879,Polarised Release Mechanism,0.5,,+22%,
880,Pugneum Coils,0.892,,+21%,+256%
881,Pugneum Timing Loom,0.079,+23%,,
882,Linear Launch System,0.5,,+26%,
883,Unstable Coils,0.184,+27%,,
884,Kinetic Release Mechanism,0.036,+21%,,+104%
885,Polarised Core,0.5,,+21%,
886,Polarised Timing Loom,0.0,,,+100%
887,Unstable Heat Pump,0.105,+24%,,
888,Unstable Shell Loader,0.5,,+28%,
889,Pugneum Heat Pump,0.5,,+21%,+100%
890,Linear Timing Loom,0.239,,,+195%
891,Polarised Core,0.5,+20%,+30%,
892,Pugneum Injector Plugs,0.5,,+30%,+100%
893,Kinetic Release Mechanism,0.008,,,+103%
894,Pugneum Coils,0.5,,+28%,
895,Linear Release Mechanism,0.5,,+30%,
896,Polarised Launch System,0.241,,,+196%
897,Unstable Injector Plugs,0.453,+21%,,+270%
898,Linear Launch System,0.5,,+27%,
899,Polarised Heat Pump,0.5,,+25%,
900,Kinetic Injector Plugs,0.5,,+21%,
901,Pugneum Heat Pump,0.073,,,+129%
902,Linear Launch System,0.073,+22%,,+108%
903,Linear Compressor,0.116,,,+146%
904,Linear Timing Loom,0.132,+25%,,
905,Unstable Shell Loader,0.5,,+23%,
906,Linear Coils,0.526,+21%,+22%,
907,Kinetic Core,0.5,,+21%,
908,Linear Release Mechanism,0.5,,+21%,
909,Unstable Coils,0.0,,,+100%
910,Unstable Release Mechanism,0.5,+20%,+21%,
911,Unstable Launch System,0.5,,+24%,
912,Linear Coils,0.5,,+30%,
913,Linear Shell Loader,0.374,,,+249%
914,Unstable Heat Pump,0.693,,+30%,+177%
915,Unstable Gas Expander,0.5,,+21%,
916,Polarised Gas Expander,0.5,,+21%,
917,Linear Compressor,0.026,+21%,,
918,Unstable Core,0.5,,+29%,
919,Kinetic Launch System,0.5,,+21%,
920,Polarised Gas Expander,0.237,+29%,,
921,Unstable Heat Pump,0.5,+20%,+24%,
922,Polarised Timing Loom,0.867,,+27%,+246%
923,Unstable Timing Loom,0.658,+26%,+23%,
924,Pugneum Launch System,0.105,+24%,,
925,Linear Core,0.237,+29%,,
926,Pugneum Coils,0.5,,+21%,+100%
927,Pugneum Timing Loom,0.0,+20%,,
928,Unstable Coils,0.5,,+23%,
929,Unstable Timing Loom,0.5,,+21%,
930,Linear Shell Loader,0.026,+21%,,
931,Kinetic Heat Pump,0.184,+27%,,
932,Kinetic Core,0.113,,,+145%
933,Unstable Launch System,0.5,,+21%,
934,Polarised Release Mechanism,0.0,+20%,,
935,Kinetic Injector Plugs,0.221,,,+188%
936,Linear Injector Plugs,0.5,,+24%,
937,Polarised Gas Expander,0.5,+20%,+28%,
938,Pugneum Core,0.0,+20%,,
939,Polarised Timing Loom,0.526,+21%,+25%,
940,Polarised Core,0.005,,,+102%
941,Pugneum Injector Plugs,0.065,,,+126%
942,Pugneum Gas Expander,0.0,+20%,,
943,Linear Injector Plugs,0.5,,+28%,
944,Polarised Release Mechanism,0.181,,,+172%
945,Polarised Core,0.5,,+24%,
946,Unstable Gas Expander,0.008,,,+103%
947,Polarised Launch System,0.5,,+27%,
948,Polarised Gas Expander,0.029,+21%,,+101%
949,Polarised Release Mechanism,0.5,,+21%,
950,Kinetic Compressor,0.5,,+21%,
951,Kinetic Gas Expander,0.5,,+24%,+100%
952,Linear Timing Loom,0.5,,+25%,
953,Linear Heat Pump,0.079,+23%,,
954,Kinetic Coils,0.053,+22%,,
955,Kinetic Timing Loom,0.0,+20%,,
956,Polarised Shell Loader,0.053,+22%,,
957,Polarised Shell Loader,0.5,,+26%,
958,Linear Core,0.184,+27%,,
959,Unstable Injector Plugs,0.5,,+23%,
960,Kinetic Heat Pump,0.079,+23%,,
961,Linear Timing Loom,0.0,+20%,,
962,Unstable Timing Loom,0.357,,,+242%
963,Polarised Heat Pump,0.0,,,+100%
964,Kinetic Gas Expander,0.237,+29%,,
965,Unstable Gas Expander,0.026,+21%,,
966,Pugneum Launch System,0.0,+20%,,
967,Linear Shell Loader,0.5,,+27%,
968,Kinetic Core,0.026,+21%,,
969,Unstable Core,0.005,,,+102%
970,Unstable Core,0.5,,+21%,
971,Pugneum Injector Plugs,0.237,+29%,,
972,Unstable Gas Expander,0.5,,+21%,
973,Polarised Launch System,0.0,+20%,,
974,Kinetic Timing Loom,0.058,+20%,,+123%
975,Linear Compressor,0.553,+22%,+21%,
976,Unstable Gas Expander,0.565,,+23%,+126%
977,Linear Shell Loader,0.026,+21%,,
978,Polarised Release Mechanism,0.053,+22%,,
979,Linear Heat Pump,0.158,+26%,,
980,Polarised Heat Pump,0.0,,,+100%
981,Linear Release Mechanism,0.0,,,+100%
982,Kinetic Gas Expander,0.5,,+22%,
983,Kinetic Core,0.5,+20%,+21%,
984,Linear Heat Pump,0.132,+25%,,
985,Pugneum Compressor,0.04,,,+116%
986,Polarised Launch System,0.105,+24%,,
987,Kinetic Coils,0.5,,+27%,
988,Pugneum Launch System,0.028,,,+111%
989,Unstable Launch System,0.495,,,+297%
990,Unstable Heat Pump,0.0,,,+100%
991,Linear Heat Pump,0.0,+20%,,
992,Linear Launch System,0.5,,+21%,
993,Pugneum Coils,0.003,,,+101%
994,Polarised Injector Plugs,0.503,,+21%,+101%
995,Linear Shell Loader,0.5,,+22%,
996,Pugneum Timing Loom,0.0,,,+100%
997,Unstable Shell Loader,0.0,,,+100%
998,Polarised Coils,0.105,+24%,,
999,Pugneum Core,0.5,,+28%,+100%
1000,Unstable Core,0.548,,+28%,+119%
1001,Polarised Compressor,0.023,+20%,,+109%
1002,Pugneum Heat Pump,0.0,,,+100%
1003,Polarised Timing Loom,0.105,+24%,,
1004,Unstable Coils,0.105,+24%,,
1005,Kinetic Release Mechanism,0.254,,,+201%
1006,Kinetic Shell Loader,0.5,,+23%,
1007,Linear Release Mechanism,0.5,,+29%,
1008,Linear Launch System,0.237,+29%,,
1009,Polarised Shell Loader,0.737,+29%,+21%,
1010,Unstable Heat Pump,0.5,,+21%,
1011,Kinetic Coils,0.105,+24%,,
1012,Pugneum Launch System,0.079,+23%,,
1013,Unstable Heat Pump,0.5,,+25%,
1014,Linear Injector Plugs,0.5,,+27%,
1015,Unstable Heat Pump,0.262,+21%,,+194%
1016,Unstable Injector Plugs,0.01,,,+104%
1017,Kinetic Injector Plugs,0.079,+23%,,
1018,Pugneum Launch System,0.026,+21%,,
1019,Linear Compressor,0.5,,+26%,
1020,Unstable Gas Expander,0.237,+29%,,
1021,Kinetic Timing Loom,0.0,+20%,,
1022,Linear Coils,0.5,,+22%,
1023,Kinetic Gas Expander,0.0,,,+100%
1024,Unstable Injector Plugs,0.0,+20%,,
1025,Unstable Heat Pump,0.44,,,+275%
1026,Polarised Gas Expander,0.832,,+21%,+232%
1027,Pugneum Gas Expander,0.0,,,+100%
1028,Linear Injector Plugs,0.5,,+29%,
1029,Pugneum Timing Loom,0.005,,,+102%
1030,Pugneum Shell Loader,0.0,,,+100%
1031,Unstable Release Mechanism,0.5,,+22%,
1032,Polarised Release Mechanism,0.5,,+24%,
1033,Linear Core,0.5,,+23%,
1034,Linear Heat Pump,0.123,,,+149%
1035,Kinetic Release Mechanism,0.5,,+21%,
1036,Polarised Shell Loader,0.158,+26%,,
1037,Kinetic Launch System,0.026,+21%,,
1038,Unstable Launch System,0.132,+25%,,
1039,Polarised Core,0.0,+20%,,
1040,Linear Core,0.055,+22%,,+101%
1041,Linear Launch System,0.026,+21%,,
1042,Kinetic Release Mechanism,0.5,,+21%,
1043,Polarised Coils,0.237,+29%,,
1044,Linear Heat Pump,0.327,,,+230%
1045,Unstable Timing Loom,0.5,,+28%,
1046,Pugneum Injector Plugs,0.5,,+21%,
1047,Pugneum Shell Loader,0.0,+20%,,+100%
1048,Pugneum Gas Expander,0.0,+20%,,
1049,Linear Compressor,0.184,+27%,,
1050,Linear Gas Expander,0.5,,+22%,
1051,Kinetic Core,0.0,+20%,,
1052,Unstable Launch System,0.605,+24%,+21%,
1053,Unstable Core,0.5,,+25%,
1054,Unstable Timing Loom,0.417,+20%,,+266%
1055,Polarised Shell Loader,0.5,,+26%,
1056,Kinetic Timing Loom,0.5,,+21%,
1057,Pugneum Launch System,0.184,+27%,,
1058,Linear Gas Expander,0.5,,+21%,
1059,Kinetic Injector Plugs,0.026,+21%,,
1060,Pugneum Heat Pump,0.0,+20%,,
1061,Kinetic Coils,0.632,+25%,+25%,
1062,Linear Timing Loom,0.003,,,+101%
1063,Polarised Injector Plugs,0.045,,,+118%
1064,Unstable Injector Plugs,0.5,,+27%,
1065,Linear Coils,0.003,,,+101%
1066,Pugneum Release Mechanism,0.171,,,+168%
1067,Pugneum Shell Loader,0.211,+28%,,
1068,Kinetic Launch System,0.0,+20%,,
1069,Kinetic Release Mechanism,0.053,+22%,,
1070,Kinetic Gas Expander,0.0,+20%,,
1071,Pugneum Injector Plugs,0.5,,+21%,
1072,Kinetic Injector Plugs,0.003,,,+101%
1073,Unstable Core,0.526,+21%,+30%,
1074,Pugneum Heat Pump,0.5,,+28%,
1075,Linear Heat Pump,0.5,,+22%,
1076,Linear Compressor,0.5,,+21%,
1077,Unstable Timing Loom,0.579,+23%,+22%,
1078,Kinetic Compressor,0.5,,+23%,
1079,Linear Core,0.005,,,+102%
1080,Unstable Gas Expander,0.5,,+28%,
1081,Kinetic Timing Loom,0.5,,+22%,
1082,Polarised Heat Pump,0.503,,+27%,+101%
1083,Linear Heat Pump,0.5,,+21%,
1084,Pugneum Coils,0.5,,+30%,
1085,Pugneum Injector Plugs,0.5,,+22%,
1086,Polarised Shell Loader,0.5,,+22%,
1087,Polarised Core,0.0,,,+100%
1088,Unstable Shell Loader,0.5,+20%,+21%,
1089,Kinetic Heat Pump,0.5,,+22%,
1090,Unstable Gas Expander,0.658,+26%,+25%,
1091,Unstable Timing Loom,0.114,+23%,,+114%
1092,Linear Release Mechanism,0.184,+27%,,
1093,Polarised Launch System,0.427,,,+270%
1094,Unstable Compressor,0.058,,,+123%
1095,Unstable Heat Pump,0.632,+25%,+22%,
1096,Unstable Core,0.0,+20%,,
1097,Linear Coils,0.5,,+21%,
1098,Kinetic Injector Plugs,0.116,,,+146%
1099,Kinetic Shell Loader,0.5,,+21%,
1100,Pugneum Shell Loader,0.184,+27%,,
1101,Kinetic Core,0.5,,+24%,
1102,Linear Timing Loom,0.579,+23%,+24%,
1103,Pugneum Compressor,0.632,+25%,+21%,
1104,Pugneum Release Mechanism,0.5,,+22%,
1105,Unstable Launch System,0.5,,+22%,
1106,Unstable Heat Pump,0.163,,,+165%
1107,Kinetic Gas Expander,0.211,+28%,,
1108,Polarised Injector Plugs,0.5,,+21%,
1109,Pugneum Coils,0.226,,,+190%
1110,Pugneum Heat Pump,0.01,,,+104%
1111,Polarised Compressor,0.5,,+21%,
1112,Unstable Coils,0.079,+23%,,
1113,Polarised Shell Loader,0.5,,+21%,
1114,Kinetic Launch System,0.579,+23%,+21%,
1115,Linear Coils,0.184,+27%,,
1116,Unstable Compressor,0.5,,+21%,
1117,Kinetic Release Mechanism,0.5,,+21%,
1118,Unstable Launch System,0.0,,,+100%
1119,Kinetic Timing Loom,0.026,+21%,,
1120,Unstable Timing Loom,0.026,+21%,,
1121,Polarised Gas Expander,0.0,,,+100%
1122,Pugneum Heat Pump,0.0,,,+100%
1123,Pugneum Injector Plugs,0.5,,+21%,
1124,Kinetic Heat Pump,0.5,,+21%,
1125,Unstable Shell Loader,0.092,+21%,,+126%
1126,Linear Coils,0.5,,+22%,
1127,Kinetic Shell Loader,0.0,+20%,,
1128,Polarised Shell Loader,0.0,+20%,,
1129,Unstable Timing Loom,0.063,,,+125%
1130,Kinetic Injector Plugs,0.026,+21%,,
1131,Unstable Timing Loom,0.5,,+21%,
1132,Unstable Heat Pump,0.128,+20%,,+151%
1133,Polarised Injector Plugs,0.5,+20%,+21%,
1134,Kinetic Shell Loader,0.0,,,+100%
1135,Unstable Core,0.0,,,+100%
1136,Kinetic Gas Expander,0.5,,+23%,
1137,Polarised Core,0.005,,,+102%
1138,Pugneum Coils,0.158,+26%,,
1139,Kinetic Gas Expander,0.5,,+22%,
1140,Unstable Release Mechanism,0.026,+21%,,
1141,Kinetic Injector Plugs,0.158,+26%,,
1142,Polarised Core,0.013,,,+105%
1143,Unstable Heat Pump,0.387,,,+254%
1144,Kinetic Injector Plugs,0.5,,+29%,
1145,Pugneum Core,0.495,,,+297%
1146,Polarised Release Mechanism,0.132,+25%,,
1147,Kinetic Gas Expander,0.008,,,+103%
1148,Linear Coils,0.132,+25%,,+100%
1149,Linear Timing Loom,0.197,+23%,,+147%
1150,Linear Coils,0.605,+24%,+22%,
1151,Kinetic Gas Expander,0.5,,+22%,
1152,Polarised Injector Plugs,0.156,,,+162%
1153,Linear Shell Loader,0.0,,,+100%
1154,Kinetic Launch System,0.103,,,+141%
1155,Linear Gas Expander,0.005,,,+102%
1156,Polarised Gas Expander,0.237,+29%,,
1157,Linear Gas Expander,0.0,,,+100%
1158,Kinetic Injector Plugs,0.632,+25%,+29%,
1159,Linear Timing Loom,0.0,,,+100%
1160,Linear Release Mechanism,0.5,,+22%,
1161,Kinetic Timing Loom,0.5,,+28%,
1162,Unstable Release Mechanism,0.0,+20%,,
1163,Kinetic Launch System,0.0,,,+100%
1164,Linear Compressor,0.053,+22%,,
1165,Kinetic Coils,0.105,+24%,,
1166,Pugneum Release Mechanism,0.526,+21%,+22%,
1167,Unstable Coils,0.5,,+29%,
1168,Polarised Launch System,0.015,,,+106%
1169,Kinetic Injector Plugs,0.018,,,+107%
1170,Polarised Injector Plugs,0.503,,+21%,+101%
1171,Pugneum Launch System,0.191,,,+176%
1172,Unstable Heat Pump,0.5,,+26%,
1173,Unstable Compressor,0.5,,+26%,
1174,Polarised Heat Pump,0.5,,+24%,
1175,Polarised Release Mechanism,0.0,,,+100%
1176,Polarised Release Mechanism,0.0,+20%,,
1177,Linear Shell Loader,0.5,,+30%,
1178,Linear Heat Pump,0.5,,+23%,
1179,Polarised Gas Expander,0.5,,+25%,
