Seed,Name,Perfection,Weapon_Grenade_Damage,Weapon_Grenade_Radius,Weapon_Grenade_Speed
620,Lubricated Gas Expander,0.889,,+19%,
621,Boosted Coils,0.889,,+19%,
622,Lubricated Gas Expander,0.444,+14%,,
623,Boosted Injector Plugs,0.091,,,+109%
624,Lubricated Compressor,0.323,,,+132%
625,Boosted Gas Expander,0.535,,,+153%
626,Efficient Coils,0.01,,,+101%
627,Boosted Gas Expander,0.0,,+11%,
628,Tertiary Gas Expander,0.111,,+12%,
629,Secondary Release Mechanism,0.111,+11%,,
630,Secondary Timing Loom,0.04,,,+104%
631,Secondary Core,0.778,+17%,,
632,Efficient Gas Expander,0.0,,,+100%
633,Tertiary Core,0.141,,,+114%
634,Efficient Core,0.0,,+11%,
635,Tertiary Gas Expander,0.0,,+11%,
636,Efficient Shell Loader,0.0,+10%,,
637,Tertiary Heat Pump,0.333,+13%,,
638,Tertiary Core,0.444,+14%,,
639,Secondary Heat Pump,0.889,,+19%,
640,Boosted Injector Plugs,0.131,,,+113%
641,Secondary Core,0.02,,,+102%
642,Lubricated Core,0.556,,+16%,
643,Lubricated Coils,0.556,,+16%,
644,Efficient Timing Loom,0.01,,,+101%
645,Lubricated Timing Loom,0.111,+11%,,
646,Lubricated Launch System,0.778,+17%,,
647,Secondary Coils,0.0,,+11%,
648,Boosted Gas Expander,0.535,,,+153%
649,Efficient Gas Expander,0.111,,+12%,
650,Boosted Heat Pump,0.444,,,+144%
651,Secondary Core,0.0,,,+100%
652,Secondary Heat Pump,0.131,,,+113%
653,Boosted Timing Loom,0.889,+18%,,
654,Secondary Compressor,0.111,+11%,,
655,Secondary Release Mechanism,0.111,+11%,,
656,Lubricated Coils,0.01,,,+101%
657,Lubricated Launch System,0.222,,,+122%
658,Efficient Heat Pump,0.111,,+12%,
659,Tertiary Core,0.111,,+12%,
660,Tertiary Shell Loader,0.444,,+15%,
661,Secondary Gas Expander,0.222,+12%,,
662,Efficient Gas Expander,0.0,,,+100%
663,Boosted Launch System,0.222,,+13%,
664,Secondary Timing Loom,0.01,,,+101%
665,Lubricated Coils,0.111,,+12%,
666,Tertiary Core,0.889,,+19%,
667,Secondary Launch System,0.667,,+17%,
668,Lubricated Coils,0.0,+10%,,
669,Secondary Compressor,0.222,,+13%,
670,Lubricated Compressor,0.0,,,+100%
671,Tertiary Launch System,0.111,,+12%,
672,Boosted Coils,0.556,,,+155%
673,Boosted Heat Pump,0.556,,+16%,
674,Secondary Launch System,0.03,,,+103%
675,Tertiary Gas Expander,0.444,,+15%,
676,Lubricated Core,0.0,+10%,,
677,Efficient Release Mechanism,0.283,,,+128%
678,Secondary Coils,0.0,,+11%,
679,Tertiary Coils,0.0,,,+100%
680,Efficient Timing Loom,0.0,,+11%,
681,Tertiary Compressor,0.0,,,+100%
682,Secondary Core,0.444,+14%,,
683,Lubricated Heat Pump,0.101,,,+110%
684,Efficient Injector Plugs,0.162,,,+116%
685,Tertiary Compressor,0.333,+13%,,
686,Boosted Gas Expander,0.0,+10%,,
687,Boosted Timing Loom,0.0,,+11%,
688,Boosted Timing Loom,0.0,+10%,,
689,Efficient Compressor,0.0,+10%,,
690,Lubricated Launch System,0.01,,,+101%
691,Lubricated Timing Loom,0.444,,+15%,
692,Tertiary Heat Pump,0.0,,,+100%
693,Efficient Core,0.0,+10%,,
694,Tertiary Release Mechanism,0.222,+12%,,
695,Tertiary Heat Pump,0.232,,,+123%
696,Efficient Coils,0.0,+10%,,
697,Boosted Timing Loom,0.444,,+15%,
698,Boosted Gas Expander,0.444,+14%,,
699,Efficient Compressor,1.0,,+20%,
700,Tertiary Shell Loader,0.333,+13%,,
701,Lubricated Heat Pump,0.889,+18%,,
702,Lubricated Coils,0.444,,+15%,
703,Efficient Timing Loom,0.0,+10%,,
704,Secondary Injector Plugs,0.444,,+15%,
705,Tertiary Gas Expander,0.0,+10%,,
706,Boosted Launch System,0.222,,+13%,
707,Lubricated Launch System,0.556,,+16%,
708,Lubricated Shell Loader,0.0,,+11%,
709,Boosted Launch System,0.0,,+11%,
710,Boosted Core,0.889,+18%,,
711,Tertiary Core,0.222,,+13%,
712,Tertiary Release Mechanism,0.242,,,+124%
713,Efficient Shell Loader,0.939,,,+193%
714,Secondary Shell Loader,0.111,,+12%,
715,Lubricated Injector Plugs,0.0,,+11%,
716,Tertiary Launch System,0.02,,,+102%
717,Lubricated Core,0.0,,,+100%
718,Lubricated Core,0.111,,+12%,
719,Secondary Coils,0.0,+10%,,
720,Efficient Core,0.667,,+17%,
721,Lubricated Timing Loom,0.222,,+13%,
722,Lubricated Timing Loom,0.0,,+11%,
723,Secondary Gas Expander,0.556,,+16%,
724,Tertiary Compressor,0.0,,+11%,
725,Efficient Coils,0.111,,,+111%
726,Secondary Launch System,0.0,,,+100%
727,Secondary Shell Loader,0.0,,+11%,
728,Efficient Gas Expander,0.111,+11%,,
729,Lubricated Launch System,0.616,,,+161%
730,Tertiary Shell Loader,0.444,,+15%,
731,Secondary Gas Expander,0.242,,,+124%
732,Lubricated Injector Plugs,0.01,,,+101%
733,Tertiary Release Mechanism,0.354,,,+135%
734,Lubricated Launch System,0.01,,,+101%
735,Efficient Timing Loom,0.0,,+11%,
736,Lubricated Injector Plugs,0.0,,+11%,
737,Secondary Shell Loader,0.02,,,+102%
738,Secondary Shell Loader,0.01,,,+101%
739,Tertiary Injector Plugs,0.778,,+18%,
740,Boosted Injector Plugs,0.667,,+17%,
741,Tertiary Launch System,0.778,,+18%,
742,Boosted Coils,0.424,,,+142%
743,Secondary Heat Pump,0.111,,+12%,
744,Boosted Core,0.03,,,+103%
745,Tertiary Timing Loom,0.0,+10%,,
746,Efficient Coils,0.232,,,+123%
747,Lubricated Launch System,0.333,,+14%,
748,Lubricated Gas Expander,0.111,+11%,,
749,Tertiary Compressor,0.111,,+12%,
750,Tertiary Coils,0.0,,+11%,
751,Boosted Timing Loom,0.778,,+18%,
752,Efficient Injector Plugs,0.0,+10%,,
753,Tertiary Timing Loom,0.01,,,+101%
754,Efficient Release Mechanism,0.222,+12%,,
755,Tertiary Timing Loom,0.667,,+17%,
756,Lubricated Compressor,0.444,+14%,,
757,Boosted Launch System,0.0,+10%,,
758,Boosted Gas Expander,0.333,,+14%,
759,Tertiary Compressor,1.0,+19%,,
760,Secondary Launch System,0.111,+11%,,
761,Secondary Core,0.444,+14%,,
762,Lubricated Gas Expander,0.0,+10%,,
763,Lubricated Launch System,0.222,+12%,,
764,Efficient Timing Loom,0.0,,+11%,
765,Secondary Core,0.0,,+11%,
766,Tertiary Release Mechanism,0.0,+10%,,
767,Lubricated Gas Expander,0.081,,,+108%
768,Boosted Heat Pump,0.01,,,+101%
769,Secondary Core,0.0,,+11%,
770,Boosted Release Mechanism,0.0,,,+100%
771,Secondary Launch System,0.222,,+13%,
772,Tertiary Release Mechanism,0.071,,,+107%
773,Efficient Compressor,0.212,,,+121%
774,Tertiary Coils,0.222,+12%,,
775,Secondary Heat Pump,0.0,,,+100%
776,Boosted Compressor,1.0,,+20%,
777,Boosted Core,0.556,,+16%,
778,Lubricated Release Mechanism,0.556,+15%,,
779,Efficient Release Mechanism,0.0,+10%,,
780,Lubricated Shell Loader,0.01,,,+101%
781,Secondary Launch System,0.051,,,+105%
782,Efficient Injector Plugs,0.889,,+19%,
783,Boosted Compressor,0.333,,+14%,
784,Lubricated Coils,0.111,,+12%,
785,Tertiary Shell Loader,0.222,,+13%,
786,Secondary Coils,0.667,,+17%,
787,Efficient Launch System,0.0,+10%,,
788,Secondary Coils,0.111,+11%,,
789,Lubricated Core,1.0,+19%,,
790,Tertiary Timing Loom,0.0,,,+100%
791,Boosted Launch System,0.667,,+17%,
792,Lubricated Heat Pump,0.0,,,+100%
793,Efficient Coils,0.222,+12%,,
794,Lubricated Heat Pump,0.0,,+11%,
795,Tertiary Injector Plugs,0.0,,+11%,
796,Secondary Gas Expander,0.0,,+11%,
797,Lubricated Compressor,0.0,,+11%,
798,Secondary Release Mechanism,1.0,,+20%,
799,Tertiary Compressor,0.071,,,+107%
800,Lubricated Coils,0.242,,,+124%
801,Boosted Core,0.01,,,+101%
802,Boosted Gas Expander,0.202,,,+120%
803,Efficient Gas Expander,0.111,,+12%,
804,Tertiary Heat Pump,0.01,,,+101%
805,Secondary Gas Expander,0.01,,,+101%
806,Tertiary Launch System,0.879,,,+187%
807,Tertiary Core,0.556,,+16%,
808,Secondary Launch System,0.0,+10%,,
809,Tertiary Gas Expander,0.333,+13%,,
810,Lubricated Compressor,0.0,+10%,,
811,Tertiary Gas Expander,0.263,,,+126%
812,Efficient Coils,0.667,,+17%,
813,Tertiary Launch System,0.0,,,+100%
814,Tertiary Coils,0.273,,,+127%
815,Boosted Shell Loader,0.03,,,+103%
816,Boosted Timing Loom,0.111,,+12%,
817,Secondary Heat Pump,0.0,+10%,,
818,Boosted Injector Plugs,0.02,,,+102%
819,Secondary Release Mechanism,0.697,,,+169%
820,Boosted Core,0.333,+13%,,
821,Lubricated Compressor,1.0,,+20%,
822,Boosted Shell Loader,0.01,,,+101%
823,Efficient Coils,0.0,+10%,,
824,Tertiary Gas Expander,0.162,,,+116%
825,Efficient Release Mechanism,0.0,+10%,,
826,Lubricated Timing Loom,0.111,+11%,,
827,Lubricated Launch System,0.333,+13%,,
828,Lubricated Gas Expander,0.111,+11%,,
829,Tertiary Timing Loom,0.0,,+11%,
830,Efficient Gas Expander,0.131,,,+113%
831,Efficient Heat Pump,0.222,+12%,,
832,Lubricated Heat Pump,0.354,,,+135%
833,Efficient Shell Loader,0.091,,,+109%
834,Tertiary Shell Loader,0.667,,+17%,
835,Lubricated Coils,0.222,+12%,,
836,Boosted Coils,0.222,,+13%,
837,Efficient Release Mechanism,0.04,,,+104%
838,Tertiary Injector Plugs,0.162,,,+116%
839,Boosted Launch System,0.354,,,+135%
840,Boosted Heat Pump,0.747,,,+174%
841,Lubricated Shell Loader,0.333,+13%,,
842,Secondary Injector Plugs,0.444,+14%,,
843,Efficient Compressor,0.0,+10%,,
844,Efficient Shell Loader,0.0,+10%,,
845,Efficient Release Mechanism,0.0,,,+100%
846,Tertiary Gas Expander,0.0,,,+100%
847,Lubricated Shell Loader,0.889,+18%,,
848,Lubricated Injector Plugs,0.0,,+11%,
849,Boosted Shell Loader,0.444,,+15%,
850,Boosted Timing Loom,0.222,,+13%,
851,Secondary Heat Pump,0.444,+14%,,
852,Tertiary Shell Loader,0.0,,,+100%
853,Efficient Launch System,0.222,,+13%,
854,Boosted Compressor,0.0,,+11%,
855,Lubricated Coils,0.051,,,+105%
856,Secondary Release Mechanism,0.556,,+16%,
857,Boosted Injector Plugs,0.667,+16%,,
858,Lubricated Heat Pump,0.222,,+13%,
859,Boosted Timing Loom,0.333,+13%,,
860,Lubricated Timing Loom,0.03,,,+103%
861,Secondary Gas Expander,0.0,,,+100%
862,Lubricated Heat Pump,0.556,+15%,,
863,Efficient Coils,0.111,+11%,,
864,Boosted Launch System,0.333,,+14%,
865,Boosted Release Mechanism,0.0,,+11%,
866,Boosted Release Mechanism,0.0,+10%,,
867,Lubricated Gas Expander,0.0,,,+100%
868,Tertiary Coils,0.0,,+11%,
869,Efficient Core,0.444,,+15%,
870,Efficient Release Mechanism,0.0,+10%,,
871,Secondary Release Mechanism,0.0,+10%,,
872,Lubricated Injector Plugs,0.01,,,+101%
873,Efficient Compressor,0.333,,+14%,
874,Lubricated Compressor,0.889,,+19%,
875,Tertiary Compressor,0.0,,+11%,
876,Secondary Launch System,0.556,+15%,,
877,Efficient Launch System,0.0,+10%,,
878,Tertiary Timing Loom,0.0,+10%,,
879,Lubricated Release Mechanism,0.111,,+12%,
880,Boosted Coils,0.0,,+11%,
881,Boosted Timing Loom,0.333,+13%,,
882,Tertiary Launch System,0.556,,+16%,
883,Secondary Coils,0.778,+17%,,
884,Efficient Release Mechanism,0.01,,,+101%
885,Lubricated Core,0.0,,+11%,
886,Lubricated Timing Loom,0.0,,,+100%
887,Secondary Heat Pump,0.444,+14%,,
888,Secondary Shell Loader,0.778,,+18%,
889,Boosted Heat Pump,0.0,,,+100%
890,Tertiary Timing Loom,0.313,,,+131%
891,Lubricated Core,1.0,,+20%,
892,Boosted Injector Plugs,1.0,,+20%,
893,Efficient Release Mechanism,0.01,,,+101%
894,Boosted Coils,0.778,,+18%,
895,Tertiary Release Mechanism,1.0,,+20%,
896,Lubricated Launch System,0.313,,,+131%
897,Secondary Injector Plugs,0.111,+11%,,
898,Tertiary Launch System,0.667,,+17%,
899,Lubricated Heat Pump,0.444,,+15%,
900,Efficient Injector Plugs,0.0,,+11%,
901,Boosted Heat Pump,0.071,,,+107%
902,Tertiary Launch System,0.02,,,+102%
903,Tertiary Compressor,0.121,,,+112%
904,Tertiary Timing Loom,0.556,+15%,,
905,Secondary Shell Loader,0.222,,+13%,
906,Tertiary Coils,0.111,,+12%,
907,Efficient Core,0.0,,+11%,
908,Tertiary Release Mechanism,0.0,,+11%,
909,Secondary Coils,0.0,,,+100%
910,Secondary Release Mechanism,0.0,+10%,,
911,Secondary Launch System,0.333,,+14%,
912,Tertiary Coils,1.0,,+20%,
913,Tertiary Shell Loader,0.616,,,+161%
914,Secondary Heat Pump,0.232,,,+123%
915,Secondary Gas Expander,0.0,,+11%,
916,Lubricated Gas Expander,0.0,,+11%,
917,Tertiary Compressor,0.111,+11%,,
918,Secondary Core,0.889,,+19%,
919,Efficient Launch System,0.0,,+11%,
920,Lubricated Gas Expander,1.0,+19%,,
921,Secondary Heat Pump,0.0,+10%,,
922,Lubricated Timing Loom,0.596,,,+159%
923,Secondary Timing Loom,0.667,+16%,,
924,Boosted Launch System,0.444,+14%,,
925,Tertiary Core,1.0,+19%,,
926,Boosted Coils,0.0,,,+100%
927,Boosted Timing Loom,0.0,+10%,,
928,Secondary Coils,0.222,,+13%,
929,Secondary Timing Loom,0.0,,+11%,
930,Tertiary Shell Loader,0.111,+11%,,
931,Efficient Heat Pump,0.778,+17%,,
932,Efficient Core,0.111,,,+111%
933,Secondary Launch System,0.0,,+11%,
934,Lubricated Release Mechanism,0.0,+10%,,
935,Efficient Injector Plugs,0.273,,,+127%
936,Tertiary Injector Plugs,0.333,,+14%,
937,Lubricated Gas Expander,0.0,+10%,,
938,Boosted Core,0.0,+10%,,
939,Lubricated Timing Loom,0.111,+11%,,
940,Lubricated Core,0.01,,,+101%
941,Boosted Injector Plugs,0.061,,,+106%
942,Boosted Gas Expander,0.0,+10%,,
943,Tertiary Injector Plugs,0.778,,+18%,
944,Lubricated Release Mechanism,0.212,,,+121%
945,Lubricated Core,0.333,,+14%,
946,Secondary Gas Expander,0.01,,,+101%
947,Lubricated Launch System,0.667,,+17%,
948,Lubricated Gas Expander,0.111,+11%,,
949,Lubricated Release Mechanism,0.0,,+11%,
950,Efficient Compressor,0.0,,+11%,
951,Efficient Gas Expander,0.0,,,+100%
952,Tertiary Timing Loom,0.444,,+15%,
953,Tertiary Heat Pump,0.333,+13%,,
954,Efficient Coils,0.222,+12%,,
955,Efficient Timing Loom,0.0,+10%,,
956,Lubricated Shell Loader,0.222,+12%,,
957,Lubricated Shell Loader,0.556,,+16%,
958,Tertiary Core,0.778,+17%,,
959,Secondary Injector Plugs,0.222,,+13%,
960,Efficient Heat Pump,0.333,+13%,,
961,Tertiary Timing Loom,0.0,+10%,,
962,Secondary Timing Loom,0.576,,,+157%
963,Lubricated Heat Pump,0.0,,,+100%
964,Efficient Gas Expander,1.0,+19%,,
965,Secondary Gas Expander,0.111,+11%,,
966,Boosted Launch System,0.0,+10%,,
967,Tertiary Shell Loader,0.667,,+17%,
968,Efficient Core,0.111,+11%,,
969,Secondary Core,0.0,,,+100%
970,Secondary Core,0.0,,+11%,
971,Boosted Injector Plugs,1.0,+19%,,
972,Secondary Gas Expander,0.0,,+11%,
973,Lubricated Launch System,0.0,+10%,,
974,Efficient Timing Loom,0.051,,,+105%
975,Tertiary Compressor,0.0,,+11%,
976,Secondary Gas Expander,0.061,,,+106%
977,Tertiary Shell Loader,0.111,+11%,,
978,Lubricated Release Mechanism,0.222,+12%,,
979,Tertiary Heat Pump,0.667,+16%,,
980,Lubricated Heat Pump,0.0,,,+100%
981,Tertiary Release Mechanism,0.0,,,+100%
982,Efficient Gas Expander,0.111,,+12%,
983,Efficient Core,0.0,+10%,,
984,Tertiary Heat Pump,0.556,+15%,,
985,Boosted Compressor,0.04,,,+104%
986,Lubricated Launch System,0.444,+14%,,
987,Efficient Coils,0.667,,+17%,
988,Boosted Launch System,0.02,,,+102%
989,Secondary Launch System,0.98,,,+197%
990,Secondary Heat Pump,0.0,,,+100%
991,Tertiary Heat Pump,0.0,+10%,,
992,Tertiary Launch System,0.0,,+11%,
993,Boosted Coils,0.0,,,+100%
994,Lubricated Injector Plugs,0.0,,+11%,
995,Tertiary Shell Loader,0.111,,+12%,
996,Boosted Timing Loom,0.0,,,+100%
997,Secondary Shell Loader,0.0,,,+100%
998,Lubricated Coils,0.444,+14%,,
999,Boosted Core,0.778,,+18%,
1000,Secondary Core,0.778,,+18%,
1001,Lubricated Compressor,0.02,,,+102%
1002,Boosted Heat Pump,0.0,,,+100%
1003,Lubricated Timing Loom,0.444,+14%,,
1004,Secondary Coils,0.444,+14%,,
1005,Efficient Release Mechanism,0.333,,,+133%
1006,Efficient Shell Loader,0.222,,+13%,
1007,Tertiary Release Mechanism,0.889,,+19%,
1008,Tertiary Launch System,1.0,+19%,,
1009,Lubricated Shell Loader,1.0,+19%,,
1010,Secondary Heat Pump,0.0,,+11%,
1011,Efficient Coils,0.444,+14%,,
1012,Boosted Launch System,0.333,+13%,,
1013,Secondary Heat Pump,0.444,,+15%,
1014,Tertiary Injector Plugs,0.667,,+17%,
1015,Secondary Heat Pump,0.303,,,+130%
1016,Secondary Injector Plugs,0.01,,,+101%
1017,Efficient Injector Plugs,0.333,+13%,,
1018,Boosted Launch System,0.111,+11%,,
1019,Tertiary Compressor,0.556,,+16%,
1020,Secondary Gas Expander,1.0,+19%,,
1021,Efficient Timing Loom,0.0,+10%,,
1022,Tertiary Coils,0.111,,+12%,
1023,Efficient Gas Expander,0.0,,,+100%
1024,Secondary Injector Plugs,0.0,+10%,,
1025,Secondary Heat Pump,0.808,,,+180%
1026,Lubricated Gas Expander,0.515,,,+151%
1027,Boosted Gas Expander,0.0,,,+100%
1028,Tertiary Injector Plugs,0.889,,+19%,
1029,Boosted Timing Loom,0.01,,,+101%
1030,Boosted Shell Loader,0.0,,,+100%
1031,Secondary Release Mechanism,0.111,,+12%,
1032,Lubricated Release Mechanism,0.333,,+14%,
1033,Tertiary Core,0.222,,+13%,
1034,Tertiary Heat Pump,0.121,,,+112%
1035,Efficient Release Mechanism,0.0,,+11%,
1036,Lubricated Shell Loader,0.667,+16%,,
1037,Efficient Launch System,0.111,+11%,,
1038,Secondary Launch System,0.556,+15%,,
1039,Lubricated Core,0.0,+10%,,
1040,Tertiary Core,0.0,,,+100%
1041,Tertiary Launch System,0.111,+11%,,
1042,Efficient Release Mechanism,0.0,,+11%,
1043,Lubricated Coils,1.0,+19%,,
1044,Tertiary Heat Pump,0.495,,,+149%
1045,Secondary Timing Loom,0.778,,+18%,
1046,Boosted Injector Plugs,0.0,,+11%,
1047,Boosted Shell Loader,0.0,+10%,,
1048,Boosted Gas Expander,0.0,+10%,,
1049,Tertiary Compressor,0.778,+17%,,
1050,Tertiary Gas Expander,0.111,,+12%,
1051,Efficient Core,0.0,+10%,,
1052,Secondary Launch System,0.0,,+11%,
1053,Secondary Core,0.444,,+15%,
1054,Secondary Timing Loom,0.0,+10%,,
1055,Lubricated Shell Loader,0.556,,+16%,
1056,Efficient Timing Loom,0.0,,+11%,
1057,Boosted Launch System,0.778,+17%,,
1058,Tertiary Gas Expander,0.0,,+11%,
1059,Efficient Injector Plugs,0.111,+11%,,
1060,Boosted Heat Pump,0.0,+10%,,
1061,Efficient Coils,0.444,,+15%,
1062,Tertiary Timing Loom,0.0,,,+100%
1063,Lubricated Injector Plugs,0.04,,,+104%
1064,Secondary Injector Plugs,0.667,,+17%,
1065,Tertiary Coils,0.0,,,+100%
1066,Boosted Release Mechanism,0.192,,,+119%
1067,Boosted Shell Loader,0.889,+18%,,
1068,Efficient Launch System,0.0,+10%,,
1069,Efficient Release Mechanism,0.222,+12%,,
1070,Efficient Gas Expander,0.0,+10%,,
1071,Boosted Injector Plugs,0.0,,+11%,
1072,Efficient Injector Plugs,0.0,,,+100%
1073,Secondary Core,0.111,+11%,,
1074,Boosted Heat Pump,0.778,,+18%,
1075,Tertiary Heat Pump,0.111,,+12%,
1076,Tertiary Compressor,0.0,,+11%,
1077,Secondary Timing Loom,0.333,+13%,,
1078,Efficient Compressor,0.222,,+13%,
1079,Tertiary Core,0.01,,,+101%
1080,Secondary Gas Expander,0.778,,+18%,
1081,Efficient Timing Loom,0.111,,+12%,
1082,Lubricated Heat Pump,0.0,,,+100%
1083,Tertiary Heat Pump,0.0,,+11%,
1084,Boosted Coils,1.0,,+20%,
1085,Boosted Injector Plugs,0.111,,+12%,
1086,Lubricated Shell Loader,0.111,,+12%,
1087,Lubricated Core,0.0,,,+100%
1088,Secondary Shell Loader,0.0,,+11%,
1089,Efficient Heat Pump,0.111,,+12%,
1090,Secondary Gas Expander,0.667,+16%,,
1091,Secondary Timing Loom,0.333,+13%,,
1092,Tertiary Release Mechanism,0.778,+17%,,
1093,Lubricated Launch System,0.758,,,+175%
1094,Secondary Compressor,0.051,,,+105%
1095,Secondary Heat Pump,0.111,,+12%,
1096,Secondary Core,0.0,+10%,,
1097,Tertiary Coils,0.0,,+11%,
1098,Efficient Injector Plugs,0.111,,,+111%
1099,Efficient Shell Loader,0.0,,+11%,
1100,Boosted Shell Loader,0.778,+17%,,
1101,Efficient Core,0.333,,+14%,
1102,Tertiary Timing Loom,0.333,+13%,,
1103,Boosted Compressor,0.556,+15%,,
1104,Boosted Release Mechanism,0.111,,+12%,
1105,Secondary Launch System,0.111,,+12%,
1106,Secondary Heat Pump,0.182,,,+118%
1107,Efficient Gas Expander,0.889,+18%,,
1108,Lubricated Injector Plugs,0.0,,+11%,
1109,Boosted Coils,0.283,,,+128%
1110,Boosted Heat Pump,0.01,,,+101%
1111,Lubricated Compressor,0.0,,+11%,
1112,Secondary Coils,0.333,+13%,,
1113,Lubricated Shell Loader,0.0,,+11%,
1114,Efficient Launch System,0.0,,+11%,
1115,Tertiary Coils,0.778,+17%,,
1116,Secondary Compressor,0.0,,+11%,
1117,Efficient Release Mechanism,0.0,,+11%,
1118,Secondary Launch System,0.0,,,+100%
1119,Efficient Timing Loom,0.111,+11%,,
1120,Secondary Timing Loom,0.111,+11%,,
1121,Lubricated Gas Expander,0.0,,,+100%
1122,Boosted Heat Pump,0.0,,,+100%
1123,Boosted Injector Plugs,0.0,,+11%,
1124,Efficient Heat Pump,0.0,,+11%,
1125,Secondary Shell Loader,0.061,,,+106%
1126,Tertiary Coils,0.111,,+12%,
1127,Efficient Shell Loader,0.0,+10%,,
1128,Lubricated Shell Loader,0.0,+10%,,
1129,Secondary Timing Loom,0.061,,,+106%
1130,Efficient Injector Plugs,0.111,+11%,,
1131,Secondary Timing Loom,0.0,,+11%,
1132,Secondary Heat Pump,0.0,+10%,,
1133,Lubricated Injector Plugs,0.0,+10%,,
1134,Efficient Shell Loader,0.0,,,+100%
1135,Secondary Core,0.0,,,+100%
1136,Efficient Gas Expander,0.222,,+13%,
1137,Lubricated Core,0.0,,,+100%
1138,Boosted Coils,0.667,+16%,,
1139,Efficient Gas Expander,0.111,,+12%,
1140,Secondary Release Mechanism,0.111,+11%,,
1141,Efficient Injector Plugs,0.667,+16%,,
1142,Lubricated Core,0.01,,,+101%
1143,Secondary Heat Pump,0.646,,,+164%
1144,Efficient Injector Plugs,0.889,,+19%,
1145,Boosted Core,0.98,,,+197%
1146,Lubricated Release Mechanism,0.556,+15%,,
1147,Efficient Gas Expander,0.01,,,+101%
1148,Tertiary Coils,0.0,,,+100%
1149,Tertiary Timing Loom,0.121,,,+112%
1150,Tertiary Coils,0.111,,+12%,
1151,Efficient Gas Expander,0.111,,+12%,
1152,Lubricated Injector Plugs,0.172,,,+117%
1153,Tertiary Shell Loader,0.0,,,+100%
1154,Efficient Launch System,0.101,,,+110%
1155,Tertiary Gas Expander,0.01,,,+101%
1156,Lubricated Gas Expander,1.0,+19%,,
1157,Tertiary Gas Expander,0.0,,,+100%
1158,Efficient Injector Plugs,0.556,+15%,,
1159,Tertiary Timing Loom,0.0,,,+100%
