Seed,Name,Perfection,Weapon_Grenade_Damage,Weapon_Grenade_Bounce,Weapon_Grenade_Radius,Weapon_Grenade_Speed
581,Secondary Gas Expander,0.0,+10%,,,
582,Boosted Timing Loom,0.0,+10%,,,
583,Efficient Timing Loom,0.222,+14%,,,
584,Efficient Injector Plugs,0.01,,,,+102%
585,Efficient Injector Plugs,0.5,,+33%,,
586,Lubricated Timing Loom,0.5,,+33%,,
587,Efficient Timing Loom,0.5,,+33%,,
588,Efficient Shell Loader,0.0,+10%,,,
589,Efficient Compressor,0.232,,,,+146%
590,Secondary Shell Loader,0.5,,+33%,,
591,Lubricated Release Mechanism,0.5,,+33%,,
592,Lubricated Coils,0.111,+12%,,,
593,Secondary Core,0.25,,,+3%,
594,Lubricated Compressor,0.5,,,+5%,
595,Efficient Coils,0.0,,,+1%,
596,Secondary Release Mechanism,0.5,,+33%,,
597,Lubricated Release Mechanism,0.5,,+33%,,
598,Secondary Core,0.146,,,,+129%
599,Secondary Core,0.222,+14%,,,
600,Efficient Release Mechanism,0.02,,,,+104%
601,Efficient Core,0.5,,+33%,,
602,Boosted Heat Pump,0.5,,+33%,,+100%
603,Secondary Launch System,0.0,,,+1%,
604,Boosted Compressor,0.0,+10%,,,
605,Lubricated Heat Pump,0.172,,,,+134%
606,Secondary Heat Pump,0.111,+12%,,,
607,Secondary Core,0.505,,+33%,,+101%
608,Boosted Timing Loom,0.125,,,+2%,
609,Efficient Shell Loader,0.5,,+33%,,
610,Lubricated Timing Loom,0.056,+11%,,,
611,Efficient Injector Plugs,0.01,,,,+102%
612,Secondary Core,0.0,,,,+100%
613,Efficient Core,0.333,+16%,,,
614,Boosted Release Mechanism,0.0,,,+1%,
615,Efficient Release Mechanism,0.0,+10%,,,
616,Lubricated Release Mechanism,0.25,,,+3%,+100%
617,Secondary Injector Plugs,0.0,,,,+100%
618,Efficient Shell Loader,0.0,+10%,,,
619,Tertiary Core,0.53,,,+5%,+106%
620,Lubricated Gas Expander,0.625,,+33%,+2%,
621,Boosted Coils,0.0,+10%,,+1%,
622,Lubricated Gas Expander,0.167,+13%,,,
623,Boosted Injector Plugs,0.111,+12%,,,
624,Lubricated Compressor,0.424,,,,+184%
625,Boosted Gas Expander,0.374,+12%,,,+152%
626,Efficient Coils,0.5,,+33%,,+100%
627,Boosted Gas Expander,0.25,,,+3%,
628,Tertiary Gas Expander,0.5,,+33%,,
629,Secondary Release Mechanism,0.005,,,,+101%
630,Secondary Timing Loom,0.01,,,,+102%
631,Secondary Core,0.278,+15%,,,
632,Efficient Gas Expander,0.5,,+33%,,
633,Tertiary Core,0.056,+11%,,,
634,Efficient Core,0.25,,,+3%,
635,Tertiary Gas Expander,0.875,+19%,,+4%,
636,Efficient Shell Loader,0.788,+18%,,,+168%
637,Tertiary Heat Pump,0.0,+10%,,,
638,Tertiary Core,0.5,+19%,,,
639,Secondary Heat Pump,0.125,,,+2%,
640,Boosted Injector Plugs,0.0,,,,+100%
641,Secondary Core,0.0,,,+1%,
642,Lubricated Core,0.0,,,,+100%
643,Lubricated Coils,0.222,+14%,,,
644,Efficient Timing Loom,0.045,,,,+109%
645,Lubricated Timing Loom,0.5,,+33%,,
646,Lubricated Launch System,0.0,+10%,,,
647,Secondary Coils,0.5,,+33%,,
648,Boosted Gas Expander,0.25,,,+3%,
649,Efficient Gas Expander,0.0,,,+1%,
650,Boosted Heat Pump,0.101,,,,+120%
651,Secondary Core,0.025,,,,+105%
652,Secondary Heat Pump,0.293,,,,+158%
653,Boosted Timing Loom,0.0,+10%,,,
654,Secondary Compressor,0.5,,+33%,,
655,Secondary Release Mechanism,0.02,,,,+104%
656,Lubricated Coils,0.5,,+33%,,
657,Lubricated Launch System,0.0,+10%,,,
658,Efficient Heat Pump,0.293,,,,+158%
659,Tertiary Core,0.0,,,+1%,+100%
660,Tertiary Shell Loader,0.375,,,+4%,
661,Secondary Gas Expander,0.0,+10%,,,
662,Efficient Gas Expander,0.116,,,+1%,+123%
663,Boosted Launch System,0.0,,,+1%,
664,Secondary Timing Loom,0.5,,+33%,,
665,Lubricated Coils,0.527,,,+4%,+130%
666,Tertiary Core,0.0,,,+1%,
667,Secondary Launch System,0.106,,,,+121%
668,Lubricated Coils,0.556,+11%,+33%,,
669,Secondary Compressor,0.5,,+33%,,
670,Lubricated Compressor,0.116,,,,+123%
671,Tertiary Launch System,0.5,,,+5%,
672,Boosted Coils,0.111,+12%,,,
673,Boosted Heat Pump,0.0,,,+1%,
674,Secondary Launch System,0.0,,,+1%,
675,Tertiary Gas Expander,0.222,+14%,,,
676,Lubricated Core,0.46,,,,+191%
677,Efficient Release Mechanism,0.015,,,,+103%
678,Secondary Coils,0.5,,+33%,,
679,Tertiary Coils,0.0,,,+1%,
680,Efficient Timing Loom,0.5,,+33%,,
681,Tertiary Compressor,0.005,,,,+101%
682,Secondary Core,0.0,+10%,,,
683,Lubricated Heat Pump,0.278,+15%,,,
684,Efficient Injector Plugs,0.0,,,+1%,
685,Tertiary Compressor,0.0,+10%,,,
686,Boosted Gas Expander,0.0,,,,+100%
687,Boosted Timing Loom,0.5,,+33%,,
688,Boosted Timing Loom,0.0,,,+1%,
689,Efficient Compressor,0.0,,,,+100%
690,Lubricated Launch System,0.5,,+33%,,
691,Lubricated Timing Loom,0.125,,,+2%,
692,Tertiary Heat Pump,0.5,,+33%,,
693,Efficient Core,0.0,+10%,,,+100%
694,Tertiary Release Mechanism,0.5,,+33%,,
695,Tertiary Heat Pump,0.167,+13%,,,
696,Efficient Coils,0.0,,,,+100%
697,Boosted Timing Loom,0.0,,,+1%,
698,Boosted Gas Expander,0.556,+11%,+33%,,
699,Efficient Compressor,0.005,,,,+101%
700,Tertiary Shell Loader,0.0,+10%,,,
701,Lubricated Heat Pump,0.0,+10%,,,
702,Lubricated Coils,0.0,,,+1%,
703,Efficient Timing Loom,0.0,,,+1%,
704,Secondary Injector Plugs,0.375,,,+4%,
705,Tertiary Gas Expander,0.086,,,,+117%
706,Boosted Launch System,0.125,,,+2%,
707,Lubricated Launch System,0.005,,,,+101%
708,Lubricated Shell Loader,0.0,,,+1%,
709,Boosted Launch System,0.5,,+33%,,
710,Boosted Core,0.0,+10%,,,
711,Tertiary Core,0.5,,+33%,,
712,Tertiary Release Mechanism,0.125,,,+2%,
713,Efficient Shell Loader,0.414,,,,+182%
714,Secondary Shell Loader,0.5,,+33%,,
715,Lubricated Injector Plugs,0.333,+16%,,,+100%
716,Tertiary Launch System,0.5,,+33%,,
717,Lubricated Core,0.5,,+33%,,
718,Lubricated Core,0.5,,+33%,,
719,Secondary Coils,0.076,+11%,,,+104%
720,Efficient Core,0.015,,,+1%,+103%
721,Lubricated Timing Loom,0.5,,+33%,,
722,Lubricated Timing Loom,0.5,,+33%,,
723,Secondary Gas Expander,0.0,,,+1%,
724,Tertiary Compressor,1.0,,+33%,+5%,
725,Efficient Coils,0.5,,,+5%,+100%
726,Secondary Launch System,0.125,,,+2%,
727,Secondary Shell Loader,0.5,,+33%,,
728,Efficient Gas Expander,0.5,,+33%,,
729,Lubricated Launch System,0.0,,,,+100%
730,Tertiary Shell Loader,0.125,,,+2%,
731,Secondary Gas Expander,0.5,,+33%,,+100%
732,Lubricated Injector Plugs,0.125,,,+2%,
733,Tertiary Release Mechanism,0.01,,,,+102%
734,Lubricated Launch System,0.5,,+33%,,
735,Efficient Timing Loom,0.5,,+33%,,
736,Lubricated Injector Plugs,0.764,+17%,,+4%,
737,Secondary Shell Loader,0.5,,+33%,,
738,Secondary Shell Loader,0.01,,,,+102%
739,Tertiary Injector Plugs,0.375,,,+4%,
740,Boosted Injector Plugs,0.091,,,,+118%
741,Tertiary Launch System,0.0,,,+1%,
742,Boosted Coils,0.0,,,+1%,
743,Secondary Heat Pump,0.5,,+33%,,
744,Boosted Core,0.005,,,,+101%
745,Tertiary Timing Loom,0.5,,+33%,,
746,Efficient Coils,0.25,,,+3%,+100%
747,Lubricated Launch System,0.444,+18%,,,
748,Lubricated Gas Expander,0.5,,+33%,,
749,Tertiary Compressor,0.25,,,+3%,
750,Tertiary Coils,0.005,,,,+101%
751,Boosted Timing Loom,0.347,+14%,,+2%,
752,Efficient Injector Plugs,0.5,,+33%,,
753,Tertiary Timing Loom,0.0,,,,+100%
754,Efficient Release Mechanism,0.889,+17%,+33%,,
755,Tertiary Timing Loom,0.005,,,,+101%
756,Lubricated Compressor,0.0,+10%,,,
757,Boosted Launch System,0.0,,,,+100%
758,Boosted Gas Expander,0.0,,,+1%,
759,Tertiary Compressor,0.111,+12%,,,
760,Secondary Launch System,0.0,,,,+100%
761,Secondary Core,0.056,+11%,,,
762,Lubricated Gas Expander,0.485,+17%,,,+119%
763,Lubricated Launch System,0.333,+16%,,,
764,Efficient Timing Loom,0.5,,+33%,,
765,Secondary Core,0.5,,+33%,,
766,Tertiary Release Mechanism,0.015,,,,+103%
767,Lubricated Gas Expander,0.0,,,,+100%
768,Boosted Heat Pump,0.5,,+33%,,
769,Secondary Core,0.0,,,+1%,
770,Boosted Release Mechanism,0.5,,+33%,,
771,Secondary Launch System,0.25,,,+3%,
772,Tertiary Release Mechanism,0.0,,,+1%,
773,Efficient Compressor,0.5,+19%,,,
774,Tertiary Coils,0.02,,,,+104%
775,Secondary Heat Pump,0.01,,,,+102%
776,Boosted Compressor,0.0,,,+1%,
777,Boosted Core,0.375,,,+4%,
778,Lubricated Release Mechanism,0.0,+10%,,,
779,Efficient Release Mechanism,0.5,,+33%,,
780,Lubricated Shell Loader,0.025,,,,+105%
781,Secondary Launch System,0.005,,,,+101%
782,Efficient Injector Plugs,0.125,,,+2%,
783,Boosted Compressor,0.03,,,,+106%
784,Lubricated Coils,0.255,,,+3%,+101%
785,Tertiary Shell Loader,0.0,,,+1%,
786,Secondary Coils,0.333,+16%,,,
787,Efficient Launch System,0,,,,
788,Secondary Coils,0.5,,+33%,,
789,Lubricated Core,0.0,+10%,,,
790,Tertiary Timing Loom,0.5,,+33%,,+100%
791,Boosted Launch System,0.111,+12%,,,
792,Lubricated Heat Pump,0.0,,,,+100%
793,Efficient Coils,0.278,+15%,,,
794,Lubricated Heat Pump,0.5,,+33%,,
795,Tertiary Injector Plugs,0.005,,,,+101%
796,Secondary Gas Expander,0.5,,+33%,,
797,Lubricated Compressor,0.03,,,+1%,+106%
798,Secondary Release Mechanism,0.625,,+33%,+2%,
799,Tertiary Compressor,0.121,,,,+124%
800,Lubricated Coils,0.333,+16%,,,
801,Boosted Core,0.5,,+33%,,
802,Boosted Gas Expander,0.0,,,+1%,
803,Efficient Gas Expander,0.5,,+33%,,
804,Tertiary Heat Pump,0.0,,,+1%,
805,Secondary Gas Expander,0.0,,,,+100%
806,Tertiary Launch System,0.025,,,,+105%
807,Tertiary Core,0.056,+11%,,,
808,Secondary Launch System,0.5,,+33%,,
809,Tertiary Gas Expander,0.0,+10%,,,
810,Lubricated Compressor,0.556,+11%,+33%,,
811,Tertiary Gas Expander,0.005,,,,+101%
812,Efficient Coils,0.333,+16%,,,
813,Tertiary Launch System,0.5,,+33%,,
814,Tertiary Coils,0.111,+12%,,,
815,Boosted Shell Loader,0.056,+11%,,,
816,Boosted Timing Loom,0.5,,+33%,,
817,Secondary Heat Pump,0.5,,+33%,,
818,Boosted Injector Plugs,0.152,,,,+130%
819,Secondary Release Mechanism,0.222,+14%,,,
820,Boosted Core,0.0,+10%,,,
821,Lubricated Compressor,0.375,,,+4%,
822,Boosted Shell Loader,0.5,,+33%,,
823,Efficient Coils,0.0,+10%,,,+100%
824,Tertiary Gas Expander,0.207,,,,+141%
825,Efficient Release Mechanism,0.5,+10%,+33%,,
826,Lubricated Timing Loom,0.5,,+33%,,
827,Lubricated Launch System,0.278,+15%,,,
828,Lubricated Gas Expander,0.015,,,,+103%
829,Tertiary Timing Loom,0.5,,,+5%,
830,Efficient Gas Expander,0.236,+12%,,+2%,
831,Efficient Heat Pump,0.167,+13%,,,
832,Lubricated Heat Pump,0.0,+10%,,,
833,Efficient Shell Loader,0.0,,,,+100%
834,Tertiary Shell Loader,0.03,,,,+106%
835,Lubricated Coils,0.0,,,+1%,
836,Boosted Coils,0.52,,+33%,,+104%
837,Efficient Release Mechanism,0.389,+17%,,,
838,Tertiary Injector Plugs,0.5,,+33%,,+100%
839,Boosted Launch System,0.167,+13%,,,
840,Boosted Heat Pump,0.125,,,+2%,
841,Lubricated Shell Loader,0.167,+13%,,,
842,Secondary Injector Plugs,0.5,+10%,+33%,,
843,Efficient Compressor,0.5,,+33%,,
844,Efficient Shell Loader,0.02,,,,+104%
845,Efficient Release Mechanism,0.375,,,+4%,
846,Tertiary Gas Expander,0.172,,,,+134%
847,Lubricated Shell Loader,0.333,+16%,,,
848,Lubricated Injector Plugs,0.5,,+33%,,
849,Boosted Shell Loader,0.0,,,+1%,+100%
850,Boosted Timing Loom,0.101,,,,+120%
851,Secondary Heat Pump,0.263,+11%,,,+141%
852,Tertiary Shell Loader,0.5,,+33%,,
853,Efficient Launch System,0.0,+10%,,,
854,Boosted Compressor,0.0,,,+1%,
855,Lubricated Coils,0.146,,,+1%,+129%
856,Secondary Release Mechanism,0.25,,,+3%,
857,Boosted Injector Plugs,0.333,+16%,,,+100%
858,Lubricated Heat Pump,0.5,,+33%,,
859,Boosted Timing Loom,0.389,+17%,,,
860,Lubricated Timing Loom,0.0,,,,+100%
861,Secondary Gas Expander,0.056,,,,+111%
862,Lubricated Heat Pump,0.0,+10%,,,
863,Efficient Coils,0.125,,,+2%,
864,Boosted Launch System,0.424,,,,+184%
865,Boosted Release Mechanism,0.5,,+33%,+1%,
866,Boosted Release Mechanism,0.722,+14%,+33%,,
867,Lubricated Gas Expander,0.045,,,,+109%
868,Tertiary Coils,0.375,,,+4%,
869,Efficient Core,0.25,,,+3%,
870,Efficient Release Mechanism,0.121,,,,+124%
871,Secondary Release Mechanism,0.247,,,,+149%
872,Lubricated Injector Plugs,0.035,,,,+107%
873,Efficient Compressor,0.125,,,+2%,
874,Lubricated Compressor,0.056,+11%,,,
875,Tertiary Compressor,0.5,,+33%,,
876,Secondary Launch System,0.0,+10%,,+1%,
877,Efficient Launch System,0.0,,,,+100%
878,Tertiary Timing Loom,0.0,,,+1%,
879,Lubricated Release Mechanism,0.5,,+33%,,
880,Boosted Coils,0.625,,+33%,+2%,
881,Boosted Timing Loom,0.444,+18%,,,
882,Tertiary Launch System,0.25,,,+3%,
883,Secondary Coils,0.222,+14%,,,
884,Efficient Release Mechanism,0.056,+11%,,+1%,
885,Lubricated Core,0.0,,,+1%,
886,Lubricated Timing Loom,0.5,,+33%,,
887,Secondary Heat Pump,0.5,+19%,,,
888,Secondary Shell Loader,0.0,+10%,,,
889,Boosted Heat Pump,0.051,,,+1%,+110%
890,Tertiary Timing Loom,0.056,+11%,,,
891,Lubricated Core,0.0,+10%,,+1%,
892,Boosted Injector Plugs,0.5,,+33%,+1%,
893,Efficient Release Mechanism,0.232,,,,+146%
894,Boosted Coils,0.222,+14%,,,
895,Tertiary Release Mechanism,0.0,,,+1%,
896,Lubricated Launch System,0.0,,,,+100%
897,Secondary Injector Plugs,0.5,+10%,+33%,,
898,Tertiary Launch System,0.375,,,+4%,
899,Lubricated Heat Pump,0.0,+10%,,,
900,Efficient Injector Plugs,0.5,,+33%,,
901,Boosted Heat Pump,0.0,,,+1%,
902,Tertiary Launch System,0.125,+10%,,+2%,
903,Tertiary Compressor,0.081,,,,+116%
904,Tertiary Timing Loom,0.056,+11%,,,
905,Secondary Shell Loader,0.03,,,,+106%
906,Tertiary Coils,0.625,,+33%,+2%,
907,Efficient Core,0.5,,+33%,,
908,Tertiary Release Mechanism,0.131,,,,+126%
909,Secondary Coils,0.5,,+33%,,
910,Secondary Release Mechanism,0.833,+16%,+33%,,
911,Secondary Launch System,0.0,+10%,,,
912,Tertiary Coils,0.125,,,+2%,
913,Tertiary Shell Loader,0.0,,,,+100%
914,Secondary Heat Pump,0.659,,,+3%,+181%
915,Secondary Gas Expander,0.5,,+33%,,
916,Lubricated Gas Expander,0.5,,+33%,,
917,Tertiary Compressor,0.0,,,,+100%
918,Secondary Core,0.056,+11%,,,
919,Efficient Launch System,0.5,,+33%,,
920,Lubricated Gas Expander,0.444,+18%,,,
921,Secondary Heat Pump,0.141,+12%,,,+106%
922,Lubricated Timing Loom,0.616,,+33%,,+123%
923,Secondary Timing Loom,0.111,+12%,,+1%,
924,Boosted Launch System,0.389,+17%,,,
925,Tertiary Core,0.0,+10%,,,
926,Boosted Coils,0.631,,+33%,,+126%
927,Boosted Timing Loom,0.5,,+33%,,
928,Secondary Coils,0.125,,,+2%,
929,Secondary Timing Loom,0.5,,+33%,,
930,Tertiary Shell Loader,0.0,,,+1%,
931,Efficient Heat Pump,0.278,+15%,,,
932,Efficient Core,0.5,+19%,,,
933,Secondary Launch System,0.5,,,+5%,
934,Lubricated Release Mechanism,0.5,,+33%,,
935,Efficient Injector Plugs,0.0,,,+1%,
936,Tertiary Injector Plugs,0.375,,,+4%,
937,Lubricated Gas Expander,1.0,+19%,+33%,,
938,Boosted Core,0.5,,+33%,,
939,Lubricated Timing Loom,0.056,+10%,,,+111%
940,Lubricated Core,0.5,,+33%,,
941,Boosted Injector Plugs,0.207,,,,+141%
942,Boosted Gas Expander,0.5,,+33%,,
943,Tertiary Injector Plugs,0.111,,,,+122%
944,Lubricated Release Mechanism,0.0,,,,+100%
945,Lubricated Core,0.278,+15%,,,
946,Secondary Gas Expander,0.0,,,+1%,
947,Lubricated Launch System,0.25,,,+3%,
948,Lubricated Gas Expander,0.0,+10%,,,+100%
949,Lubricated Release Mechanism,0.5,,+33%,,
950,Efficient Compressor,0.5,,+33%,,
951,Efficient Gas Expander,0.076,+11%,,,+104%
952,Tertiary Timing Loom,0.333,+16%,,,
953,Tertiary Heat Pump,0.056,+11%,,,
954,Efficient Coils,0.278,+15%,,,
955,Efficient Timing Loom,0.25,,,+3%,
956,Lubricated Shell Loader,0.0,,,,+100%
957,Lubricated Shell Loader,0.125,,,+2%,
958,Tertiary Core,0.056,+11%,,,
959,Secondary Injector Plugs,0.0,,,,+100%
960,Efficient Heat Pump,0.5,+19%,,,
961,Tertiary Timing Loom,0.5,,+33%,,
962,Secondary Timing Loom,0.125,,,+2%,
963,Lubricated Heat Pump,0.5,,+33%,,
964,Efficient Gas Expander,0.056,+11%,,,
965,Secondary Gas Expander,0.5,,+33%,,
966,Boosted Launch System,0.5,,+33%,,
967,Tertiary Shell Loader,0.0,,,+1%,
968,Efficient Core,0.5,,+33%,,
969,Secondary Core,0.222,,,,+144%
970,Secondary Core,0.5,,+33%,,
971,Boosted Injector Plugs,0.056,+11%,,,
972,Secondary Gas Expander,0.0,,,+1%,
973,Lubricated Launch System,0.5,,+33%,,
974,Efficient Timing Loom,0.0,+10%,,+1%,
975,Tertiary Compressor,0.181,+11%,,+2%,
976,Secondary Gas Expander,0.51,,+33%,,+102%
977,Tertiary Shell Loader,0.5,,+33%,,
978,Lubricated Release Mechanism,0.5,,+33%,,
979,Tertiary Heat Pump,0.167,+13%,,,
980,Lubricated Heat Pump,0.5,,+33%,,
981,Tertiary Release Mechanism,0.01,,,,+102%
982,Efficient Gas Expander,0.5,,+33%,,
983,Efficient Core,0.944,+18%,+33%,,
984,Tertiary Heat Pump,0.5,+19%,,,
985,Boosted Compressor,0.086,,,,+117%
986,Lubricated Launch System,0.056,+11%,,,
987,Efficient Coils,0.25,,,+3%,
988,Boosted Launch System,0.0,,,,+100%
989,Secondary Launch System,0.394,,,,+178%
990,Secondary Heat Pump,0.375,,,+4%,
991,Tertiary Heat Pump,0.146,,,,+129%
992,Tertiary Launch System,0.5,,+33%,,
993,Boosted Coils,0.0,,,+1%,
994,Lubricated Injector Plugs,0.0,+10%,,+1%,
995,Tertiary Shell Loader,0.0,,,+1%,
996,Boosted Timing Loom,0.0,,,,+100%
997,Secondary Shell Loader,0.25,,,+3%,
998,Lubricated Coils,0.0,+10%,,,
999,Boosted Core,0.0,,,+1%,+100%
1000,Secondary Core,0.13,,,+2%,+101%
1001,Lubricated Compressor,0.25,,,+3%,+100%
1002,Boosted Heat Pump,0.0,,,+1%,
1003,Lubricated Timing Loom,0.0,+10%,,,
1004,Secondary Coils,0.389,+17%,,,
1005,Efficient Release Mechanism,0.056,+11%,,,
1006,Efficient Shell Loader,0.5,,+33%,,
1007,Tertiary Release Mechanism,0.0,,,+1%,
1008,Tertiary Launch System,0.167,+13%,,,
1009,Lubricated Shell Loader,0.0,+10%,,+1%,
1010,Secondary Heat Pump,0.5,,+33%,,
1011,Efficient Coils,0.167,+13%,,,
1012,Boosted Launch System,0.0,+10%,,,
1013,Secondary Heat Pump,0.375,,,+4%,
1014,Tertiary Injector Plugs,0.056,+11%,,,
1015,Secondary Heat Pump,0.505,,+33%,,+101%
1016,Secondary Injector Plugs,0.5,,+33%,,
1017,Efficient Injector Plugs,0.0,+10%,,,
1018,Boosted Launch System,0.125,,,+2%,
1019,Tertiary Compressor,0.0,,,,+100%
1020,Secondary Gas Expander,0.444,+18%,,,
1021,Efficient Timing Loom,0.02,,,,+104%
1022,Tertiary Coils,0.5,,+33%,,
1023,Efficient Gas Expander,0.5,,+33%,,
1024,Secondary Injector Plugs,0.177,,,,+135%
1025,Secondary Heat Pump,0.051,,,,+110%
1026,Lubricated Gas Expander,0.25,+10%,,+3%,
1027,Boosted Gas Expander,0.5,,+33%,,
1028,Tertiary Injector Plugs,0.0,,,+1%,
1029,Boosted Timing Loom,0.375,,,+4%,
1030,Boosted Shell Loader,0.5,,+33%,,
1031,Secondary Release Mechanism,0.5,,+33%,,
1032,Lubricated Release Mechanism,0.0,,,+1%,
1033,Tertiary Core,0.5,,+33%,,
1034,Tertiary Heat Pump,0.25,,,+3%,
1035,Efficient Release Mechanism,0.25,,,+3%,
1036,Lubricated Shell Loader,0.0,+10%,,,
1037,Efficient Launch System,0.0,,,,+100%
1038,Secondary Launch System,0.0,+10%,,,
1039,Lubricated Core,0.5,,+33%,,
1040,Tertiary Core,0.395,,,+4%,+104%
1041,Tertiary Launch System,0.01,,,,+102%
1042,Efficient Release Mechanism,0.25,,,+3%,
1043,Lubricated Coils,0.0,+10%,,,
1044,Tertiary Heat Pump,0.25,,,+3%,
1045,Secondary Timing Loom,0.25,,,+3%,
1046,Boosted Injector Plugs,0.303,,,,+160%
1047,Boosted Shell Loader,0.333,+16%,,+1%,
1048,Boosted Gas Expander,0.5,,+33%,,
1049,Tertiary Compressor,0.056,+11%,,,
1050,Tertiary Gas Expander,0.5,,+33%,,
1051,Efficient Core,0.5,,+33%,,
1052,Secondary Launch System,0.5,,+33%,,+100%
1053,Secondary Core,0.086,,,,+117%
1054,Secondary Timing Loom,0.667,+13%,,+5%,
1055,Lubricated Shell Loader,0.167,+13%,,,
1056,Efficient Timing Loom,0.125,,,+2%,
1057,Boosted Launch System,0.389,+17%,,,
1058,Tertiary Gas Expander,0.5,,+33%,,
1059,Efficient Injector Plugs,0.5,,+33%,,
1060,Boosted Heat Pump,0.5,,+33%,,
1061,Efficient Coils,0.75,,+33%,+3%,
1062,Tertiary Timing Loom,0.015,,,,+103%
1063,Lubricated Injector Plugs,0.125,,,+2%,
1064,Secondary Injector Plugs,0.0,,,+1%,
1065,Tertiary Coils,0.0,,,+1%,
1066,Boosted Release Mechanism,0.0,,,,+100%
1067,Boosted Shell Loader,0.111,+12%,,,
1068,Efficient Launch System,0.5,,+33%,,
1069,Efficient Release Mechanism,0.0,+10%,,,
1070,Efficient Gas Expander,0.5,,+33%,,
1071,Boosted Injector Plugs,0.125,,,+2%,
1072,Efficient Injector Plugs,0.0,,,+1%,
1073,Secondary Core,0.889,+17%,+33%,,
1074,Boosted Heat Pump,0.0,+10%,,,
1075,Tertiary Heat Pump,0.5,,+33%,,
1076,Tertiary Compressor,0.0,,,+1%,
1077,Secondary Timing Loom,0.431,+11%,,+4%,
1078,Efficient Compressor,0.5,,+33%,,
1079,Tertiary Core,0.5,,+33%,,
1080,Secondary Gas Expander,0.056,,,,+111%
1081,Efficient Timing Loom,0.5,,+33%,,
1082,Lubricated Heat Pump,0.375,,,+4%,+100%
1083,Tertiary Heat Pump,0.01,,,,+102%
1084,Boosted Coils,0.5,,,+5%,
1085,Boosted Injector Plugs,0.03,,,,+106%
1086,Lubricated Shell Loader,0.5,,+33%,,
1087,Lubricated Core,0.005,,,,+101%
1088,Secondary Shell Loader,0.5,,+33%,+1%,
1089,Efficient Heat Pump,0.0,,,+1%,
1090,Secondary Gas Expander,0.722,+14%,+33%,,
1091,Secondary Timing Loom,0.486,+12%,,+4%,
1092,Tertiary Release Mechanism,0.056,+11%,,,
1093,Lubricated Launch System,0.03,,,,+106%
1094,Secondary Compressor,0.0,,,,+100%
1095,Secondary Heat Pump,0.25,+10%,,+3%,
1096,Secondary Core,0.5,,+33%,,
1097,Tertiary Coils,0.5,,+33%,,
1098,Efficient Injector Plugs,0.0,,,,+100%
1099,Efficient Shell Loader,0.5,,,+5%,
1100,Boosted Shell Loader,0.056,+11%,,,
1101,Efficient Core,0.333,+16%,,,
1102,Tertiary Timing Loom,0.167,+13%,,+1%,
1103,Boosted Compressor,0.5,+10%,+33%,,
1104,Boosted Release Mechanism,0.49,,,,+197%
1105,Secondary Launch System,0.5,,+33%,,
1106,Secondary Heat Pump,0.0,,,,+100%
1107,Efficient Gas Expander,0.389,+17%,,,
1108,Lubricated Injector Plugs,0.5,,+33%,,
1109,Boosted Coils,0.025,,,,+105%
1110,Boosted Heat Pump,0.0,,,+1%,
1111,Lubricated Compressor,0.0,,,,+100%
1112,Secondary Coils,0.444,+18%,,,
1113,Lubricated Shell Loader,0.0,,,+1%,
1114,Efficient Launch System,0.514,+17%,,+2%,
1115,Tertiary Coils,0.333,+16%,,,
1116,Secondary Compressor,0.5,,+33%,,
1117,Efficient Release Mechanism,0.25,,,+3%,
1118,Secondary Launch System,0.5,,+33%,,
1119,Efficient Timing Loom,0.5,,+33%,,
1120,Secondary Timing Loom,0.02,,,,+104%
1121,Lubricated Gas Expander,0.5,,+33%,,
1122,Boosted Heat Pump,0.091,,,,+118%
1123,Boosted Injector Plugs,0.253,,,,+150%
1124,Efficient Heat Pump,0.5,,+33%,,
1125,Secondary Shell Loader,0.056,+11%,,,+100%
1126,Tertiary Coils,0.125,,,+2%,
1127,Efficient Shell Loader,0.394,,,,+178%
1128,Lubricated Shell Loader,0.045,,,,+109%
1129,Secondary Timing Loom,0.167,+13%,,,
1130,Efficient Injector Plugs,0.096,,,,+119%
1131,Secondary Timing Loom,0.5,,+33%,,
1132,Secondary Heat Pump,0.121,+11%,,,+113%
