Seed	Name	Perfection	Vehicle_EngineFuelUse	Vehicle_BoostTanks
589	Rewired Propulsion Unit	0.5	-8%	
590	Heated Fuel Pipes	0.0	-6%	
591	Stabilised Shockwave Shield	0.0	-6%	
592	Stabilised Plasma Exhaust	0.5		+12%
593	Heated Hydrogen Dynamo	0.0		+10%
594	Stabilised Propulsion Unit	0.0	-6%	
595	Rewired Plasma Exhaust	0.75	-9%	
596	Heated Shockwave Shield	0.0	-6%	
597	Stabilised Shockwave Shield	0.0	-6%	
598	Heated Hydrogen Dynamo	1.0	-10%	
599	Heated Hydrogen Dynamo	0.25	-7%	
600	Rewired Shockwave Shield	0.0		+10%
601	Rewired Hydrogen Dynamo	0.5	-8%	
602	Polished Neutrino Injector	0.5	-8%	
603	Heated Thrust Controller	0.0		+10%
604	Polished Propulsion Unit	0.5		+12%
605	Stabilised Neutrino Injector	1.0		+14%
606	Heated Neutrino Injector	0.25		+11%
607	Heated Hydrogen Dynamo	0.75	-9%	
608	Polished Electron Loom	0.0		+10%
609	Rewired Fuel Pipes	0.0	-6%	
610	Stabilised Electron Loom	0.0		+10%
611	Rewired Impulse Nozzle	0.75		+13%
612	Heated Hydrogen Dynamo	0.0	-6%	
613	Rewired Hydrogen Dynamo	0.0		+10%
614	Polished Shockwave Shield	0.0		+10%
615	Rewired Shockwave Shield	0.0	-6%	
616	Stabilised Shockwave Shield	0.0		+10%
617	Heated Impulse Nozzle	0.5		+12%
618	Rewired Fuel Pipes	0.75		+13%
619	Upgraded Hydrogen Dynamo	0.0		+10%
620	Stabilised Magnetic Fan	0.0		+10%
621	Polished Plasma Exhaust	0.25	-7%	
622	Stabilised Magnetic Fan	0.25		+11%
623	Polished Impulse Nozzle	0.25	-7%	
624	Stabilised Propulsion Unit	0.5		+12%
625	Polished Magnetic Fan	0.25	-7%	
626	Rewired Plasma Exhaust	1.0		+14%
627	Polished Magnetic Fan	0.25	-7%	
628	Upgraded Magnetic Fan	0.0		+10%
629	Heated Shockwave Shield	0.75		+13%
630	Heated Electron Loom	0.75		+13%
631	Heated Hydrogen Dynamo	0.0	-6%	
632	Rewired Magnetic Fan	0.5		+12%
633	Upgraded Hydrogen Dynamo	0.0		+10%
634	Rewired Hydrogen Dynamo	0.0		+10%
635	Upgraded Magnetic Fan	0.25	-7%	
636	Rewired Fuel Pipes	0.5		+12%
637	Upgraded Neutrino Injector	0.75		+13%
638	Upgraded Hydrogen Dynamo	0.5		+12%
639	Heated Neutrino Injector	0.0		+10%
640	Polished Impulse Nozzle	0.75		+13%
641	Heated Hydrogen Dynamo	0.25		+11%
642	Stabilised Hydrogen Dynamo	0.25		+11%
643	Stabilised Plasma Exhaust	0.5	-8%	
644	Rewired Electron Loom	0.0		+10%
645	Stabilised Electron Loom	0.0	-6%	
646	Stabilised Thrust Controller	0.25	-7%	
647	Heated Plasma Exhaust	0.0		+10%
648	Polished Magnetic Fan	0.0		+10%
649	Rewired Magnetic Fan	0.25		+11%
650	Polished Neutrino Injector	0.75		+13%
651	Heated Hydrogen Dynamo	0.25	-7%	
652	Heated Neutrino Injector	0.25		+11%
653	Polished Electron Loom	0.0	-6%	
654	Heated Propulsion Unit	0.0	-6%	
655	Heated Shockwave Shield	0.5		+12%
656	Stabilised Plasma Exhaust	0.5		+12%
657	Stabilised Thrust Controller	0.5	-8%	
658	Rewired Neutrino Injector	0.0		+10%
659	Upgraded Hydrogen Dynamo	0.0		+10%
660	Upgraded Fuel Pipes	1.0	-10%	
661	Heated Magnetic Fan	0.0	-6%	
662	Rewired Magnetic Fan	0.0		+10%
663	Polished Thrust Controller	0.0		+10%
664	Heated Electron Loom	0.5		+12%
665	Stabilised Plasma Exhaust	0.0		+10%
666	Upgraded Hydrogen Dynamo	0.0		+10%
667	Heated Thrust Controller	0.0		+10%
668	Stabilised Plasma Exhaust	0.0	-6%	
669	Heated Propulsion Unit	0.5	-8%	
670	Stabilised Propulsion Unit	0.0		+10%
671	Upgraded Thrust Controller	0.25		+11%
672	Polished Plasma Exhaust	0.5		+12%
673	Polished Neutrino Injector	1.0	-10%	
674	Heated Thrust Controller	0.0		+10%
675	Upgraded Magnetic Fan	0.0		+10%
676	Stabilised Hydrogen Dynamo	0.0	-6%	
677	Rewired Shockwave Shield	1.0		+14%
678	Heated Plasma Exhaust	0.0		+10%
679	Upgraded Plasma Exhaust	0.25		+11%
680	Rewired Electron Loom	0.5	-8%	
681	Upgraded Propulsion Unit	0.5	-8%	
682	Heated Hydrogen Dynamo	0.5		+12%
683	Stabilised Neutrino Injector	0.0		+10%
684	Rewired Impulse Nozzle	0.0		+10%
685	Upgraded Propulsion Unit	0.0	-6%	
686	Polished Magnetic Fan	0.0	-6%	
687	Polished Electron Loom	0.75	-9%	
688	Polished Electron Loom	0.25	-7%	
689	Rewired Propulsion Unit	0.75		+13%
690	Stabilised Thrust Controller	0.75	-9%	
691	Stabilised Electron Loom	0.0		+10%
692	Upgraded Neutrino Injector	0.5	-8%	
693	Rewired Hydrogen Dynamo	0.0	-6%	
694	Upgraded Shockwave Shield	0.0	-6%	
695	Upgraded Neutrino Injector	0.25		+11%
696	Rewired Plasma Exhaust	0.25	-7%	
697	Polished Electron Loom	0.0		+10%
698	Polished Magnetic Fan	0.0	-6%	
699	Rewired Propulsion Unit	0.5	-8%	
700	Upgraded Fuel Pipes	0.0	-6%	
701	Stabilised Neutrino Injector	0.0	-6%	
702	Stabilised Plasma Exhaust	0.0		+10%
703	Rewired Electron Loom	0.5		+12%
704	Heated Impulse Nozzle	0.0		+10%
705	Upgraded Magnetic Fan	0.0	-6%	
706	Polished Thrust Controller	0.0		+10%
707	Stabilised Thrust Controller	0.75	-9%	
708	Stabilised Fuel Pipes	0.25	-7%	
709	Polished Thrust Controller	0.5	-8%	
710	Polished Hydrogen Dynamo	0.0	-6%	
711	Upgraded Hydrogen Dynamo	0.0		+10%
712	Upgraded Shockwave Shield	0.0		+10%
713	Rewired Fuel Pipes	0.5	-8%	
714	Heated Fuel Pipes	0.0		+10%
715	Stabilised Impulse Nozzle	0.25	-7%	
716	Upgraded Thrust Controller	1.0		+14%
717	Stabilised Hydrogen Dynamo	0.75	-9%	
718	Stabilised Hydrogen Dynamo	0.0		+10%
719	Heated Plasma Exhaust	1.0		+14%
720	Rewired Hydrogen Dynamo	0.0		+10%
721	Stabilised Electron Loom	0.0		+10%
722	Stabilised Electron Loom	0.0		+10%
723	Heated Magnetic Fan	0.0		+10%
724	Upgraded Propulsion Unit	0.0		+10%
725	Rewired Plasma Exhaust	0.0		+10%
726	Heated Thrust Controller	0.25		+11%
727	Heated Fuel Pipes	0.75	-9%	
728	Rewired Magnetic Fan	0.0	-6%	
729	Stabilised Thrust Controller	0.75		+13%
730	Upgraded Fuel Pipes	0.5	-8%	
731	Heated Magnetic Fan	1.0		+14%
732	Stabilised Impulse Nozzle	0.25		+11%
733	Upgraded Shockwave Shield	0.5	-8%	
734	Stabilised Thrust Controller	1.0	-10%	
735	Rewired Electron Loom	0.75	-9%	
736	Stabilised Impulse Nozzle	0.5	-8%	
737	Heated Fuel Pipes	0.75		+13%
738	Heated Fuel Pipes	0.25	-7%	
739	Upgraded Impulse Nozzle	0.5	-8%	
740	Polished Impulse Nozzle	0.25		+11%
741	Upgraded Thrust Controller	0.0		+10%
742	Polished Plasma Exhaust	0.0		+10%
743	Heated Neutrino Injector	0.75	-9%	
744	Polished Hydrogen Dynamo	0.5		+12%
745	Upgraded Electron Loom	0.0	-6%	
746	Rewired Plasma Exhaust	0.0		+10%
747	Stabilised Thrust Controller	0.25	-7%	
748	Stabilised Magnetic Fan	0.0	-6%	
749	Upgraded Propulsion Unit	0.0		+10%
750	Upgraded Plasma Exhaust	0.0		+10%
751	Polished Electron Loom	0.5	-8%	
752	Rewired Impulse Nozzle	0.0	-6%	
753	Upgraded Electron Loom	0.0		+10%
754	Rewired Shockwave Shield	0.0	-6%	
755	Upgraded Electron Loom	1.0	-10%	
756	Stabilised Propulsion Unit	0.0	-6%	
757	Polished Thrust Controller	0.75		+13%
758	Polished Magnetic Fan	1.0	-10%	
759	Upgraded Propulsion Unit	0.5		+12%
760	Heated Thrust Controller	0.25	-7%	
761	Heated Hydrogen Dynamo	0.75		+13%
762	Stabilised Magnetic Fan	0.75		+13%
763	Stabilised Thrust Controller	0.0	-6%	
764	Rewired Electron Loom	0.75	-9%	
765	Heated Hydrogen Dynamo	0.5	-8%	
766	Upgraded Shockwave Shield	0.5		+12%
767	Stabilised Magnetic Fan	0.75		+13%
768	Polished Neutrino Injector	1.0	-10%	
769	Heated Hydrogen Dynamo	0.5	-8%	
770	Polished Shockwave Shield	0.75		+13%
771	Heated Thrust Controller	0.0		+10%
772	Upgraded Shockwave Shield	0.0		+10%
773	Rewired Propulsion Unit	0.25	-7%	
774	Upgraded Plasma Exhaust	0.25	-7%	
775	Heated Neutrino Injector	0.0		+10%
776	Polished Propulsion Unit	0.0		+10%
777	Polished Hydrogen Dynamo	0.5	-8%	
778	Stabilised Shockwave Shield	0.75		+13%
779	Rewired Shockwave Shield	0.0	-6%	
780	Stabilised Fuel Pipes	0.25	-7%	
781	Heated Thrust Controller	0.25		+11%
782	Rewired Impulse Nozzle	1.0	-10%	
783	Polished Propulsion Unit	0.75	-9%	
784	Stabilised Plasma Exhaust	0.0		+10%
785	Upgraded Fuel Pipes	1.0	-10%	
786	Heated Plasma Exhaust	0.25	-7%	
787	Rewired Thrust Controller	0.5		+12%
788	Heated Plasma Exhaust	0.0	-6%	
789	Stabilised Hydrogen Dynamo	1.0		+14%
790	Upgraded Electron Loom	0.75	-9%	
791	Polished Thrust Controller	0.25	-7%	
792	Stabilised Neutrino Injector	0.0		+10%
793	Rewired Plasma Exhaust	0.0	-6%	
794	Stabilised Neutrino Injector	0.75	-9%	
795	Upgraded Impulse Nozzle	0.0		+10%
796	Heated Magnetic Fan	0.5	-8%	
797	Stabilised Propulsion Unit	0.0		+10%
798	Heated Shockwave Shield	1.0	-10%	
799	Upgraded Propulsion Unit	1.0		+14%
800	Stabilised Plasma Exhaust	0.75		+13%
801	Polished Hydrogen Dynamo	0.5		+12%
802	Polished Magnetic Fan	0.0		+10%
803	Rewired Magnetic Fan	0.5	-8%	
804	Upgraded Neutrino Injector	0.25		+11%
805	Heated Magnetic Fan	0.0		+10%
806	Upgraded Thrust Controller	1.0		+14%
807	Upgraded Hydrogen Dynamo	0.25	-7%	
808	Heated Thrust Controller	0.0	-6%	
809	Upgraded Magnetic Fan	0.0	-6%	
810	Stabilised Propulsion Unit	0.0	-6%	
811	Upgraded Magnetic Fan	0.75		+13%
812	Rewired Plasma Exhaust	0.25	-7%	
813	Upgraded Thrust Controller	0.5		+12%
814	Upgraded Plasma Exhaust	0.75		+13%
815	Polished Fuel Pipes	0.75		+13%
816	Polished Electron Loom	0.0		+10%
817	Heated Neutrino Injector	0.0	-6%	
818	Polished Impulse Nozzle	0.5		+12%
819	Heated Shockwave Shield	0.5		+12%
820	Polished Hydrogen Dynamo	0.0	-6%	
821	Stabilised Propulsion Unit	0.0		+10%
822	Polished Fuel Pipes	1.0	-10%	
823	Rewired Plasma Exhaust	1.0		+14%
824	Upgraded Magnetic Fan	0.25		+11%
825	Rewired Shockwave Shield	0.0	-6%	
826	Stabilised Electron Loom	0.0	-6%	
827	Stabilised Thrust Controller	0.0	-6%	
828	Stabilised Magnetic Fan	0.5		+12%
829	Upgraded Electron Loom	0.25		+11%
830	Rewired Magnetic Fan	0.25		+11%
831	Rewired Neutrino Injector	0.0	-6%	
832	Stabilised Neutrino Injector	0.0		+10%
833	Rewired Fuel Pipes	1.0		+14%
834	Upgraded Fuel Pipes	0.0		+10%
835	Stabilised Plasma Exhaust	0.0	-6%	
836	Polished Plasma Exhaust	0.5	-8%	
837	Rewired Shockwave Shield	0.0		+10%
838	Upgraded Impulse Nozzle	0.5		+12%
839	Polished Thrust Controller	0.25		+11%
840	Polished Neutrino Injector	0.0		+10%
841	Stabilised Fuel Pipes	0.75		+13%
842	Heated Impulse Nozzle	0.0	-6%	
843	Rewired Propulsion Unit	0.0	-6%	
844	Rewired Fuel Pipes	0.5		+12%
845	Rewired Shockwave Shield	0.25		+11%
846	Upgraded Magnetic Fan	0.0		+10%
847	Stabilised Fuel Pipes	0.25	-7%	
848	Stabilised Impulse Nozzle	1.0	-10%	
849	Polished Fuel Pipes	0.25		+11%
850	Polished Electron Loom	1.0	-10%	
851	Heated Neutrino Injector	1.0		+14%
852	Upgraded Fuel Pipes	0.5		+12%
853	Rewired Thrust Controller	0.5	-8%	
854	Polished Propulsion Unit	0.25		+11%
855	Stabilised Plasma Exhaust	0.25		+11%
856	Heated Shockwave Shield	0.0		+10%
857	Polished Impulse Nozzle	0.75		+13%
858	Stabilised Neutrino Injector	0.75	-9%	
859	Polished Electron Loom	0.0	-6%	
860	Stabilised Electron Loom	1.0		+14%
861	Heated Magnetic Fan	0.0		+10%
862	Stabilised Neutrino Injector	0.5		+12%
863	Rewired Plasma Exhaust	0.25	-7%	
864	Polished Thrust Controller	0.75	-9%	
865	Polished Shockwave Shield	0.75	-9%	
866	Polished Shockwave Shield	0.0	-6%	
867	Stabilised Magnetic Fan	0.0		+10%
868	Upgraded Plasma Exhaust	0.0		+10%
869	Rewired Hydrogen Dynamo	0.0		+10%
870	Rewired Shockwave Shield	0.5		+12%
871	Heated Shockwave Shield	0.0	-6%	
872	Stabilised Impulse Nozzle	1.0		+14%
873	Rewired Propulsion Unit	0.0		+10%
874	Stabilised Propulsion Unit	0.0		+10%
875	Upgraded Propulsion Unit	0.75	-9%	
876	Heated Thrust Controller	0.25		+11%
877	Rewired Thrust Controller	0.0	-6%	
878	Upgraded Electron Loom	0.0	-6%	
879	Stabilised Shockwave Shield	0.0		+10%
880	Polished Plasma Exhaust	0.0		+10%
881	Polished Electron Loom	0.0	-6%	
882	Upgraded Thrust Controller	0.0		+10%
883	Heated Plasma Exhaust	0.0	-6%	
884	Rewired Shockwave Shield	0.25		+11%
885	Stabilised Hydrogen Dynamo	0.25	-7%	
886	Stabilised Electron Loom	0.75	-9%	
887	Heated Neutrino Injector	0.0	-6%	
888	Heated Fuel Pipes	0.25	-7%	
889	Polished Neutrino Injector	0.5		+12%
890	Upgraded Electron Loom	0.0		+10%
891	Stabilised Hydrogen Dynamo	0.25	-7%	
892	Polished Impulse Nozzle	0.0		+10%
893	Rewired Shockwave Shield	0.5		+12%
894	Polished Plasma Exhaust	0.25	-7%	
895	Upgraded Shockwave Shield	1.0	-10%	
896	Stabilised Thrust Controller	0.25		+11%
897	Heated Impulse Nozzle	0.0	-6%	
898	Upgraded Thrust Controller	0.0		+10%
899	Stabilised Neutrino Injector	0.25	-7%	
900	Rewired Impulse Nozzle	1.0	-10%	
901	Polished Neutrino Injector	0.0		+10%
902	Upgraded Thrust Controller	0.0		+10%
903	Upgraded Propulsion Unit	0.5	-8%	
904	Upgraded Electron Loom	0.25	-7%	
905	Heated Fuel Pipes	0.0		+10%
906	Upgraded Plasma Exhaust	0.5	-8%	
907	Rewired Hydrogen Dynamo	0.0		+10%
908	Upgraded Shockwave Shield	0.0		+10%
909	Heated Plasma Exhaust	1.0		+14%
910	Heated Shockwave Shield	0.0	-6%	
911	Heated Thrust Controller	0.25	-7%	
912	Upgraded Plasma Exhaust	0.5	-8%	
913	Upgraded Fuel Pipes	0.75	-9%	
914	Heated Neutrino Injector	0.25		+11%
915	Heated Magnetic Fan	0.5	-8%	
916	Stabilised Magnetic Fan	0.0		+10%
917	Upgraded Propulsion Unit	0.5		+12%
918	Heated Hydrogen Dynamo	0.25	-7%	
919	Rewired Thrust Controller	0.0		+10%
920	Stabilised Magnetic Fan	0.0	-6%	
921	Heated Neutrino Injector	0.25	-7%	
922	Stabilised Electron Loom	0.75		+13%
923	Heated Electron Loom	0.0	-6%	
924	Polished Thrust Controller	0.75		+13%
925	Upgraded Hydrogen Dynamo	0.0	-6%	
926	Polished Plasma Exhaust	1.0		+14%
927	Polished Electron Loom	0.0	-6%	
928	Heated Plasma Exhaust	0.0		+10%
929	Heated Electron Loom	0.0		+10%
930	Upgraded Fuel Pipes	0.0	-6%	
931	Rewired Neutrino Injector	0.0	-6%	
932	Rewired Hydrogen Dynamo	0.0		+10%
933	Heated Thrust Controller	0.25		+11%
934	Stabilised Shockwave Shield	0.0	-6%	
935	Rewired Impulse Nozzle	0.0		+10%
936	Upgraded Impulse Nozzle	0.0		+10%
937	Stabilised Magnetic Fan	0.0	-6%	
938	Polished Hydrogen Dynamo	0.0	-6%	
939	Stabilised Electron Loom	0.25	-7%	
940	Stabilised Hydrogen Dynamo	0.75		+13%
941	Polished Impulse Nozzle	0.75		+13%
942	Polished Magnetic Fan	0.0	-6%	
943	Upgraded Impulse Nozzle	0.0		+10%
944	Stabilised Shockwave Shield	0.25		+11%
945	Stabilised Hydrogen Dynamo	0.5	-8%	
946	Heated Magnetic Fan	0.25		+11%
947	Stabilised Thrust Controller	0.75	-9%	
948	Stabilised Magnetic Fan	0.75		+13%
949	Stabilised Shockwave Shield	0.0		+10%
950	Rewired Propulsion Unit	1.0	-10%	
951	Rewired Magnetic Fan	0.75		+13%
952	Upgraded Electron Loom	0.25	-7%	
953	Upgraded Neutrino Injector	0.0	-6%	
954	Rewired Plasma Exhaust	0.0	-6%	
955	Rewired Electron Loom	0.0	-6%	
956	Stabilised Fuel Pipes	0.25	-7%	
957	Stabilised Fuel Pipes	0.0		+10%
958	Upgraded Hydrogen Dynamo	0.25	-7%	
959	Heated Impulse Nozzle	0.5	-8%	
960	Rewired Neutrino Injector	0.5		+12%
961	Upgraded Electron Loom	0.0	-6%	
962	Heated Electron Loom	0.0		+10%
963	Stabilised Neutrino Injector	0.75		+13%
964	Rewired Magnetic Fan	0.0	-6%	
965	Heated Magnetic Fan	0.0	-6%	
966	Polished Thrust Controller	0.0	-6%	
967	Upgraded Fuel Pipes	0.75	-9%	
968	Rewired Hydrogen Dynamo	0.0	-6%	
969	Heated Hydrogen Dynamo	0.0		+10%
970	Heated Hydrogen Dynamo	0.0		+10%
971	Polished Impulse Nozzle	0.0	-6%	
972	Heated Magnetic Fan	0.25	-7%	
973	Stabilised Thrust Controller	0.0	-6%	
974	Rewired Electron Loom	0.0		+10%
975	Upgraded Propulsion Unit	0.5	-8%	
976	Heated Magnetic Fan	1.0		+14%
977	Upgraded Fuel Pipes	0.0	-6%	
978	Stabilised Shockwave Shield	0.0	-6%	
979	Upgraded Neutrino Injector	0.0	-6%	
980	Stabilised Neutrino Injector	0.5		+12%
981	Upgraded Shockwave Shield	0.0		+10%
982	Rewired Magnetic Fan	0.0		+10%
983	Rewired Hydrogen Dynamo	0.0	-6%	
984	Upgraded Neutrino Injector	0.0	-6%	
985	Polished Propulsion Unit	0.25		+11%
986	Stabilised Thrust Controller	0.0	-6%	
987	Rewired Plasma Exhaust	0.0		+10%
988	Polished Thrust Controller	0.25	-7%	
989	Heated Thrust Controller	0.25		+11%
990	Heated Neutrino Injector	0.25		+11%
991	Upgraded Neutrino Injector	0.0	-6%	
992	Upgraded Thrust Controller	1.0	-10%	
993	Polished Plasma Exhaust	0.5		+12%
994	Stabilised Impulse Nozzle	0.0		+10%
995	Upgraded Fuel Pipes	0.25	-7%	
996	Polished Electron Loom	0.5	-8%	
997	Heated Fuel Pipes	0.25		+11%
998	Stabilised Plasma Exhaust	0.25		+11%
999	Polished Hydrogen Dynamo	0.0		+10%
1000	Heated Hydrogen Dynamo	0.0		+10%
1001	Stabilised Propulsion Unit	0.0		+10%
1002	Polished Neutrino Injector	0.25		+11%
1003	Stabilised Electron Loom	0.0	-6%	
1004	Heated Plasma Exhaust	0.0	-6%	
1005	Rewired Shockwave Shield	0.0		+10%
1006	Rewired Fuel Pipes	0.75	-9%	
1007	Upgraded Shockwave Shield	0.75	-9%	
1008	Upgraded Thrust Controller	0.0	-6%	
1009	Stabilised Fuel Pipes	0.0	-6%	
1010	Heated Neutrino Injector	0.0		+10%
1011	Rewired Plasma Exhaust	0.5		+12%
1012	Polished Thrust Controller	0.5		+12%
1013	Heated Neutrino Injector	0.0		+10%
1014	Upgraded Impulse Nozzle	0.25	-7%	
1015	Heated Neutrino Injector	1.0	-10%	
1016	Heated Impulse Nozzle	0.5		+12%
1017	Rewired Impulse Nozzle	0.0	-6%	
1018	Polished Thrust Controller	0.25		+11%
1019	Upgraded Propulsion Unit	0.75	-9%	
1020	Heated Magnetic Fan	0.0	-6%	
1021	Rewired Electron Loom	0.5		+12%
1022	Upgraded Plasma Exhaust	0.0		+10%
1023	Rewired Magnetic Fan	0.5	-8%	
1024	Heated Impulse Nozzle	0.25	-7%	
1025	Heated Neutrino Injector	0.25		+11%
1026	Stabilised Magnetic Fan	0.25		+11%
1027	Polished Magnetic Fan	1.0		+14%
1028	Upgraded Impulse Nozzle	0.0		+10%
1029	Polished Electron Loom	0.25		+11%
1030	Polished Fuel Pipes	0.5		+12%
1031	Heated Shockwave Shield	0.0		+10%
1032	Stabilised Shockwave Shield	0.0		+10%
1033	Upgraded Hydrogen Dynamo	0.0		+10%
1034	Upgraded Neutrino Injector	0.0		+10%
1035	Rewired Shockwave Shield	0.25		+11%
1036	Stabilised Fuel Pipes	0.5		+12%
1037	Rewired Thrust Controller	0.0	-6%	
1038	Heated Thrust Controller	0.0	-6%	
1039	Stabilised Hydrogen Dynamo	0.0	-6%	
1040	Upgraded Hydrogen Dynamo	0.0		+10%
1041	Upgraded Thrust Controller	1.0		+14%
1042	Rewired Shockwave Shield	0.0		+10%
1043	Stabilised Plasma Exhaust	0.0	-6%	
1044	Upgraded Neutrino Injector	0.0		+10%
1045	Heated Electron Loom	0.5	-8%	
1046	Polished Impulse Nozzle	0.0		+10%
1047	Polished Fuel Pipes	0.25		+11%
1048	Polished Magnetic Fan	0.0	-6%	
1049	Upgraded Propulsion Unit	0.0	-6%	
1050	Upgraded Magnetic Fan	0.0		+10%
1051	Rewired Hydrogen Dynamo	0.0	-6%	
1052	Heated Thrust Controller	0.5	-8%	
1053	Heated Hydrogen Dynamo	0.75	-9%	
1054	Heated Electron Loom	0.25		+11%
1055	Stabilised Fuel Pipes	0.25	-7%	
1056	Rewired Electron Loom	0.25		+11%
1057	Polished Thrust Controller	0.0	-6%	
1058	Upgraded Magnetic Fan	0.75	-9%	
1059	Rewired Impulse Nozzle	0.0	-6%	
1060	Polished Neutrino Injector	0.0	-6%	
1061	Rewired Plasma Exhaust	0.75	-9%	
1062	Upgraded Electron Loom	0.25	-7%	
1063	Stabilised Impulse Nozzle	0.0		+10%
1064	Heated Impulse Nozzle	0.75	-9%	
1065	Upgraded Plasma Exhaust	0.0		+10%
1066	Polished Shockwave Shield	1.0	-10%	
1067	Polished Fuel Pipes	0.25	-7%	
1068	Rewired Thrust Controller	0.0	-6%	
1069	Rewired Shockwave Shield	0.25		+11%
1070	Rewired Magnetic Fan	0.0	-6%	
1071	Polished Impulse Nozzle	0.0		+10%
1072	Rewired Impulse Nozzle	0.25		+11%
1073	Heated Hydrogen Dynamo	0.0	-6%	
1074	Polished Neutrino Injector	0.0		+10%
1075	Upgraded Neutrino Injector	0.75	-9%	
1076	Upgraded Propulsion Unit	0.25		+11%
1077	Heated Electron Loom	0.0	-6%	
1078	Rewired Propulsion Unit	0.0		+10%
1079	Upgraded Hydrogen Dynamo	0.5		+12%
1080	Heated Magnetic Fan	0.25		+11%
1081	Rewired Electron Loom	0.0		+10%
1082	Stabilised Neutrino Injector	0.25		+11%
1083	Upgraded Neutrino Injector	0.25	-7%	
1084	Polished Plasma Exhaust	0.75	-9%	
1085	Polished Impulse Nozzle	0.0		+10%
1086	Stabilised Fuel Pipes	0.0		+10%
1087	Stabilised Hydrogen Dynamo	0.5		+12%
1088	Heated Fuel Pipes	0.5	-8%	
1089	Rewired Neutrino Injector	0.0		+10%
1090	Heated Magnetic Fan	0.0	-6%	
1091	Heated Electron Loom	0.25		+11%
1092	Upgraded Shockwave Shield	0.0	-6%	
1093	Stabilised Thrust Controller	0.5		+12%
1094	Heated Propulsion Unit	0.75		+13%
1095	Heated Neutrino Injector	0.5	-8%	
1096	Heated Hydrogen Dynamo	0.0	-6%	
1097	Upgraded Plasma Exhaust	0.75	-9%	
1098	Rewired Impulse Nozzle	0.25		+11%
1099	Rewired Fuel Pipes	0.0		+10%
1100	Polished Fuel Pipes	0.0	-6%	
1101	Rewired Hydrogen Dynamo	0.25	-7%	
1102	Upgraded Electron Loom	0.0	-6%	
1103	Polished Propulsion Unit	0.0	-6%	
1104	Polished Shockwave Shield	0.0		+10%
1105	Heated Thrust Controller	1.0	-10%	
1106	Heated Neutrino Injector	0.25		+11%
1107	Rewired Magnetic Fan	0.75		+13%
1108	Stabilised Impulse Nozzle	0.5	-8%	
1109	Polished Plasma Exhaust	0.75	-9%	
1110	Polished Neutrino Injector	0.25		+11%
1111	Stabilised Propulsion Unit	0.25	-7%	
1112	Heated Plasma Exhaust	0.0	-6%	
1113	Stabilised Fuel Pipes	0.0		+10%
1114	Rewired Thrust Controller	0.25	-7%	
1115	Upgraded Plasma Exhaust	0.0	-6%	
1116	Heated Propulsion Unit	0.75	-9%	
1117	Rewired Shockwave Shield	0.25	-7%	
1118	Heated Thrust Controller	0.5	-8%	
1119	Rewired Electron Loom	0.0	-6%	
1120	Heated Electron Loom	0.25	-7%	
1121	Stabilised Magnetic Fan	0.5		+12%
1122	Polished Neutrino Injector	0.0		+10%
1123	Polished Impulse Nozzle	0.0		+10%
1124	Rewired Neutrino Injector	0.0		+10%
1125	Heated Fuel Pipes	0.25	-7%	
1126	Upgraded Plasma Exhaust	0.0		+10%
1127	Rewired Fuel Pipes	0.0	-6%	
1128	Stabilised Fuel Pipes	0.0	-6%	
1129	Heated Electron Loom	0.0		+10%
1130	Rewired Impulse Nozzle	0.25	-7%	
1131	Heated Electron Loom	0.75	-9%	
1132	Heated Neutrino Injector	0.75		+13%
1133	Stabilised Impulse Nozzle	0.0	-6%	
1134	Rewired Fuel Pipes	0.25	-7%	
1135	Heated Hydrogen Dynamo	1.0		+14%
1136	Rewired Magnetic Fan	0.0		+10%
1137	Stabilised Hydrogen Dynamo	1.0		+14%
1138	Polished Plasma Exhaust	0.0	-6%	
1139	Rewired Magnetic Fan	0.5	-8%	
1140	Heated Shockwave Shield	0.5		+12%
1141	Rewired Impulse Nozzle	0.0	-6%	
1142	Stabilised Hydrogen Dynamo	0.75		+13%
1143	Heated Neutrino Injector	1.0		+14%
1144	Rewired Impulse Nozzle	0.0		+10%
1145	Polished Hydrogen Dynamo	1.0		+14%
1146	Stabilised Shockwave Shield	0.0	-6%	
1147	Rewired Magnetic Fan	0.0		+10%
1148	Upgraded Plasma Exhaust	0.25	-7%	
1149	Upgraded Electron Loom	0.75	-9%	
1150	Upgraded Plasma Exhaust	0.25	-7%	
1151	Rewired Magnetic Fan	0.0		+10%
1152	Stabilised Impulse Nozzle	0.5		+12%
