sep=,
Seed,Name,Perfection,Vehicle_BoostSpeed,Vehicle_BoostTanks
599,Liquid Fuel Dynamo,0.105,+39%,
600,Frictionless Igniter,0.026,+36%,+30%
601,Frictionless Dynamo,0.026,+36%,
602,Hybrid Diffuser,0.184,+36%,+36%
603,Liquid Fuel Pump,0.0,,+30%
604,Hybrid Tanks,0.289,,+41%
605,Tritium Diffuser,0.5,+37%,+47%
606,Liquid Fuel Diffuser,0.105,,+34%
607,Liquid Fuel Dynamo,0.211,+35%,+38%
608,Hybrid Nozzles,0.5,+54%,+30%
609,Frictionless Combustion Unit,0.5,+54%,
610,Tritium Nozzles,0.079,,+33%
611,Frictionless Exhaust,0.316,,+42%
612,Liquid Fuel Dynamo,0.211,+43%,
613,Frictionless Dynamo,0.053,,+32%
614,Hybrid Igniter,0.026,,+31%
615,Frictionless Igniter,0.184,+42%,
616,Tritium Igniter,0.105,+39%,+30%
617,Liquid Fuel Exhaust,0.316,+37%,+40%
618,Frictionless Combustion Unit,0.368,,+44%
619,Multi-Tube Dynamo,0.0,+35%,+30%
620,Tritium Jets,0.447,+52%,+30%
621,Hybrid Turbine,0.526,+38%,+47%
622,Tritium Jets,0.158,,+36%
623,Hybrid Exhaust,0.289,+38%,+38%
624,Tritium Tanks,0.237,,+39%
625,Hybrid Jets,0.526,+39%,+46%
626,Frictionless Turbine,0.553,+38%,+48%
627,Hybrid Jets,0.105,+39%,
628,Multi-Tube Jets,0.0,,+30%
629,Liquid Fuel Igniter,0.316,,+42%
630,Liquid Fuel Nozzles,0.395,,+45%
631,Liquid Fuel Dynamo,0.263,+45%,
632,Frictionless Jets,0.263,+35%,+40%
633,Multi-Tube Dynamo,0.053,,+32%
634,Frictionless Dynamo,0.079,,+33%
635,Multi-Tube Jets,0.105,+38%,+31%
636,Frictionless Combustion Unit,0.237,+35%,+39%
637,Multi-Tube Diffuser,0.368,,+44%
638,Multi-Tube Dynamo,0.263,,+40%
639,Liquid Fuel Diffuser,0.0,,+30%
640,Hybrid Exhaust,0.395,,+45%
641,Liquid Fuel Dynamo,0.184,,+37%
642,Tritium Dynamo,0.105,,+34%
643,Tritium Turbine,0.053,+37%,
644,Frictionless Nozzles,0.0,,+30%
645,Tritium Nozzles,0.421,+48%,+33%
646,Tritium Pump,0.132,+40%,
647,Liquid Fuel Turbine,0.0,,+30%
648,Hybrid Jets,0.026,,+31%
649,Frictionless Jets,0.158,+37%,+34%
650,Hybrid Diffuser,0.368,,+44%
651,Liquid Fuel Dynamo,0.053,+37%,
652,Liquid Fuel Diffuser,0.132,,+35%
653,Hybrid Nozzles,0.816,+50%,+46%
654,Liquid Fuel Tanks,0.289,+46%,
655,Liquid Fuel Igniter,0.289,,+41%
656,Tritium Turbine,0.237,,+39%
657,Tritium Pump,0.053,+37%,
658,Frictionless Diffuser,0.0,,+30%
659,Multi-Tube Dynamo,0.079,+38%,+30%
660,Multi-Tube Combustion Unit,0.0,+35%,
661,Liquid Fuel Jets,0.184,+42%,
662,Frictionless Jets,0.0,+35%,+30%
663,Hybrid Pump,0.079,,+33%
664,Liquid Fuel Nozzles,0.263,,+40%
665,Tritium Turbine,0.132,+37%,+33%
666,Multi-Tube Dynamo,0.0,,+30%
667,Liquid Fuel Pump,0.079,,+33%
668,Tritium Turbine,0.368,+49%,+30%
669,Liquid Fuel Tanks,0.053,+37%,
670,Tritium Tanks,0.0,,+30%
671,Multi-Tube Pump,0.105,,+34%
672,Hybrid Turbine,0.211,,+38%
673,Hybrid Diffuser,0.0,+35%,
674,Liquid Fuel Pump,0.0,,+30%
675,Multi-Tube Jets,0.079,,+33%
676,Tritium Dynamo,0.184,+42%,
677,Frictionless Igniter,0.447,,+47%
678,Liquid Fuel Turbine,0.026,,+31%
679,Multi-Tube Turbine,0.132,,+35%
680,Frictionless Nozzles,0.026,+36%,
681,Multi-Tube Tanks,0.053,+37%,
682,Liquid Fuel Dynamo,0.421,+43%,+38%
683,Tritium Diffuser,0.053,,+32%
684,Frictionless Exhaust,0.0,,+30%
685,Multi-Tube Tanks,0.5,+54%,
686,Hybrid Jets,0.211,+42%,+31%
687,Hybrid Nozzles,0.0,+35%,
688,Hybrid Nozzles,0.132,+40%,
689,Frictionless Tanks,0.368,,+44%
690,Tritium Pump,0.0,+35%,
691,Tritium Nozzles,0.0,,+30%
692,Multi-Tube Diffuser,0.026,+36%,+30%
693,Frictionless Dynamo,0.184,+42%,+30%
694,Multi-Tube Igniter,0.421,+47%,+34%
695,Multi-Tube Diffuser,0.158,,+36%
696,Frictionless Turbine,0.132,+40%,
697,Hybrid Nozzles,0.053,,+32%
698,Hybrid Jets,0.711,+54%,+38%
699,Frictionless Tanks,0.026,+36%,
700,Multi-Tube Combustion Unit,0.421,+51%,
701,Tritium Diffuser,0.158,+41%,
702,Tritium Turbine,0.0,,+30%
703,Frictionless Nozzles,0.211,,+38%
704,Liquid Fuel Exhaust,0.0,,+30%
705,Multi-Tube Jets,0.158,+41%,
706,Hybrid Pump,0.079,,+33%
707,Tritium Pump,0.0,+35%,
708,Tritium Combustion Unit,0.105,+39%,
709,Hybrid Pump,0.026,+36%,
710,Hybrid Dynamo,0.263,+45%,
711,Multi-Tube Dynamo,0.0,,+30%
712,Multi-Tube Igniter,0.0,,+30%
713,Frictionless Combustion Unit,0.026,+36%,
714,Liquid Fuel Combustion Unit,0.053,+37%,+30%
715,Tritium Exhaust,0.105,+39%,+30%
716,Multi-Tube Pump,0.474,,+48%
717,Tritium Dynamo,0.0,+35%,
718,Tritium Dynamo,0.0,,+30%
719,Liquid Fuel Turbine,0.447,+35%,+47%
720,Frictionless Dynamo,0.342,+48%,+30%
721,Tritium Nozzles,0.0,,+30%
722,Tritium Nozzles,0.0,+35%,+30%
723,Liquid Fuel Jets,0.0,,+30%
724,Multi-Tube Tanks,0.0,+35%,+30%
725,Frictionless Turbine,0.237,+44%,+30%
726,Liquid Fuel Pump,0.158,,+36%
727,Liquid Fuel Combustion Unit,0.0,+35%,
728,Frictionless Jets,0.447,+52%,
729,Tritium Pump,0.395,,+45%
730,Multi-Tube Combustion Unit,0.026,+36%,
731,Liquid Fuel Jets,0.816,+47%,+49%
732,Tritium Exhaust,0.263,+38%,+37%
733,Multi-Tube Igniter,0.026,+36%,
734,Tritium Pump,0.0,+35%,
735,Frictionless Nozzles,0.0,+35%,
736,Tritium Exhaust,0.053,+37%,+30%
737,Liquid Fuel Combustion Unit,0.316,,+42%
738,Liquid Fuel Combustion Unit,0.079,+38%,
739,Multi-Tube Exhaust,0.026,+36%,
740,Hybrid Exhaust,0.105,,+34%
741,Multi-Tube Pump,0.026,,+31%
742,Hybrid Turbine,0.026,,+31%
743,Liquid Fuel Diffuser,0.0,+35%,
744,Hybrid Dynamo,0.263,,+40%
745,Multi-Tube Nozzles,0.395,+50%,
746,Frictionless Turbine,0.316,+47%,+30%
747,Tritium Pump,0.079,+38%,
748,Tritium Jets,0.368,+49%,
749,Multi-Tube Tanks,0.079,,+33%
750,Multi-Tube Turbine,0.0,,+30%
751,Hybrid Nozzles,0.421,+37%,+44%
752,Frictionless Exhaust,0.237,+44%,
753,Multi-Tube Nozzles,0.053,+37%,+30%
754,Frictionless Igniter,0.421,+47%,+34%
755,Multi-Tube Nozzles,0.0,+35%,
756,Tritium Tanks,0.237,+44%,
757,Hybrid Pump,0.342,,+43%
758,Hybrid Jets,0.0,+35%,
759,Multi-Tube Tanks,0.289,,+41%
760,Liquid Fuel Pump,0.132,+40%,
761,Liquid Fuel Dynamo,0.395,,+45%
762,Tritium Jets,0.421,+36%,+45%
763,Tritium Pump,0.263,+45%,
764,Frictionless Nozzles,0.0,+35%,
765,Liquid Fuel Dynamo,0.026,+36%,+30%
766,Multi-Tube Igniter,0.289,+35%,+41%
767,Tritium Jets,0.368,,+44%
768,Hybrid Diffuser,0.0,+35%,
769,Liquid Fuel Dynamo,0.053,+37%,
770,Hybrid Igniter,0.316,,+42%
771,Liquid Fuel Pump,0.0,,+30%
772,Multi-Tube Igniter,0.184,+42%,+30%
773,Frictionless Tanks,0.105,+39%,
774,Multi-Tube Turbine,0.132,+40%,
775,Liquid Fuel Diffuser,0.0,,+30%
776,Hybrid Tanks,0.026,,+31%
777,Hybrid Dynamo,0.053,+37%,
778,Tritium Igniter,0.342,,+43%
779,Frictionless Igniter,0.474,+53%,
780,Tritium Combustion Unit,0.105,+39%,
781,Liquid Fuel Pump,0.132,,+35%
782,Frictionless Exhaust,0.0,+35%,
783,Hybrid Tanks,0.0,+35%,
784,Tritium Turbine,0.053,+37%,+30%
785,Multi-Tube Combustion Unit,0.0,+35%,
786,Liquid Fuel Turbine,0.079,+38%,
787,Frictionless Pump,0.211,,+38%
788,Liquid Fuel Turbine,0.342,+48%,
789,Tritium Dynamo,0.974,+53%,+49%
790,Multi-Tube Nozzles,0.0,+35%,+30%
791,Hybrid Pump,0.079,+38%,
792,Tritium Diffuser,0.0,,+30%
793,Frictionless Turbine,0.368,+49%,
794,Tritium Diffuser,0.0,+35%,
795,Multi-Tube Exhaust,0.0,+35%,+30%
796,Liquid Fuel Jets,0.053,+36%,+31%
797,Tritium Tanks,0.0,+35%,+30%
798,Liquid Fuel Igniter,0.5,+35%,+49%
799,Multi-Tube Tanks,0.5,,+49%
800,Tritium Turbine,0.395,,+45%
801,Hybrid Dynamo,0.237,,+39%
802,Hybrid Jets,0.053,,+32%
803,Frictionless Jets,0.026,+36%,
804,Multi-Tube Diffuser,0.105,,+34%
805,Liquid Fuel Jets,0.026,,+31%
806,Multi-Tube Pump,0.5,,+49%
807,Multi-Tube Dynamo,0.079,+38%,
808,Liquid Fuel Pump,0.237,+44%,
809,Multi-Tube Jets,0.237,+44%,
810,Tritium Tanks,0.474,+53%,+30%
811,Multi-Tube Jets,0.711,+48%,+44%
812,Frictionless Turbine,0.105,+39%,
813,Multi-Tube Pump,0.289,,+41%
814,Multi-Tube Turbine,0.368,,+44%
815,Hybrid Combustion Unit,0.368,,+44%
816,Hybrid Nozzles,0.053,+37%,+30%
817,Liquid Fuel Diffuser,0.342,+48%,+30%
818,Hybrid Exhaust,0.237,,+39%
819,Liquid Fuel Igniter,0.289,,+41%
820,Hybrid Dynamo,0.474,+53%,
821,Tritium Tanks,0.026,,+31%
822,Hybrid Combustion Unit,0.0,+35%,
823,Frictionless Turbine,0.474,+35%,+48%
824,Multi-Tube Jets,0.132,,+35%
825,Frictionless Igniter,0.263,+44%,+31%
826,Tritium Nozzles,0.342,+48%,
827,Tritium Pump,0.289,+46%,
828,Tritium Jets,0.289,+37%,+39%
829,Multi-Tube Nozzles,0.105,,+34%
830,Frictionless Jets,0.421,+45%,+36%
831,Frictionless Diffuser,0.368,+49%,
832,Tritium Diffuser,0.053,,+32%
833,Frictionless Combustion Unit,0.447,,+47%
834,Multi-Tube Combustion Unit,0.053,,+32%
835,Tritium Turbine,0.184,+42%,
836,Hybrid Turbine,0.132,+36%,+34%
837,Frictionless Igniter,0.211,+41%,+32%
838,Multi-Tube Exhaust,0.474,+45%,+38%
839,Hybrid Pump,0.184,,+37%
840,Hybrid Diffuser,0.0,,+30%
841,Tritium Combustion Unit,0.316,,+42%
842,Liquid Fuel Exhaust,0.737,+54%,+39%
843,Frictionless Tanks,0.421,+51%,+30%
844,Frictionless Combustion Unit,0.237,,+39%
845,Frictionless Igniter,0.132,,+35%
846,Multi-Tube Jets,0.0,,+30%
847,Tritium Combustion Unit,0.132,+40%,
848,Tritium Exhaust,0.0,+35%,
849,Hybrid Combustion Unit,0.316,+43%,+34%
850,Hybrid Nozzles,0.0,+35%,
851,Liquid Fuel Diffuser,0.711,+43%,+49%
852,Multi-Tube Combustion Unit,0.263,,+40%
853,Frictionless Pump,0.184,+37%,+35%
854,Hybrid Tanks,0.105,,+34%
855,Tritium Turbine,0.289,+41%,+35%
856,Liquid Fuel Igniter,0.0,,+30%
857,Hybrid Exhaust,0.632,+47%,+42%
858,Tritium Diffuser,0.0,+35%,
859,Hybrid Nozzles,0.211,+43%,
860,Tritium Nozzles,0.421,,+46%
861,Liquid Fuel Jets,0.0,,+30%
862,Tritium Diffuser,0.211,,+38%
863,Frictionless Turbine,0.132,+40%,
864,Hybrid Pump,0.0,+35%,
865,Hybrid Igniter,0.0,+35%,+30%
866,Hybrid Igniter,0.237,+44%,+30%
867,Tritium Jets,0.026,,+31%
868,Multi-Tube Turbine,0.079,+35%,+33%
869,Frictionless Dynamo,0.0,,+30%
870,Frictionless Igniter,0.316,+36%,+41%
871,Liquid Fuel Igniter,0.184,+42%,
872,Tritium Exhaust,0.5,,+49%
873,Frictionless Tanks,0.026,,+31%
874,Tritium Tanks,0.053,,+32%
875,Multi-Tube Tanks,0.0,+35%,
876,Liquid Fuel Pump,0.421,+46%,+35%
877,Frictionless Pump,0.211,+43%,
878,Multi-Tube Nozzles,0.184,+42%,
879,Tritium Igniter,0.0,,+30%
880,Hybrid Turbine,0.0,+35%,+30%
881,Hybrid Nozzles,0.421,+51%,
882,Multi-Tube Pump,0.0,,+30%
883,Liquid Fuel Turbine,0.368,+49%,
884,Frictionless Igniter,0.158,+37%,+34%
885,Tritium Dynamo,0.105,+39%,
886,Tritium Nozzles,0.0,+35%,
887,Liquid Fuel Diffuser,0.263,+45%,
888,Liquid Fuel Combustion Unit,0.079,+38%,
889,Hybrid Diffuser,0.211,+35%,+38%
890,Multi-Tube Nozzles,0.053,,+32%
891,Tritium Dynamo,0.553,+37%,+49%
892,Hybrid Exhaust,0.5,+53%,+31%
893,Frictionless Igniter,0.263,,+40%
894,Hybrid Turbine,0.474,+38%,+45%
895,Multi-Tube Igniter,0.0,+35%,
896,Tritium Pump,0.184,,+37%
897,Liquid Fuel Exhaust,0.342,+46%,+32%
898,Multi-Tube Pump,0.026,,+31%
899,Tritium Diffuser,0.316,+39%,+38%
900,Frictionless Exhaust,0.0,+35%,
901,Hybrid Diffuser,0.026,,+31%
902,Multi-Tube Pump,0.184,+39%,+33%
903,Multi-Tube Tanks,0.053,+37%,
904,Multi-Tube Nozzles,0.132,+40%,
905,Liquid Fuel Combustion Unit,0.132,+39%,+31%
906,Multi-Tube Turbine,0.105,+36%,+33%
907,Frictionless Dynamo,0.026,+35%,+31%
908,Multi-Tube Igniter,0.0,,+30%
909,Liquid Fuel Turbine,0.474,,+48%
910,Liquid Fuel Igniter,0.421,+51%,+30%
911,Liquid Fuel Pump,0.079,+38%,
912,Multi-Tube Turbine,0.026,+36%,
913,Multi-Tube Combustion Unit,0.0,+35%,
914,Liquid Fuel Diffuser,0.474,+47%,+36%
915,Liquid Fuel Jets,0.026,+36%,
916,Tritium Jets,0.053,,+32%
917,Multi-Tube Tanks,0.316,+38%,+39%
918,Liquid Fuel Dynamo,0.526,+38%,+47%
919,Frictionless Pump,0.0,+35%,+30%
920,Tritium Jets,0.158,+41%,
921,Liquid Fuel Diffuser,0.132,+40%,+30%
922,Tritium Nozzles,0.842,+52%,+45%
923,Liquid Fuel Nozzles,0.526,+43%,+42%
924,Hybrid Pump,0.316,,+42%
925,Multi-Tube Dynamo,0.974,+53%,+49%
926,Hybrid Turbine,0.447,+36%,+46%
927,Hybrid Nozzles,0.237,+44%,
928,Liquid Fuel Turbine,0.026,,+31%
929,Liquid Fuel Nozzles,0.0,,+30%
930,Multi-Tube Combustion Unit,0.184,+42%,
931,Frictionless Diffuser,0.789,+50%,+45%
932,Frictionless Dynamo,0.079,,+33%
933,Liquid Fuel Pump,0.105,+35%,+34%
934,Tritium Igniter,0.342,+48%,
935,Frictionless Exhaust,0.026,,+31%
936,Multi-Tube Exhaust,0.0,,+30%
937,Tritium Jets,0.263,+44%,+31%
938,Hybrid Dynamo,0.263,+45%,
939,Tritium Nozzles,0.211,+40%,+33%
940,Tritium Dynamo,0.316,,+42%
941,Hybrid Exhaust,0.368,,+44%
942,Hybrid Jets,0.368,+49%,
943,Multi-Tube Exhaust,0.053,,+32%
944,Tritium Igniter,0.5,+47%,+37%
945,Tritium Dynamo,0.053,+37%,
946,Liquid Fuel Jets,0.184,,+37%
947,Tritium Pump,0.0,+35%,
948,Tritium Jets,0.474,+38%,+45%
949,Tritium Igniter,0.0,,+30%
950,Frictionless Tanks,0.0,+35%,
951,Frictionless Jets,0.368,+35%,+44%
952,Multi-Tube Nozzles,0.053,+37%,
953,Multi-Tube Diffuser,0.447,+52%,
954,Frictionless Turbine,0.211,+43%,
955,Frictionless Nozzles,0.184,+41%,+31%
956,Tritium Combustion Unit,0.132,+40%,
957,Tritium Combustion Unit,0.289,+46%,+30%
958,Multi-Tube Dynamo,0.5,+40%,+44%
959,Liquid Fuel Exhaust,0.026,+36%,
960,Frictionless Diffuser,0.289,,+41%
961,Multi-Tube Nozzles,0.368,+49%,
962,Liquid Fuel Nozzles,0.0,,+30%
963,Tritium Diffuser,0.395,,+45%
964,Frictionless Jets,0.316,+47%,
965,Liquid Fuel Jets,0.395,+50%,
966,Hybrid Pump,0.5,+54%,
967,Multi-Tube Combustion Unit,0.316,+35%,+42%
968,Frictionless Dynamo,0.395,+50%,
969,Liquid Fuel Dynamo,0.0,,+30%
970,Liquid Fuel Dynamo,0.026,,+31%
971,Hybrid Exhaust,0.158,+41%,
972,Liquid Fuel Jets,0.105,+39%,
973,Tritium Pump,0.395,+50%,
974,Frictionless Nozzles,0.211,+41%,+32%
975,Multi-Tube Tanks,0.079,+37%,+31%
976,Liquid Fuel Jets,0.658,+42%,+48%
977,Multi-Tube Combustion Unit,0.421,+51%,
978,Tritium Igniter,0.211,+43%,
979,Multi-Tube Diffuser,0.211,+43%,
980,Tritium Diffuser,0.263,,+40%
981,Multi-Tube Igniter,0.026,+35%,+31%
982,Frictionless Jets,0.026,,+31%
983,Frictionless Dynamo,0.316,+47%,+30%
984,Multi-Tube Diffuser,0.632,+49%,+40%
985,Hybrid Tanks,0.132,,+35%
986,Tritium Pump,0.368,+49%,
987,Frictionless Turbine,0.0,,+30%
988,Hybrid Pump,0.079,+38%,
989,Liquid Fuel Pump,0.158,,+36%
990,Liquid Fuel Diffuser,0.105,,+34%
991,Multi-Tube Diffuser,0.211,+43%,
992,Multi-Tube Pump,0.0,+35%,
993,Hybrid Turbine,0.237,+36%,+38%
994,Tritium Exhaust,0.105,+36%,+33%
995,Multi-Tube Combustion Unit,0.105,+39%,
996,Hybrid Nozzles,0.053,+37%,
997,Liquid Fuel Combustion Unit,0.105,,+34%
998,Tritium Turbine,0.184,,+37%
999,Hybrid Dynamo,0.368,+49%,+30%
1000,Liquid Fuel Dynamo,0.395,+50%,+30%
1001,Tritium Tanks,0.132,+39%,+31%
1002,Hybrid Diffuser,0.132,,+35%
1003,Tritium Nozzles,0.447,+44%,+38%
1004,Liquid Fuel Turbine,0.158,+41%,
1005,Frictionless Igniter,0.079,,+33%
1006,Frictionless Combustion Unit,0.0,+35%,
1007,Multi-Tube Igniter,0.0,+35%,
1008,Multi-Tube Pump,0.263,+45%,
1009,Tritium Combustion Unit,0.658,+41%,+49%
1010,Liquid Fuel Diffuser,0.0,,+30%
1011,Frictionless Turbine,0.263,,+40%
1012,Hybrid Pump,0.237,,+39%
1013,Liquid Fuel Diffuser,0.026,,+31%
1014,Multi-Tube Exhaust,0.079,+38%,
1015,Liquid Fuel Diffuser,0.342,+35%,+43%
1016,Liquid Fuel Exhaust,0.263,,+40%
1017,Frictionless Exhaust,0.316,+47%,
1018,Hybrid Pump,0.132,,+35%
1019,Multi-Tube Tanks,0.0,+35%,
1020,Liquid Fuel Jets,0.263,+45%,
1021,Frictionless Nozzles,0.316,+36%,+41%
1022,Multi-Tube Turbine,0.0,,+30%
1023,Frictionless Jets,0.026,+36%,
1024,Liquid Fuel Exhaust,0.132,+40%,
1025,Liquid Fuel Diffuser,0.605,+53%,+35%
1026,Tritium Jets,0.605,+51%,+37%
1027,Hybrid Jets,0.421,,+46%
1028,Multi-Tube Exhaust,0.026,,+31%
1029,Hybrid Nozzles,0.184,,+37%
1030,Hybrid Combustion Unit,0.263,,+40%
1031,Liquid Fuel Igniter,0.0,,+30%
1032,Tritium Igniter,0.026,,+31%
1033,Multi-Tube Dynamo,0.0,,+30%
1034,Multi-Tube Diffuser,0.0,,+30%
1035,Frictionless Igniter,0.105,,+34%
1036,Tritium Combustion Unit,0.289,,+41%
1037,Frictionless Pump,0.158,+41%,
1038,Liquid Fuel Pump,0.605,+47%,+41%
1039,Tritium Dynamo,0.368,+49%,
1040,Multi-Tube Dynamo,0.079,+36%,+32%
1041,Multi-Tube Pump,0.447,,+47%
1042,Frictionless Igniter,0.053,+35%,+32%
1043,Tritium Turbine,0.211,+43%,
1044,Multi-Tube Diffuser,0.0,,+30%
1045,Liquid Fuel Nozzles,0.421,+36%,+45%
1046,Hybrid Exhaust,0.0,,+30%
1047,Hybrid Combustion Unit,0.158,+35%,+36%
1048,Hybrid Jets,0.316,+47%,
1049,Multi-Tube Tanks,0.5,+54%,
1050,Multi-Tube Jets,0.0,,+30%
1051,Frictionless Dynamo,0.263,+45%,
1052,Liquid Fuel Pump,0.053,+36%,+31%
1053,Liquid Fuel Dynamo,0.0,+35%,
1054,Liquid Fuel Nozzles,0.132,+35%,+35%
1055,Tritium Combustion Unit,0.079,+38%,
1056,Frictionless Nozzles,0.105,,+34%
1057,Hybrid Pump,0.237,+44%,
1058,Multi-Tube Jets,0.0,+35%,
1059,Frictionless Exhaust,0.474,+53%,
1060,Hybrid Diffuser,0.395,+50%,
1061,Frictionless Turbine,0.211,+35%,+38%
1062,Multi-Tube Nozzles,0.105,+38%,+31%
1063,Tritium Exhaust,0.0,,+30%
1064,Liquid Fuel Exhaust,0.0,+35%,
1065,Multi-Tube Turbine,0.053,,+32%
1066,Hybrid Igniter,0.289,+35%,+41%
1067,Hybrid Combustion Unit,0.553,+40%,+46%
1068,Frictionless Pump,0.474,+53%,
1069,Frictionless Igniter,0.158,,+36%
1070,Frictionless Jets,0.368,+49%,
1071,Hybrid Exhaust,0.079,+36%,+32%
1072,Frictionless Exhaust,0.184,,+37%
1073,Liquid Fuel Dynamo,0.316,+45%,+32%
1074,Hybrid Diffuser,0.053,,+32%
1075,Multi-Tube Diffuser,0.0,+35%,
1076,Multi-Tube Tanks,0.105,,+34%
1077,Liquid Fuel Nozzles,0.368,+43%,+36%
1078,Frictionless Tanks,0.0,,+30%
1079,Multi-Tube Dynamo,0.316,+37%,+40%
1080,Liquid Fuel Jets,0.105,,+34%
1081,Frictionless Nozzles,0.026,,+31%
1082,Tritium Diffuser,0.184,+36%,+36%
1083,Multi-Tube Diffuser,0.079,+38%,
1084,Hybrid Turbine,0.474,+35%,+48%
1085,Hybrid Exhaust,0.0,,+30%
1086,Tritium Combustion Unit,0.0,,+30%
1087,Tritium Dynamo,0.263,+35%,+40%
1088,Liquid Fuel Combustion Unit,0.026,+36%,+30%
1089,Frictionless Diffuser,0.079,,+33%
1090,Liquid Fuel Jets,0.526,+43%,+42%
1091,Liquid Fuel Nozzles,0.289,+41%,+35%
1092,Multi-Tube Igniter,0.737,+49%,+44%
1093,Tritium Pump,0.289,,+41%
1094,Liquid Fuel Tanks,0.342,,+43%
1095,Liquid Fuel Diffuser,0.105,+37%,+32%
1096,Liquid Fuel Dynamo,0.474,+53%,
1097,Multi-Tube Turbine,0.0,+35%,
1098,Frictionless Exhaust,0.132,,+35%
1099,Frictionless Combustion Unit,0.079,,+33%
1100,Hybrid Combustion Unit,0.605,+43%,+45%
1101,Frictionless Dynamo,0.079,+38%,
1102,Multi-Tube Nozzles,0.395,+43%,+37%
1103,Hybrid Tanks,0.763,+54%,+40%
1104,Hybrid Igniter,0.0,,+30%
1105,Liquid Fuel Pump,0.0,+35%,
1106,Liquid Fuel Diffuser,0.184,,+37%
1107,Frictionless Jets,0.395,,+45%
1108,Tritium Exhaust,0.026,+36%,
1109,Hybrid Turbine,0.0,+35%,
1110,Hybrid Diffuser,0.158,,+36%
1111,Tritium Tanks,0.079,+38%,
1112,Liquid Fuel Turbine,0.211,+43%,
1113,Tritium Combustion Unit,0.053,,+32%
1114,Frictionless Pump,0.105,+39%,+30%
1115,Multi-Tube Turbine,0.605,+43%,+45%
1116,Liquid Fuel Tanks,0.0,+35%,
1117,Frictionless Igniter,0.079,+38%,
1118,Liquid Fuel Pump,0.026,+36%,
1119,Frictionless Nozzles,0.316,+47%,
1120,Liquid Fuel Nozzles,0.132,+40%,
1121,Tritium Jets,0.289,,+41%
1122,Hybrid Diffuser,0.0,,+30%
1123,Hybrid Exhaust,0.0,+35%,+30%
1124,Frictionless Diffuser,0.0,,+30%
1125,Liquid Fuel Combustion Unit,0.263,+38%,+37%
1126,Multi-Tube Turbine,0.158,+38%,+33%
1127,Frictionless Combustion Unit,0.184,+42%,
1128,Tritium Combustion Unit,0.184,+42%,
1129,Liquid Fuel Nozzles,0.079,,+33%
1130,Frictionless Exhaust,0.132,+40%,
1131,Liquid Fuel Nozzles,0.0,+35%,
1132,Liquid Fuel Diffuser,0.368,+36%,+43%
1133,Tritium Exhaust,0.263,+45%,+30%
1134,Frictionless Combustion Unit,0.053,+37%,
1135,Liquid Fuel Dynamo,0.474,,+48%
1136,Frictionless Jets,0.0,,+30%
1137,Tritium Dynamo,0.447,,+47%
1138,Hybrid Turbine,0.289,+46%,
1139,Frictionless Jets,0.079,+36%,+32%
1140,Liquid Fuel Igniter,0.237,,+39%
1141,Frictionless Exhaust,0.5,+41%,+43%
1142,Tritium Dynamo,0.395,,+45%
1143,Liquid Fuel Diffuser,0.421,,+46%
1144,Frictionless Exhaust,0.0,,+30%
1145,Hybrid Dynamo,0.447,,+47%
1146,Tritium Igniter,0.5,+44%,+40%
1147,Frictionless Jets,0.105,+37%,+32%
1148,Multi-Tube Turbine,0.079,+38%,+30%
1149,Multi-Tube Nozzles,0.237,+35%,+39%
1150,Multi-Tube Turbine,0.184,+39%,+33%
1151,Frictionless Jets,0.0,,+30%
1152,Tritium Exhaust,0.211,,+38%
1153,Multi-Tube Combustion Unit,0.079,,+33%
1154,Frictionless Pump,0.0,,+30%
1155,Multi-Tube Jets,0.105,,+34%
1156,Tritium Jets,0.316,+47%,
1157,Multi-Tube Jets,0.342,,+43%
1158,Frictionless Exhaust,0.421,+40%,+41%
1159,Multi-Tube Nozzles,0.0,+35%,
1160,Multi-Tube Igniter,0.0,,+30%
1161,Frictionless Nozzles,0.079,,+33%
1162,Liquid Fuel Igniter,0.342,,+43%
1163,Frictionless Pump,0.263,,+40%
1164,Multi-Tube Tanks,0.184,+42%,
1165,Frictionless Turbine,0.316,,+42%
1166,Hybrid Igniter,0.421,+48%,+33%
1167,Liquid Fuel Turbine,0.026,+36%,
1168,Tritium Pump,0.211,,+38%
1169,Frictionless Exhaust,0.0,+35%,
1170,Tritium Exhaust,0.053,+35%,+32%
1171,Hybrid Pump,0.289,,+41%
1172,Liquid Fuel Diffuser,0.026,,+31%
1173,Liquid Fuel Tanks,0.105,+39%,
1174,Tritium Diffuser,0.0,+35%,
1175,Tritium Igniter,0.342,,+43%
1176,Tritium Igniter,0.158,+41%,
1177,Multi-Tube Combustion Unit,0.053,+37%,
1178,Multi-Tube Diffuser,0.026,+36%,
1179,Tritium Jets,0.289,+38%,+38%
1180,Hybrid Nozzles,0.237,+44%,
1181,Tritium Dynamo,0.026,+36%,+30%
1182,Frictionless Igniter,0.289,+46%,
1183,Multi-Tube Tanks,0.026,,+31%
1184,Hybrid Jets,0.132,,+35%
1185,Frictionless Diffuser,0.5,,+49%
1186,Hybrid Jets,0.184,,+37%
1187,Frictionless Combustion Unit,0.816,+49%,+47%
1188,Multi-Tube Jets,0.079,,+33%
1189,Hybrid Igniter,0.263,,+40%
1190,Tritium Jets,0.105,+39%,
1191,Frictionless Tanks,0.053,+37%,
1192,Hybrid Diffuser,0.026,,+31%
