Seed,Name,Perfection,Vehicle_EngineFuelUse,Vehicle_EngineTopSpeed
578,Efficient Impulse Nozzle,0.75,-4%,
579,Tuned Impulse Nozzle,0.25,-2%,
580,Secondary Thrust Controller,0.5,,+2%
581,Alternate Magnetic Fan,0.25,-2%,
582,Efficient Electron Loom,0.5,-3%,
583,Secondary Electron Loom,0.25,-2%,
584,Secondary Impulse Nozzle,1.0,,+3%
585,Secondary Impulse Nozzle,0.5,-3%,
586,Tuned Electron Loom,1.0,,+3%
587,Secondary Electron Loom,0.25,-2%,
588,Secondary Fuel Pipes,0.25,-2%,
589,Secondary Propulsion Unit,0.75,-4%,
590,Alternate Fuel Pipes,0.25,-2%,
591,Tuned Shockwave Shield,0.25,-2%,
592,Tuned Plasma Exhaust,0.5,,+2%
593,Alternate Hydrogen Dynamo,0.5,,+2%
594,Tuned Propulsion Unit,0.25,-2%,
595,Secondary Plasma Exhaust,1.0,-5%,
596,Alternate Shockwave Shield,0.25,-2%,
597,Tuned Shockwave Shield,0.25,-2%,
598,Alternate Hydrogen Dynamo,1.0,-5%,
599,Alternate Hydrogen Dynamo,0.5,-3%,
600,Secondary Shockwave Shield,0.5,,+2%
601,Secondary Hydrogen Dynamo,0.75,-4%,
602,Efficient Neutrino Injector,0.75,-4%,
603,Alternate Thrust Controller,0.5,,+2%
604,Efficient Propulsion Unit,1.0,,+3%
605,Tuned Neutrino Injector,1.0,,+3%
606,Alternate Neutrino Injector,0.5,,+2%
607,Alternate Hydrogen Dynamo,0.75,-4%,
608,Efficient Electron Loom,0.5,,+2%
609,Secondary Fuel Pipes,0.25,-2%,
610,Tuned Electron Loom,0.5,,+2%
611,Secondary Impulse Nozzle,1.0,,+3%
612,Alternate Hydrogen Dynamo,0.25,-2%,
613,Secondary Hydrogen Dynamo,0.5,,+2%
614,Efficient Shockwave Shield,0.5,,+2%
615,Secondary Shockwave Shield,0.25,-2%,
616,Tuned Shockwave Shield,0.5,,+2%
617,Alternate Impulse Nozzle,1.0,,+3%
618,Secondary Fuel Pipes,1.0,,+3%
619,Backup Hydrogen Dynamo,0.5,,+2%
620,Tuned Magnetic Fan,0.5,,+2%
621,Efficient Plasma Exhaust,0.5,-3%,
622,Tuned Magnetic Fan,0.5,,+2%
623,Efficient Impulse Nozzle,0.5,-3%,
624,Tuned Propulsion Unit,0.5,,+2%
625,Efficient Magnetic Fan,0.5,-3%,
626,Secondary Plasma Exhaust,1.0,,+3%
627,Efficient Magnetic Fan,0.5,-3%,
628,Backup Magnetic Fan,0.5,,+2%
629,Alternate Shockwave Shield,1.0,,+3%
630,Alternate Electron Loom,1.0,,+3%
631,Alternate Hydrogen Dynamo,0.25,-2%,
632,Secondary Magnetic Fan,1.0,,+3%
633,Backup Hydrogen Dynamo,0.5,,+2%
634,Secondary Hydrogen Dynamo,0.5,,+2%
635,Backup Magnetic Fan,0.5,-3%,
636,Secondary Fuel Pipes,0.5,,+2%
637,Backup Neutrino Injector,1.0,,+3%
638,Backup Hydrogen Dynamo,1.0,,+3%
639,Alternate Neutrino Injector,0.5,,+2%
640,Efficient Impulse Nozzle,1.0,,+3%
641,Alternate Hydrogen Dynamo,0.5,,+2%
642,Tuned Hydrogen Dynamo,0.5,,+2%
643,Tuned Plasma Exhaust,0.5,-3%,
644,Secondary Electron Loom,0.5,,+2%
645,Tuned Electron Loom,0.25,-2%,
646,Tuned Thrust Controller,0.25,-2%,
647,Alternate Plasma Exhaust,0.5,,+2%
648,Efficient Magnetic Fan,0.5,,+2%
649,Secondary Magnetic Fan,0.5,,+2%
650,Efficient Neutrino Injector,1.0,,+3%
651,Alternate Hydrogen Dynamo,0.5,-3%,
652,Alternate Neutrino Injector,0.5,,+2%
653,Efficient Electron Loom,0.25,-2%,
654,Alternate Propulsion Unit,0.25,-2%,
655,Alternate Shockwave Shield,1.0,,+3%
656,Tuned Plasma Exhaust,0.5,,+2%
657,Tuned Thrust Controller,0.5,-3%,
658,Secondary Neutrino Injector,0.5,,+2%
659,Backup Hydrogen Dynamo,0.5,,+2%
660,Backup Fuel Pipes,1.0,-5%,
661,Alternate Magnetic Fan,0.25,-2%,
662,Secondary Magnetic Fan,0.5,,+2%
663,Efficient Thrust Controller,0.5,,+2%
664,Alternate Electron Loom,1.0,,+3%
665,Tuned Plasma Exhaust,0.5,,+2%
666,Backup Hydrogen Dynamo,0.5,,+2%
667,Alternate Thrust Controller,0.5,,+2%
668,Tuned Plasma Exhaust,0.25,-2%,
669,Alternate Propulsion Unit,0.5,-3%,
670,Tuned Propulsion Unit,0.5,,+2%
671,Backup Thrust Controller,0.5,,+2%
672,Efficient Plasma Exhaust,0.5,,+2%
673,Efficient Neutrino Injector,1.0,-5%,
674,Alternate Thrust Controller,0.5,,+2%
675,Backup Magnetic Fan,0.5,,+2%
676,Tuned Hydrogen Dynamo,0.25,-2%,
677,Secondary Shockwave Shield,1.0,,+3%
678,Alternate Plasma Exhaust,0.5,,+2%
679,Backup Plasma Exhaust,0.5,,+2%
680,Secondary Electron Loom,0.75,-4%,
681,Backup Propulsion Unit,0.5,-3%,
682,Alternate Hydrogen Dynamo,0.5,,+2%
683,Tuned Neutrino Injector,0.5,,+2%
684,Secondary Impulse Nozzle,0.5,,+2%
685,Backup Propulsion Unit,0.25,-2%,
686,Efficient Magnetic Fan,0.25,-2%,
687,Efficient Electron Loom,0.75,-4%,
688,Efficient Electron Loom,0.25,-2%,
689,Secondary Propulsion Unit,1.0,,+3%
690,Tuned Thrust Controller,0.75,-4%,
691,Tuned Electron Loom,0.5,,+2%
692,Backup Neutrino Injector,0.5,-3%,
693,Secondary Hydrogen Dynamo,0.25,-2%,
694,Backup Shockwave Shield,0.25,-2%,
695,Backup Neutrino Injector,0.5,,+2%
696,Secondary Plasma Exhaust,0.25,-2%,
697,Efficient Electron Loom,0.5,,+2%
698,Efficient Magnetic Fan,0.25,-2%,
699,Secondary Propulsion Unit,0.75,-4%,
700,Backup Fuel Pipes,0.25,-2%,
701,Tuned Neutrino Injector,0.25,-2%,
702,Tuned Plasma Exhaust,0.5,,+2%
703,Secondary Electron Loom,0.5,,+2%
704,Alternate Impulse Nozzle,0.5,,+2%
705,Backup Magnetic Fan,0.25,-2%,
706,Efficient Thrust Controller,0.5,,+2%
707,Tuned Thrust Controller,0.75,-4%,
708,Tuned Fuel Pipes,0.5,-3%,
709,Efficient Thrust Controller,0.75,-4%,
710,Efficient Hydrogen Dynamo,0.25,-2%,
711,Backup Hydrogen Dynamo,0.5,,+2%
712,Backup Shockwave Shield,0.5,,+2%
713,Secondary Fuel Pipes,0.5,-3%,
714,Alternate Fuel Pipes,0.5,,+2%
715,Tuned Impulse Nozzle,0.5,-3%,
716,Backup Thrust Controller,1.0,,+3%
717,Tuned Hydrogen Dynamo,0.75,-4%,
718,Tuned Hydrogen Dynamo,0.5,,+2%
719,Alternate Plasma Exhaust,1.0,,+3%
720,Secondary Hydrogen Dynamo,0.5,,+2%
721,Tuned Electron Loom,0.5,,+2%
722,Tuned Electron Loom,0.5,,+2%
723,Alternate Magnetic Fan,0.5,,+2%
724,Backup Propulsion Unit,0.5,,+2%
725,Secondary Plasma Exhaust,0.5,,+2%
726,Alternate Thrust Controller,0.5,,+2%
727,Alternate Fuel Pipes,1.0,-5%,
728,Secondary Magnetic Fan,0.25,-2%,
729,Tuned Thrust Controller,1.0,,+3%
730,Backup Fuel Pipes,0.75,-4%,
731,Alternate Magnetic Fan,1.0,,+3%
732,Tuned Impulse Nozzle,0.5,,+2%
733,Backup Shockwave Shield,0.75,-4%,
734,Tuned Thrust Controller,1.0,-5%,
735,Secondary Electron Loom,0.75,-4%,
736,Tuned Impulse Nozzle,0.5,-3%,
737,Alternate Fuel Pipes,1.0,,+3%
738,Alternate Fuel Pipes,0.5,-3%,
739,Backup Impulse Nozzle,0.75,-4%,
740,Efficient Impulse Nozzle,0.5,,+2%
741,Backup Thrust Controller,0.5,,+2%
742,Efficient Plasma Exhaust,0.5,,+2%
743,Alternate Neutrino Injector,0.75,-4%,
744,Efficient Hydrogen Dynamo,1.0,,+3%
745,Backup Electron Loom,0.25,-2%,
746,Secondary Plasma Exhaust,0.5,,+2%
747,Tuned Thrust Controller,0.5,-3%,
748,Tuned Magnetic Fan,0.25,-2%,
749,Backup Propulsion Unit,0.5,,+2%
750,Backup Plasma Exhaust,0.5,,+2%
751,Efficient Electron Loom,0.5,-3%,
752,Secondary Impulse Nozzle,0.25,-2%,
753,Backup Electron Loom,0.5,,+2%
754,Secondary Shockwave Shield,0.25,-2%,
755,Backup Electron Loom,1.0,-5%,
756,Tuned Propulsion Unit,0.25,-2%,
757,Efficient Thrust Controller,1.0,,+3%
758,Efficient Magnetic Fan,1.0,-5%,
759,Backup Propulsion Unit,1.0,,+3%
760,Alternate Thrust Controller,0.25,-2%,
761,Alternate Hydrogen Dynamo,1.0,,+3%
762,Tuned Magnetic Fan,1.0,,+3%
763,Tuned Thrust Controller,0.25,-2%,
764,Secondary Electron Loom,0.75,-4%,
765,Alternate Hydrogen Dynamo,0.5,-3%,
766,Backup Shockwave Shield,1.0,,+3%
767,Tuned Magnetic Fan,1.0,,+3%
768,Efficient Neutrino Injector,1.0,-5%,
769,Alternate Hydrogen Dynamo,0.5,-3%,
770,Efficient Shockwave Shield,1.0,,+3%
771,Alternate Thrust Controller,0.5,,+2%
772,Backup Shockwave Shield,0.5,,+2%
773,Secondary Propulsion Unit,0.5,-3%,
774,Backup Plasma Exhaust,0.25,-2%,
775,Alternate Neutrino Injector,0.5,,+2%
776,Efficient Propulsion Unit,0.5,,+2%
777,Efficient Hydrogen Dynamo,0.5,-3%,
778,Tuned Shockwave Shield,1.0,,+3%
779,Secondary Shockwave Shield,0.25,-2%,
780,Tuned Fuel Pipes,0.5,-3%,
781,Alternate Thrust Controller,0.5,,+2%
782,Secondary Impulse Nozzle,1.0,-5%,
783,Efficient Propulsion Unit,1.0,-5%,
784,Tuned Plasma Exhaust,0.5,,+2%
785,Backup Fuel Pipes,1.0,-5%,
786,Alternate Plasma Exhaust,0.5,-3%,
787,Secondary Thrust Controller,0.5,,+2%
788,Alternate Plasma Exhaust,0.25,-2%,
789,Tuned Hydrogen Dynamo,1.0,,+3%
790,Backup Electron Loom,0.75,-4%,
791,Efficient Thrust Controller,0.5,-3%,
792,Tuned Neutrino Injector,0.5,,+2%
793,Secondary Plasma Exhaust,0.25,-2%,
794,Tuned Neutrino Injector,1.0,-5%,
795,Backup Impulse Nozzle,0.5,,+2%
796,Alternate Magnetic Fan,0.5,-3%,
797,Tuned Propulsion Unit,0.5,,+2%
798,Alternate Shockwave Shield,1.0,-5%,
799,Backup Propulsion Unit,1.0,,+3%
800,Tuned Plasma Exhaust,1.0,,+3%
801,Efficient Hydrogen Dynamo,0.5,,+2%
802,Efficient Magnetic Fan,0.5,,+2%
803,Secondary Magnetic Fan,0.75,-4%,
804,Backup Neutrino Injector,0.5,,+2%
805,Alternate Magnetic Fan,0.5,,+2%
806,Backup Thrust Controller,1.0,,+3%
807,Backup Hydrogen Dynamo,0.5,-3%,
808,Alternate Thrust Controller,0.25,-2%,
809,Backup Magnetic Fan,0.25,-2%,
810,Tuned Propulsion Unit,0.25,-2%,
811,Backup Magnetic Fan,1.0,,+3%
812,Secondary Plasma Exhaust,0.5,-3%,
813,Backup Thrust Controller,1.0,,+3%
814,Backup Plasma Exhaust,1.0,,+3%
815,Efficient Fuel Pipes,1.0,,+3%
816,Efficient Electron Loom,0.5,,+2%
817,Alternate Neutrino Injector,0.25,-2%,
818,Efficient Impulse Nozzle,0.5,,+2%
819,Alternate Shockwave Shield,1.0,,+3%
820,Efficient Hydrogen Dynamo,0.25,-2%,
821,Tuned Propulsion Unit,0.5,,+2%
822,Efficient Fuel Pipes,1.0,-5%,
823,Secondary Plasma Exhaust,1.0,,+3%
824,Backup Magnetic Fan,0.5,,+2%
825,Secondary Shockwave Shield,0.25,-2%,
826,Tuned Electron Loom,0.25,-2%,
827,Tuned Thrust Controller,0.25,-2%,
828,Tuned Magnetic Fan,0.5,,+2%
829,Backup Electron Loom,0.5,,+2%
830,Secondary Magnetic Fan,0.5,,+2%
831,Secondary Neutrino Injector,0.25,-2%,
832,Tuned Neutrino Injector,0.5,,+2%
833,Secondary Fuel Pipes,1.0,,+3%
834,Backup Fuel Pipes,0.5,,+2%
835,Tuned Plasma Exhaust,0.25,-2%,
836,Efficient Plasma Exhaust,0.75,-4%,
837,Secondary Shockwave Shield,0.5,,+2%
838,Backup Impulse Nozzle,0.5,,+2%
839,Efficient Thrust Controller,0.5,,+2%
840,Efficient Neutrino Injector,0.5,,+2%
841,Tuned Fuel Pipes,1.0,,+3%
842,Alternate Impulse Nozzle,0.25,-2%,
843,Secondary Propulsion Unit,0.25,-2%,
844,Secondary Fuel Pipes,0.5,,+2%
845,Secondary Shockwave Shield,0.5,,+2%
846,Backup Magnetic Fan,0.5,,+2%
847,Tuned Fuel Pipes,0.25,-2%,
848,Tuned Impulse Nozzle,1.0,-5%,
849,Efficient Fuel Pipes,0.5,,+2%
850,Efficient Electron Loom,1.0,-5%,
851,Alternate Neutrino Injector,1.0,,+3%
852,Backup Fuel Pipes,1.0,,+3%
853,Secondary Thrust Controller,0.5,-3%,
854,Efficient Propulsion Unit,0.5,,+2%
855,Tuned Plasma Exhaust,0.5,,+2%
856,Alternate Shockwave Shield,0.5,,+2%
857,Efficient Impulse Nozzle,1.0,,+3%
858,Tuned Neutrino Injector,0.75,-4%,
859,Efficient Electron Loom,0.25,-2%,
860,Tuned Electron Loom,1.0,,+3%
861,Alternate Magnetic Fan,0.5,,+2%
862,Tuned Neutrino Injector,0.5,,+2%
863,Secondary Plasma Exhaust,0.25,-2%,
864,Efficient Thrust Controller,1.0,-5%,
865,Efficient Shockwave Shield,0.75,-4%,
866,Efficient Shockwave Shield,0.25,-2%,
867,Tuned Magnetic Fan,0.5,,+2%
868,Backup Plasma Exhaust,0.5,,+2%
869,Secondary Hydrogen Dynamo,0.5,,+2%
870,Secondary Shockwave Shield,1.0,,+3%
871,Alternate Shockwave Shield,0.25,-2%,
872,Tuned Impulse Nozzle,1.0,,+3%
873,Secondary Propulsion Unit,0.5,,+2%
874,Tuned Propulsion Unit,0.5,,+2%
875,Backup Propulsion Unit,0.75,-4%,
876,Alternate Thrust Controller,0.5,,+2%
877,Secondary Thrust Controller,0.25,-2%,
878,Backup Electron Loom,0.25,-2%,
879,Tuned Shockwave Shield,0.5,,+2%
880,Efficient Plasma Exhaust,0.5,,+2%
881,Efficient Electron Loom,0.25,-2%,
882,Backup Thrust Controller,0.5,,+2%
883,Alternate Plasma Exhaust,0.25,-2%,
884,Secondary Shockwave Shield,0.5,,+2%
885,Tuned Hydrogen Dynamo,0.5,-3%,
886,Tuned Electron Loom,1.0,-5%,
887,Alternate Neutrino Injector,0.25,-2%,
888,Alternate Fuel Pipes,0.5,-3%,
889,Efficient Neutrino Injector,0.5,,+2%
890,Backup Electron Loom,0.5,,+2%
891,Tuned Hydrogen Dynamo,0.5,-3%,
892,Efficient Impulse Nozzle,0.5,,+2%
893,Secondary Shockwave Shield,1.0,,+3%
894,Efficient Plasma Exhaust,0.5,-3%,
895,Backup Shockwave Shield,1.0,-5%,
896,Tuned Thrust Controller,0.5,,+2%
897,Alternate Impulse Nozzle,0.25,-2%,
898,Backup Thrust Controller,0.5,,+2%
899,Tuned Neutrino Injector,0.5,-3%,
900,Secondary Impulse Nozzle,1.0,-5%,
901,Efficient Neutrino Injector,0.5,,+2%
902,Backup Thrust Controller,0.5,,+2%
903,Backup Propulsion Unit,0.5,-3%,
904,Backup Electron Loom,0.25,-2%,
905,Alternate Fuel Pipes,0.5,,+2%
906,Backup Plasma Exhaust,0.75,-4%,
907,Secondary Hydrogen Dynamo,0.5,,+2%
908,Backup Shockwave Shield,0.5,,+2%
909,Alternate Plasma Exhaust,1.0,,+3%
910,Alternate Shockwave Shield,0.25,-2%,
911,Alternate Thrust Controller,0.5,-3%,
912,Backup Plasma Exhaust,0.75,-4%,
913,Backup Fuel Pipes,0.75,-4%,
914,Alternate Neutrino Injector,0.5,,+2%
915,Alternate Magnetic Fan,0.75,-4%,
916,Tuned Magnetic Fan,0.5,,+2%
917,Backup Propulsion Unit,0.5,,+2%
918,Alternate Hydrogen Dynamo,0.5,-3%,
919,Secondary Thrust Controller,0.5,,+2%
920,Tuned Magnetic Fan,0.25,-2%,
921,Alternate Neutrino Injector,0.25,-2%,
922,Tuned Electron Loom,1.0,,+3%
923,Alternate Electron Loom,0.25,-2%,
924,Efficient Thrust Controller,1.0,,+3%
925,Backup Hydrogen Dynamo,0.25,-2%,
926,Efficient Plasma Exhaust,1.0,,+3%
927,Efficient Electron Loom,0.25,-2%,
928,Alternate Plasma Exhaust,0.5,,+2%
929,Alternate Electron Loom,0.5,,+2%
930,Backup Fuel Pipes,0.25,-2%,
931,Secondary Neutrino Injector,0.25,-2%,
932,Secondary Hydrogen Dynamo,0.5,,+2%
933,Alternate Thrust Controller,0.5,,+2%
934,Tuned Shockwave Shield,0.25,-2%,
935,Secondary Impulse Nozzle,0.5,,+2%
936,Backup Impulse Nozzle,0.5,,+2%
937,Tuned Magnetic Fan,0.25,-2%,
938,Efficient Hydrogen Dynamo,0.25,-2%,
939,Tuned Electron Loom,0.25,-2%,
940,Tuned Hydrogen Dynamo,1.0,,+3%
941,Efficient Impulse Nozzle,1.0,,+3%
942,Efficient Magnetic Fan,0.25,-2%,
943,Backup Impulse Nozzle,0.5,,+2%
944,Tuned Shockwave Shield,0.5,,+2%
945,Tuned Hydrogen Dynamo,0.5,-3%,
946,Alternate Magnetic Fan,0.5,,+2%
947,Tuned Thrust Controller,0.75,-4%,
948,Tuned Magnetic Fan,1.0,,+3%
949,Tuned Shockwave Shield,0.5,,+2%
950,Secondary Propulsion Unit,1.0,-5%,
951,Secondary Magnetic Fan,1.0,,+3%
952,Backup Electron Loom,0.5,-3%,
953,Backup Neutrino Injector,0.25,-2%,
954,Secondary Plasma Exhaust,0.25,-2%,
955,Secondary Electron Loom,0.25,-2%,
956,Tuned Fuel Pipes,0.25,-2%,
957,Tuned Fuel Pipes,0.5,,+2%
958,Backup Hydrogen Dynamo,0.25,-2%,
959,Alternate Impulse Nozzle,0.75,-4%,
960,Secondary Neutrino Injector,1.0,,+3%
961,Backup Electron Loom,0.25,-2%,
962,Alternate Electron Loom,0.5,,+2%
963,Tuned Neutrino Injector,1.0,,+3%
964,Secondary Magnetic Fan,0.25,-2%,
965,Alternate Magnetic Fan,0.25,-2%,
966,Efficient Thrust Controller,0.25,-2%,
967,Backup Fuel Pipes,0.75,-4%,
968,Secondary Hydrogen Dynamo,0.25,-2%,
969,Alternate Hydrogen Dynamo,0.5,,+2%
970,Alternate Hydrogen Dynamo,0.5,,+2%
971,Efficient Impulse Nozzle,0.25,-2%,
972,Alternate Magnetic Fan,0.5,-3%,
973,Tuned Thrust Controller,0.25,-2%,
974,Secondary Electron Loom,0.5,,+2%
975,Backup Propulsion Unit,0.5,-3%,
976,Alternate Magnetic Fan,1.0,,+3%
977,Backup Fuel Pipes,0.25,-2%,
978,Tuned Shockwave Shield,0.25,-2%,
979,Backup Neutrino Injector,0.25,-2%,
980,Tuned Neutrino Injector,1.0,,+3%
981,Backup Shockwave Shield,0.5,,+2%
982,Secondary Magnetic Fan,0.5,,+2%
983,Secondary Hydrogen Dynamo,0.25,-2%,
984,Backup Neutrino Injector,0.25,-2%,
985,Efficient Propulsion Unit,0.5,,+2%
986,Tuned Thrust Controller,0.25,-2%,
987,Secondary Plasma Exhaust,0.5,,+2%
988,Efficient Thrust Controller,0.5,-3%,
989,Alternate Thrust Controller,0.5,,+2%
990,Alternate Neutrino Injector,0.5,,+2%
991,Backup Neutrino Injector,0.25,-2%,
992,Backup Thrust Controller,1.0,-5%,
993,Efficient Plasma Exhaust,0.5,,+2%
994,Tuned Impulse Nozzle,0.5,,+2%
995,Backup Fuel Pipes,0.5,-3%,
996,Efficient Electron Loom,0.5,-3%,
997,Alternate Fuel Pipes,0.5,,+2%
998,Tuned Plasma Exhaust,0.5,,+2%
999,Efficient Hydrogen Dynamo,0.5,,+2%
1000,Alternate Hydrogen Dynamo,0.5,,+2%
1001,Tuned Propulsion Unit,0.5,,+2%
1002,Efficient Neutrino Injector,0.5,,+2%
1003,Tuned Electron Loom,0.25,-2%,
1004,Alternate Plasma Exhaust,0.25,-2%,
1005,Secondary Shockwave Shield,0.5,,+2%
1006,Secondary Fuel Pipes,0.75,-4%,
1007,Backup Shockwave Shield,1.0,-5%,
1008,Backup Thrust Controller,0.25,-2%,
1009,Tuned Fuel Pipes,0.25,-2%,
1010,Alternate Neutrino Injector,0.5,,+2%
1011,Secondary Plasma Exhaust,1.0,,+3%
1012,Efficient Thrust Controller,0.5,,+2%
1013,Alternate Neutrino Injector,0.5,,+2%
1014,Backup Impulse Nozzle,0.5,-3%,
1015,Alternate Neutrino Injector,1.0,-5%,
1016,Alternate Impulse Nozzle,1.0,,+3%
1017,Secondary Impulse Nozzle,0.25,-2%,
1018,Efficient Thrust Controller,0.5,,+2%
1019,Backup Propulsion Unit,0.75,-4%,
1020,Alternate Magnetic Fan,0.25,-2%,
1021,Secondary Electron Loom,1.0,,+3%
1022,Backup Plasma Exhaust,0.5,,+2%
1023,Secondary Magnetic Fan,0.5,-3%,
1024,Alternate Impulse Nozzle,0.25,-2%,
1025,Alternate Neutrino Injector,0.5,,+2%
1026,Tuned Magnetic Fan,0.5,,+2%
1027,Efficient Magnetic Fan,1.0,,+3%
1028,Backup Impulse Nozzle,0.5,,+2%
1029,Efficient Electron Loom,0.5,,+2%
1030,Efficient Fuel Pipes,1.0,,+3%
1031,Alternate Shockwave Shield,0.5,,+2%
1032,Tuned Shockwave Shield,0.5,,+2%
1033,Backup Hydrogen Dynamo,0.5,,+2%
1034,Backup Neutrino Injector,0.5,,+2%
1035,Secondary Shockwave Shield,0.5,,+2%
1036,Tuned Fuel Pipes,1.0,,+3%
1037,Secondary Thrust Controller,0.25,-2%,
1038,Alternate Thrust Controller,0.25,-2%,
1039,Tuned Hydrogen Dynamo,0.25,-2%,
1040,Backup Hydrogen Dynamo,0.5,,+2%
1041,Backup Thrust Controller,1.0,,+3%
1042,Secondary Shockwave Shield,0.5,,+2%
1043,Tuned Plasma Exhaust,0.25,-2%,
1044,Backup Neutrino Injector,0.5,,+2%
1045,Alternate Electron Loom,0.75,-4%,
1046,Efficient Impulse Nozzle,0.5,,+2%
1047,Efficient Fuel Pipes,0.5,,+2%
1048,Efficient Magnetic Fan,0.25,-2%,
1049,Backup Propulsion Unit,0.25,-2%,
1050,Backup Magnetic Fan,0.5,,+2%
1051,Secondary Hydrogen Dynamo,0.25,-2%,
1052,Alternate Thrust Controller,0.75,-4%,
1053,Alternate Hydrogen Dynamo,0.75,-4%,
1054,Alternate Electron Loom,0.5,,+2%
1055,Tuned Fuel Pipes,0.5,-3%,
1056,Secondary Electron Loom,0.5,,+2%
1057,Efficient Thrust Controller,0.25,-2%,
1058,Backup Magnetic Fan,0.75,-4%,
1059,Secondary Impulse Nozzle,0.25,-2%,
1060,Efficient Neutrino Injector,0.25,-2%,
1061,Secondary Plasma Exhaust,1.0,-5%,
1062,Backup Electron Loom,0.5,-3%,
1063,Tuned Impulse Nozzle,0.5,,+2%
1064,Alternate Impulse Nozzle,0.75,-4%,
1065,Backup Plasma Exhaust,0.5,,+2%
1066,Efficient Shockwave Shield,1.0,-5%,
1067,Efficient Fuel Pipes,0.25,-2%,
1068,Secondary Thrust Controller,0.25,-2%,
1069,Secondary Shockwave Shield,0.5,,+2%
1070,Secondary Magnetic Fan,0.25,-2%,
1071,Efficient Impulse Nozzle,0.5,,+2%
1072,Secondary Impulse Nozzle,0.5,,+2%
1073,Alternate Hydrogen Dynamo,0.25,-2%,
1074,Efficient Neutrino Injector,0.5,,+2%
1075,Backup Neutrino Injector,1.0,-5%,
1076,Backup Propulsion Unit,0.5,,+2%
1077,Alternate Electron Loom,0.25,-2%,
1078,Secondary Propulsion Unit,0.5,,+2%
1079,Backup Hydrogen Dynamo,1.0,,+3%
1080,Alternate Magnetic Fan,0.5,,+2%
1081,Secondary Electron Loom,0.5,,+2%
1082,Tuned Neutrino Injector,0.5,,+2%
1083,Backup Neutrino Injector,0.5,-3%,
1084,Efficient Plasma Exhaust,0.75,-4%,
1085,Efficient Impulse Nozzle,0.5,,+2%
1086,Tuned Fuel Pipes,0.5,,+2%
1087,Tuned Hydrogen Dynamo,1.0,,+3%
1088,Alternate Fuel Pipes,0.75,-4%,
1089,Secondary Neutrino Injector,0.5,,+2%
1090,Alternate Magnetic Fan,0.25,-2%,
1091,Alternate Electron Loom,0.5,,+2%
1092,Backup Shockwave Shield,0.25,-2%,
1093,Tuned Thrust Controller,1.0,,+3%
1094,Alternate Propulsion Unit,1.0,,+3%
1095,Alternate Neutrino Injector,0.5,-3%,
1096,Alternate Hydrogen Dynamo,0.25,-2%,
1097,Backup Plasma Exhaust,1.0,-5%,
1098,Secondary Impulse Nozzle,0.5,,+2%
1099,Secondary Fuel Pipes,0.5,,+2%
1100,Efficient Fuel Pipes,0.25,-2%,
1101,Secondary Hydrogen Dynamo,0.5,-3%,
1102,Backup Electron Loom,0.25,-2%,
1103,Efficient Propulsion Unit,0.25,-2%,
1104,Efficient Shockwave Shield,0.5,,+2%
1105,Alternate Thrust Controller,1.0,-5%,
1106,Alternate Neutrino Injector,0.5,,+2%
1107,Secondary Magnetic Fan,1.0,,+3%
1108,Tuned Impulse Nozzle,0.5,-3%,
1109,Efficient Plasma Exhaust,0.75,-4%,
1110,Efficient Neutrino Injector,0.5,,+2%
1111,Tuned Propulsion Unit,0.5,-3%,
1112,Alternate Plasma Exhaust,0.25,-2%,
1113,Tuned Fuel Pipes,0.5,,+2%
1114,Secondary Thrust Controller,0.5,-3%,
1115,Backup Plasma Exhaust,0.25,-2%,
1116,Alternate Propulsion Unit,0.75,-4%,
1117,Secondary Shockwave Shield,0.5,-3%,
1118,Alternate Thrust Controller,0.75,-4%,
1119,Secondary Electron Loom,0.25,-2%,
1120,Alternate Electron Loom,0.25,-2%,
1121,Tuned Magnetic Fan,1.0,,+3%
1122,Efficient Neutrino Injector,0.5,,+2%
1123,Efficient Impulse Nozzle,0.5,,+2%
1124,Secondary Neutrino Injector,0.5,,+2%
1125,Alternate Fuel Pipes,0.5,-3%,
1126,Backup Plasma Exhaust,0.5,,+2%
1127,Secondary Fuel Pipes,0.25,-2%,
1128,Tuned Fuel Pipes,0.25,-2%,
1129,Alternate Electron Loom,0.5,,+2%
1130,Secondary Impulse Nozzle,0.25,-2%,
1131,Alternate Electron Loom,0.75,-4%,
1132,Alternate Neutrino Injector,1.0,,+3%
1133,Tuned Impulse Nozzle,0.25,-2%,
1134,Secondary Fuel Pipes,0.5,-3%,
1135,Alternate Hydrogen Dynamo,1.0,,+3%
1136,Secondary Magnetic Fan,0.5,,+2%
1137,Tuned Hydrogen Dynamo,1.0,,+3%
1138,Efficient Plasma Exhaust,0.25,-2%,
1139,Secondary Magnetic Fan,0.75,-4%,
1140,Alternate Shockwave Shield,0.5,,+2%
1141,Secondary Impulse Nozzle,0.25,-2%,
1142,Tuned Hydrogen Dynamo,1.0,,+3%
1143,Alternate Neutrino Injector,1.0,,+3%
1144,Secondary Impulse Nozzle,0.5,,+2%
1145,Efficient Hydrogen Dynamo,1.0,,+3%
1146,Tuned Shockwave Shield,0.25,-2%,
1147,Secondary Magnetic Fan,0.5,,+2%
1148,Backup Plasma Exhaust,0.5,-3%,
1149,Backup Electron Loom,0.75,-4%,
1150,Backup Plasma Exhaust,0.5,-3%,
1151,Secondary Magnetic Fan,0.5,,+2%
