Seed,Name,Perfection,Vehicle_EngineFuelUse,Vehicle_EngineTopSpeed
568,Heated Fuel Pipes,0.1,,+4%
569,Polished Fuel Pipes,0.325,-7%,+5%
570,Polished Shockwave Shield,0.4,,+7%
571,Heated Shockwave Shield,0.2,,+5%
572,Upgraded Shockwave Shield,0.0,-6%,
573,Rewired Magnetic Fan,0.5,-10%,
574,Heated Thrust Controller,0.4,,+7%
575,Polished Magnetic Fan,0.1,,+4%
576,Polished Shockwave Shield,0.475,-9%,+4%
577,Heated Shockwave Shield,0.1,,+4%
578,Polished Impulse Nozzle,0.375,-9%,
579,Stabilised Impulse Nozzle,0.0,-6%,
580,Rewired Thrust Controller,0.1,,+4%
581,Heated Magnetic Fan,0.0,-6%,
582,Polished Electron Loom,0.125,-7%,
583,Rewired Electron Loom,0.0,-6%,
584,Rewired Impulse Nozzle,0.5,,+8%
585,Rewired Impulse Nozzle,0.25,-8%,
586,Stabilised Electron Loom,0.5,,+8%
587,Rewired Electron Loom,0.0,-6%,
588,Rewired Fuel Pipes,0.0,-6%,
589,Rewired Propulsion Unit,0.25,-8%,
590,Heated Fuel Pipes,0.0,-6%,
591,Stabilised Shockwave Shield,0.0,-6%,
592,Stabilised Plasma Exhaust,0.3,,+6%
593,Heated Hydrogen Dynamo,0.1,,+4%
594,Stabilised Propulsion Unit,0.0,-6%,
595,Rewired Plasma Exhaust,0.375,-9%,
596,Heated Shockwave Shield,0.0,-6%,
597,Stabilised Shockwave Shield,0.0,-6%,
598,Heated Hydrogen Dynamo,0.5,-10%,
599,Heated Hydrogen Dynamo,0.125,-7%,
600,Rewired Shockwave Shield,0.1,,+4%
601,Rewired Hydrogen Dynamo,0.25,-8%,
602,Polished Neutrino Injector,0.45,-8%,+5%
603,Heated Thrust Controller,0.1,,+4%
604,Polished Propulsion Unit,0.3,,+6%
605,Stabilised Neutrino Injector,0.5,,+8%
606,Heated Neutrino Injector,0.2,,+5%
607,Heated Hydrogen Dynamo,0.675,-9%,+6%
608,Polished Electron Loom,0.1,,+4%
609,Rewired Fuel Pipes,0.0,-6%,
610,Stabilised Electron Loom,0.1,,+4%
611,Rewired Impulse Nozzle,0.4,,+7%
612,Heated Hydrogen Dynamo,0.0,-6%,
613,Rewired Hydrogen Dynamo,0.1,,+4%
614,Polished Shockwave Shield,0.1,,+4%
615,Rewired Shockwave Shield,0.0,-6%,
616,Stabilised Shockwave Shield,0.1,,+4%
617,Heated Impulse Nozzle,0.3,,+6%
618,Rewired Fuel Pipes,0.4,,+7%
619,Upgraded Hydrogen Dynamo,0.6,-10%,+4%
620,Stabilised Magnetic Fan,0.1,-6%,+4%
621,Polished Plasma Exhaust,0.125,-7%,
622,Stabilised Magnetic Fan,0.2,,+5%
623,Polished Impulse Nozzle,0.125,-7%,
624,Stabilised Propulsion Unit,0.3,,+6%
625,Polished Magnetic Fan,0.125,-7%,
626,Rewired Plasma Exhaust,0.625,-7%,+8%
627,Polished Magnetic Fan,0.125,-7%,
628,Upgraded Magnetic Fan,0.1,,+4%
629,Heated Shockwave Shield,0.4,,+7%
630,Heated Electron Loom,0.4,,+7%
631,Heated Hydrogen Dynamo,0.0,-6%,
632,Rewired Magnetic Fan,0.3,,+6%
633,Upgraded Hydrogen Dynamo,0.1,,+4%
634,Rewired Hydrogen Dynamo,0.1,,+4%
635,Upgraded Magnetic Fan,0.225,-7%,+4%
636,Rewired Fuel Pipes,0.675,-9%,+6%
637,Upgraded Neutrino Injector,0.4,,+7%
638,Upgraded Hydrogen Dynamo,0.3,,+6%
639,Heated Neutrino Injector,0.1,,+4%
640,Polished Impulse Nozzle,0.4,,+7%
641,Heated Hydrogen Dynamo,0.2,,+5%
642,Stabilised Hydrogen Dynamo,0.2,,+5%
643,Stabilised Plasma Exhaust,0.25,-8%,
644,Rewired Electron Loom,0.1,,+4%
645,Stabilised Electron Loom,0.0,-6%,
646,Stabilised Thrust Controller,0.125,-7%,
647,Heated Plasma Exhaust,0.1,,+4%
648,Polished Magnetic Fan,0.1,,+4%
649,Rewired Magnetic Fan,0.2,,+5%
650,Polished Neutrino Injector,0.4,,+7%
651,Heated Hydrogen Dynamo,0.125,-7%,
652,Heated Neutrino Injector,0.2,,+5%
653,Polished Electron Loom,0.0,-6%,
654,Heated Propulsion Unit,0.0,-6%,
655,Heated Shockwave Shield,0.3,,+6%
656,Stabilised Plasma Exhaust,0.3,,+6%
657,Stabilised Thrust Controller,0.25,-8%,
658,Rewired Neutrino Injector,0.1,,+4%
659,Upgraded Hydrogen Dynamo,0.1,,+4%
660,Upgraded Fuel Pipes,0.5,-10%,
661,Heated Magnetic Fan,0.0,-6%,
662,Rewired Magnetic Fan,0.6,-10%,+4%
663,Polished Thrust Controller,0.1,,+4%
664,Heated Electron Loom,0.3,,+6%
665,Stabilised Plasma Exhaust,0.1,,+4%
666,Upgraded Hydrogen Dynamo,0.1,,+4%
667,Heated Thrust Controller,0.1,,+4%
668,Stabilised Plasma Exhaust,0.1,-6%,+4%
669,Heated Propulsion Unit,0.25,-8%,
670,Stabilised Propulsion Unit,0.1,,+4%
671,Upgraded Thrust Controller,0.2,,+5%
672,Polished Plasma Exhaust,0.3,,+6%
673,Polished Neutrino Injector,0.5,-10%,
674,Heated Thrust Controller,0.1,,+4%
675,Upgraded Magnetic Fan,0.1,,+4%
676,Stabilised Hydrogen Dynamo,0.0,-6%,
677,Rewired Shockwave Shield,0.5,,+8%
678,Heated Plasma Exhaust,0.1,,+4%
679,Upgraded Plasma Exhaust,0.2,,+5%
680,Rewired Electron Loom,0.25,-8%,
681,Upgraded Propulsion Unit,0.25,-8%,
682,Heated Hydrogen Dynamo,0.3,,+6%
683,Stabilised Neutrino Injector,0.1,,+4%
684,Rewired Impulse Nozzle,0.1,,+4%
685,Upgraded Propulsion Unit,0.0,-6%,
686,Polished Magnetic Fan,0.0,-6%,
687,Polished Electron Loom,0.375,-9%,
688,Polished Electron Loom,0.125,-7%,
689,Rewired Propulsion Unit,0.4,,+7%
690,Stabilised Thrust Controller,0.375,-9%,
691,Stabilised Electron Loom,0.1,,+4%
692,Upgraded Neutrino Injector,0.25,-8%,
693,Rewired Hydrogen Dynamo,0.1,-6%,+4%
694,Upgraded Shockwave Shield,0.0,-6%,
695,Upgraded Neutrino Injector,0.2,,+5%
696,Rewired Plasma Exhaust,0.125,-7%,
697,Polished Electron Loom,0.1,,+4%
698,Polished Magnetic Fan,0.0,-6%,
699,Rewired Propulsion Unit,0.25,-8%,
700,Upgraded Fuel Pipes,0.0,-6%,
701,Stabilised Neutrino Injector,0.0,-6%,
702,Stabilised Plasma Exhaust,0.1,,+4%
703,Rewired Electron Loom,0.3,,+6%
704,Heated Impulse Nozzle,0.1,,+4%
705,Upgraded Magnetic Fan,0.0,-6%,
706,Polished Thrust Controller,0.1,,+4%
707,Stabilised Thrust Controller,0.375,-9%,
708,Stabilised Fuel Pipes,0.125,-7%,
709,Polished Thrust Controller,0.25,-8%,
710,Polished Hydrogen Dynamo,0.0,-6%,
711,Upgraded Hydrogen Dynamo,0.1,,+4%
712,Upgraded Shockwave Shield,0.1,,+4%
713,Rewired Fuel Pipes,0.25,-8%,
714,Heated Fuel Pipes,0.1,,+4%
715,Stabilised Impulse Nozzle,0.225,-7%,+4%
716,Upgraded Thrust Controller,0.5,,+8%
717,Stabilised Hydrogen Dynamo,0.375,-9%,
718,Stabilised Hydrogen Dynamo,0.1,,+4%
719,Heated Plasma Exhaust,0.5,,+8%
720,Rewired Hydrogen Dynamo,0.1,-6%,+4%
721,Stabilised Electron Loom,0.1,,+4%
722,Stabilised Electron Loom,0.1,,+4%
723,Heated Magnetic Fan,0.1,,+4%
724,Upgraded Propulsion Unit,0.475,-9%,+4%
725,Rewired Plasma Exhaust,0.1,-6%,+4%
726,Heated Thrust Controller,0.2,,+5%
727,Heated Fuel Pipes,0.375,-9%,
728,Rewired Magnetic Fan,0.0,-6%,
729,Stabilised Thrust Controller,0.4,,+7%
730,Upgraded Fuel Pipes,0.25,-8%,
731,Heated Magnetic Fan,0.5,,+8%
732,Stabilised Impulse Nozzle,0.2,,+5%
733,Upgraded Shockwave Shield,0.25,-8%,
734,Stabilised Thrust Controller,0.5,-10%,
735,Rewired Electron Loom,0.375,-9%,
736,Stabilised Impulse Nozzle,0.25,-8%,
737,Heated Fuel Pipes,0.4,,+7%
738,Heated Fuel Pipes,0.125,-7%,
739,Upgraded Impulse Nozzle,0.25,-8%,
740,Polished Impulse Nozzle,0.2,,+5%
741,Upgraded Thrust Controller,0.1,,+4%
742,Polished Plasma Exhaust,0.1,,+4%
743,Heated Neutrino Injector,0.375,-9%,
744,Polished Hydrogen Dynamo,0.3,,+6%
745,Upgraded Electron Loom,0.0,-6%,
746,Rewired Plasma Exhaust,0.1,-6%,+4%
747,Stabilised Thrust Controller,0.125,-7%,
748,Stabilised Magnetic Fan,0.0,-6%,
749,Upgraded Propulsion Unit,0.1,,+4%
750,Upgraded Plasma Exhaust,0.1,,+4%
751,Polished Electron Loom,0.25,-8%,
752,Rewired Impulse Nozzle,0.0,-6%,
753,Upgraded Electron Loom,0.1,,+4%
754,Rewired Shockwave Shield,0.2,-6%,+5%
755,Upgraded Electron Loom,0.5,-10%,
756,Stabilised Propulsion Unit,0.0,-6%,
757,Polished Thrust Controller,0.4,,+7%
758,Polished Magnetic Fan,0.5,-10%,
759,Upgraded Propulsion Unit,0.3,,+6%
760,Heated Thrust Controller,0.125,-7%,
761,Heated Hydrogen Dynamo,0.4,,+7%
762,Stabilised Magnetic Fan,0.65,-8%,+7%
763,Stabilised Thrust Controller,0.0,-6%,
764,Rewired Electron Loom,0.375,-9%,
765,Heated Hydrogen Dynamo,0.25,-8%,
766,Upgraded Shockwave Shield,0.3,,+6%
767,Stabilised Magnetic Fan,0.4,,+7%
768,Polished Neutrino Injector,0.5,-10%,
769,Heated Hydrogen Dynamo,0.25,-8%,
770,Polished Shockwave Shield,0.4,,+7%
771,Heated Thrust Controller,0.1,,+4%
772,Upgraded Shockwave Shield,0.1,,+4%
773,Rewired Propulsion Unit,0.125,-7%,
774,Upgraded Plasma Exhaust,0.125,-7%,
775,Heated Neutrino Injector,0.1,,+4%
776,Polished Propulsion Unit,0.1,,+4%
777,Polished Hydrogen Dynamo,0.25,-8%,
778,Stabilised Shockwave Shield,0.4,,+7%
779,Rewired Shockwave Shield,0.0,-6%,
780,Stabilised Fuel Pipes,0.125,-7%,
781,Heated Thrust Controller,0.2,,+5%
782,Rewired Impulse Nozzle,0.5,-10%,
783,Polished Propulsion Unit,0.375,-9%,
784,Stabilised Plasma Exhaust,0.225,-7%,+4%
785,Upgraded Fuel Pipes,0.5,-10%,
786,Heated Plasma Exhaust,0.125,-7%,
787,Rewired Thrust Controller,0.3,,+6%
788,Heated Plasma Exhaust,0.0,-6%,
789,Stabilised Hydrogen Dynamo,0.5,,+8%
790,Upgraded Electron Loom,0.475,-9%,+4%
791,Polished Thrust Controller,0.125,-7%,
792,Stabilised Neutrino Injector,0.1,,+4%
793,Rewired Plasma Exhaust,0.0,-6%,
794,Stabilised Neutrino Injector,0.375,-9%,
795,Upgraded Impulse Nozzle,0.1,,+4%
796,Heated Magnetic Fan,0.25,-8%,
797,Stabilised Propulsion Unit,0.1,,+4%
798,Heated Shockwave Shield,1.0,-10%,+8%
799,Upgraded Propulsion Unit,0.5,,+8%
800,Stabilised Plasma Exhaust,0.4,,+7%
801,Polished Hydrogen Dynamo,0.3,,+6%
802,Polished Magnetic Fan,0.1,,+4%
803,Rewired Magnetic Fan,0.25,-8%,
804,Upgraded Neutrino Injector,0.2,,+5%
805,Heated Magnetic Fan,0.1,,+4%
806,Upgraded Thrust Controller,0.5,,+8%
807,Upgraded Hydrogen Dynamo,0.125,-7%,
808,Heated Thrust Controller,0.0,-6%,
809,Upgraded Magnetic Fan,0.0,-6%,
810,Stabilised Propulsion Unit,0.1,-6%,+4%
811,Upgraded Magnetic Fan,0.4,,+7%
812,Rewired Plasma Exhaust,0.125,-7%,
813,Upgraded Thrust Controller,0.3,,+6%
814,Upgraded Plasma Exhaust,0.4,,+7%
815,Polished Fuel Pipes,0.4,,+7%
816,Polished Electron Loom,0.1,,+4%
817,Heated Neutrino Injector,0.0,-6%,
818,Polished Impulse Nozzle,0.3,,+6%
819,Heated Shockwave Shield,0.3,,+6%
820,Polished Hydrogen Dynamo,0.0,-6%,
821,Stabilised Propulsion Unit,0.1,,+4%
822,Polished Fuel Pipes,0.5,-10%,
823,Rewired Plasma Exhaust,0.875,-9%,+8%
824,Upgraded Magnetic Fan,0.2,,+5%
825,Rewired Shockwave Shield,0.1,-6%,+4%
826,Stabilised Electron Loom,0.0,-6%,
827,Stabilised Thrust Controller,0.0,-6%,
828,Stabilised Magnetic Fan,0.3,,+6%
829,Upgraded Electron Loom,0.2,,+5%
830,Rewired Magnetic Fan,0.2,-6%,+5%
831,Rewired Neutrino Injector,0.0,-6%,
832,Stabilised Neutrino Injector,0.1,,+4%
833,Rewired Fuel Pipes,0.5,,+8%
834,Upgraded Fuel Pipes,0.1,,+4%
835,Stabilised Plasma Exhaust,0.0,-6%,
836,Polished Plasma Exhaust,0.45,-8%,+5%
837,Rewired Shockwave Shield,0.1,,+4%
838,Upgraded Impulse Nozzle,0.3,,+6%
839,Polished Thrust Controller,0.2,,+5%
840,Polished Neutrino Injector,0.1,,+4%
841,Stabilised Fuel Pipes,0.4,,+7%
842,Heated Impulse Nozzle,0.0,-6%,
843,Rewired Propulsion Unit,0.0,-6%,
844,Rewired Fuel Pipes,0.3,,+6%
845,Rewired Shockwave Shield,0.2,,+5%
846,Upgraded Magnetic Fan,0.1,,+4%
847,Stabilised Fuel Pipes,0.125,-7%,
848,Stabilised Impulse Nozzle,0.5,-10%,
849,Polished Fuel Pipes,0.2,-6%,+5%
850,Polished Electron Loom,0.5,-10%,
851,Heated Neutrino Injector,0.5,-6%,+8%
852,Upgraded Fuel Pipes,0.3,,+6%
853,Rewired Thrust Controller,0.25,-8%,
854,Polished Propulsion Unit,0.2,,+5%
855,Stabilised Plasma Exhaust,0.2,-6%,+5%
856,Heated Shockwave Shield,0.1,,+4%
857,Polished Impulse Nozzle,0.4,-6%,+7%
858,Stabilised Neutrino Injector,0.375,-9%,
859,Polished Electron Loom,0.0,-6%,
860,Stabilised Electron Loom,0.5,,+8%
861,Heated Magnetic Fan,0.1,,+4%
862,Stabilised Neutrino Injector,0.3,,+6%
863,Rewired Plasma Exhaust,0.125,-7%,
864,Polished Thrust Controller,0.375,-9%,
865,Polished Shockwave Shield,0.475,-9%,+4%
866,Polished Shockwave Shield,0.1,-6%,+4%
867,Stabilised Magnetic Fan,0.1,,+4%
868,Upgraded Plasma Exhaust,0.1,,+4%
869,Rewired Hydrogen Dynamo,0.1,,+4%
870,Rewired Shockwave Shield,0.3,,+6%
871,Heated Shockwave Shield,0.0,-6%,
872,Stabilised Impulse Nozzle,0.5,,+8%
873,Rewired Propulsion Unit,0.1,,+4%
874,Stabilised Propulsion Unit,0.1,,+4%
875,Upgraded Propulsion Unit,0.375,-9%,
876,Heated Thrust Controller,0.2,,+5%
877,Rewired Thrust Controller,0.0,-6%,
878,Upgraded Electron Loom,0.0,-6%,
879,Stabilised Shockwave Shield,0.1,,+4%
880,Polished Plasma Exhaust,0.1,,+4%
881,Polished Electron Loom,0.0,-6%,
882,Upgraded Thrust Controller,0.1,,+4%
883,Heated Plasma Exhaust,0.0,-6%,
884,Rewired Shockwave Shield,0.2,,+5%
885,Stabilised Hydrogen Dynamo,0.125,-7%,
886,Stabilised Electron Loom,0.375,-9%,
887,Heated Neutrino Injector,0.0,-6%,
888,Heated Fuel Pipes,0.125,-7%,
889,Polished Neutrino Injector,0.675,-9%,+6%
890,Upgraded Electron Loom,0.1,,+4%
891,Stabilised Hydrogen Dynamo,0.625,-7%,+8%
892,Polished Impulse Nozzle,0.1,,+4%
893,Rewired Shockwave Shield,0.3,,+6%
894,Polished Plasma Exhaust,0.125,-7%,
895,Upgraded Shockwave Shield,0.5,-10%,
896,Stabilised Thrust Controller,0.2,,+5%
897,Heated Impulse Nozzle,0.1,-6%,+4%
898,Upgraded Thrust Controller,0.1,,+4%
899,Stabilised Neutrino Injector,0.125,-7%,
900,Rewired Impulse Nozzle,0.5,-10%,
901,Polished Neutrino Injector,0.1,,+4%
902,Upgraded Thrust Controller,0.1,,+4%
903,Upgraded Propulsion Unit,0.25,-8%,
904,Upgraded Electron Loom,0.125,-7%,
905,Heated Fuel Pipes,0.1,,+4%
906,Upgraded Plasma Exhaust,0.35,-8%,+4%
907,Rewired Hydrogen Dynamo,0.1,,+4%
908,Upgraded Shockwave Shield,0.1,,+4%
909,Heated Plasma Exhaust,0.5,,+8%
910,Heated Shockwave Shield,0.1,-6%,+4%
911,Heated Thrust Controller,0.125,-7%,
912,Upgraded Plasma Exhaust,0.25,-8%,
913,Upgraded Fuel Pipes,0.375,-9%,
914,Heated Neutrino Injector,0.2,-6%,+5%
915,Heated Magnetic Fan,0.25,-8%,
916,Stabilised Magnetic Fan,0.1,,+4%
917,Upgraded Propulsion Unit,0.3,,+6%
918,Heated Hydrogen Dynamo,0.125,-7%,
919,Rewired Thrust Controller,0.1,,+4%
920,Stabilised Magnetic Fan,0.0,-6%,
921,Heated Neutrino Injector,0.225,-7%,+4%
922,Stabilised Electron Loom,0.4,,+7%
923,Heated Electron Loom,0.4,-6%,+7%
924,Polished Thrust Controller,0.4,,+7%
925,Upgraded Hydrogen Dynamo,0.0,-6%,
926,Polished Plasma Exhaust,0.75,-8%,+8%
927,Polished Electron Loom,0.0,-6%,
928,Heated Plasma Exhaust,0.1,,+4%
929,Heated Electron Loom,0.1,,+4%
930,Upgraded Fuel Pipes,0.0,-6%,
931,Rewired Neutrino Injector,0.0,-6%,
932,Rewired Hydrogen Dynamo,0.1,,+4%
933,Heated Thrust Controller,0.2,,+5%
934,Stabilised Shockwave Shield,0.0,-6%,
935,Rewired Impulse Nozzle,0.1,,+4%
936,Upgraded Impulse Nozzle,0.1,,+4%
937,Stabilised Magnetic Fan,0.0,-6%,
938,Polished Hydrogen Dynamo,0.0,-6%,
939,Stabilised Electron Loom,0.225,-7%,+4%
940,Stabilised Hydrogen Dynamo,0.4,,+7%
941,Polished Impulse Nozzle,0.4,,+7%
942,Polished Magnetic Fan,0.0,-6%,
943,Upgraded Impulse Nozzle,0.1,,+4%
944,Stabilised Shockwave Shield,0.2,,+5%
945,Stabilised Hydrogen Dynamo,0.25,-8%,
946,Heated Magnetic Fan,0.2,,+5%
947,Stabilised Thrust Controller,0.375,-9%,
948,Stabilised Magnetic Fan,0.4,,+7%
949,Stabilised Shockwave Shield,0.1,,+4%
950,Rewired Propulsion Unit,0.5,-10%,
951,Rewired Magnetic Fan,0.9,-10%,+7%
952,Upgraded Electron Loom,0.125,-7%,
953,Upgraded Neutrino Injector,0.0,-6%,
954,Rewired Plasma Exhaust,0.0,-6%,
955,Rewired Electron Loom,0.0,-6%,
956,Stabilised Fuel Pipes,0.125,-7%,
957,Stabilised Fuel Pipes,0.1,,+4%
958,Upgraded Hydrogen Dynamo,0.125,-7%,
959,Heated Impulse Nozzle,0.25,-8%,
960,Rewired Neutrino Injector,0.3,,+6%
961,Upgraded Electron Loom,0.0,-6%,
962,Heated Electron Loom,0.1,,+4%
963,Stabilised Neutrino Injector,0.4,,+7%
964,Rewired Magnetic Fan,0.0,-6%,
965,Heated Magnetic Fan,0.0,-6%,
966,Polished Thrust Controller,0.0,-6%,
967,Upgraded Fuel Pipes,0.375,-9%,
968,Rewired Hydrogen Dynamo,0.0,-6%,
969,Heated Hydrogen Dynamo,0.1,,+4%
970,Heated Hydrogen Dynamo,0.1,,+4%
971,Polished Impulse Nozzle,0.0,-6%,
972,Heated Magnetic Fan,0.125,-7%,
973,Stabilised Thrust Controller,0.0,-6%,
974,Rewired Electron Loom,0.1,-6%,+4%
975,Upgraded Propulsion Unit,0.25,-8%,
976,Heated Magnetic Fan,0.5,-6%,+8%
977,Upgraded Fuel Pipes,0.0,-6%,
978,Stabilised Shockwave Shield,0.0,-6%,
979,Upgraded Neutrino Injector,0.0,-6%,
980,Stabilised Neutrino Injector,0.3,,+6%
981,Upgraded Shockwave Shield,0.1,,+4%
982,Rewired Magnetic Fan,0.1,,+4%
983,Rewired Hydrogen Dynamo,0.0,-6%,
984,Upgraded Neutrino Injector,0.0,-6%,
985,Polished Propulsion Unit,0.2,,+5%
986,Stabilised Thrust Controller,0.0,-6%,
987,Rewired Plasma Exhaust,0.1,,+4%
988,Polished Thrust Controller,0.125,-7%,
989,Heated Thrust Controller,0.2,,+5%
990,Heated Neutrino Injector,0.2,,+5%
991,Upgraded Neutrino Injector,0.0,-6%,
992,Upgraded Thrust Controller,0.5,-10%,
993,Polished Plasma Exhaust,0.3,,+6%
994,Stabilised Impulse Nozzle,0.1,,+4%
995,Upgraded Fuel Pipes,0.125,-7%,
996,Polished Electron Loom,0.25,-8%,
997,Heated Fuel Pipes,0.2,,+5%
998,Stabilised Plasma Exhaust,0.2,,+5%
999,Polished Hydrogen Dynamo,0.1,-6%,+4%
1000,Heated Hydrogen Dynamo,0.1,,+4%
1001,Stabilised Propulsion Unit,0.225,-7%,+4%
1002,Polished Neutrino Injector,0.2,,+5%
1003,Stabilised Electron Loom,0.0,-6%,
1004,Heated Plasma Exhaust,0.0,-6%,
1005,Rewired Shockwave Shield,0.1,,+4%
1006,Rewired Fuel Pipes,0.375,-9%,
1007,Upgraded Shockwave Shield,0.375,-9%,
1008,Upgraded Thrust Controller,0.0,-6%,
1009,Stabilised Fuel Pipes,0.5,-6%,+8%
1010,Heated Neutrino Injector,0.1,,+4%
1011,Rewired Plasma Exhaust,0.3,,+6%
1012,Polished Thrust Controller,0.3,,+6%
1013,Heated Neutrino Injector,0.1,,+4%
1014,Upgraded Impulse Nozzle,0.125,-7%,
1015,Heated Neutrino Injector,0.5,-10%,
1016,Heated Impulse Nozzle,0.3,,+6%
1017,Rewired Impulse Nozzle,0.0,-6%,
1018,Polished Thrust Controller,0.2,,+5%
1019,Upgraded Propulsion Unit,0.375,-9%,
1020,Heated Magnetic Fan,0.0,-6%,
1021,Rewired Electron Loom,0.3,,+6%
1022,Upgraded Plasma Exhaust,0.1,,+4%
1023,Rewired Magnetic Fan,0.25,-8%,
1024,Heated Impulse Nozzle,0.125,-7%,
1025,Heated Neutrino Injector,0.2,,+5%
1026,Stabilised Magnetic Fan,0.2,-6%,+5%
1027,Polished Magnetic Fan,0.5,,+8%
1028,Upgraded Impulse Nozzle,0.1,,+4%
1029,Polished Electron Loom,0.2,,+5%
1030,Polished Fuel Pipes,0.3,,+6%
1031,Heated Shockwave Shield,0.1,,+4%
1032,Stabilised Shockwave Shield,0.1,,+4%
1033,Upgraded Hydrogen Dynamo,0.1,,+4%
1034,Upgraded Neutrino Injector,0.1,,+4%
1035,Rewired Shockwave Shield,0.2,,+5%
1036,Stabilised Fuel Pipes,0.3,,+6%
1037,Rewired Thrust Controller,0.0,-6%,
1038,Heated Thrust Controller,0.0,-6%,
1039,Stabilised Hydrogen Dynamo,0.0,-6%,
1040,Upgraded Hydrogen Dynamo,0.35,-8%,+4%
1041,Upgraded Thrust Controller,0.5,,+8%
1042,Rewired Shockwave Shield,0.1,,+4%
1043,Stabilised Plasma Exhaust,0.0,-6%,
1044,Upgraded Neutrino Injector,0.1,,+4%
1045,Heated Electron Loom,0.25,-8%,
1046,Polished Impulse Nozzle,0.1,,+4%
1047,Polished Fuel Pipes,0.2,,+5%
1048,Polished Magnetic Fan,0.0,-6%,
1049,Upgraded Propulsion Unit,0.0,-6%,
1050,Upgraded Magnetic Fan,0.1,,+4%
1051,Rewired Hydrogen Dynamo,0.0,-6%,
1052,Heated Thrust Controller,0.35,-8%,+4%
1053,Heated Hydrogen Dynamo,0.375,-9%,
1054,Heated Electron Loom,0.7,-10%,+5%
1055,Stabilised Fuel Pipes,0.125,-7%,
1056,Rewired Electron Loom,0.2,,+5%
1057,Polished Thrust Controller,0.0,-6%,
1058,Upgraded Magnetic Fan,0.375,-9%,
1059,Rewired Impulse Nozzle,0.0,-6%,
1060,Polished Neutrino Injector,0.0,-6%,
1061,Rewired Plasma Exhaust,0.675,-9%,+6%
1062,Upgraded Electron Loom,0.125,-7%,
1063,Stabilised Impulse Nozzle,0.1,,+4%
1064,Heated Impulse Nozzle,0.375,-9%,
1065,Upgraded Plasma Exhaust,0.1,,+4%
1066,Polished Shockwave Shield,0.5,-10%,
1067,Polished Fuel Pipes,0.125,-7%,
1068,Rewired Thrust Controller,0.0,-6%,
1069,Rewired Shockwave Shield,0.2,,+5%
1070,Rewired Magnetic Fan,0.0,-6%,
1071,Polished Impulse Nozzle,0.1,,+4%
1072,Rewired Impulse Nozzle,0.2,,+5%
1073,Heated Hydrogen Dynamo,0.0,-6%,
1074,Polished Neutrino Injector,0.1,,+4%
1075,Upgraded Neutrino Injector,0.375,-9%,
1076,Upgraded Propulsion Unit,0.2,,+5%
1077,Heated Electron Loom,0.2,-6%,+5%
1078,Rewired Propulsion Unit,0.1,,+4%
1079,Upgraded Hydrogen Dynamo,0.3,,+6%
1080,Heated Magnetic Fan,0.2,,+5%
1081,Rewired Electron Loom,0.1,,+4%
1082,Stabilised Neutrino Injector,0.2,,+5%
1083,Upgraded Neutrino Injector,0.125,-7%,
1084,Polished Plasma Exhaust,0.375,-9%,
1085,Polished Impulse Nozzle,0.1,,+4%
1086,Stabilised Fuel Pipes,0.1,,+4%
1087,Stabilised Hydrogen Dynamo,0.3,,+6%
1088,Heated Fuel Pipes,0.25,-8%,
1089,Rewired Neutrino Injector,0.1,,+4%
1090,Heated Magnetic Fan,0.0,-6%,
1091,Heated Electron Loom,0.325,-7%,+5%
1092,Upgraded Shockwave Shield,0.0,-6%,
1093,Stabilised Thrust Controller,0.3,,+6%
1094,Heated Propulsion Unit,0.4,,+7%
1095,Heated Neutrino Injector,0.35,-8%,+4%
1096,Heated Hydrogen Dynamo,0.0,-6%,
1097,Upgraded Plasma Exhaust,0.375,-9%,
1098,Rewired Impulse Nozzle,0.2,,+5%
1099,Rewired Fuel Pipes,0.1,,+4%
1100,Polished Fuel Pipes,0.0,-6%,
1101,Rewired Hydrogen Dynamo,0.125,-7%,
1102,Upgraded Electron Loom,0.0,-6%,
1103,Polished Propulsion Unit,0.0,-6%,
1104,Polished Shockwave Shield,0.1,,+4%
1105,Heated Thrust Controller,0.5,-10%,
1106,Heated Neutrino Injector,0.2,,+5%
1107,Rewired Magnetic Fan,0.4,,+7%
1108,Stabilised Impulse Nozzle,0.25,-8%,
1109,Polished Plasma Exhaust,0.375,-9%,
1110,Polished Neutrino Injector,0.2,,+5%
1111,Stabilised Propulsion Unit,0.125,-7%,
1112,Heated Plasma Exhaust,0.0,-6%,
1113,Stabilised Fuel Pipes,0.1,,+4%
1114,Rewired Thrust Controller,0.125,-7%,
1115,Upgraded Plasma Exhaust,0.0,-6%,
1116,Heated Propulsion Unit,0.375,-9%,
1117,Rewired Shockwave Shield,0.125,-7%,
1118,Heated Thrust Controller,0.25,-8%,
1119,Rewired Electron Loom,0.0,-6%,
1120,Heated Electron Loom,0.125,-7%,
1121,Stabilised Magnetic Fan,0.3,,+6%
1122,Polished Neutrino Injector,0.1,,+4%
1123,Polished Impulse Nozzle,0.1,,+4%
1124,Rewired Neutrino Injector,0.1,,+4%
1125,Heated Fuel Pipes,0.125,-7%,
1126,Upgraded Plasma Exhaust,0.1,,+4%
1127,Rewired Fuel Pipes,0.0,-6%,
1128,Stabilised Fuel Pipes,0.0,-6%,
1129,Heated Electron Loom,0.1,,+4%
1130,Rewired Impulse Nozzle,0.125,-7%,
1131,Heated Electron Loom,0.375,-9%,
