Seed	Name	Perfection	Vehicle_BoostSpeed	Vehicle_BoostTanks
687	Unstable Nozzles	0.0	+10%	
688	Unstable Nozzles	0.222	+12%	
689	Specialist Tanks	0.778		+17%
690	Synchronised Pump	0.0	+10%	
691	Synchronised Nozzles	0.0		+10%
692	Upgraded Diffuser	0.0	+10%	
693	Specialist Dynamo	0.333	+13%	
694	Upgraded Igniter	0.667	+16%	
695	Upgraded Diffuser	0.333		+13%
696	Specialist Turbine	0.222	+12%	
697	Unstable Nozzles	0.111		+11%
698	Unstable Jets	1.0	+19%	
699	Specialist Tanks	0.0	+10%	
700	Upgraded Combustion Unit	0.889	+18%	
701	Synchronised Diffuser	0.333	+13%	
702	Synchronised Turbine	0.0		+10%
703	Specialist Nozzles	0.444		+14%
704	Augmented Exhaust	0.0		+10%
705	Upgraded Jets	0.333	+13%	
706	Unstable Pump	0.111		+11%
707	Synchronised Pump	0.0	+10%	
708	Synchronised Combustion Unit	0.222	+12%	
709	Unstable Pump	0.0	+10%	
710	Unstable Dynamo	0.556	+15%	
711	Upgraded Dynamo	0.0		+10%
712	Upgraded Igniter	0.0		+10%
713	Specialist Combustion Unit	0.0	+10%	
714	Augmented Combustion Unit	0.0		+10%
715	Synchronised Exhaust	0.222	+12%	
716	Upgraded Pump	1.0		+19%
717	Synchronised Dynamo	0.0	+10%	
718	Synchronised Dynamo	0.0		+10%
719	Augmented Turbine	0.889		+18%
720	Specialist Dynamo	0.0		+10%
721	Synchronised Nozzles	0.0		+10%
722	Synchronised Nozzles	0.0		+10%
723	Augmented Jets	0.0		+10%
724	Upgraded Tanks	0.0		+10%
725	Specialist Turbine	0.0		+10%
726	Augmented Pump	0.333		+13%
727	Augmented Combustion Unit	0.0	+10%	
728	Specialist Jets	0.889	+18%	
729	Synchronised Pump	0.778		+17%
730	Upgraded Combustion Unit	0.0	+10%	
731	Augmented Jets	1.0		+19%
732	Synchronised Exhaust	0.333		+13%
733	Upgraded Igniter	0.0	+10%	
734	Synchronised Pump	0.0	+10%	
735	Specialist Nozzles	0.0	+10%	
736	Synchronised Exhaust	0.111	+11%	
737	Augmented Combustion Unit	0.667		+16%
738	Augmented Combustion Unit	0.111	+11%	
739	Upgraded Exhaust	0.0	+10%	
740	Unstable Exhaust	0.222		+12%
741	Upgraded Pump	0.0		+10%
742	Unstable Turbine	0.0		+10%
743	Augmented Diffuser	0.0	+10%	
744	Unstable Dynamo	0.556		+15%
745	Upgraded Nozzles	0.778	+17%	
746	Specialist Turbine	0.0		+10%
747	Synchronised Pump	0.111	+11%	
748	Synchronised Jets	0.778	+17%	
749	Upgraded Tanks	0.111		+11%
750	Upgraded Turbine	0.0		+10%
751	Unstable Nozzles	0.111	+11%	
752	Specialist Exhaust	0.444	+14%	
753	Upgraded Nozzles	0.0		+10%
754	Specialist Igniter	0.667	+16%	
755	Upgraded Nozzles	0.0	+10%	
756	Synchronised Tanks	0.444	+14%	
757	Unstable Pump	0.667		+16%
758	Unstable Jets	0.0	+10%	
759	Upgraded Tanks	0.556		+15%
760	Augmented Pump	0.222	+12%	
761	Augmented Dynamo	0.778		+17%
762	Synchronised Jets	0.778		+17%
763	Synchronised Pump	0.556	+15%	
764	Specialist Nozzles	0.0	+10%	
765	Augmented Dynamo	0.0	+10%	
766	Upgraded Igniter	0.556		+15%
767	Synchronised Jets	0.778		+17%
768	Unstable Diffuser	0.0	+10%	
769	Augmented Dynamo	0.111	+11%	
770	Unstable Igniter	0.667		+16%
771	Augmented Pump	0.0		+10%
772	Upgraded Igniter	0.0		+10%
773	Specialist Tanks	0.222	+12%	
774	Upgraded Turbine	0.222	+12%	
775	Augmented Diffuser	0.0		+10%
776	Unstable Tanks	0.0		+10%
777	Unstable Dynamo	0.111	+11%	
778	Synchronised Igniter	0.667		+16%
779	Specialist Igniter	1.0	+19%	
780	Synchronised Combustion Unit	0.222	+12%	
781	Augmented Pump	0.222		+12%
782	Specialist Exhaust	0.0	+10%	
783	Unstable Tanks	0.0	+10%	
784	Synchronised Turbine	0.0		+10%
785	Upgraded Combustion Unit	0.0	+10%	
786	Augmented Turbine	0.111	+11%	
787	Specialist Pump	0.444		+14%
788	Augmented Turbine	0.667	+16%	
789	Synchronised Dynamo	1.0		+19%
790	Upgraded Nozzles	0.0	+10%	
791	Unstable Pump	0.111	+11%	
792	Synchronised Diffuser	0.0		+10%
793	Specialist Turbine	0.778	+17%	
794	Synchronised Diffuser	0.0	+10%	
795	Upgraded Exhaust	0.0		+10%
796	Augmented Jets	0.0	+10%	
797	Synchronised Tanks	0.0		+10%
798	Augmented Igniter	0.0	+10%	
799	Upgraded Tanks	1.0		+19%
800	Synchronised Turbine	0.778		+17%
801	Unstable Dynamo	0.444		+14%
802	Unstable Jets	0.111		+11%
803	Specialist Jets	0.0	+10%	
804	Upgraded Diffuser	0.222		+12%
805	Augmented Jets	0.0		+10%
806	Upgraded Pump	1.0		+19%
807	Upgraded Dynamo	0.111	+11%	
808	Augmented Pump	0.444	+14%	
809	Upgraded Jets	0.444	+14%	
810	Synchronised Tanks	1.0	+19%	
811	Upgraded Jets	0.778		+17%
812	Specialist Turbine	0.222	+12%	
813	Upgraded Pump	0.556		+15%
814	Upgraded Turbine	0.778		+17%
815	Unstable Combustion Unit	0.778		+17%
816	Unstable Nozzles	0.0		+10%
817	Augmented Diffuser	0.667	+16%	
818	Unstable Exhaust	0.444		+14%
819	Augmented Igniter	0.556		+15%
820	Unstable Dynamo	1.0	+19%	
821	Synchronised Tanks	0.0		+10%
822	Unstable Combustion Unit	0.0	+10%	
823	Specialist Turbine	1.0		+19%
824	Upgraded Jets	0.222		+12%
825	Specialist Igniter	0.444	+14%	
826	Synchronised Nozzles	0.667	+16%	
827	Synchronised Pump	0.556	+15%	
828	Synchronised Jets	0.444		+14%
829	Upgraded Nozzles	0.222		+12%
830	Specialist Jets	0.333		+13%
831	Specialist Diffuser	0.778	+17%	
832	Synchronised Diffuser	0.111		+11%
833	Specialist Combustion Unit	0.889		+18%
834	Upgraded Combustion Unit	0.111		+11%
835	Synchronised Turbine	0.333	+13%	
836	Unstable Turbine	0.0	+10%	
837	Specialist Igniter	0.111		+11%
838	Upgraded Exhaust	0.444		+14%
839	Unstable Pump	0.333		+13%
840	Unstable Diffuser	0.0		+10%
841	Synchronised Combustion Unit	0.667		+16%
842	Augmented Exhaust	1.0	+19%	
843	Specialist Tanks	0.889	+18%	
844	Specialist Combustion Unit	0.444		+14%
845	Specialist Igniter	0.222		+12%
846	Upgraded Jets	0.0		+10%
847	Synchronised Combustion Unit	0.222	+12%	
848	Synchronised Exhaust	0.0	+10%	
849	Unstable Combustion Unit	0.222		+12%
850	Unstable Nozzles	0.0	+10%	
851	Augmented Diffuser	1.0		+19%
852	Upgraded Combustion Unit	0.556		+15%
853	Specialist Pump	0.111	+11%	
854	Unstable Tanks	0.222		+12%
855	Synchronised Turbine	0.222		+12%
856	Augmented Igniter	0.0		+10%
857	Unstable Exhaust	0.667		+16%
858	Synchronised Diffuser	0.0	+10%	
859	Unstable Nozzles	0.444	+14%	
860	Synchronised Nozzles	0.889		+18%
861	Augmented Jets	0.0		+10%
862	Synchronised Diffuser	0.444		+14%
863	Specialist Turbine	0.222	+12%	
864	Unstable Pump	0.0	+10%	
865	Unstable Igniter	0.0	+10%	
866	Unstable Igniter	0.444	+14%	
867	Synchronised Jets	0.0		+10%
868	Upgraded Turbine	0.111		+11%
869	Specialist Dynamo	0.0		+10%
870	Specialist Igniter	0.556		+15%
871	Augmented Igniter	0.333	+13%	
872	Synchronised Exhaust	1.0		+19%
873	Specialist Tanks	0.0		+10%
874	Synchronised Tanks	0.111		+11%
875	Upgraded Tanks	0.0	+10%	
876	Augmented Pump	0.222		+12%
877	Specialist Pump	0.444	+14%	
878	Upgraded Nozzles	0.333	+13%	
879	Synchronised Igniter	0.0		+10%
880	Unstable Turbine	0.0		+10%
881	Unstable Nozzles	0.889	+18%	
882	Upgraded Pump	0.0		+10%
883	Augmented Turbine	0.778	+17%	
884	Specialist Igniter	0.222		+12%
885	Synchronised Dynamo	0.222	+12%	
886	Synchronised Nozzles	0.0	+10%	
887	Augmented Diffuser	0.556	+15%	
888	Augmented Combustion Unit	0.111	+11%	
889	Unstable Diffuser	0.444		+14%
890	Upgraded Nozzles	0.111		+11%
891	Synchronised Dynamo	0.111	+11%	
892	Unstable Exhaust	0.0		+10%
893	Specialist Igniter	0.556		+15%
894	Unstable Turbine	0.111	+11%	
895	Upgraded Igniter	0.0	+10%	
896	Synchronised Pump	0.333		+13%
897	Augmented Exhaust	0.556	+15%	
898	Upgraded Pump	0.0		+10%
899	Synchronised Diffuser	0.222	+12%	
900	Specialist Exhaust	0.0	+10%	
901	Unstable Diffuser	0.0		+10%
902	Upgraded Pump	0.111		+11%
903	Upgraded Tanks	0.111	+11%	
904	Upgraded Nozzles	0.222	+12%	
905	Augmented Combustion Unit	0.0		+10%
906	Upgraded Turbine	0.0	+10%	
907	Specialist Dynamo	0.0		+10%
908	Upgraded Igniter	0.0		+10%
909	Augmented Turbine	1.0		+19%
910	Augmented Igniter	0.889	+18%	
911	Augmented Pump	0.111	+11%	
912	Upgraded Turbine	0.0	+10%	
913	Upgraded Combustion Unit	0.0	+10%	
914	Augmented Diffuser	0.333		+13%
915	Augmented Jets	0.0	+10%	
916	Synchronised Jets	0.111		+11%
917	Upgraded Tanks	0.444		+14%
918	Augmented Dynamo	0.111	+11%	
919	Specialist Pump	0.0		+10%
920	Synchronised Jets	0.333	+13%	
921	Augmented Diffuser	0.222	+12%	
922	Synchronised Nozzles	0.778		+17%
923	Augmented Nozzles	0.444	+14%	
924	Unstable Pump	0.667		+16%
925	Upgraded Dynamo	1.0	+19%	
926	Unstable Turbine	0.889		+18%
927	Unstable Nozzles	0.444	+14%	
928	Augmented Turbine	0.0		+10%
929	Augmented Nozzles	0.0		+10%
930	Upgraded Combustion Unit	0.333	+13%	
931	Specialist Diffuser	0.778	+17%	
932	Specialist Dynamo	0.111		+11%
933	Augmented Pump	0.222		+12%
934	Synchronised Igniter	0.667	+16%	
935	Specialist Exhaust	0.0		+10%
936	Upgraded Exhaust	0.0		+10%
937	Synchronised Jets	0.444	+14%	
938	Unstable Dynamo	0.556	+15%	
939	Synchronised Nozzles	0.222	+12%	
940	Synchronised Dynamo	0.667		+16%
941	Unstable Exhaust	0.778		+17%
942	Unstable Jets	0.778	+17%	
943	Upgraded Exhaust	0.111		+11%
944	Synchronised Igniter	0.333		+13%
945	Synchronised Dynamo	0.111	+11%	
946	Augmented Jets	0.333		+13%
947	Synchronised Pump	0.0	+10%	
948	Synchronised Jets	0.778		+17%
949	Synchronised Igniter	0.0		+10%
950	Specialist Tanks	0.0	+10%	
951	Specialist Jets	0.778		+17%
952	Upgraded Nozzles	0.111	+11%	
953	Upgraded Diffuser	0.889	+18%	
954	Specialist Turbine	0.444	+14%	
955	Specialist Nozzles	0.333	+13%	
956	Synchronised Combustion Unit	0.222	+12%	
957	Synchronised Combustion Unit	0.0		+10%
958	Upgraded Dynamo	0.222	+12%	
959	Augmented Exhaust	0.0	+10%	
960	Specialist Diffuser	0.556		+15%
961	Upgraded Nozzles	0.778	+17%	
962	Augmented Nozzles	0.0		+10%
963	Synchronised Diffuser	0.778		+17%
964	Specialist Jets	0.667	+16%	
965	Augmented Jets	0.778	+17%	
966	Unstable Pump	1.0	+19%	
967	Upgraded Combustion Unit	0.0	+10%	
968	Specialist Dynamo	0.778	+17%	
969	Augmented Dynamo	0.0		+10%
970	Augmented Dynamo	0.0		+10%
971	Unstable Exhaust	0.333	+13%	
972	Augmented Jets	0.222	+12%	
973	Synchronised Pump	0.778	+17%	
974	Specialist Nozzles	0.111		+11%
975	Upgraded Tanks	0.111	+11%	
976	Augmented Jets	1.0		+19%
977	Upgraded Combustion Unit	0.889	+18%	
978	Synchronised Igniter	0.444	+14%	
979	Upgraded Diffuser	0.444	+14%	
980	Synchronised Diffuser	0.556		+15%
981	Upgraded Igniter	0.0		+10%
982	Specialist Jets	0.0		+10%
983	Specialist Dynamo	0.667	+16%	
984	Upgraded Diffuser	0.778	+17%	
985	Unstable Tanks	0.222		+12%
986	Synchronised Pump	0.778	+17%	
987	Specialist Turbine	0.0		+10%
988	Unstable Pump	0.111	+11%	
989	Augmented Pump	0.333		+13%
990	Augmented Diffuser	0.222		+12%
991	Upgraded Diffuser	0.444	+14%	
992	Upgraded Pump	0.0	+10%	
993	Unstable Turbine	0.444		+14%
994	Synchronised Exhaust	0.111		+11%
995	Upgraded Combustion Unit	0.222	+12%	
996	Unstable Nozzles	0.111	+11%	
997	Augmented Combustion Unit	0.222		+12%
998	Synchronised Turbine	0.333		+13%
999	Unstable Dynamo	0.0		+10%
1000	Augmented Dynamo	0.0		+10%
1001	Synchronised Tanks	0.0		+10%
1002	Unstable Diffuser	0.222		+12%
1003	Synchronised Nozzles	0.444	+14%	
1004	Augmented Turbine	0.333	+13%	
1005	Specialist Igniter	0.111		+11%
1006	Specialist Combustion Unit	0.0	+10%	
1007	Upgraded Igniter	0.0	+10%	
1008	Upgraded Pump	0.556	+15%	
1009	Synchronised Combustion Unit	0.333	+13%	
1010	Augmented Diffuser	0.0		+10%
1011	Specialist Turbine	0.556		+15%
1012	Unstable Pump	0.444		+14%
1013	Augmented Diffuser	0.0		+10%
1014	Upgraded Exhaust	0.111	+11%	
1015	Augmented Diffuser	0.0	+10%	
1016	Augmented Exhaust	0.556		+15%
1017	Specialist Exhaust	0.667	+16%	
1018	Unstable Pump	0.222		+12%
1019	Upgraded Tanks	0.0	+10%	
1020	Augmented Jets	0.556	+15%	
1021	Specialist Nozzles	0.556		+15%
1022	Upgraded Turbine	0.0		+10%
1023	Specialist Jets	0.0	+10%	
1024	Augmented Exhaust	0.222	+12%	
1025	Augmented Diffuser	0.222		+12%
1026	Synchronised Jets	0.333		+13%
1027	Unstable Jets	0.889		+18%
1028	Upgraded Exhaust	0.0		+10%
1029	Unstable Nozzles	0.333		+13%
1030	Unstable Combustion Unit	0.556		+15%
1031	Augmented Igniter	0.0		+10%
1032	Synchronised Igniter	0.0		+10%
1033	Upgraded Dynamo	0.0		+10%
1034	Upgraded Diffuser	0.0		+10%
1035	Specialist Igniter	0.222		+12%
1036	Synchronised Combustion Unit	0.556		+15%
1037	Specialist Pump	0.333	+13%	
1038	Augmented Pump	0.667	+16%	
1039	Synchronised Dynamo	0.778	+17%	
1040	Upgraded Dynamo	0.111		+11%
1041	Upgraded Pump	0.889		+18%
1042	Specialist Igniter	0.111		+11%
1043	Synchronised Turbine	0.444	+14%	
1044	Upgraded Diffuser	0.0		+10%
1045	Augmented Nozzles	0.0	+10%	
1046	Unstable Exhaust	0.0		+10%
1047	Unstable Combustion Unit	0.333		+13%
1048	Unstable Jets	0.667	+16%	
1049	Upgraded Tanks	1.0	+19%	
1050	Upgraded Jets	0.0		+10%
1051	Specialist Dynamo	0.556	+15%	
1052	Augmented Pump	0.0	+10%	
1053	Augmented Dynamo	0.0	+10%	
1054	Augmented Nozzles	0.222		+12%
1055	Synchronised Combustion Unit	0.111	+11%	
1056	Specialist Nozzles	0.222		+12%
1057	Unstable Pump	0.444	+14%	
1058	Upgraded Jets	0.0	+10%	
1059	Specialist Exhaust	1.0	+19%	
1060	Unstable Diffuser	0.778	+17%	
1061	Specialist Turbine	0.0	+10%	
1062	Upgraded Nozzles	0.111	+11%	
1063	Synchronised Exhaust	0.0		+10%
1064	Augmented Exhaust	0.0	+10%	
1065	Upgraded Turbine	0.111		+11%
1066	Unstable Igniter	0.0	+10%	
1067	Unstable Combustion Unit	0.222	+12%	
1068	Specialist Pump	1.0	+19%	
1069	Specialist Igniter	0.333		+13%
1070	Specialist Jets	0.778	+17%	
1071	Unstable Exhaust	0.111		+11%
1072	Specialist Exhaust	0.333		+13%
1073	Augmented Dynamo	0.556	+15%	
1074	Unstable Diffuser	0.111		+11%
1075	Upgraded Diffuser	0.0	+10%	
1076	Upgraded Tanks	0.222		+12%
1077	Augmented Nozzles	0.444	+14%	
1078	Specialist Tanks	0.0		+10%
1079	Upgraded Dynamo	0.556		+15%
1080	Augmented Jets	0.222		+12%
1081	Specialist Nozzles	0.0		+10%
1082	Synchronised Diffuser	0.333		+13%
1083	Upgraded Diffuser	0.111	+11%	
1084	Unstable Turbine	0.0	+10%	
1085	Unstable Exhaust	0.0		+10%
1086	Synchronised Combustion Unit	0.0		+10%
1087	Synchronised Dynamo	0.556		+15%
1088	Augmented Combustion Unit	0.0	+10%	
1089	Specialist Diffuser	0.111		+11%
1090	Augmented Jets	0.444	+14%	
1091	Augmented Nozzles	0.222		+12%
1092	Upgraded Igniter	0.778	+17%	
1093	Synchronised Pump	0.556		+15%
1094	Augmented Tanks	0.667		+16%
1095	Augmented Diffuser	0.111	+11%	
1096	Augmented Dynamo	1.0	+19%	
1097	Upgraded Turbine	0.0	+10%	
1098	Specialist Exhaust	0.222		+12%
1099	Specialist Combustion Unit	0.111		+11%
1100	Unstable Combustion Unit	0.444	+14%	
1101	Specialist Dynamo	0.111	+11%	
1102	Upgraded Nozzles	0.444	+14%	
1103	Unstable Tanks	1.0	+19%	
1104	Unstable Igniter	0.0		+10%
1105	Augmented Pump	0.0	+10%	
1106	Augmented Diffuser	0.333		+13%
1107	Specialist Jets	0.778		+17%
1108	Synchronised Exhaust	0.0	+10%	
1109	Unstable Turbine	0.0	+10%	
1110	Unstable Diffuser	0.333		+13%
1111	Synchronised Tanks	0.111	+11%	
1112	Augmented Turbine	0.444	+14%	
1113	Synchronised Combustion Unit	0.111		+11%
1114	Specialist Pump	0.222	+12%	
1115	Upgraded Turbine	0.444	+14%	
1116	Augmented Tanks	0.0	+10%	
1117	Specialist Igniter	0.111	+11%	
1118	Augmented Pump	0.0	+10%	
1119	Specialist Nozzles	0.667	+16%	
1120	Augmented Nozzles	0.222	+12%	
1121	Synchronised Jets	0.556		+15%
1122	Unstable Diffuser	0.0		+10%
1123	Unstable Exhaust	0.0		+10%
1124	Specialist Diffuser	0.0		+10%
1125	Augmented Combustion Unit	0.111	+11%	
1126	Upgraded Turbine	0.111		+11%
1127	Specialist Combustion Unit	0.333	+13%	
1128	Synchronised Combustion Unit	0.333	+13%	
1129	Augmented Nozzles	0.111		+11%
1130	Specialist Exhaust	0.222	+12%	
1131	Augmented Nozzles	0.0	+10%	
1132	Augmented Diffuser	0.667		+16%
1133	Synchronised Exhaust	0.556	+15%	
1134	Specialist Combustion Unit	0.111	+11%	
1135	Augmented Dynamo	1.0		+19%
1136	Specialist Jets	0.0		+10%
1137	Synchronised Dynamo	0.889		+18%
1138	Unstable Turbine	0.556	+15%	
1139	Specialist Jets	0.0	+10%	
1140	Augmented Igniter	0.444		+14%
1141	Specialist Exhaust	0.333	+13%	
1142	Synchronised Dynamo	0.778		+17%
1143	Augmented Diffuser	0.889		+18%
1144	Specialist Exhaust	0.0		+10%
1145	Unstable Dynamo	0.889		+18%
1146	Synchronised Igniter	0.444	+14%	
1147	Specialist Jets	0.111		+11%
1148	Upgraded Turbine	0.111	+11%	
1149	Upgraded Nozzles	0.0	+10%	
1150	Upgraded Turbine	0.222	+12%	
1151	Specialist Jets	0.0		+10%
1152	Synchronised Exhaust	0.444		+14%
1153	Upgraded Combustion Unit	0.111		+11%
1154	Specialist Pump	0.0		+10%
1155	Upgraded Jets	0.222		+12%
1156	Synchronised Jets	0.667	+16%	
1157	Upgraded Jets	0.667		+16%
1158	Specialist Exhaust	0.222	+12%	
1159	Upgraded Nozzles	0.0	+10%	
1160	Upgraded Igniter	0.0		+10%
1161	Specialist Nozzles	0.111		+11%
1162	Augmented Igniter	0.667		+16%
1163	Specialist Pump	0.556		+15%
1164	Upgraded Tanks	0.333	+13%	
1165	Specialist Turbine	0.667		+16%
1166	Unstable Igniter	0.667	+16%	
1167	Augmented Turbine	0.0	+10%	
1168	Synchronised Pump	0.444		+14%
1169	Specialist Exhaust	0.0	+10%	
1170	Synchronised Exhaust	0.111		+11%
1171	Unstable Pump	0.556		+15%
1172	Augmented Diffuser	0.0		+10%
1173	Augmented Tanks	0.222	+12%	
1174	Synchronised Diffuser	0.0	+10%	
1175	Synchronised Igniter	0.667		+16%
1176	Synchronised Igniter	0.333	+13%	
1177	Upgraded Combustion Unit	0.111	+11%	
1178	Upgraded Diffuser	0.0	+10%	
1179	Synchronised Jets	0.111	+11%	
1180	Unstable Nozzles	0.444	+14%	
1181	Synchronised Dynamo	0.0	+10%	
1182	Specialist Igniter	0.556	+15%	
1183	Upgraded Tanks	0.0		+10%
1184	Unstable Jets	0.222		+12%
1185	Specialist Diffuser	1.0		+19%
1186	Unstable Jets	0.333		+13%
1187	Specialist Combustion Unit	0.889		+18%
1188	Upgraded Jets	0.111		+11%
1189	Unstable Igniter	0.556		+15%
1190	Synchronised Jets	0.222	+12%	
1191	Specialist Tanks	0.111	+11%	
1192	Unstable Diffuser	0.0		+10%
1193	Augmented Igniter	0.0	+10%	
1194	Specialist Diffuser	0.444		+14%
1195	Augmented Combustion Unit	0.222	+12%	
1196	Augmented Diffuser	0.333	+13%	
1197	Synchronised Nozzles	0.222		+12%
1198	Upgraded Turbine	0.667	+16%	
1199	Specialist Exhaust	0.0	+10%	
1200	Synchronised Diffuser	0.778		+17%
1201	Upgraded Turbine	0.333	+13%	
1202	Augmented Turbine	0.333		+13%
1203	Synchronised Combustion Unit	0.0		+10%
1204	Specialist Combustion Unit	0.667	+16%	
1205	Augmented Tanks	0.444		+14%
1206	Augmented Nozzles	0.444	+14%	
1207	Unstable Pump	0.222		+12%
1208	Upgraded Nozzles	0.444	+14%	
1209	Unstable Dynamo	0.333	+13%	
1210	Upgraded Exhaust	0.333		+13%
1211	Synchronised Dynamo	0.889		+18%
1212	Augmented Pump	0.667	+16%	
1213	Augmented Diffuser	0.111		+11%
1214	Unstable Diffuser	0.778		+17%
1215	Upgraded Nozzles	0.667		+16%
1216	Synchronised Combustion Unit	0.0		+10%
1217	Specialist Diffuser	0.333		+13%
1218	Upgraded Diffuser	0.444	+14%	
1219	Unstable Jets	0.111		+11%
1220	Specialist Combustion Unit	0.444	+14%	
1221	Synchronised Pump	1.0		+19%
1222	Augmented Igniter	0.111	+11%	
1223	Specialist Tanks	0.889		+18%
1224	Upgraded Dynamo	0.333		+13%
1225	Upgraded Exhaust	0.778	+17%	
1226	Augmented Nozzles	0.0	+10%	
1227	Unstable Igniter	1.0	+19%	
1228	Synchronised Turbine	0.0		+10%
1229	Specialist Dynamo	0.0	+10%	
1230	Synchronised Diffuser	0.0		+10%
1231	Specialist Nozzles	0.889		+18%
1232	Synchronised Pump	0.889	+18%	
1233	Augmented Jets	0.0		+10%
1234	Specialist Igniter	1.0	+19%	
1235	Synchronised Exhaust	0.667		+16%
1236	Synchronised Nozzles	0.667	+16%	
1237	Unstable Igniter	0.778	+17%	
1238	Unstable Tanks	0.667		+16%
1239	Upgraded Diffuser	0.0		+10%
1240	Augmented Jets	0.889	+18%	
1241	Augmented Dynamo	0.111	+11%	
1242	Synchronised Diffuser	0.111		+11%
1243	Unstable Pump	0.778		+17%
1244	Upgraded Tanks	1.0		+19%
1245	Specialist Igniter	0.222	+12%	
1246	Augmented Dynamo	0.0		+10%
1247	Unstable Nozzles	0.778	+17%	
1248	Specialist Combustion Unit	0.0	+10%	
1249	Unstable Tanks	0.889		+18%
1250	Unstable Exhaust	0.111	+11%	
1251	Specialist Tanks	0.0		+10%
1252	Augmented Tanks	0.667	+16%	
1253	Unstable Combustion Unit	0.0		+10%
1254	Augmented Jets	0.667	+16%	
1255	Specialist Exhaust	0.0	+10%	
1256	Upgraded Turbine	0.0	+10%	
1257	Unstable Dynamo	0.889	+18%	
1258	Upgraded Tanks	0.0	+10%	
1259	Augmented Exhaust	0.0		+10%
1260	Augmented Turbine	0.0	+10%	
1261	Unstable Turbine	0.0	+10%	
1262	Synchronised Nozzles	0.0		+10%
1263	Synchronised Turbine	0.222		+12%
1264	Specialist Igniter	0.333		+13%
1265	Specialist Jets	0.0	+10%	
1266	Unstable Pump	0.0	+10%	
1267	Synchronised Combustion Unit	0.222		+12%
1268	Upgraded Tanks	0.444	+14%	
1269	Specialist Pump	0.111	+11%	
1270	Synchronised Diffuser	0.667	+16%	
1271	Synchronised Turbine	0.889	+18%	
1272	Specialist Jets	0.556	+15%	
1273	Unstable Tanks	0.444		+14%
1274	Augmented Jets	0.333		+13%
1275	Upgraded Tanks	0.889		+18%
1276	Upgraded Jets	0.444		+14%
1277	Synchronised Exhaust	0.111	+11%	
1278	Synchronised Pump	0.0		+10%
1279	Synchronised Combustion Unit	0.444		+14%
1280	Upgraded Pump	0.333	+13%	
1281	Augmented Turbine	0.0	+10%	
1282	Upgraded Turbine	0.0		+10%
1283	Specialist Diffuser	0.222	+12%	
1284	Upgraded Exhaust	0.111	+11%	
1285	Specialist Tanks	0.444		+14%
1286	Upgraded Diffuser	0.111	+11%	
1287	Upgraded Pump	0.111	+11%	
1288	Augmented Turbine	0.333	+13%	
1289	Specialist Pump	0.444	+14%	
1290	Upgraded Igniter	0.0	+10%	
1291	Upgraded Tanks	0.889		+18%
1292	Upgraded Combustion Unit	0.556	+15%	
1293	Upgraded Exhaust	0.111		+11%
1294	Augmented Diffuser	0.0		+10%
1295	Unstable Jets	0.556	+15%	
1296	Augmented Diffuser	1.0		+19%
1297	Synchronised Tanks	0.889		+18%
