Seed,Name,Perfection,Product_Age,Product_Basevalue
659,Twisted Orb,0.39884,60,619525
660,Hopeless Grubs,0.0333,20,157123
661,Deathly Coils,0.39096,80,609557
662,Prismatic Worms,0.99653,220,1375597
663,Whispering Bio-Anomaly,0.08247,50,219319
664,Dripping Globe,0.08512,30,222679
665,Forlorn Coils,0.30882,110,505655
666,Deathly Globe,0.08822,50,226592
667,Twisted Spores,0.02389,20,145216
668,Ghastly Core,0.44088,60,672705
669,Whispering Globe,0.06172,30,193074
670,Floppy Grubs,0.13263,40,282780
671,Nightmarish Globe,0.07708,40,212509
672,Inverted Tendril,0.02508,50,146730
673,Grim Tendril,0.07463,50,209406
674,Unnerving Spores,0.25786,110,441184
675,Screaming Sphere,0.13563,20,286571
676,Grim Core,0.09089,50,229979
677,Ghastly Gelsack,0.10181,20,243793
678,Hypnotic Gem,0.2915,110,483741
679,Eerie Jelly,0.07436,20,209063
680,Prismatic Heart,0.10652,20,249750
681,Ghastly Globe,0.06983,50,203330
682,Eerie Coils,0.18963,110,354873
683,Ghastly Coils,0.07193,30,205989
684,Unnerving Gem,0.02277,40,143798
685,Abyssal Globe,0.03628,20,160898
686,Hopeless Organs,0.42391,100,651234
687,Eldritch Core,0.04618,50,173421
688,Gloaming Globe,0.01011,40,127793
689,Impossible Remains,0.05452,50,183962
690,Dripping Sample,0.11868,50,265123
691,Timeless Gelsack,0.0281,50,150544
692,Screaming Spores,0.24366,110,423221
693,Inverted Orb,0.74038,210,1051569
694,Frozen Orb,0.22812,110,403567
695,Hopeless Core,0.01605,50,135300
696,Ghastly Gem,0.09691,30,237586
697,Prismatic Worms,0.12626,50,274715
698,Nightmarish Sample,0.22088,70,394414
699,Inverted Coils,0.11122,40,255696
700,Lost Gelsack,0.38263,90,599018
701,Floppy Gelsack,0.08101,50,217478
702,Abandoned Sphere,0.28479,70,475260
703,Timeless Spores,0.00122,20,116541
704,Twisted Gelsack,0.00679,30,123583
705,Inverted Tendril,0.01373,20,132373
706,Inverted Orb,0.11912,30,265679
707,Grim Sphere,0.12368,20,271451
708,Abandoned Sample,0.31977,60,519505
709,Dreadful Tendril,0.11784,50,264068
710,Ominous Gem,0.03618,40,160771
711,Crying Coils,0.05525,50,184895
712,Prismatic Gem,0.03538,40,159749
713,Frozen Bio-Anomaly,0.08838,50,226804
714,Dripping Tentacle,0.19316,80,359342
715,Eldritch Coils,0.90699,260,1262328
716,Prismatic Gelsack,0.05944,20,190193
717,Lost Spores,0.05607,40,185922
718,Crying Heart,0.04971,20,177885
719,Haunted Lavae,0.40875,60,632057
720,Imagined Eye,0.91333,280,1270352
721,Abandoned Grubs,0.02071,30,141202
722,Twitching Gelsack,0.31624,90,515033
723,Forlorn Grubs,0.03281,50,156502
724,Abandoned Tentacle,0.3385,70,543203
725,Twisted Grubs,0.85153,240,1192177
726,Eerie Globe,0.13107,20,280805
727,Frozen Gelsack,0.19158,90,357351
728,Hopeless Gem,0.03679,40,161533
729,Grim Sample,0.10658,20,249816
730,Gloaming Jelly,0.02647,50,148482
731,Dripping Eye,0.23602,110,413559
732,Gloaming Lavae,0.39863,110,619266
733,Haunted Orb,0.04063,20,166399
734,Crying Worms,0.03968,40,165200
735,Screaming Orb,0.13598,50,287015
736,Crying Eye,0.25147,90,433106
737,Imagined Gelsack,0.20153,80,369938
738,Inverted Remains,0.01988,30,140148
739,Frozen Heart,0.11799,20,264260
740,Lost Core,0.11304,40,257988
741,Floppy Core,0.00709,40,123967
742,Twisted Tendril,0.08814,20,226493
743,Inverted Gelsack,0.06434,30,196394
744,Chilling Remains,0.01999,50,140286
745,Timeless Grubs,0.08467,20,222104
746,Unnerving Orb,0.88219,270,1230951
747,Whispering Gelsack,0.09071,20,229745
748,Eerie Eye,0.43349,90,663363
749,Unnerving Coils,0.08499,50,222512
750,Prismatic Spores,0.10907,40,252967
751,Impossible Grubs,0.42656,70,654589
752,Frozen Eye,0.08263,40,219526
753,Eerie Lavae,0.23186,70,408301
754,Abandoned Grubs,0.97675,230,1350576
755,Dreadful Gelsack,0.07717,30,212620
756,Eerie Orb,0.07695,50,212340
757,Chilling Jelly,0.12047,50,267392
758,Writhing Spores,0.00513,50,121490
759,Forlorn Coils,0.05335,50,182483
760,Grim Remains,0.09942,20,240760
761,Eldritch Spores,0.00191,50,117420
762,Eerie Organs,0.21756,110,390211
763,Whispering Sample,0.08698,20,225028
764,Timeless Sphere,0.11014,40,254331
765,Frozen Orb,0.21311,110,384586
766,Frozen Worms,0.20668,80,376451
767,Woebegotten Gem,0.00789,50,124985
768,Forlorn Tentacle,0.12169,30,268936
769,Hypnotic Worms,0.04103,30,166908
770,Twitching Eye,0.08315,30,220182
771,Chilling Gem,0.07868,20,214523
772,Whispering Worms,0.25996,80,443843
773,Woebegotten Organs,0.08972,40,228499
774,Dreadful Bio-Anomaly,0.07686,20,212223
775,Unnerving Eye,0.02024,20,140597
776,Abyssal Worms,0.13138,30,281193
777,Hopeless Eye,0.01172,50,129830
778,Chilling Core,0.10325,40,245606
779,Eerie Coils,0.0309,30,154093
780,Crying Tentacle,0.03492,40,159174
781,Abandoned Tentacle,0.04318,30,169621
782,Abandoned Sphere,0.11463,50,260001
783,Floppy Bio-Anomaly,0.0488,50,176737
784,Gloaming Gem,0.34625,100,553005
785,Prismatic Sphere,0.41551,80,640612
786,Hopeless Remains,0.12042,20,267334
787,Woebegotten Eye,0.10509,30,247936
788,Writhing Spores,0.07485,50,209682
789,Crying Gelsack,0.23333,60,410154
790,Ominous Gelsack,0.91927,220,1277867
791,Ghastly Lavae,0.13259,50,282728
792,Floppy Lavae,0.34975,110,557431
793,Nightmarish Tentacle,0.13267,20,282824
794,Forlorn Grubs,0.12444,20,272413
795,Twitching Organs,0.22212,60,395973
796,Inverted Organs,0.31572,100,514381
797,Chilling Worms,0.40276,90,624484
798,Hypnotic Orb,0.94859,210,1314950
799,Imagined Tendril,0.11887,30,265368
800,Lost Globe,0.04857,50,176438
801,Forlorn Orb,0.0583,40,188754
802,Gloaming Core,0.10599,20,249075
803,Gloaming Spores,0.10779,30,251354
804,Frozen Globe,0.10908,30,252979
805,Lost Worms,0.12519,40,273358
806,Ghastly Gem,0.35859,80,568608
807,Dreadful Coils,0.07501,30,209891
808,Lost Lavae,0.02428,50,145713
809,Whispering Sample,0.0658,40,198239
810,Nightmarish Eye,0.92285,300,1282394
811,Floppy Spores,0.35728,80,566952
812,Twitching Core,0.00193,40,117439
813,Forlorn Organs,0.04878,20,176709
814,Ghastly Remains,0.03983,50,165386
815,Abandoned Spores,0.29985,60,494309
816,Deathly Gem,0.35595,90,565277
817,Abandoned Organs,0.45046,110,684818
818,Impossible Jelly,0.01065,40,128478
819,Woebegotten Organs,0.01002,50,127673
820,Deathly Gelsack,0.13594,40,286956
821,Writhing Bio-Anomaly,0.00266,30,118362
822,Floppy Grubs,0.11272,20,257585
823,Dripping Grubs,0.27861,90,467442
824,Timeless Organs,0.02654,20,148567
825,Imagined Core,0.90957,290,1265593
826,Forlorn Coils,0.03592,20,160436
827,Haunted Heart,0.02301,50,144112
828,Screaming Globe,0.42455,60,652054
829,Imagined Gem,0.06181,20,193189
830,Frozen Eye,0.84105,280,1178916
831,Grim Sample,0.02494,20,146549
832,Forlorn Globe,0.09965,20,241052
833,Hopeless Orb,0.12007,50,266887
834,Haunted Gem,0.1302,30,279698
835,Deathly Eye,0.08484,20,222322
836,Abandoned Bio-Anomaly,0.80252,240,1130178
837,Dreadful Core,0.36859,100,581265
838,Whispering Lavae,0.36586,100,577804
839,Frozen Sphere,0.08611,30,223930
840,Deathly Coils,0.0022,40,117787
841,Whispering Spores,0.19863,70,366268
842,Twisted Orb,0.43002,110,658967
843,Abyssal Spores,0.25024,70,431545
844,Lost Tendril,0.08312,50,220143
845,Gloaming Jelly,0.13434,20,284932
846,Ominous Core,0.12562,20,273912
847,Impossible Jelly,0.00105,40,116328
848,Grim Globe,0.44343,80,675929
849,Writhing Tendril,0.40984,110,633444
850,Forlorn Organs,0.04157,50,167581
851,Frozen Gem,0.25163,60,433310
852,Haunted Tentacle,0.02076,50,141262
853,Inverted Jelly,0.23292,60,409634
854,Ghastly Bio-Anomaly,0.04659,20,173936
855,Forlorn Core,0.96254,180,1332603
856,Imagined Worms,0.39999,70,620980
857,Nightmarish Worms,0.74935,250,1062913
858,Ghastly Grubs,0.00013,20,115162
859,Woebegotten Tendril,0.06205,40,193492
860,Imagined Worms,0.11064,40,254953
861,Timeless Grubs,0.02743,50,149700
862,Writhing Tentacle,0.08177,30,218436
863,Twitching Core,0.04722,20,174737
864,Whispering Sample,0.05815,40,188554
865,Floppy Jelly,0.7862,250,1109534
866,Frozen Eye,0.9538,250,1321539
867,Frozen Worms,0.00415,20,120256
868,Eerie Gem,0.37936,80,594883
869,Floppy Grubs,0.29957,110,493957
870,Frozen Grubs,0.23263,60,409268
871,Eldritch Jelly,0.13051,30,280094
872,Gloaming Eye,0.06101,40,192171
873,Inverted Jelly,0.01011,50,127789
874,Writhing Bio-Anomaly,0.10085,40,242570
875,Crying Gelsack,0.08164,20,218273
876,Screaming Sphere,0.45293,80,687951
877,Haunted Jelly,0.02819,40,150655
878,Abandoned Remains,0.06392,50,195858
879,Screaming Gelsack,0.09105,30,230181
880,Deathly Jelly,0.22899,90,404673
881,Prismatic Remains,0.11434,50,259644
882,Hypnotic Organs,0.01613,20,135409
883,Chilling Core,0.08148,50,218067
884,Lost Sphere,0.23058,100,406682
885,Twitching Eye,0.01292,50,131343
886,Inverted Heart,0.10947,30,253476
887,Dreadful Gelsack,0.00208,30,117633
888,Writhing Jelly,0.07391,50,208489
889,Unnerving Gelsack,0.76146,210,1078240
890,Haunted Organs,0.04603,40,173222
891,Twitching Worms,0.81886,230,1150848
892,Dripping Lavae,0.2985,60,492595
893,Dreadful Bio-Anomaly,0.02883,50,151464
894,Deathly Organs,0.42467,80,652197
895,Imagined Jelly,0.12019,20,267038
896,Twisted Orb,0.25931,80,443019
897,Dreadful Lavae,0.88602,260,1235800
898,Eldritch Globe,0.00808,30,125218
899,Eldritch Heart,0.24519,80,425163
900,Writhing Worms,0.03315,20,156931
901,Frozen Remains,0.0492,40,177236
902,Frozen Remains,0.4342,70,664250
903,Forlorn Worms,0.02117,50,141786
904,Impossible Bio-Anomaly,0.07322,50,207624
905,Unnerving Tendril,0.27738,70,465886
906,Timeless Orb,0.98639,180,1362762
907,Screaming Core,0.22993,60,405854
908,Twisted Jelly,0.05894,40,189561
909,Imagined Sample,0.28429,70,474625
910,Prismatic Core,0.26473,110,449875
911,Twisted Sample,0.07883,40,214722
912,Twitching Eye,0.11684,40,262800
913,Ominous Coils,0.07645,20,211709
914,Unnerving Sphere,0.33641,110,540557
915,Chilling Gem,0.12763,40,276450
916,Ghastly Gem,0.01501,50,133986
917,Gloaming Tendril,0.26157,80,445878
918,Impossible Bio-Anomaly,0.24624,80,426485
919,Inverted Bio-Anomaly,0.42496,90,652566
920,Timeless Jelly,0.39764,60,618005
921,Dripping Heart,0.77344,280,1093383
922,Abyssal Tendril,0.21135,100,382360
923,Impossible Eye,0.21356,100,385153
924,Frozen Bio-Anomaly,0.05368,40,182906
925,Abandoned Organs,0.29813,100,492133
926,Frozen Globe,0.80301,200,1130789
927,Twitching Sphere,0.05895,30,189575
928,Hopeless Sample,0.01068,50,128509
929,Twisted Coils,0.08171,30,218363
930,Impossible Gelsack,0.02206,20,142902
931,Twitching Core,0.23497,110,412238
932,Abyssal Globe,0.24821,100,428984
933,Eerie Heart,0.32205,90,522393
934,Hopeless Sphere,0.05961,30,190403
935,Gloaming Jelly,0.02765,40,149981
936,Prismatic Eye,0.03677,40,161515
937,Hypnotic Gelsack,0.24472,110,424571
938,Gloaming Spores,0.02956,30,152396
939,Hypnotic Globe,0.22314,70,397265
940,Woebegotten Spores,0.07923,50,215222
941,Ghastly Grubs,0.11768,20,263857
942,Grim Eye,0.19494,70,361599
943,Whispering Sphere,0.07675,30,212093
944,Lost Bio-Anomaly,0.34112,70,546515
945,Timeless Eye,0.36442,60,575989
946,Deathly Organs,0.06641,20,199010
947,Eldritch Gem,0.0317,40,155095
948,Unnerving Jelly,0.23244,80,409033
949,Lost Sample,0.01937,40,139503
950,Writhing Spores,0.05693,20,187013
951,Ominous Remains,0.92713,140,1287804
952,Inverted Tentacle,0.27463,90,462400
953,Lost Tendril,0.08451,20,221909
954,Chilling Orb,0.08294,50,219920
955,Frozen Organs,0.42452,100,652016
956,Lost Coils,0.03279,50,156474
957,Lost Remains,0.43473,100,664931
958,Imagined Remains,0.24124,60,420159
959,Eerie Core,0.03919,40,164570
960,Writhing Sphere,0.10272,30,244938
961,Ominous Gem,0.02463,30,146160
962,Inverted Eye,0.45388,60,689146
963,Timeless Spores,0.4371,110,667925
964,Abyssal Worms,0.38821,80,606075
965,Whispering Gelsack,0.09094,40,230043
966,Screaming Spores,0.09151,50,230754
967,Floppy Spores,0.18795,110,352753
968,Screaming Bio-Anomaly,0.12609,40,274506
969,Ominous Spores,0.02999,40,152941
970,Screaming Coils,0.01137,50,129385
971,Crying Spores,0.10589,30,248943
972,Floppy Heart,0.062,20,193430
973,Writhing Sample,0.09788,40,238818
974,Haunted Grubs,0.40828,90,631468
975,Woebegotten Lavae,0.24447,80,424249
976,Abyssal Organs,0.88654,260,1236457
977,Abyssal Lavae,0.0574,30,187609
978,Chilling Worms,0.12711,50,275794
979,Haunted Globe,0.41599,110,641218
980,Lost Bio-Anomaly,0.08793,20,226230
981,Deathly Tentacle,0.26819,70,454259
982,Screaming Organs,0.23935,80,417780
983,Nightmarish Sample,0.1936,100,359901
984,Prismatic Orb,0.34576,80,552376
985,Twisted Lavae,0.07835,50,214112
986,Screaming Spores,0.25465,70,437132
987,Forlorn Spores,0.09922,40,240507
988,Forlorn Sample,0.08295,20,219927
989,Screaming Gem,0.07212,20,206235
990,Forlorn Orb,0.07803,40,213712
991,Prismatic Coils,0.0299,50,152829
992,Frozen Sphere,0.37138,60,584794
993,Eerie Remains,0.25418,100,436537
994,Imagined Grubs,0.2171,60,389624
995,Crying Lavae,0.12519,20,273358
996,Grim Gem,0.05375,50,182989
997,Hopeless Grubs,0.3461,70,552815
998,Woebegotten Remains,0.10797,20,251576
999,Inverted Spores,0.32482,60,525895
1000,Imagined Gelsack,0.21494,70,386901
1001,Ghastly Bio-Anomaly,0.88374,220,1232918
1002,Screaming Sphere,0.0497,30,177865
1003,Lost Grubs,0.22501,110,399629
1004,Crying Jelly,0.24454,100,424339
1005,Gloaming Sphere,0.08878,40,227311
1006,Eerie Organs,0.00371,20,119694
1007,Crying Lavae,0.07746,50,212984
1008,Timeless Sphere,0.07896,20,214885
1009,Dripping Remains,0.89146,200,1242688
1010,Nightmarish Remains,0.13179,40,281708
1011,Dripping Grubs,0.06163,30,192957
1012,Nightmarish Gelsack,0.06644,20,199042
1013,Grim Globe,0.0048,30,121074
1014,Timeless Sphere,0.09099,20,230105
1015,Inverted Sphere,0.35836,100,568323
1016,Impossible Jelly,0.12418,50,272085
1017,Crying Orb,0.41404,110,638752
1018,Abandoned Tentacle,0.05381,20,183070
1019,Ghastly Gem,0.00432,40,120468
1020,Screaming Sample,0.07424,30,208918
1021,Unnerving Coils,0.30643,80,502628
1022,Screaming Tentacle,0.08498,40,222497
1023,Twisted Globe,0.00696,50,123806
1024,Timeless Tendril,0.08677,40,224765
1025,Crying Tentacle,0.35341,80,562059
1026,Inverted Sample,0.87064,220,1216351
1027,Frozen Organs,0.2402,80,418843
1028,Hopeless Coils,0.2467,70,427065
1029,Deathly Bio-Anomaly,0.29153,100,483780
1030,Frozen Worms,0.06766,50,200594
1031,Chilling Bio-Anomaly,0.06439,30,196447
1032,Prismatic Remains,0.0156,50,134737
1033,Ominous Coils,0.02083,50,141349
1034,Prismatic Spores,0.11151,50,256052
1035,Twitching Jelly,0.07914,50,215116
1036,Imagined Sample,0.13514,50,285956
1037,Twitching Heart,0.0678,50,200768
1038,Eerie Eye,0.35671,90,566227
1039,Forlorn Organs,0.38618,110,603516
1040,Dreadful Heart,0.34009,110,545209
1041,Screaming Core,0.09102,20,230134
1042,Ominous Globe,0.4042,100,626301
1043,Writhing Sample,0.03941,50,164852
1044,Haunted Sphere,0.04332,30,169799
1045,Screaming Globe,0.43687,100,667638
1046,Frozen Grubs,0.0559,50,185713
1047,Impossible Heart,0.36255,60,573615
1048,Abyssal Tendril,0.11132,20,255814
1049,Screaming Tendril,0.11674,30,262677
1050,Timeless Grubs,0.04518,30,172157
1051,Gloaming Spores,0.01302,30,131465
1052,Deathly Remains,0.27687,80,465239
1053,Deathly Sample,0.04719,50,174699
1054,Frozen Sample,0.95957,150,1328842
1055,Ominous Grubs,0.42372,110,650998
1056,Prismatic Coils,0.00504,50,121372
1057,Writhing Gem,0.08502,50,222549
1058,Grim Tendril,0.01562,40,134755
1059,Frozen Sphere,0.1357,30,286663
1060,Deathly Eye,0.10426,20,246882
1061,Dreadful Bio-Anomaly,0.43204,100,661523
1062,Woebegotten Worms,0.29804,100,492013
1063,Gloaming Remains,0.12462,20,272646
1064,Whispering Organs,0.07336,30,207795
1065,Frozen Orb,0.09497,20,235137
1066,Imagined Remains,0.25132,70,432920
1067,Dripping Orb,0.30992,80,507049
1068,Floppy Organs,0.08767,50,225897
1069,Ghastly Eye,0.06077,50,191871
1070,Dripping Jelly,0.07228,30,206429
1071,Writhing Worms,0.29428,60,487255
1072,Chilling Worms,0.03028,30,153300
1073,Chilling Tentacle,0.38273,70,599153
1074,Gloaming Sphere,0.1091,20,253013
1075,Abandoned Heart,0.06813,40,201181
1076,Hypnotic Core,0.13344,20,283794
1077,Prismatic Sphere,0.94214,150,1306797
1078,Timeless Coils,0.10987,50,253989
1079,Frozen Sample,0.27968,60,468786
1080,Frozen Jelly,0.13598,50,287007
1081,Whispering Heart,0.04556,50,172629
1082,Abandoned Orb,0.40105,110,622327
1083,Lost Orb,0.28627,70,477133
1084,Abandoned Eye,0.30732,80,503755
1085,Forlorn Lavae,0.03616,50,160743
1086,Ghastly Spores,0.07193,40,205986
1087,Eerie Eye,0.44465,110,677476
1088,Eerie Gelsack,0.331,110,533710
1089,Hopeless Sample,0.10951,20,253527
1090,Deathly Heart,0.19728,80,364558
1091,Twisted Organs,0.97236,160,1345021
1092,Deathly Sample,0.42357,70,650809
1093,Hypnotic Worms,0.12345,40,271160
1094,Hypnotic Organs,0.06295,30,194632
1095,Frozen Coils,0.98028,230,1355040
1096,Hypnotic Core,0.00171,20,117166
1097,Twisted Tendril,0.04603,40,173227
1098,Imagined Lavae,0.18273,60,346150
1099,Forlorn Core,0.07264,50,206894
1100,Grim Gelsack,0.44298,110,675361
1101,Abandoned Core,0.013,50,131448
1102,Eldritch Globe,0.39297,110,612096
1103,Eerie Gem,0.44248,70,674736
1104,Abyssal Tendril,0.05031,30,178647
1105,Twitching Orb,0.1147,30,260097
1106,Abyssal Sphere,0.06934,50,202713
1107,Imagined Jelly,0.02793,30,150330
1108,Frozen Eye,0.0566,30,186595
1109,Twisted Coils,0.029,30,151688
1110,Grim Sample,0.03863,50,163866
1111,Abandoned Globe,0.18311,90,346633
1112,Imagined Lavae,0.02443,40,145899
1113,Twitching Coils,0.07217,20,206292
1114,Timeless Sample,0.36135,100,572098
1115,Prismatic Core,0.30498,90,500798
1116,Inverted Lavae,0.39108,90,609704
1117,Ghastly Gelsack,0.07785,30,213477
1118,Haunted Coils,0.08287,40,219829
1119,Crying Sample,0.09096,50,230062
1120,Twitching Spores,0.03572,20,160184
1121,Haunted Spores,0.09399,30,233901
1122,Forlorn Sample,0.0542,20,183566
1123,Abyssal Gelsack,0.22451,60,399006
1124,Gloaming Globe,0.20176,80,370228
1125,Nightmarish Gelsack,0.42333,90,650509
1126,Grim Gelsack,0.26047,60,444488
1127,Ominous Coils,0.01438,50,133191
1128,Hypnotic Heart,0.01082,30,128682
1129,Lost Tentacle,0.01792,20,137671
1130,Dreadful Gelsack,0.13237,50,282441
1131,Whispering Globe,0.00433,50,120479
1132,Abandoned Worms,0.43596,60,666488
1133,Eldritch Gelsack,0.20661,60,376355
1134,Prismatic Globe,0.11866,40,265104
1135,Hypnotic Gelsack,0.01764,30,137316
1136,Dreadful Gelsack,0.03456,40,158718
1137,Eerie Sphere,0.01361,50,132217
1138,Dripping Globe,0.0488,50,176726
1139,Frozen Grubs,0.19581,100,362690
1140,Crying Lavae,0.00078,50,115992
1141,Writhing Orb,0.30198,110,497002
1142,Writhing Eye,0.04171,20,167767
1143,Impossible Coils,0.3459,100,552553
1144,Floppy Coils,0.39293,100,612053
1145,Dripping Tendril,0.002,20,117527
1146,Dripping Coils,0.45209,90,686886
1147,Floppy Tendril,0.41537,110,640430
1148,Frozen Globe,0.74276,190,1054577
1149,Frozen Spores,0.91178,170,1268381
1150,Impossible Tentacle,0.30404,70,499604
1151,Abandoned Sphere,0.11096,50,255359
1152,Imagined Gem,0.08778,20,226040
1153,Chilling Coils,0.09994,20,241425
1154,Floppy Heart,0.09385,30,233714
1155,Frozen Globe,0.28463,80,475051
1156,Abyssal Heart,0.07478,20,209601
1157,Crying Tendril,0.06208,40,193532
1158,Inverted Worms,0.24102,60,419884
1159,Lost Worms,0.06009,40,191017
1160,Frozen Grubs,0.10416,50,246757
1161,Frozen Sphere,0.08066,30,217030
1162,Twisted Tendril,0.0973,20,238084
1163,Lost Jelly,0.08368,20,220858
1164,Eldritch Coils,0.02928,30,152043
1165,Deathly Lavae,0.28995,70,481785
1166,Deathly Remains,0.31319,90,511175
1167,Crying Sample,0.00582,30,122356
1168,Twitching Spores,0.1018,30,243779
1169,Screaming Lavae,0.06086,50,191982
1170,Nightmarish Gelsack,0.90482,180,1259578
