Seed	Name	Perfection	Product_Age	Product_Basevalue
658	Hopeless Bio-Anomaly	0.01304	20	131494
659	Woebegotten Sphere	0.39884	60	619525
660	Ominous Tendril	0.0333	20	157123
661	Nightmarish Jelly	0.39096	80	609557
662	Abyssal Core	0.99653	220	1375597
663	Crying Gem	0.08247	50	219319
664	Imagined Tentacle	0.08512	30	222679
665	Timeless Worms	0.30882	110	505655
666	Screaming Core	0.08822	50	226592
667	Hopeless Lavae	0.02389	20	145216
668	Grim Heart	0.44088	60	672705
669	Twitching Organs	0.06172	30	193074
670	Unnerving Globe	0.13263	40	282780
671	Whispering Organs	0.07708	40	212509
672	Grim Tendril	0.02508	50	146730
673	Eldritch Coils	0.07463	50	209406
674	Lost Jelly	0.25786	110	441184
675	Gloaming Gem	0.13563	20	286571
676	Ominous Gelsack	0.09089	50	229979
677	Impossible Remains	0.10181	20	243793
678	Dripping Globe	0.2915	110	483741
679	Gloaming Coils	0.07436	20	209063
680	Crying Gem	0.10652	20	249750
681	Crying Bio-Anomaly	0.06983	50	203330
682	Eerie Remains	0.18963	110	354873
683	Lost Sphere	0.07193	30	205989
684	Floppy Sphere	0.02277	40	143798
685	Impossible Tentacle	0.03628	20	160898
686	Dreadful Remains	0.42391	100	651234
687	Deathly Spores	0.04618	50	173421
688	Dreadful Core	0.01011	40	127793
689	Whispering Tentacle	0.05452	50	183962
690	Abandoned Remains	0.11868	50	265123
691	Abyssal Tentacle	0.0281	50	150544
692	Woebegotten Remains	0.24366	110	423221
693	Hopeless Organs	0.74038	210	1051569
694	Frozen Eye	0.22812	110	403567
695	Chilling Core	0.01605	50	135300
696	Eldritch Core	0.09691	30	237586
697	Twitching Jelly	0.12626	50	274715
698	Abyssal Spores	0.22088	70	394414
699	Nightmarish Grubs	0.11122	40	255696
700	Timeless Coils	0.38263	90	599018
701	Whispering Bio-Anomaly	0.08101	50	217478
702	Impossible Sphere	0.28479	70	475260
703	Haunted Coils	0.00122	20	116541
704	Timeless Organs	0.00679	30	123583
705	Haunted Organs	0.01373	20	132373
706	Crying Coils	0.11912	30	265679
707	Dreadful Grubs	0.12368	20	271451
708	Abandoned Gem	0.31977	60	519505
709	Twitching Worms	0.11784	50	264068
710	Deathly Bio-Anomaly	0.03618	40	160771
711	Twitching Heart	0.05525	50	184895
712	Frozen Sample	0.03538	40	159749
713	Prismatic Lavae	0.08838	50	226804
714	Crying Orb	0.19316	80	359342
715	Deathly Bio-Anomaly	0.90699	260	1262328
716	Ominous Lavae	0.05944	20	190193
717	Hopeless Coils	0.05607	40	185922
718	Impossible Orb	0.04971	20	177885
719	Lost Grubs	0.40875	60	632057
720	Unnerving Remains	0.91333	280	1270352
721	Forlorn Core	0.02071	30	141202
722	Eldritch Bio-Anomaly	0.31624	90	515033
723	Haunted Eye	0.03281	50	156502
724	Woebegotten Tentacle	0.3385	70	543203
725	Eerie Sample	0.85153	240	1192177
726	Woebegotten Worms	0.13107	20	280805
727	Chilling Heart	0.19158	90	357351
728	Gloaming Gelsack	0.03679	40	161533
729	Eerie Orb	0.10658	20	249816
730	Prismatic Globe	0.02647	50	148482
731	Inverted Sample	0.23602	110	413559
732	Crying Eye	0.39863	110	619266
733	Abyssal Heart	0.04063	20	166399
734	Eerie Tentacle	0.03968	40	165200
735	Inverted Sphere	0.13598	50	287015
736	Screaming Lavae	0.25147	90	433106
737	Impossible Sample	0.20153	80	369938
738	Ominous Bio-Anomaly	0.01988	30	140148
739	Grim Heart	0.11799	20	264260
740	Dreadful Eye	0.11304	40	257988
741	Twitching Sphere	0.00709	40	123967
742	Abyssal Sphere	0.08814	20	226493
743	Hypnotic Gem	0.06434	30	196394
744	Abyssal Orb	0.01999	50	140286
745	Dripping Core	0.08467	20	222104
746	Twisted Remains	0.88219	270	1230951
747	Chilling Gem	0.09071	20	229745
748	Eerie Lavae	0.43349	90	663363
749	Deathly Organs	0.08499	50	222512
750	Forlorn Grubs	0.10907	40	252967
751	Eerie Lavae	0.42656	70	654589
752	Ominous Tendril	0.08263	40	219526
753	Haunted Spores	0.23186	70	408301
754	Whispering Gelsack	0.97675	230	1350576
755	Impossible Core	0.07717	30	212620
756	Impossible Lavae	0.07695	50	212340
757	Forlorn Worms	0.12047	50	267392
758	Whispering Tendril	0.00513	50	121490
759	Twitching Lavae	0.05335	50	182483
760	Prismatic Heart	0.09942	20	240760
761	Woebegotten Organs	0.00191	50	117420
762	Deathly Globe	0.21756	110	390211
763	Whispering Bio-Anomaly	0.08698	20	225028
764	Eldritch Sample	0.11014	40	254331
765	Twitching Jelly	0.21311	110	384586
766	Inverted Coils	0.20668	80	376451
767	Twitching Gem	0.00789	50	124985
768	Hopeless Heart	0.12169	30	268936
769	Twitching Tendril	0.04103	30	166908
770	Abyssal Core	0.08315	30	220182
771	Twisted Eye	0.07868	20	214523
772	Eldritch Remains	0.25996	80	443843
773	Floppy Grubs	0.08972	40	228499
774	Screaming Gelsack	0.07686	20	212223
775	Frozen Coils	0.02024	20	140597
776	Hypnotic Bio-Anomaly	0.13138	30	281193
777	Frozen Globe	0.01172	50	129830
778	Dripping Sphere	0.10325	40	245606
779	Inverted Jelly	0.0309	30	154093
780	Ominous Gelsack	0.03492	40	159174
781	Eerie Core	0.04318	30	169621
782	Frozen Coils	0.11463	50	260001
783	Timeless Jelly	0.0488	50	176737
784	Writhing Heart	0.34625	100	553005
785	Unnerving Globe	0.41551	80	640612
786	Crying Worms	0.12042	20	267334
787	Screaming Lavae	0.10509	30	247936
788	Prismatic Eye	0.07485	50	209682
789	Writhing Organs	0.23333	60	410154
790	Gloaming Sample	0.91927	220	1277867
791	Woebegotten Heart	0.13259	50	282728
792	Dreadful Jelly	0.34975	110	557431
793	Eldritch Core	0.13267	20	282824
794	Unnerving Globe	0.12444	20	272413
795	Chilling Remains	0.22212	60	395973
796	Whispering Orb	0.31572	100	514381
797	Impossible Core	0.40276	90	624484
798	Abandoned Core	0.94859	210	1314950
799	Deathly Worms	0.11887	30	265368
800	Lost Jelly	0.04857	50	176438
801	Lost Tentacle	0.0583	40	188754
802	Crying Orb	0.10599	20	249075
803	Abandoned Organs	0.10779	30	251354
804	Gloaming Core	0.10908	30	252979
805	Writhing Lavae	0.12519	40	273358
806	Woebegotten Gelsack	0.35859	80	568608
807	Dripping Worms	0.07501	30	209891
808	Imagined Worms	0.02428	50	145713
809	Imagined Tendril	0.0658	40	198239
810	Whispering Sample	0.92285	300	1282394
811	Timeless Tentacle	0.35728	80	566952
812	Eerie Worms	0.00193	40	117439
813	Hopeless Heart	0.04878	20	176709
814	Hopeless Sample	0.03983	50	165386
815	Dripping Tendril	0.29985	60	494309
816	Twitching Lavae	0.35595	90	565277
817	Chilling Tentacle	0.45046	110	684818
818	Inverted Tentacle	0.01065	40	128478
819	Woebegotten Bio-Anomaly	0.01002	50	127673
820	Gloaming Bio-Anomaly	0.13594	40	286956
821	Lost Sample	0.00266	30	118362
822	Deathly Coils	0.11272	20	257585
823	Whispering Tentacle	0.27861	90	467442
824	Imagined Eye	0.02654	20	148567
825	Gloaming Jelly	0.90957	290	1265593
826	Lost Orb	0.03592	20	160436
827	Nightmarish Grubs	0.02301	50	144112
828	Ghastly Tendril	0.42455	60	652054
829	Screaming Grubs	0.06181	20	193189
830	Inverted Grubs	0.84105	280	1178916
831	Ghastly Orb	0.02494	20	146549
832	Crying Sphere	0.09965	20	241052
833	Imagined Sample	0.12007	50	266887
834	Frozen Worms	0.1302	30	279698
835	Whispering Core	0.08484	20	222322
836	Nightmarish Gelsack	0.80252	240	1130178
837	Screaming Heart	0.36859	100	581265
838	Frozen Spores	0.36586	100	577804
839	Woebegotten Coils	0.08611	30	223930
840	Floppy Gelsack	0.0022	40	117787
841	Deathly Tendril	0.19863	70	366268
842	Chilling Tentacle	0.43002	110	658967
843	Eerie Globe	0.25024	70	431545
844	Eerie Core	0.08312	50	220143
845	Frozen Gelsack	0.13434	20	284932
846	Unnerving Grubs	0.12562	20	273912
847	Dripping Lavae	0.00105	40	116328
848	Frozen Organs	0.44343	80	675929
849	Gloaming Gem	0.40984	110	633444
850	Grim Remains	0.04157	50	167581
851	Floppy Grubs	0.25163	60	433310
852	Frozen Jelly	0.02076	50	141262
853	Crying Bio-Anomaly	0.23292	60	409634
854	Haunted Coils	0.04659	20	173936
855	Forlorn Gelsack	0.96254	180	1332603
856	Forlorn Heart	0.39999	70	620980
857	Twisted Tentacle	0.74935	250	1062913
858	Crying Tentacle	0.00013	20	115162
859	Floppy Coils	0.06205	40	193492
860	Whispering Sample	0.11064	40	254953
861	Screaming Core	0.02743	50	149700
862	Lost Gem	0.08177	30	218436
863	Ghastly Core	0.04722	20	174737
864	Hypnotic Sample	0.05815	40	188554
865	Haunted Gem	0.7862	250	1109534
866	Twisted Spores	0.9538	250	1321539
867	Ominous Lavae	0.00415	20	120256
868	Frozen Sample	0.37936	80	594883
869	Twisted Globe	0.29957	110	493957
870	Prismatic Orb	0.23263	60	409268
871	Abyssal Gelsack	0.13051	30	280094
872	Lost Spores	0.06101	40	192171
873	Dreadful Sphere	0.01011	50	127789
874	Whispering Tentacle	0.10085	40	242570
875	Timeless Sample	0.08164	20	218273
876	Hopeless Jelly	0.45293	80	687951
877	Prismatic Gelsack	0.02819	40	150655
878	Eerie Sample	0.06392	50	195858
879	Hypnotic Worms	0.09105	30	230181
880	Hopeless Grubs	0.22899	90	404673
881	Crying Worms	0.11434	50	259644
882	Writhing Organs	0.01613	20	135409
883	Timeless Grubs	0.08148	50	218067
884	Whispering Tendril	0.23058	100	406682
885	Twitching Coils	0.01292	50	131343
886	Frozen Gem	0.10947	30	253476
887	Timeless Sphere	0.00208	30	117633
888	Timeless Sample	0.07391	50	208489
889	Frozen Remains	0.76146	210	1078240
890	Hypnotic Globe	0.04603	40	173222
891	Impossible Worms	0.81886	230	1150848
892	Ghastly Tentacle	0.2985	60	492595
893	Gloaming Sample	0.02883	50	151464
894	Hopeless Globe	0.42467	80	652197
895	Haunted Bio-Anomaly	0.12019	20	267038
896	Whispering Remains	0.25931	80	443019
897	Dreadful Sample	0.88602	260	1235800
898	Woebegotten Sphere	0.00808	30	125218
899	Chilling Gelsack	0.24519	80	425163
900	Nightmarish Globe	0.03315	20	156931
901	Gloaming Eye	0.0492	40	177236
902	Nightmarish Remains	0.4342	70	664250
903	Frozen Lavae	0.02117	50	141786
904	Eerie Remains	0.07322	50	207624
905	Haunted Sample	0.27738	70	465886
906	Abandoned Sphere	0.98639	180	1362762
907	Woebegotten Tentacle	0.22993	60	405854
908	Hopeless Remains	0.05894	40	189561
909	Floppy Eye	0.28429	70	474625
910	Prismatic Heart	0.26473	110	449875
911	Grim Globe	0.07883	40	214722
912	Ghastly Eye	0.11684	40	262800
913	Chilling Globe	0.07645	20	211709
914	Screaming Globe	0.33641	110	540557
915	Lost Sphere	0.12763	40	276450
916	Inverted Core	0.01501	50	133986
917	Deathly Eye	0.26157	80	445878
918	Ghastly Tendril	0.24624	80	426485
919	Frozen Jelly	0.42496	90	652566
920	Unnerving Coils	0.39764	60	618005
921	Abandoned Heart	0.77344	280	1093383
922	Gloaming Heart	0.21135	100	382360
923	Crying Orb	0.21356	100	385153
924	Twitching Orb	0.05368	40	182906
925	Ghastly Core	0.29813	100	492133
926	Inverted Orb	0.80301	200	1130789
927	Prismatic Worms	0.05895	30	189575
928	Forlorn Eye	0.01068	50	128509
929	Writhing Gem	0.08171	30	218363
930	Eerie Organs	0.02206	20	142902
931	Twisted Spores	0.23497	110	412238
932	Impossible Grubs	0.24821	100	428984
933	Twitching Gelsack	0.32205	90	522393
934	Eerie Gem	0.05961	30	190403
935	Imagined Gem	0.02765	40	149981
936	Crying Spores	0.03677	40	161515
937	Haunted Jelly	0.24472	110	424571
938	Hopeless Core	0.02956	30	152396
939	Floppy Tendril	0.22314	70	397265
940	Deathly Remains	0.07923	50	215222
941	Deathly Orb	0.11768	20	263857
942	Frozen Eye	0.19494	70	361599
943	Ghastly Bio-Anomaly	0.07675	30	212093
944	Inverted Grubs	0.34112	70	546515
945	Prismatic Orb	0.36442	60	575989
946	Abyssal Orb	0.06641	20	199010
947	Writhing Remains	0.0317	40	155095
948	Abandoned Tentacle	0.23244	80	409033
949	Abandoned Gelsack	0.01937	40	139503
950	Forlorn Tendril	0.05693	20	187013
951	Inverted Sphere	0.92713	140	1287804
952	Ghastly Organs	0.27463	90	462400
953	Twitching Coils	0.08451	20	221909
954	Woebegotten Worms	0.08294	50	219920
955	Frozen Orb	0.42452	100	652016
956	Unnerving Core	0.03279	50	156474
957	Grim Remains	0.43473	100	664931
958	Nightmarish Tentacle	0.24124	60	420159
959	Chilling Jelly	0.03919	40	164570
960	Forlorn Tendril	0.10272	30	244938
961	Twitching Tentacle	0.02463	30	146160
962	Gloaming Organs	0.45388	60	689146
963	Inverted Gem	0.4371	110	667925
964	Inverted Bio-Anomaly	0.38821	80	606075
965	Imagined Coils	0.09094	40	230043
966	Floppy Heart	0.09151	50	230754
967	Imagined Heart	0.18795	110	352753
968	Imagined Eye	0.12609	40	274506
969	Crying Grubs	0.02999	40	152941
970	Screaming Remains	0.01137	50	129385
971	Prismatic Tendril	0.10589	30	248943
972	Forlorn Organs	0.062	20	193430
973	Inverted Worms	0.09788	40	238818
974	Eldritch Jelly	0.40828	90	631468
975	Twitching Spores	0.24447	80	424249
976	Deathly Remains	0.88654	260	1236457
977	Dreadful Coils	0.0574	30	187609
978	Forlorn Sample	0.12711	50	275794
979	Abandoned Lavae	0.41599	110	641218
980	Frozen Jelly	0.08793	20	226230
981	Imagined Bio-Anomaly	0.26819	70	454259
982	Dreadful Sample	0.23935	80	417780
983	Nightmarish Orb	0.1936	100	359901
984	Eerie Sphere	0.34576	80	552376
985	Dripping Globe	0.07835	50	214112
986	Prismatic Core	0.25465	70	437132
987	Forlorn Bio-Anomaly	0.09922	40	240507
988	Ominous Heart	0.08295	20	219927
989	Twitching Spores	0.07212	20	206235
990	Gloaming Core	0.07803	40	213712
991	Screaming Sphere	0.0299	50	152829
992	Haunted Globe	0.37138	60	584794
993	Eerie Remains	0.25418	100	436537
994	Timeless Sample	0.2171	60	389624
995	Twitching Worms	0.12519	20	273358
996	Eerie Bio-Anomaly	0.05375	50	182989
997	Dripping Orb	0.3461	70	552815
998	Grim Tentacle	0.10797	20	251576
999	Forlorn Sample	0.32482	60	525895
1000	Twisted Bio-Anomaly	0.21494	70	386901
1001	Whispering Worms	0.88374	220	1232918
1002	Crying Gem	0.0497	30	177865
1003	Timeless Tentacle	0.22501	110	399629
1004	Hopeless Organs	0.24454	100	424339
1005	Prismatic Eye	0.08878	40	227311
1006	Forlorn Heart	0.00371	20	119694
1007	Inverted Coils	0.07746	50	212984
1008	Abyssal Eye	0.07896	20	214885
1009	Woebegotten Organs	0.89146	200	1242688
1010	Prismatic Bio-Anomaly	0.13179	40	281708
1011	Haunted Tendril	0.06163	30	192957
1012	Ghastly Sample	0.06644	20	199042
1013	Gloaming Tendril	0.0048	30	121074
1014	Gloaming Lavae	0.09099	20	230105
1015	Woebegotten Gelsack	0.35836	100	568323
1016	Ominous Sphere	0.12418	50	272085
1017	Gloaming Tendril	0.41404	110	638752
1018	Screaming Lavae	0.05381	20	183070
1019	Frozen Jelly	0.00432	40	120468
1020	Floppy Heart	0.07424	30	208918
1021	Ghastly Bio-Anomaly	0.30643	80	502628
1022	Eerie Sphere	0.08498	40	222497
1023	Hopeless Gem	0.00696	50	123806
1024	Abyssal Globe	0.08677	40	224765
1025	Eerie Sphere	0.35341	80	562059
1026	Dripping Lavae	0.87064	220	1216351
1027	Eldritch Globe	0.2402	80	418843
1028	Gloaming Lavae	0.2467	70	427065
1029	Timeless Lavae	0.29153	100	483780
1030	Lost Spores	0.06766	50	200594
1031	Abyssal Grubs	0.06439	30	196447
1032	Lost Worms	0.0156	50	134737
1033	Eerie Organs	0.02083	50	141349
1034	Gloaming Lavae	0.11151	50	256052
1035	Abyssal Globe	0.07914	50	215116
1036	Dripping Globe	0.13514	50	285956
1037	Ghastly Orb	0.0678	50	200768
1038	Abandoned Sample	0.35671	90	566227
1039	Chilling Heart	0.38618	110	603516
1040	Twitching Coils	0.34009	110	545209
1041	Hopeless Remains	0.09102	20	230134
1042	Inverted Heart	0.4042	100	626301
1043	Eldritch Gelsack	0.03941	50	164852
1044	Imagined Spores	0.04332	30	169799
1045	Timeless Orb	0.43687	100	667638
1046	Hopeless Organs	0.0559	50	185713
1047	Writhing Globe	0.36255	60	573615
1048	Floppy Gelsack	0.11132	20	255814
1049	Unnerving Lavae	0.11674	30	262677
1050	Timeless Sample	0.04518	30	172157
1051	Dripping Grubs	0.01302	30	131465
1052	Ominous Remains	0.27687	80	465239
1053	Forlorn Heart	0.04719	50	174699
1054	Frozen Lavae	0.95957	150	1328842
1055	Eerie Sphere	0.42372	110	650998
1056	Floppy Coils	0.00504	50	121372
1057	Haunted Tentacle	0.08502	50	222549
1058	Hopeless Sample	0.01562	40	134755
1059	Dripping Orb	0.1357	30	286663
1060	Abyssal Gem	0.10426	20	246882
1061	Impossible Spores	0.43204	100	661523
1062	Dripping Grubs	0.29804	100	492013
1063	Dripping Worms	0.12462	20	272646
1064	Dripping Spores	0.07336	30	207795
1065	Lost Organs	0.09497	20	235137
1066	Woebegotten Spores	0.25132	70	432920
1067	Haunted Bio-Anomaly	0.30992	80	507049
1068	Prismatic Jelly	0.08767	50	225897
1069	Prismatic Gelsack	0.06077	50	191871
1070	Impossible Sphere	0.07228	30	206429
1071	Twitching Gem	0.29428	60	487255
1072	Ghastly Sample	0.03028	30	153300
1073	Hopeless Lavae	0.38273	70	599153
1074	Chilling Spores	0.1091	20	253013
1075	Forlorn Core	0.06813	40	201181
1076	Frozen Orb	0.13344	20	283794
1077	Floppy Organs	0.94214	150	1306797
1078	Woebegotten Tendril	0.10987	50	253989
1079	Abandoned Orb	0.27968	60	468786
1080	Dreadful Organs	0.13598	50	287007
1081	Screaming Spores	0.04556	50	172629
1082	Inverted Core	0.40105	110	622327
1083	Crying Remains	0.28627	70	477133
1084	Deathly Lavae	0.30732	80	503755
1085	Woebegotten Worms	0.03616	50	160743
1086	Prismatic Eye	0.07193	40	205986
1087	Dripping Heart	0.44465	110	677476
1088	Grim Eye	0.331	110	533710
1089	Whispering Globe	0.10951	20	253527
1090	Whispering Heart	0.19728	80	364558
1091	Hypnotic Coils	0.97236	160	1345021
1092	Unnerving Tendril	0.42357	70	650809
1093	Unnerving Gem	0.12345	40	271160
1094	Abandoned Worms	0.06295	30	194632
1095	Inverted Bio-Anomaly	0.98028	230	1355040
1096	Dreadful Globe	0.00171	20	117166
1097	Timeless Tendril	0.04603	40	173227
1098	Unnerving Tendril	0.18273	60	346150
1099	Nightmarish Spores	0.07264	50	206894
1100	Hopeless Organs	0.44298	110	675361
1101	Dripping Spores	0.013	50	131448
1102	Nightmarish Lavae	0.39297	110	612096
1103	Twisted Organs	0.44248	70	674736
1104	Whispering Sphere	0.05031	30	178647
1105	Woebegotten Lavae	0.1147	30	260097
1106	Ominous Tendril	0.06934	50	202713
1107	Imagined Spores	0.02793	30	150330
1108	Eldritch Core	0.0566	30	186595
1109	Lost Tentacle	0.029	30	151688
1110	Eldritch Remains	0.03863	50	163866
1111	Crying Core	0.18311	90	346633
1112	Impossible Sample	0.02443	40	145899
1113	Hypnotic Heart	0.07217	20	206292
1114	Screaming Gem	0.36135	100	572098
1115	Timeless Sample	0.30498	90	500798
1116	Dreadful Orb	0.39108	90	609704
1117	Floppy Sample	0.07785	30	213477
1118	Crying Organs	0.08287	40	219829
1119	Screaming Remains	0.09096	50	230062
1120	Ghastly Core	0.03572	20	160184
1121	Prismatic Grubs	0.09399	30	233901
1122	Deathly Bio-Anomaly	0.0542	20	183566
1123	Crying Organs	0.22451	60	399006
1124	Haunted Core	0.20176	80	370228
1125	Forlorn Worms	0.42333	90	650509
1126	Abandoned Bio-Anomaly	0.26047	60	444488
1127	Ghastly Remains	0.01438	50	133191
1128	Impossible Jelly	0.01082	30	128682
1129	Writhing Remains	0.01792	20	137671
1130	Frozen Grubs	0.13237	50	282441
1131	Chilling Organs	0.00433	50	120479
1132	Ghastly Sample	0.43596	60	666488
1133	Twitching Core	0.20661	60	376355
1134	Eldritch Coils	0.11866	40	265104
1135	Writhing Remains	0.01764	30	137316
1136	Eerie Heart	0.03456	40	158718
1137	Frozen Bio-Anomaly	0.01361	50	132217
1138	Floppy Coils	0.0488	50	176726
1139	Eerie Worms	0.19581	100	362690
1140	Writhing Lavae	0.00078	50	115992
1141	Crying Jelly	0.30198	110	497002
1142	Grim Tentacle	0.04171	20	167767
1143	Ominous Orb	0.3459	100	552553
1144	Woebegotten Worms	0.39293	100	612053
1145	Hopeless Organs	0.002	20	117527
1146	Unnerving Spores	0.45209	90	686886
1147	Eerie Grubs	0.41537	110	640430
1148	Screaming Spores	0.74276	190	1054577
1149	Hopeless Tentacle	0.91178	170	1268381
1150	Whispering Spores	0.30404	70	499604
1151	Hypnotic Lavae	0.11096	50	255359
1152	Prismatic Sample	0.08778	20	226040
1153	Dripping Heart	0.09994	20	241425
1154	Hypnotic Coils	0.09385	30	233714
1155	Dripping Organs	0.28463	80	475051
1156	Ominous Core	0.07478	20	209601
1157	Imagined Remains	0.06208	40	193532
1158	Writhing Grubs	0.24102	60	419884
1159	Woebegotten Tentacle	0.06009	40	191017
1160	Imagined Organs	0.10416	50	246757
1161	Chilling Gem	0.08066	30	217030
1162	Hopeless Coils	0.0973	20	238084
1163	Nightmarish Gelsack	0.08368	20	220858
1164	Woebegotten Jelly	0.02928	30	152043
1165	Frozen Tendril	0.28995	70	481785
