sep=,
Seed,Name,Perfection,Ship_PulseDrive_MiniJumpFuelSpending,Ship_Boost,Ship_BoostManeuverability
616,Slimy Blood Sac,0.125,+6%,,+2%
617,Sticky Chamber,0.25,+8%,,
618,Congealed Ventricle,0.375,+9%,,
619,Pungent Aorta,0.125,+6%,,+2%
620,Slimy Thorax,0.375,,+3%,+2%
621,Gooey Trunk Tissue,0.625,+10%,+2%,
622,Slimy Thorax,0.0,+6%,,
623,Gooey Chamber,0.125,,,+2%
624,Slimy Heart Lump,0.5,,,+5%
625,Gooey Thorax,0.125,+6%,,+2%
626,Congealed Trunk Tissue,0.375,,+2%,+3%
627,Gooey Thorax,0.25,,+3%,
628,Pungent Thorax,0.125,,+2%,
629,Sticky Blood Sac,0.125,+7%,,
630,Sticky Blood Pump,0.125,,,+2%
631,Sticky Aorta,0.0,+6%,,
632,Congealed Thorax,0.125,,,+2%
633,Pungent Aorta,0.125,,,+2%
634,Congealed Aorta,0.375,,+4%,
635,Pungent Thorax,0.5,+6%,+5%,
636,Congealed Ventricle,0.5,+6%,,+5%
637,Pungent Muscle,0.25,+8%,,
638,Pungent Aorta,0.0,+6%,,
639,Sticky Muscle,0.25,,+3%,
640,Gooey Chamber,0.125,,,+2%
641,Sticky Aorta,0.125,,,+2%
642,Slimy Aorta,0.125,,+2%,
643,Slimy Trunk Tissue,0.25,,+3%,
644,Congealed Blood Pump,0.125,,,+2%
645,Slimy Blood Pump,0.0,+6%,,
646,Slimy Vessel,0.375,+9%,,
647,Sticky Trunk Tissue,0.125,,+2%,
648,Gooey Thorax,0.125,,,+2%
649,Congealed Thorax,0.125,,+2%,
650,Gooey Muscle,0.25,,,+3%
651,Sticky Aorta,0.125,,,+2%
652,Sticky Muscle,0.375,,,+4%
653,Gooey Blood Pump,0.25,+8%,,
654,Sticky Heart Lump,0.0,+6%,,
655,Sticky Blood Sac,0.125,+7%,,
656,Slimy Trunk Tissue,0.125,,,+2%
657,Slimy Vessel,0.125,,,+2%
658,Congealed Muscle,0.5,,+5%,
659,Pungent Aorta,0.25,,+2%,+2%
660,Pungent Ventricle,0.375,,+4%,
661,Sticky Thorax,0.25,+8%,,
662,Congealed Thorax,0.625,+9%,,+3%
663,Gooey Vessel,0.125,,+2%,
664,Sticky Blood Pump,0.25,,,+3%
665,Slimy Trunk Tissue,0.75,,+5%,+3%
666,Pungent Aorta,0.125,,+2%,
667,Sticky Vessel,0.375,,+4%,
668,Slimy Trunk Tissue,0.125,+6%,+2%,
669,Sticky Heart Lump,0.375,,+4%,
670,Slimy Heart Lump,0.25,,,+3%
671,Pungent Vessel,0.5,,+5%,
672,Gooey Trunk Tissue,0.125,,,+2%
673,Gooey Muscle,0.125,,+2%,
674,Sticky Vessel,0.125,,,+2%
675,Pungent Thorax,0.25,,+3%,
676,Slimy Aorta,0.0,+6%,,
677,Congealed Blood Sac,0.125,,,+2%
678,Sticky Trunk Tissue,0.25,,+3%,
679,Pungent Trunk Tissue,0.125,,,+2%
680,Congealed Blood Pump,0.375,,+4%,
681,Pungent Heart Lump,0.125,,,+2%
682,Sticky Aorta,0.5,+10%,,
683,Slimy Muscle,0.25,,,+3%
684,Congealed Chamber,0.125,,,+2%
685,Pungent Heart Lump,0.5,+10%,,
686,Gooey Thorax,0.375,+9%,,
687,Gooey Blood Pump,0.5,,+5%,
688,Gooey Blood Pump,0.125,+7%,,
689,Congealed Heart Lump,0.5,+10%,,
690,Slimy Vessel,0.25,,,+3%
691,Slimy Blood Pump,0.125,,+2%,
692,Pungent Muscle,0.125,,,+2%
693,Congealed Aorta,0.5,+9%,,+2%
694,Pungent Blood Sac,0.5,+10%,,
695,Pungent Muscle,0.125,,,+2%
696,Congealed Trunk Tissue,0.5,+10%,,
697,Gooey Blood Pump,0.125,,+2%,
698,Gooey Thorax,0.5,+8%,+3%,
699,Congealed Heart Lump,0.125,,+2%,
700,Pungent Ventricle,0.25,+8%,,
701,Slimy Muscle,0.5,+10%,,
702,Slimy Trunk Tissue,0.125,,+2%,
703,Congealed Blood Pump,0.375,+9%,,
704,Sticky Chamber,0.375,,+4%,
705,Pungent Thorax,0.0,+6%,,
706,Gooey Vessel,0.125,,+2%,
707,Slimy Vessel,0.125,,+2%,
708,Slimy Ventricle,0.125,,+2%,
709,Gooey Vessel,0.125,,+2%,
710,Gooey Aorta,0.25,+8%,,
711,Pungent Aorta,0.125,,+2%,
712,Pungent Blood Sac,0.125,,,+2%
713,Congealed Ventricle,0.5,,,+5%
714,Sticky Ventricle,0.125,,+2%,
715,Slimy Chamber,0.125,+6%,+2%,
716,Pungent Vessel,0.125,,,+2%
717,Slimy Aorta,0.125,,,+2%
718,Slimy Aorta,0.5,,+5%,
719,Sticky Trunk Tissue,0.25,+7%,,+2%
720,Congealed Aorta,0.25,,+2%,+2%
721,Slimy Blood Pump,0.125,,+2%,
722,Slimy Blood Pump,0.375,,+4%,
723,Sticky Thorax,0.125,,+2%,
724,Pungent Heart Lump,0.625,,+2%,+5%
725,Congealed Trunk Tissue,0.875,+9%,,+5%
726,Sticky Vessel,0.125,,,+2%
727,Sticky Ventricle,0.25,,+3%,
728,Congealed Thorax,0.0,+6%,,
729,Slimy Vessel,0.125,,,+2%
730,Pungent Ventricle,0.25,,+3%,
731,Sticky Thorax,0.375,,+3%,+2%
732,Slimy Chamber,0.125,,,+2%
733,Pungent Blood Sac,0.125,,,+2%
734,Slimy Vessel,0.125,,,+2%
735,Congealed Blood Pump,0.125,,+2%,
736,Slimy Chamber,0.375,+6%,+4%,
737,Sticky Ventricle,0.25,,,+3%
738,Sticky Ventricle,0.125,,,+2%
739,Pungent Chamber,0.5,,+5%,
740,Gooey Chamber,0.375,,+4%,
741,Pungent Vessel,0.125,,+2%,
742,Gooey Trunk Tissue,0.125,,,+2%
743,Sticky Muscle,0.125,,+2%,
744,Gooey Aorta,0.125,,,+2%
745,Pungent Blood Pump,0.375,+9%,,
746,Congealed Trunk Tissue,0.5,+9%,,+2%
747,Slimy Vessel,0.5,,+5%,
748,Slimy Thorax,0.25,+8%,,
749,Pungent Heart Lump,0.25,,+3%,
750,Pungent Trunk Tissue,0.125,,+2%,
751,Gooey Blood Pump,0.375,+7%,+3%,
752,Congealed Chamber,0.5,+10%,,
753,Pungent Blood Pump,0.125,,,+2%
754,Congealed Blood Sac,0.375,+6%,+4%,
755,Pungent Blood Pump,0.125,,+2%,
756,Slimy Heart Lump,0.375,+9%,,
757,Gooey Vessel,0.25,+8%,,
758,Gooey Thorax,0.125,,+2%,
759,Pungent Heart Lump,0.125,+7%,,
760,Sticky Vessel,0.375,+9%,,
761,Sticky Aorta,0.25,+8%,,
762,Slimy Thorax,0.375,+6%,,+4%
763,Slimy Vessel,0.0,+6%,,
764,Congealed Blood Pump,0.5,,+5%,
765,Sticky Aorta,0.25,,+3%,
766,Pungent Blood Sac,0.125,+7%,,
767,Slimy Thorax,0.125,,,+2%
768,Gooey Muscle,0.125,,,+2%
769,Sticky Aorta,0.125,,+2%,
770,Gooey Blood Sac,0.125,,,+2%
771,Sticky Vessel,0.25,,+3%,
772,Pungent Blood Sac,0.125,,,+2%
773,Congealed Heart Lump,0.5,,,+5%
774,Pungent Trunk Tissue,0.0,+6%,,
775,Sticky Muscle,0.125,,,+2%
776,Gooey Heart Lump,0.125,,+2%,
777,Gooey Aorta,0.5,,+5%,
778,Slimy Blood Sac,0.25,+8%,,
779,Congealed Blood Sac,0.0,+6%,,
780,Slimy Ventricle,0.125,,,+2%
781,Sticky Vessel,0.125,,,+2%
782,Congealed Chamber,0.25,,+3%,
783,Gooey Heart Lump,0.25,,+3%,
784,Slimy Trunk Tissue,0.375,,+2%,+3%
785,Pungent Ventricle,0.125,,+2%,
786,Sticky Trunk Tissue,0.375,,+4%,
787,Congealed Vessel,0.5,+10%,,
788,Sticky Trunk Tissue,0.375,+9%,,
789,Slimy Aorta,0.25,+8%,,
790,Pungent Blood Pump,0.625,+8%,,+4%
791,Gooey Vessel,0.125,,+2%,
792,Slimy Muscle,0.0,,,+1%
793,Congealed Trunk Tissue,0.0,+6%,,
794,Slimy Muscle,0.125,,+2%,
795,Pungent Chamber,0.125,,+2%,
796,Sticky Thorax,0.25,,+3%,
797,Slimy Heart Lump,0.25,,+3%,+1%
798,Sticky Blood Sac,0.125,+6%,+2%,
799,Pungent Heart Lump,0.25,,,+3%
800,Slimy Trunk Tissue,0.25,,,+3%
801,Gooey Aorta,0.125,,,+2%
802,Gooey Thorax,0.125,,,+2%
803,Congealed Thorax,0.25,,+3%,
804,Pungent Muscle,0.125,,,+2%
805,Sticky Thorax,0.0,,,+1%
806,Pungent Vessel,0.125,,,+2%
807,Pungent Aorta,0.125,,+2%,
808,Sticky Vessel,0.125,+7%,,
809,Pungent Thorax,0.25,+8%,,
810,Slimy Heart Lump,0.125,+6%,+2%,
811,Pungent Thorax,0.125,,,+2%
812,Congealed Trunk Tissue,0.375,,+4%,
813,Pungent Vessel,0.25,,,+3%
814,Pungent Trunk Tissue,0.125,,,+2%
815,Gooey Ventricle,0.125,,,+2%
816,Gooey Blood Pump,0.375,,+4%,
817,Sticky Muscle,0.5,+10%,,
818,Gooey Chamber,0.25,,,+3%
819,Sticky Blood Sac,0.125,,,+2%
820,Gooey Aorta,0.5,+10%,,
821,Slimy Heart Lump,0.375,,+4%,
822,Gooey Ventricle,0.375,,,+4%
823,Congealed Trunk Tissue,0.625,+10%,,+2%
824,Pungent Thorax,0.375,,,+4%
825,Congealed Blood Sac,0.125,+6%,+2%,
826,Slimy Blood Pump,0.5,+10%,,
827,Slimy Vessel,0.0,+6%,,
828,Slimy Thorax,0.125,+7%,,
829,Pungent Blood Pump,0.5,,+5%,
830,Congealed Thorax,0.25,,+2%,+2%
831,Congealed Muscle,0.0,+6%,,
832,Slimy Muscle,0.125,,,+2%
833,Congealed Ventricle,0.125,,,+2%
834,Pungent Ventricle,0.25,,+3%,
835,Slimy Trunk Tissue,0.25,+8%,,
836,Gooey Trunk Tissue,0.5,+7%,+4%,
837,Congealed Blood Sac,0.375,,,+4%
838,Pungent Chamber,0.25,,+2%,+2%
839,Gooey Vessel,0.125,,,+2%
840,Gooey Muscle,0.125,,,+2%
841,Slimy Ventricle,0.0,+6%,,
842,Sticky Chamber,0.5,+8%,+3%,
843,Congealed Heart Lump,0.0,+6%,,
844,Congealed Ventricle,0.125,+7%,,
845,Congealed Blood Sac,0.25,,,+3%
846,Pungent Thorax,0.375,,,+4%
847,Slimy Ventricle,0.0,+6%,,
848,Slimy Chamber,0.375,,+4%,
849,Gooey Ventricle,0.25,,+2%,+2%
850,Gooey Blood Pump,0.375,,+4%,
851,Sticky Muscle,0.5,+7%,,+4%
852,Pungent Ventricle,0.5,,,+5%
853,Congealed Vessel,0.125,,+2%,
854,Gooey Heart Lump,0.125,,+2%,
855,Slimy Trunk Tissue,0.375,,+2%,+3%
856,Sticky Blood Sac,0.375,,+4%,
857,Gooey Chamber,0.125,+6%,,+2%
858,Slimy Muscle,0.125,,+2%,
859,Gooey Blood Pump,0.0,+6%,,
860,Slimy Blood Pump,0.125,,,+2%
861,Sticky Thorax,0.125,,,+2%
862,Slimy Muscle,0.5,+10%,,
863,Congealed Trunk Tissue,0.0,+6%,,
864,Gooey Vessel,0.5,,+5%,
865,Gooey Blood Sac,0.625,+9%,+3%,
866,Gooey Blood Sac,0.25,+7%,,+2%
867,Slimy Thorax,0.125,,,+2%
868,Pungent Trunk Tissue,0.5,,+5%,
869,Congealed Aorta,0.375,,+4%,
870,Congealed Blood Sac,0.0,+6%,,
871,Sticky Blood Sac,0.0,+6%,,
872,Slimy Chamber,0.125,,,+2%
873,Congealed Heart Lump,0.25,,+3%,
874,Slimy Heart Lump,0.125,,+2%,
875,Pungent Heart Lump,0.375,,+4%,
876,Sticky Vessel,0.625,+10%,,+2%
877,Congealed Vessel,0.375,+9%,,
878,Pungent Blood Pump,0.25,+8%,,
879,Slimy Blood Sac,0.125,,+2%,
880,Gooey Trunk Tissue,0.625,,+5%,+2%
881,Gooey Blood Pump,0.0,+6%,,
882,Pungent Vessel,0.375,,+4%,
883,Sticky Trunk Tissue,0.0,+6%,,
884,Congealed Blood Sac,0.25,+7%,,+2%
885,Slimy Aorta,0.125,,+2%,
886,Slimy Blood Pump,0.125,,,+2%
887,Sticky Muscle,0.0,+6%,,
888,Sticky Ventricle,0.125,,+2%,
889,Gooey Muscle,0.375,,+3%,+2%
890,Pungent Blood Pump,0.125,,,+2%
891,Slimy Aorta,0.5,+9%,+2%,
892,Gooey Chamber,0.25,,+2%,+2%
893,Congealed Blood Sac,0.375,,,+4%
894,Gooey Trunk Tissue,0.25,,+3%,
895,Pungent Blood Sac,0.125,,+2%,
896,Slimy Vessel,0.125,,,+2%
897,Sticky Chamber,0.125,+6%,,+2%
898,Pungent Vessel,0.375,,+4%,
899,Slimy Muscle,0.125,,+2%,
900,Congealed Chamber,0.125,,+2%,
901,Gooey Muscle,0.125,,,+2%
902,Pungent Vessel,0.625,+10%,,+2%
903,Pungent Heart Lump,0.25,,,+3%
904,Pungent Blood Pump,0.25,+8%,,
905,Sticky Ventricle,0.25,,+3%,
906,Pungent Trunk Tissue,0.25,+7%,+2%,
907,Congealed Aorta,0.125,,+2%,
908,Pungent Blood Sac,0.375,,+4%,
909,Sticky Trunk Tissue,0.25,,,+3%
910,Sticky Blood Sac,0.75,+9%,+4%,
911,Sticky Vessel,0.125,,+2%,
912,Pungent Trunk Tissue,0.25,,+3%,
913,Pungent Ventricle,0.125,,,+2%
914,Sticky Muscle,0.875,,+4%,+5%
915,Sticky Thorax,0.125,,+2%,
916,Slimy Thorax,0.25,,+3%,
917,Pungent Heart Lump,0.25,+8%,,
918,Sticky Aorta,0.125,,+2%,
919,Congealed Vessel,0.125,,+2%,
920,Slimy Thorax,0.0,+6%,,
921,Sticky Muscle,0.125,+6%,+2%,
922,Slimy Blood Pump,0.75,,+5%,+3%
923,Sticky Blood Pump,0.25,+7%,+2%,
924,Gooey Vessel,0.0,+6%,,
925,Pungent Aorta,0.375,+9%,,
926,Gooey Trunk Tissue,0.5,,+4%,+2%
927,Gooey Blood Pump,0.0,+6%,,
928,Sticky Trunk Tissue,0.25,,+3%,
929,Sticky Blood Pump,0.25,,+3%,
930,Pungent Ventricle,0.125,+7%,,
931,Congealed Muscle,0.0,+6%,,
932,Congealed Aorta,0.5,,,+5%
933,Sticky Vessel,0.5,,+5%,
934,Slimy Blood Sac,0.125,+7%,,
935,Congealed Chamber,0.125,,,+2%
936,Pungent Chamber,0.375,,+4%,
937,Slimy Thorax,0.5,+6%,+5%,
938,Gooey Aorta,0.375,+9%,,
939,Slimy Blood Pump,0.125,+6%,+2%,
940,Slimy Aorta,0.125,,,+2%
941,Gooey Chamber,0.375,,,+4%
942,Gooey Thorax,0.0,+6%,,
943,Pungent Chamber,0.375,,+4%,
944,Slimy Blood Sac,0.125,,,+2%
945,Slimy Aorta,0.375,,+4%,
946,Sticky Thorax,0.0,,,+1%
947,Slimy Vessel,0.375,,+4%,
948,Slimy Thorax,0.375,+8%,,+2%
949,Slimy Blood Sac,0.5,,+5%,
950,Congealed Heart Lump,0.25,,+3%,
951,Congealed Thorax,0.25,,+2%,+2%
952,Pungent Blood Pump,0.375,,+4%,
953,Pungent Muscle,0.25,+8%,,
954,Congealed Trunk Tissue,0.0,+6%,,
955,Congealed Blood Pump,0.0,+6%,,
956,Slimy Ventricle,0.375,+9%,,
957,Slimy Ventricle,0.25,,+3%,
958,Pungent Aorta,0.25,+8%,,
959,Sticky Chamber,0.125,,+2%,
960,Congealed Muscle,0.0,+6%,,
961,Pungent Blood Pump,0.0,+6%,,
962,Sticky Blood Pump,0.125,,,+2%
963,Slimy Muscle,0.125,,,+2%
964,Congealed Thorax,0.125,+7%,,
965,Sticky Thorax,0.0,+6%,,
966,Gooey Vessel,0.125,+7%,,
967,Pungent Ventricle,0.125,,+2%,
968,Congealed Aorta,0.375,+9%,,
969,Sticky Aorta,0.375,,,+4%
970,Sticky Aorta,0.25,,+3%,
971,Gooey Chamber,0.25,+8%,,
972,Sticky Thorax,0.125,,+2%,
973,Slimy Vessel,0.25,+8%,,
974,Congealed Blood Pump,0.375,+9%,,+1%
975,Pungent Heart Lump,0.25,+7%,+2%,
976,Sticky Thorax,0.25,,+2%,+2%
977,Pungent Ventricle,0.0,+6%,,
978,Slimy Blood Sac,0.0,+6%,,
979,Pungent Muscle,0.125,+7%,,
980,Slimy Muscle,0.25,,,+3%
981,Pungent Blood Sac,0.125,,,+2%
982,Congealed Thorax,0.125,,+2%,
983,Congealed Aorta,0.75,+8%,+5%,
984,Pungent Muscle,0.0,+6%,,
985,Gooey Heart Lump,0.25,,,+3%
986,Slimy Vessel,0.25,+8%,,
987,Congealed Trunk Tissue,0.25,,+3%,
988,Gooey Vessel,0.125,,,+2%
989,Sticky Vessel,0.5,,,+5%
990,Sticky Muscle,0.375,,,+4%
991,Pungent Muscle,0.0,+6%,,
992,Pungent Vessel,0.125,,+2%,
993,Gooey Trunk Tissue,0.125,,,+2%
994,Slimy Chamber,0.25,,+2%,+2%
995,Pungent Ventricle,0.125,,+2%,
996,Gooey Blood Pump,0.125,,,+2%
997,Sticky Ventricle,0.125,,,+2%
998,Slimy Trunk Tissue,0.25,+8%,,
999,Gooey Aorta,0.25,,+2%,+2%
1000,Sticky Aorta,0.375,,+3%,+2%
1001,Slimy Heart Lump,0.125,+6%,,+2%
1002,Gooey Muscle,0.125,,,+2%
1003,Slimy Blood Pump,0.5,+10%,,
1004,Sticky Trunk Tissue,0.0,+6%,,
1005,Congealed Blood Sac,0.125,,,+2%
1006,Congealed Ventricle,0.125,,+2%,
1007,Pungent Blood Sac,0.125,,+2%,
1008,Pungent Vessel,0.0,+6%,,
1009,Slimy Ventricle,0.5,+9%,+2%,
1010,Sticky Muscle,0.5,,+5%,
1011,Congealed Trunk Tissue,0.0,+6%,,
1012,Gooey Vessel,0.25,+8%,,
1013,Sticky Muscle,0.375,,+4%,
1014,Pungent Chamber,0.125,,+2%,
1015,Sticky Muscle,0.125,+6%,,+2%
1016,Sticky Chamber,0.375,,,+4%
1017,Congealed Chamber,0.25,+8%,,
1018,Gooey Vessel,0.125,+7%,,
1019,Pungent Heart Lump,0.125,,+2%,
1020,Sticky Thorax,0.0,+6%,,
1021,Congealed Blood Pump,0.125,+7%,,
1022,Pungent Trunk Tissue,0.375,,+4%,
1023,Congealed Thorax,0.125,,,+2%
1024,Sticky Chamber,0.0,+6%,,
1025,Sticky Muscle,0.125,,,+2%
1026,Slimy Thorax,0.375,,+4%,+1%
1027,Gooey Thorax,0.125,,,+2%
1028,Pungent Chamber,0.125,,+2%,
1029,Gooey Blood Pump,0.25,,,+3%
1030,Gooey Ventricle,0.125,,,+2%
1031,Sticky Blood Sac,0.125,,+2%,
1032,Slimy Blood Sac,0.125,,+2%,
1033,Pungent Aorta,0.25,,+3%,
1034,Pungent Muscle,0.125,,,+2%
1035,Congealed Blood Sac,0.25,,+3%,
1036,Slimy Ventricle,0.375,+9%,,
1037,Congealed Vessel,0.5,+10%,,
1038,Sticky Vessel,0.375,+9%,,
1039,Slimy Aorta,0.0,+6%,,
1040,Pungent Aorta,0.125,+6%,,+2%
1041,Pungent Vessel,0.125,+7%,,
1042,Congealed Blood Sac,0.25,,+3%,
1043,Slimy Trunk Tissue,0.25,+8%,,
1044,Pungent Muscle,0.125,,,+2%
1045,Sticky Blood Pump,0.25,,+3%,
1046,Gooey Chamber,0.5,,+5%,
1047,Gooey Ventricle,0.75,+10%,,+3%
1048,Gooey Thorax,0.0,+6%,,
1049,Pungent Heart Lump,0.125,+7%,,
1050,Pungent Thorax,0.375,,+4%,
1051,Congealed Aorta,0.375,+9%,,
1052,Sticky Vessel,0.625,+9%,+3%,
1053,Sticky Aorta,0.375,,+4%,
1054,Sticky Blood Pump,0.125,+6%,,+2%
1055,Slimy Ventricle,0.25,,+3%,
1056,Congealed Blood Pump,0.25,,+3%,
1057,Gooey Vessel,0.0,+6%,,
1058,Pungent Thorax,0.25,,+3%,
1059,Congealed Chamber,0.125,+7%,,
1060,Gooey Muscle,0.0,+6%,,
1061,Congealed Trunk Tissue,0.375,+6%,+4%,
1062,Pungent Blood Pump,0.125,,,+2%
1063,Slimy Chamber,0.125,,,+2%
1064,Sticky Chamber,0.125,,+2%,
1065,Pungent Trunk Tissue,0.125,,,+2%
1066,Gooey Blood Sac,0.125,,,+2%
1067,Gooey Ventricle,0.125,+7%,,
1068,Congealed Vessel,0.0,+6%,,
1069,Congealed Blood Sac,0.5,+10%,,
1070,Congealed Thorax,0.0,+6%,,
1071,Gooey Chamber,0.125,,+2%,
1072,Congealed Chamber,0.125,,,+2%
1073,Sticky Aorta,0.375,+6%,+4%,
1074,Gooey Muscle,0.125,,+2%,
1075,Pungent Muscle,0.25,,+3%,
1076,Pungent Heart Lump,0.125,,+2%,
1077,Sticky Blood Pump,0.625,+7%,+5%,
1078,Congealed Heart Lump,0.5,,+5%,
1079,Pungent Aorta,0.375,,,+4%
1080,Sticky Thorax,0.25,,+3%,
1081,Congealed Blood Pump,0.25,,+3%,
1082,Slimy Muscle,0.375,,+2%,+3%
1083,Pungent Muscle,0.125,,+2%,
1084,Gooey Trunk Tissue,0.5,,+5%,
1085,Gooey Chamber,0.25,,+3%,
1086,Slimy Ventricle,0.125,,+2%,
1087,Slimy Aorta,0.125,,,+2%
1088,Sticky Ventricle,0.25,+7%,+2%,
1089,Congealed Muscle,0.125,,+2%,
1090,Sticky Thorax,0.375,+6%,+4%,
1091,Sticky Blood Pump,0.5,+7%,,+4%
1092,Pungent Blood Sac,0.25,+8%,,
1093,Slimy Vessel,0.125,,,+2%
1094,Sticky Heart Lump,0.125,,,+2%
1095,Sticky Muscle,0.75,+9%,+4%,
1096,Sticky Aorta,0.0,+6%,,
1097,Pungent Trunk Tissue,0.125,,+2%,
1098,Congealed Chamber,0.125,,,+2%
1099,Congealed Ventricle,0.5,,+5%,
1100,Gooey Ventricle,0.25,+8%,,
1101,Congealed Aorta,0.375,,+4%,
1102,Pungent Blood Pump,0.125,+6%,+2%,
1103,Gooey Heart Lump,0.875,+10%,+4%,
1104,Gooey Blood Sac,0.5,,+5%,
1105,Sticky Vessel,0.25,,+3%,
1106,Sticky Muscle,0.125,,,+2%
1107,Congealed Thorax,0.0,+6%,,
1108,Slimy Chamber,0.5,,+5%,
1109,Gooey Trunk Tissue,0.125,,,+2%
1110,Gooey Muscle,0.125,,,+2%
1111,Slimy Heart Lump,0.125,,+2%,
1112,Sticky Trunk Tissue,0.0,+6%,,
1113,Slimy Ventricle,0.125,,+2%,
1114,Congealed Vessel,0.25,+6%,+3%,
1115,Pungent Trunk Tissue,0.0,+6%,,
1116,Sticky Heart Lump,0.5,,+5%,
1117,Congealed Blood Sac,0.375,,+4%,
1118,Sticky Vessel,0.125,,,+2%
1119,Congealed Blood Pump,0.125,+7%,,
1120,Sticky Blood Pump,0.125,+7%,,
1121,Slimy Thorax,0.5,,,+5%
1122,Gooey Muscle,0.25,,,+3%
1123,Gooey Chamber,0.5,,+5%,
1124,Congealed Muscle,0.125,,+2%,
1125,Sticky Ventricle,0.5,+9%,,+2%
1126,Pungent Trunk Tissue,0.25,,+3%,
1127,Congealed Ventricle,0.0,+6%,,
1128,Slimy Ventricle,0.0,+6%,,
1129,Sticky Blood Pump,0.125,,,+2%
1130,Congealed Chamber,0.0,+6%,,
1131,Sticky Blood Pump,0.25,,+3%,
1132,Sticky Muscle,0.125,+6%,,+2%
1133,Slimy Chamber,0.625,+8%,+4%,
1134,Congealed Ventricle,0.375,,,+4%
1135,Sticky Aorta,0.0,,,+1%
1136,Congealed Thorax,0.375,,+4%,
1137,Slimy Aorta,0.125,,,+2%
1138,Gooey Trunk Tissue,0.125,+7%,,
1139,Congealed Thorax,0.125,,+2%,
1140,Sticky Blood Sac,0.125,+7%,,
1141,Congealed Chamber,0.0,+6%,,
1142,Slimy Aorta,0.25,,,+3%
1143,Sticky Muscle,0.125,,,+2%
1144,Congealed Chamber,0.125,,+2%,
1145,Gooey Aorta,0.125,,,+2%
1146,Slimy Blood Sac,0.0,+6%,,
1147,Congealed Thorax,0.125,,,+2%
1148,Pungent Trunk Tissue,0.75,+10%,,+3%
1149,Pungent Blood Pump,0.5,+9%,,+2%
1150,Pungent Trunk Tissue,0.75,+10%,+3%,
1151,Congealed Thorax,0.5,,+5%,
1152,Slimy Chamber,0.125,,,+2%
1153,Pungent Ventricle,0.375,,,+4%
1154,Congealed Vessel,0.125,,,+2%
1155,Pungent Thorax,0.125,,,+2%
1156,Slimy Thorax,0.0,+6%,,
1157,Pungent Thorax,0.125,,,+2%
1158,Congealed Chamber,0.25,+6%,+3%,
1159,Pungent Blood Pump,0.125,,,+2%
1160,Pungent Blood Sac,0.125,,+2%,
1161,Congealed Blood Pump,0.5,,+5%,
1162,Sticky Blood Sac,0.0,+6%,,
1163,Congealed Vessel,0.125,,,+2%
1164,Pungent Heart Lump,0.125,+7%,,
1165,Congealed Trunk Tissue,0.25,+8%,,
1166,Gooey Blood Sac,0.5,+7%,+4%,
1167,Sticky Trunk Tissue,0.125,,+2%,
1168,Slimy Vessel,0.125,,,+2%
1169,Congealed Chamber,0.25,,,+3%
1170,Slimy Chamber,0.25,,+2%,+2%
1171,Gooey Vessel,0.125,,,+2%
1172,Sticky Muscle,0.5,,+5%,
1173,Sticky Heart Lump,0.25,,+3%,
1174,Slimy Muscle,0.125,,+2%,
1175,Slimy Blood Sac,0.125,,,+2%
1176,Slimy Blood Sac,0.375,+9%,,
1177,Pungent Ventricle,0.375,,+4%,
1178,Pungent Muscle,0.5,,+5%,
1179,Slimy Thorax,0.125,,+2%,
1180,Gooey Blood Pump,0.125,+7%,,
1181,Slimy Aorta,0.125,+6%,,+2%
1182,Congealed Blood Sac,0.0,+6%,,
1183,Pungent Heart Lump,0.375,,+4%,
1184,Gooey Thorax,0.125,,,+2%
1185,Congealed Muscle,0.0,,,+1%
1186,Gooey Thorax,0.5,,,+5%
1187,Congealed Ventricle,0.25,,+2%,+2%
1188,Pungent Thorax,0.5,,+5%,
1189,Gooey Blood Sac,0.125,,,+2%
1190,Slimy Thorax,0.375,,+4%,
1191,Congealed Heart Lump,0.25,,+3%,
1192,Gooey Muscle,0.25,,+3%,
1193,Sticky Blood Sac,0.5,,+5%,
1194,Congealed Muscle,0.375,+6%,,+4%
1195,Sticky Ventricle,0.125,,+2%,
1196,Sticky Muscle,0.0,+6%,,
1197,Slimy Blood Pump,0.125,,,+2%
1198,Pungent Trunk Tissue,0.25,+8%,,
1199,Congealed Chamber,0.375,,+4%,
1200,Slimy Muscle,0.25,,,+3%
1201,Pungent Trunk Tissue,0.0,+6%,,
1202,Sticky Trunk Tissue,0.125,+7%,,
1203,Slimy Ventricle,0.25,,+3%,
1204,Congealed Ventricle,0.125,+7%,,
1205,Sticky Heart Lump,0.25,,,+3%
1206,Sticky Blood Pump,0.0,+6%,,
1207,Gooey Vessel,0.125,,+2%,
1208,Pungent Blood Pump,0.375,+9%,,
1209,Gooey Aorta,0.375,+9%,,
1210,Pungent Chamber,0.25,+8%,,
1211,Slimy Aorta,0.625,,+2%,+5%
1212,Sticky Vessel,0.125,+6%,,+2%
1213,Sticky Muscle,0.125,,+2%,
1214,Gooey Muscle,0.125,,,+2%
1215,Pungent Blood Pump,0.25,,+2%,+2%
1216,Slimy Ventricle,0.125,,+2%,
1217,Congealed Muscle,0.125,+7%,,
1218,Pungent Muscle,0.25,+6%,+3%,
1219,Gooey Thorax,0.125,,,+2%
1220,Congealed Ventricle,0.125,+7%,,
1221,Slimy Vessel,0.375,+9%,,
1222,Sticky Blood Sac,0.625,+10%,,+2%
