Seed	Name	Perfection	Ship_Weapons_Lasers_HeatTime	Ship_Weapons_Lasers_Damage
593	Sleepless Fluids	0.05	+77%	+24%
594	Heavenly Lens	0.2	+83%	+24%
595	Vibrant Pupil	0.525	+76%	+27%
596	Sleepless Retina	0.5	+95%	+24%
597	Heavenly Retina	0.475	+94%	+24%
598	Sleepless Fluids	0.525	+76%	+27%
599	Sleepless Fluids	0.292	+80%	+25%
600	Vibrant Retina	0.05	+77%	+24%
601	Vibrant Fluids	0.05	+77%	+24%
602	Chromatic Reflector	0.217	+77%	+25%
603	Sleepless Iris	0.325	+88%	+24%
604	Chromatic Lens	0.758	+92%	+26%
605	Heavenly Reflector	0.575	+78%	+27%
606	Sleepless Reflector	0.15	+81%	+24%
607	Sleepless Fluids	0.192	+76%	+25%
608	Chromatic Projector	0.5	+95%	+24%
609	Vibrant Mirror	0.5	+95%	+24%
610	Heavenly Projector	0.275	+86%	+24%
611	Vibrant Aperture	0.433	+79%	+26%
612	Sleepless Fluids	0.225	+84%	+24%
613	Vibrant Fluids	0.15	+81%	+24%
614	Chromatic Retina	0.175	+82%	+24%
615	Vibrant Retina	0.367	+83%	+25%
616	Heavenly Retina	0.125	+80%	+24%
617	Sleepless Aperture	0.408	+78%	+26%
618	Vibrant Mirror	0.558	+84%	+26%
619	Translucent Fluids	0.025	+76%	+24%
620	Heavenly Cornea	0.45	+93%	+24%
621	Chromatic Pupil	0.6	+79%	+27%
622	Heavenly Cornea	0.417	+85%	+25%
623	Chromatic Aperture	0.267	+79%	+25%
624	Heavenly Lens	0.542	+90%	+25%
625	Chromatic Cornea	0.625	+80%	+27%
626	Vibrant Pupil	0.6	+79%	+27%
627	Chromatic Cornea	0.125	+80%	+24%
628	Translucent Cornea	0.1	+79%	+24%
629	Sleepless Retina	0.433	+79%	+26%
630	Sleepless Projector	0.675	+82%	+27%
631	Sleepless Fluids	0.775	+86%	+27%
632	Vibrant Cornea	0.358	+76%	+26%
633	Translucent Fluids	0.275	+86%	+24%
634	Vibrant Fluids	0.025	+76%	+24%
635	Translucent Cornea	0.1	+79%	+24%
636	Vibrant Mirror	0.192	+76%	+25%
637	Translucent Reflector	0.508	+82%	+26%
638	Translucent Fluids	0.583	+85%	+26%
639	Sleepless Reflector	0.425	+92%	+24%
640	Chromatic Aperture	0.775	+86%	+27%
641	Sleepless Fluids	0.292	+80%	+25%
642	Heavenly Fluids	0.275	+86%	+24%
643	Heavenly Pupil	0.408	+78%	+26%
644	Vibrant Projector	0.1	+79%	+24%
645	Heavenly Projector	0.35	+89%	+24%
646	Heavenly Iris	0.483	+81%	+26%
647	Sleepless Pupil	0.025	+76%	+24%
648	Chromatic Cornea	0.425	+92%	+24%
649	Vibrant Cornea	0.075	+78%	+24%
650	Chromatic Reflector	0.733	+91%	+26%
651	Sleepless Fluids	0.075	+78%	+24%
652	Sleepless Reflector	0.442	+86%	+25%
653	Chromatic Projector	0.9	+91%	+27%
654	Sleepless Lens	0.3	+87%	+24%
655	Sleepless Retina	0.408	+78%	+26%
656	Heavenly Pupil	0.242	+78%	+25%
657	Heavenly Iris	0.408	+78%	+26%
658	Vibrant Reflector	0.075	+78%	+24%
659	Translucent Fluids	0.1	+79%	+24%
660	Translucent Mirror	0.192	+76%	+25%
661	Sleepless Cornea	0.367	+83%	+25%
662	Vibrant Cornea	0.025	+76%	+24%
663	Chromatic Iris	0.125	+80%	+24%
664	Sleepless Projector	0.433	+79%	+26%
665	Heavenly Pupil	0.075	+78%	+24%
666	Translucent Fluids	0.45	+93%	+24%
667	Sleepless Iris	0.35	+89%	+24%
668	Heavenly Pupil	0.375	+90%	+24%
669	Sleepless Lens	0.075	+78%	+24%
670	Heavenly Lens	0.025	+76%	+24%
671	Translucent Iris	0.075	+78%	+24%
672	Chromatic Pupil	0.592	+92%	+25%
673	Chromatic Reflector	0.358	+76%	+26%
674	Sleepless Iris	0.15	+81%	+24%
675	Translucent Cornea	0.25	+85%	+24%
676	Heavenly Fluids	0.2	+83%	+24%
677	Vibrant Retina	0.85	+89%	+27%
678	Sleepless Pupil	0.05	+77%	+24%
679	Translucent Pupil	0.192	+76%	+25%
680	Vibrant Projector	0.05	+77%	+24%
681	Translucent Lens	0.075	+78%	+24%
682	Sleepless Fluids	0.392	+84%	+25%
683	Heavenly Reflector	0.25	+85%	+24%
684	Vibrant Aperture	0.3	+87%	+24%
685	Translucent Lens	0.667	+95%	+25%
686	Chromatic Cornea	0.2	+83%	+24%
687	Chromatic Projector	0.025	+76%	+24%
688	Chromatic Projector	0.15	+81%	+24%
689	Vibrant Lens	0.358	+76%	+26%
690	Heavenly Iris	0.025	+76%	+24%
691	Heavenly Projector	0.25	+85%	+24%
692	Translucent Reflector	0.05	+77%	+24%
693	Vibrant Fluids	0.2	+83%	+24%
694	Translucent Retina	0.325	+88%	+24%
695	Translucent Reflector	0.492	+88%	+25%
696	Vibrant Pupil	0.15	+81%	+24%
697	Chromatic Projector	0.225	+84%	+24%
698	Chromatic Cornea	0.667	+95%	+25%
699	Vibrant Lens	0.55	+77%	+27%
700	Translucent Mirror	0.592	+92%	+25%
701	Heavenly Reflector	0.675	+82%	+27%
702	Heavenly Pupil	0.25	+85%	+24%
703	Vibrant Projector	0.217	+77%	+25%
704	Sleepless Aperture	0.225	+84%	+24%
705	Translucent Cornea	0.175	+82%	+24%
706	Chromatic Iris	0.125	+80%	+24%
707	Heavenly Iris	0.358	+76%	+26%
708	Heavenly Mirror	0.125	+80%	+24%
709	Chromatic Iris	0.05	+77%	+24%
710	Chromatic Fluids	0.775	+86%	+27%
711	Translucent Fluids	0.125	+80%	+24%
712	Translucent Retina	0.325	+88%	+24%
713	Vibrant Mirror	0.55	+77%	+27%
714	Sleepless Mirror	0.075	+78%	+24%
715	Heavenly Aperture	0.125	+80%	+24%
716	Translucent Iris	0.625	+80%	+27%
717	Heavenly Fluids	0.025	+76%	+24%
718	Heavenly Fluids	0.1	+79%	+24%
719	Sleepless Pupil	0.525	+76%	+27%
720	Vibrant Fluids	0.35	+89%	+24%
721	Heavenly Projector	0.125	+80%	+24%
722	Heavenly Projector	0.025	+76%	+24%
723	Sleepless Cornea	0.3	+87%	+24%
724	Translucent Lens	0.025	+76%	+24%
725	Vibrant Pupil	0.25	+85%	+24%
726	Sleepless Iris	0.192	+76%	+25%
727	Sleepless Mirror	0.025	+76%	+24%
728	Vibrant Cornea	0.45	+93%	+24%
729	Heavenly Iris	0.95	+93%	+27%
730	Translucent Mirror	0.217	+77%	+25%
731	Sleepless Cornea	0.825	+88%	+27%
732	Heavenly Aperture	0.267	+79%	+25%
733	Translucent Retina	0.383	+77%	+26%
734	Heavenly Iris	0.025	+76%	+24%
735	Vibrant Projector	0.025	+76%	+24%
736	Heavenly Aperture	0.075	+78%	+24%
737	Sleepless Mirror	0.433	+79%	+26%
738	Sleepless Mirror	0.1	+79%	+24%
739	Translucent Aperture	0.55	+77%	+27%
740	Chromatic Aperture	0.325	+88%	+24%
741	Translucent Iris	0.375	+90%	+24%
742	Chromatic Pupil	0.4	+91%	+24%
743	Sleepless Reflector	0.025	+76%	+24%
744	Chromatic Fluids	0.458	+80%	+26%
745	Translucent Projector	0.4	+91%	+24%
746	Vibrant Pupil	0.325	+88%	+24%
747	Heavenly Iris	0.267	+79%	+25%
748	Heavenly Cornea	0.375	+90%	+24%
749	Translucent Lens	0.075	+78%	+24%
750	Translucent Pupil	0.05	+77%	+24%
751	Chromatic Projector	0.408	+78%	+26%
752	Vibrant Aperture	0.25	+85%	+24%
753	Translucent Projector	0.075	+78%	+24%
754	Vibrant Retina	0.325	+88%	+24%
755	Translucent Projector	0.358	+76%	+26%
756	Heavenly Lens	0.417	+85%	+25%
757	Chromatic Iris	0.358	+76%	+26%
758	Chromatic Cornea	0.192	+76%	+25%
759	Translucent Lens	0.808	+94%	+26%
760	Sleepless Iris	0.15	+81%	+24%
761	Sleepless Fluids	0.75	+85%	+27%
762	Heavenly Cornea	0.55	+77%	+27%
763	Heavenly Iris	0.442	+86%	+25%
764	Vibrant Projector	0.025	+76%	+24%
765	Sleepless Fluids	0.05	+77%	+24%
766	Translucent Retina	0.358	+76%	+26%
767	Heavenly Cornea	0.558	+84%	+26%
768	Chromatic Reflector	0.025	+76%	+24%
769	Sleepless Fluids	0.075	+78%	+24%
770	Chromatic Retina	0.383	+77%	+26%
771	Sleepless Iris	0.15	+81%	+24%
772	Translucent Retina	0.2	+83%	+24%
773	Vibrant Lens	0.458	+80%	+26%
774	Translucent Pupil	0.15	+81%	+24%
775	Sleepless Reflector	0.05	+77%	+24%
776	Chromatic Lens	0.5	+95%	+24%
777	Chromatic Fluids	0.408	+78%	+26%
778	Heavenly Retina	0.633	+87%	+26%
779	Vibrant Retina	0.475	+94%	+24%
780	Heavenly Mirror	0.125	+80%	+24%
781	Sleepless Iris	0.367	+83%	+25%
782	Vibrant Aperture	0.525	+76%	+27%
783	Chromatic Lens	0.192	+76%	+25%
784	Heavenly Pupil	0.075	+78%	+24%
785	Translucent Mirror	0.192	+76%	+25%
786	Sleepless Pupil	0.433	+79%	+26%
787	Vibrant Iris	0.217	+77%	+25%
788	Sleepless Pupil	0.35	+89%	+24%
789	Heavenly Fluids	0.975	+94%	+27%
790	Translucent Projector	0.025	+76%	+24%
791	Chromatic Iris	0.433	+79%	+26%
792	Heavenly Reflector	0.025	+76%	+24%
793	Vibrant Pupil	0.542	+90%	+25%
794	Heavenly Reflector	0.025	+76%	+24%
795	Translucent Aperture	0.025	+76%	+24%
796	Sleepless Cornea	0.05	+77%	+24%
797	Heavenly Lens	0.025	+76%	+24%
798	Sleepless Retina	0.525	+76%	+27%
799	Translucent Lens	0.7	+83%	+27%
800	Heavenly Pupil	0.825	+88%	+27%
801	Chromatic Fluids	0.267	+79%	+25%
802	Chromatic Cornea	0.3	+87%	+24%
803	Vibrant Cornea	0.05	+77%	+24%
804	Translucent Reflector	0.1	+79%	+24%
805	Sleepless Cornea	0.1	+79%	+24%
806	Translucent Iris	1.0	+95%	+27%
807	Translucent Fluids	0.433	+79%	+26%
808	Sleepless Iris	0.25	+85%	+24%
809	Translucent Cornea	0.417	+85%	+25%
810	Heavenly Lens	0.475	+94%	+24%
811	Translucent Cornea	0.683	+89%	+26%
812	Vibrant Pupil	0.458	+80%	+26%
813	Translucent Iris	0.358	+76%	+26%
814	Translucent Pupil	0.683	+89%	+26%
815	Chromatic Mirror	0.483	+81%	+26%
816	Chromatic Projector	0.075	+78%	+24%
817	Sleepless Reflector	0.35	+89%	+24%
818	Chromatic Aperture	0.292	+80%	+25%
819	Sleepless Retina	0.783	+93%	+26%
820	Chromatic Fluids	0.642	+94%	+25%
821	Heavenly Lens	0.5	+95%	+24%
822	Chromatic Mirror	0.0	+75%	+24%
823	Vibrant Pupil	0.525	+76%	+27%
824	Translucent Cornea	0.442	+86%	+25%
825	Vibrant Retina	0.25	+85%	+24%
826	Heavenly Projector	0.35	+89%	+24%
827	Heavenly Iris	0.467	+87%	+25%
828	Heavenly Cornea	0.242	+78%	+25%
829	Translucent Projector	0.025	+76%	+24%
830	Vibrant Cornea	0.442	+86%	+25%
831	Vibrant Reflector	0.542	+90%	+25%
832	Heavenly Reflector	0.375	+90%	+24%
833	Vibrant Mirror	0.725	+84%	+27%
834	Translucent Mirror	0.325	+88%	+24%
835	Heavenly Pupil	0.2	+83%	+24%
836	Chromatic Pupil	0.05	+77%	+24%
837	Vibrant Retina	0.175	+82%	+24%
838	Translucent Aperture	0.442	+86%	+25%
839	Chromatic Iris	0.542	+90%	+25%
840	Chromatic Reflector	0.475	+94%	+24%
841	Heavenly Mirror	0.533	+83%	+26%
842	Sleepless Aperture	0.667	+95%	+25%
843	Vibrant Lens	0.425	+92%	+24%
844	Vibrant Mirror	0.192	+76%	+25%
845	Vibrant Retina	0.192	+76%	+25%
846	Translucent Cornea	0.025	+76%	+24%
847	Heavenly Mirror	0.65	+81%	+27%
848	Heavenly Aperture	0.025	+76%	+24%
849	Chromatic Mirror	0.225	+84%	+24%
850	Chromatic Projector	0.192	+76%	+25%
851	Sleepless Reflector	0.725	+84%	+27%
852	Translucent Mirror	0.383	+77%	+26%
853	Vibrant Iris	0.242	+78%	+25%
854	Chromatic Lens	0.025	+76%	+24%
855	Heavenly Pupil	0.342	+82%	+25%
856	Sleepless Retina	0.3	+87%	+24%
857	Chromatic Aperture	0.658	+88%	+26%
858	Heavenly Reflector	0.025	+76%	+24%
859	Chromatic Projector	0.392	+84%	+25%
860	Heavenly Projector	0.65	+81%	+27%
861	Sleepless Cornea	0.025	+76%	+24%
862	Heavenly Reflector	0.467	+87%	+25%
863	Vibrant Pupil	0.15	+81%	+24%
864	Chromatic Iris	0.192	+76%	+25%
865	Chromatic Retina	0.025	+76%	+24%
866	Chromatic Retina	0.25	+85%	+24%
867	Heavenly Cornea	0.025	+76%	+24%
868	Translucent Pupil	0.025	+76%	+24%
869	Vibrant Fluids	0.25	+85%	+24%
870	Vibrant Retina	0.383	+77%	+26%
871	Sleepless Retina	0.2	+83%	+24%
872	Heavenly Aperture	0.6	+79%	+27%
873	Vibrant Lens	0.175	+82%	+24%
874	Heavenly Lens	0.45	+93%	+24%
875	Translucent Lens	0.025	+76%	+24%
876	Sleepless Iris	0.467	+87%	+25%
877	Vibrant Iris	0.225	+84%	+24%
878	Translucent Projector	0.2	+83%	+24%
879	Heavenly Retina	0.075	+78%	+24%
880	Chromatic Pupil	0.025	+76%	+24%
881	Chromatic Projector	0.592	+92%	+25%
882	Translucent Iris	0.3	+87%	+24%
883	Sleepless Pupil	0.875	+90%	+27%
884	Vibrant Retina	0.075	+78%	+24%
885	Heavenly Fluids	0.125	+80%	+24%
886	Heavenly Projector	0.025	+76%	+24%
887	Sleepless Reflector	0.442	+86%	+25%
888	Sleepless Mirror	0.6	+79%	+27%
889	Chromatic Reflector	0.192	+76%	+25%
890	Translucent Projector	0.35	+89%	+24%
891	Heavenly Fluids	0.575	+78%	+27%
892	Chromatic Aperture	0.475	+94%	+24%
893	Vibrant Retina	0.408	+78%	+26%
894	Chromatic Pupil	0.6	+79%	+27%
895	Translucent Retina	0.525	+76%	+27%
896	Heavenly Iris	0.517	+89%	+25%
897	Sleepless Aperture	0.3	+87%	+24%
898	Translucent Iris	0.325	+88%	+24%
899	Heavenly Reflector	0.292	+80%	+25%
900	Vibrant Aperture	0.025	+76%	+24%
901	Chromatic Reflector	0.2	+83%	+24%
902	Translucent Iris	0.125	+80%	+24%
903	Translucent Lens	0.242	+78%	+25%
904	Translucent Projector	0.483	+81%	+26%
905	Sleepless Mirror	0.125	+80%	+24%
906	Translucent Pupil	0.05	+77%	+24%
907	Vibrant Fluids	0.025	+76%	+24%
908	Translucent Retina	0.025	+76%	+24%
909	Sleepless Pupil	0.525	+76%	+27%
910	Sleepless Retina	0.425	+92%	+24%
911	Sleepless Iris	0.267	+79%	+25%
912	Translucent Pupil	0.55	+77%	+27%
913	Translucent Mirror	0.525	+76%	+27%
914	Sleepless Reflector	0.492	+88%	+25%
915	Sleepless Cornea	0.05	+77%	+24%
916	Heavenly Cornea	0.05	+77%	+24%
917	Translucent Lens	0.267	+79%	+25%
918	Sleepless Fluids	0.6	+79%	+27%
919	Vibrant Iris	0.025	+76%	+24%
920	Heavenly Cornea	0.675	+82%	+27%
921	Sleepless Reflector	0.15	+81%	+24%
922	Heavenly Projector	0.95	+93%	+27%
923	Sleepless Projector	0.558	+84%	+26%
924	Chromatic Iris	0.558	+84%	+26%
925	Translucent Fluids	0.975	+94%	+27%
926	Chromatic Pupil	0.55	+77%	+27%
927	Chromatic Projector	0.25	+85%	+24%
928	Sleepless Pupil	0.15	+81%	+24%
929	Sleepless Projector	0.025	+76%	+24%
930	Translucent Mirror	0.2	+83%	+24%
931	Vibrant Reflector	0.9	+91%	+27%
932	Vibrant Fluids	0.25	+85%	+24%
933	Sleepless Iris	0.025	+76%	+24%
934	Heavenly Retina	0.35	+89%	+24%
935	Vibrant Aperture	0.35	+89%	+24%
936	Translucent Aperture	0.175	+82%	+24%
937	Heavenly Cornea	0.25	+85%	+24%
938	Chromatic Fluids	0.275	+86%	+24%
939	Heavenly Projector	0.15	+81%	+24%
940	Heavenly Fluids	0.408	+78%	+26%
941	Chromatic Aperture	0.533	+83%	+26%
942	Chromatic Cornea	0.375	+90%	+24%
943	Translucent Aperture	0.375	+90%	+24%
944	Heavenly Retina	0.492	+88%	+25%
945	Heavenly Fluids	0.242	+78%	+25%
946	Sleepless Cornea	0.242	+78%	+25%
947	Heavenly Iris	0.358	+76%	+26%
948	Heavenly Cornea	0.6	+79%	+27%
949	Heavenly Retina	0.025	+76%	+24%
950	Vibrant Lens	0.025	+76%	+24%
951	Vibrant Cornea	0.358	+76%	+26%
952	Translucent Projector	0.242	+78%	+25%
953	Translucent Reflector	0.617	+93%	+25%
954	Vibrant Pupil	0.392	+84%	+25%
955	Vibrant Projector	0.175	+82%	+24%
956	Heavenly Mirror	0.15	+81%	+24%
957	Heavenly Mirror	0.3	+87%	+24%
958	Translucent Fluids	0.483	+81%	+26%
959	Sleepless Aperture	0.217	+77%	+25%
960	Vibrant Reflector	0.508	+82%	+26%
961	Translucent Projector	0.375	+90%	+24%
962	Sleepless Projector	0.425	+92%	+24%
963	Heavenly Reflector	0.525	+76%	+27%
964	Vibrant Cornea	0.825	+88%	+27%
965	Sleepless Cornea	0.4	+91%	+24%
966	Chromatic Iris	0.5	+95%	+24%
967	Translucent Mirror	0.358	+76%	+26%
968	Vibrant Fluids	0.4	+91%	+24%
969	Sleepless Fluids	0.075	+78%	+24%
970	Sleepless Fluids	0.05	+77%	+24%
971	Chromatic Aperture	0.675	+82%	+27%
972	Sleepless Cornea	0.125	+80%	+24%
973	Heavenly Iris	0.4	+91%	+24%
974	Vibrant Projector	0.175	+82%	+24%
975	Translucent Lens	0.075	+78%	+24%
976	Sleepless Cornea	0.7	+83%	+27%
977	Translucent Mirror	0.425	+92%	+24%
978	Heavenly Retina	0.225	+84%	+24%
979	Translucent Reflector	0.558	+84%	+26%
980	Heavenly Reflector	0.358	+76%	+26%
981	Translucent Retina	0.025	+76%	+24%
982	Vibrant Cornea	0.1	+79%	+24%
983	Vibrant Fluids	0.325	+88%	+24%
984	Translucent Reflector	0.708	+90%	+26%
985	Chromatic Lens	0.317	+81%	+25%
986	Heavenly Iris	0.542	+90%	+25%
987	Vibrant Pupil	0.325	+88%	+24%
988	Chromatic Iris	0.1	+79%	+24%
989	Sleepless Iris	0.667	+95%	+25%
990	Sleepless Reflector	0.025	+76%	+24%
991	Translucent Reflector	0.225	+84%	+24%
992	Translucent Iris	0.025	+76%	+24%
993	Chromatic Pupil	0.217	+77%	+25%
994	Heavenly Aperture	0.05	+77%	+24%
995	Translucent Mirror	0.125	+80%	+24%
996	Chromatic Projector	0.075	+78%	+24%
997	Sleepless Mirror	0.025	+76%	+24%
998	Heavenly Pupil	0.417	+85%	+25%
999	Chromatic Fluids	0.375	+90%	+24%
1000	Sleepless Fluids	0.4	+91%	+24%
1001	Heavenly Lens	0.125	+80%	+24%
1002	Chromatic Reflector	0.192	+76%	+25%
1003	Heavenly Projector	0.417	+85%	+25%
1004	Sleepless Pupil	0.342	+82%	+25%
1005	Vibrant Retina	0.375	+90%	+24%
1006	Vibrant Mirror	0.025	+76%	+24%
1007	Translucent Retina	0.525	+76%	+27%
1008	Translucent Iris	0.775	+86%	+27%
1009	Heavenly Mirror	0.675	+82%	+27%
1010	Sleepless Reflector	0.025	+76%	+24%
1011	Vibrant Pupil	0.583	+85%	+26%
1012	Chromatic Iris	0.367	+83%	+25%
1013	Sleepless Reflector	0.25	+85%	+24%
1014	Translucent Aperture	0.433	+79%	+26%
1015	Sleepless Reflector	0.358	+76%	+26%
1016	Sleepless Aperture	0.408	+78%	+26%
1017	Vibrant Aperture	0.492	+88%	+25%
1018	Chromatic Iris	0.267	+79%	+25%
1019	Translucent Lens	0.358	+76%	+26%
1020	Sleepless Cornea	0.775	+86%	+27%
1021	Vibrant Projector	0.383	+77%	+26%
1022	Translucent Pupil	0.1	+79%	+24%
1023	Vibrant Cornea	0.05	+77%	+24%
1024	Sleepless Aperture	0.15	+81%	+24%
1025	Sleepless Reflector	0.642	+94%	+25%
1026	Heavenly Cornea	0.592	+92%	+25%
1027	Chromatic Cornea	0.525	+76%	+27%
1028	Translucent Aperture	0.45	+93%	+24%
1029	Chromatic Projector	0.242	+78%	+25%
1030	Chromatic Mirror	0.358	+76%	+26%
1031	Sleepless Retina	0.1	+79%	+24%
1032	Heavenly Retina	0.2	+83%	+24%
1033	Translucent Fluids	0.125	+80%	+24%
1034	Translucent Reflector	0.25	+85%	+24%
1035	Vibrant Retina	0.025	+76%	+24%
1036	Heavenly Mirror	0.683	+89%	+26%
1037	Vibrant Iris	0.175	+82%	+24%
1038	Sleepless Iris	0.658	+88%	+26%
1039	Heavenly Fluids	0.375	+90%	+24%
1040	Translucent Fluids	0.05	+77%	+24%
1041	Translucent Iris	0.575	+78%	+27%
1042	Vibrant Retina	0.025	+76%	+24%
1043	Heavenly Pupil	0.725	+84%	+27%
1044	Translucent Reflector	0.425	+92%	+24%
1045	Sleepless Projector	0.55	+77%	+27%
1046	Chromatic Aperture	0.025	+76%	+24%
1047	Chromatic Mirror	0.192	+76%	+25%
1048	Chromatic Cornea	0.325	+88%	+24%
1049	Translucent Lens	0.833	+95%	+26%
1050	Translucent Cornea	0.075	+78%	+24%
1051	Vibrant Fluids	0.275	+86%	+24%
1052	Sleepless Iris	0.05	+77%	+24%
1053	Sleepless Fluids	0.192	+76%	+25%
1054	Sleepless Projector	0.192	+76%	+25%
1055	Heavenly Mirror	0.433	+79%	+26%
1056	Vibrant Projector	0.025	+76%	+24%
1057	Chromatic Iris	0.75	+85%	+27%
1058	Translucent Cornea	0.025	+76%	+24%
1059	Vibrant Aperture	0.475	+94%	+24%
1060	Chromatic Reflector	0.4	+91%	+24%
1061	Vibrant Pupil	0.192	+76%	+25%
1062	Translucent Projector	0.1	+79%	+24%
1063	Heavenly Aperture	0.175	+82%	+24%
1064	Sleepless Aperture	0.358	+76%	+26%
1065	Translucent Pupil	0.05	+77%	+24%
1066	Chromatic Retina	0.358	+76%	+26%
1067	Chromatic Mirror	0.65	+81%	+27%
1068	Vibrant Iris	0.475	+94%	+24%
1069	Vibrant Retina	0.317	+81%	+25%
1070	Vibrant Cornea	0.375	+90%	+24%
1071	Chromatic Aperture	0.05	+77%	+24%
1072	Vibrant Aperture	0.217	+77%	+25%
1073	Sleepless Fluids	0.275	+86%	+24%
1074	Chromatic Reflector	0.375	+90%	+24%
1075	Translucent Reflector	0.025	+76%	+24%
1076	Translucent Lens	0.05	+77%	+24%
1077	Sleepless Projector	0.392	+84%	+25%
1078	Vibrant Lens	0.125	+80%	+24%
1079	Translucent Fluids	0.408	+78%	+26%
1080	Sleepless Cornea	0.375	+90%	+24%
1081	Vibrant Projector	0.075	+78%	+24%
1082	Heavenly Reflector	0.217	+77%	+25%
1083	Translucent Reflector	0.1	+79%	+24%
1084	Chromatic Pupil	0.525	+76%	+27%
1085	Chromatic Aperture	0.1	+79%	+24%
1086	Heavenly Mirror	0.1	+79%	+24%
1087	Heavenly Fluids	0.358	+76%	+26%
1088	Sleepless Mirror	0.05	+77%	+24%
1089	Vibrant Reflector	0.1	+79%	+24%
1090	Sleepless Cornea	0.558	+84%	+26%
1091	Sleepless Projector	0.342	+82%	+25%
1092	Translucent Retina	0.708	+90%	+26%
1093	Heavenly Iris	0.808	+94%	+26%
1094	Sleepless Lens	0.508	+82%	+26%
1095	Sleepless Reflector	0.075	+78%	+24%
1096	Sleepless Fluids	0.475	+94%	+24%
1097	Translucent Pupil	0.025	+76%	+24%
1098	Vibrant Aperture	0.417	+85%	+25%
1099	Vibrant Mirror	0.025	+76%	+24%
1100	Chromatic Mirror	0.725	+84%	+27%
1101	Vibrant Fluids	0.267	+79%	+25%
1102	Translucent Projector	0.392	+84%	+25%
1103	Chromatic Lens	0.833	+95%	+26%
1104	Chromatic Retina	0.1	+79%	+24%
1105	Sleepless Iris	0.025	+76%	+24%
1106	Sleepless Reflector	0.467	+87%	+25%
1107	Vibrant Cornea	0.925	+92%	+27%
1108	Heavenly Aperture	0.05	+77%	+24%
1109	Chromatic Pupil	0.358	+76%	+26%
1110	Chromatic Reflector	0.267	+79%	+25%
1111	Heavenly Lens	0.1	+79%	+24%
1112	Sleepless Pupil	0.392	+84%	+25%
1113	Heavenly Mirror	0.05	+77%	+24%
1114	Vibrant Iris	0.125	+80%	+24%
1115	Translucent Pupil	0.725	+84%	+27%
1116	Sleepless Lens	0.025	+76%	+24%
1117	Vibrant Retina	0.1	+79%	+24%
1118	Sleepless Iris	0.05	+77%	+24%
1119	Vibrant Projector	0.325	+88%	+24%
1120	Sleepless Projector	0.15	+81%	+24%
1121	Heavenly Cornea	0.358	+76%	+26%
1122	Chromatic Reflector	0.05	+77%	+24%
1123	Chromatic Aperture	0.025	+76%	+24%
1124	Vibrant Reflector	0.025	+76%	+24%
1125	Sleepless Mirror	0.267	+79%	+25%
1126	Translucent Pupil	0.1	+79%	+24%
1127	Vibrant Mirror	0.2	+83%	+24%
1128	Heavenly Mirror	0.2	+83%	+24%
1129	Sleepless Projector	0.2	+83%	+24%
1130	Vibrant Aperture	0.15	+81%	+24%
1131	Sleepless Projector	0.025	+76%	+24%
1132	Sleepless Reflector	0.383	+77%	+26%
1133	Heavenly Aperture	0.275	+86%	+24%
1134	Vibrant Mirror	0.075	+78%	+24%
1135	Sleepless Fluids	0.525	+76%	+27%
1136	Vibrant Cornea	0.15	+81%	+24%
1137	Heavenly Fluids	0.575	+78%	+27%
1138	Chromatic Pupil	0.633	+87%	+26%
1139	Vibrant Cornea	0.05	+77%	+24%
1140	Sleepless Retina	0.267	+79%	+25%
1141	Vibrant Aperture	0.508	+82%	+26%
1142	Heavenly Fluids	0.6	+79%	+27%
1143	Sleepless Reflector	0.95	+93%	+27%
1144	Vibrant Aperture	0.45	+93%	+24%
1145	Chromatic Fluids	1.0	+95%	+27%
1146	Heavenly Retina	0.583	+85%	+26%
1147	Vibrant Cornea	0.075	+78%	+24%
1148	Translucent Pupil	0.1	+79%	+24%
1149	Translucent Projector	0.192	+76%	+25%
1150	Translucent Pupil	0.125	+80%	+24%
1151	Vibrant Cornea	0.075	+78%	+24%
1152	Heavenly Aperture	0.467	+87%	+25%
1153	Translucent Mirror	0.025	+76%	+24%
1154	Vibrant Iris	0.25	+85%	+24%
1155	Translucent Cornea	0.075	+78%	+24%
1156	Heavenly Cornea	0.825	+88%	+27%
1157	Translucent Cornea	0.358	+76%	+26%
1158	Vibrant Aperture	0.483	+81%	+26%
1159	Translucent Projector	0.025	+76%	+24%
1160	Translucent Retina	0.1	+79%	+24%
1161	Vibrant Projector	0.375	+90%	+24%
1162	Sleepless Retina	0.358	+76%	+26%
1163	Vibrant Iris	0.358	+76%	+26%
1164	Translucent Lens	0.367	+83%	+25%
1165	Vibrant Pupil	0.583	+85%	+26%
1166	Chromatic Retina	0.35	+89%	+24%
1167	Sleepless Pupil	0.55	+77%	+27%
1168	Heavenly Iris	0.267	+79%	+25%
1169	Vibrant Aperture	0.025	+76%	+24%
1170	Heavenly Aperture	0.025	+76%	+24%
1171	Chromatic Iris	0.658	+88%	+26%
1172	Sleepless Reflector	0.275	+86%	+24%
1173	Sleepless Lens	0.458	+80%	+26%
1174	Heavenly Reflector	0.192	+76%	+25%
1175	Heavenly Retina	0.358	+76%	+26%
1176	Heavenly Retina	0.175	+82%	+24%
1177	Translucent Mirror	0.575	+78%	+27%
1178	Translucent Reflector	0.217	+77%	+25%
1179	Heavenly Cornea	0.267	+79%	+25%
1180	Chromatic Projector	0.417	+85%	+25%
