sep=,
Seed,Name,Perfection,Ship_Weapons_Lasers_HeatTime,Ship_Weapons_Lasers_Damage,Ship_Weapons_ShieldLeech
597,Uniform Retina,0.499,+59%,,+93%
598,Shining Fluids,0.748,+69%,+23%,
599,Shining Fluids,0.473,+65%,+21%,
600,Delicate Retina,0.251,,+20%,+82%
601,Delicate Fluids,0.182,+62%,,+76%
602,Variegated Reflector,0.227,+57%,,+83%
603,Shining Iris,0.092,,+22%,+75%
604,Variegated Lens,0.411,+72%,,+76%
605,Uniform Reflector,0.453,+58%,,+92%
606,Shining Reflector,0.25,+60%,,+81%
607,Shining Fluids,0.34,+59%,,+86%
608,Variegated Projector,0.68,+61%,,+99%
609,Delicate Mirror,0.159,+56%,,+81%
610,Uniform Projector,0.236,,+22%,+79%
611,Delicate Aperture,0.108,,+20%,+78%
612,Shining Fluids,0.126,+58%,+20%,
613,Delicate Fluids,0.478,+69%,,+82%
614,Variegated Retina,0.204,+56%,,+83%
615,Delicate Retina,0.228,+65%,,+75%
616,Uniform Retina,0.159,+56%,,+81%
617,Shining Aperture,0.091,+58%,,+76%
618,Delicate Mirror,0.205,+64%,,+75%
619,Searching Fluids,0.183,+63%,,+75%
620,Uniform Cornea,0.425,,+23%,+83%
621,Variegated Pupil,0.202,+56%,+23%,
622,Uniform Cornea,0.409,+65%,,+83%
623,Variegated Aperture,0.386,+61%,,+86%
624,Uniform Lens,0.749,,+23%,+92%
625,Variegated Cornea,0.567,+60%,,+95%
626,Delicate Pupil,0.236,,+22%,+79%
627,Variegated Cornea,0.378,+64%,+20%,
628,Searching Cornea,0.072,,+20%,+77%
629,Shining Retina,0.182,+59%,,+79%
630,Shining Projector,0.251,,+20%,+82%
631,Shining Fluids,0.779,+71%,+22%,
632,Delicate Cornea,0.0,,+20%,+75%
633,Searching Fluids,0.34,+58%,,+87%
634,Delicate Fluids,0.467,,+20%,+88%
635,Searching Cornea,0.672,+71%,+20%,
636,Delicate Mirror,0.521,+56%,,+97%
637,Searching Reflector,0.182,+62%,,+76%
638,Searching Fluids,0.749,+65%,,+98%
639,Shining Reflector,0.461,,+23%,+84%
640,Variegated Aperture,0.431,,+20%,+87%
641,Shining Fluids,0.18,,+20%,+80%
642,Uniform Fluids,0.092,,+22%,+75%
643,Uniform Pupil,0.527,+65%,+22%,
644,Delicate Projector,0.296,+64%,,+79%
645,Uniform Projector,0.499,+59%,,+93%
646,Uniform Iris,0.63,+70%,+20%,
647,Shining Pupil,0.036,,+20%,+76%
648,Variegated Cornea,0.658,+64%,,+95%
649,Delicate Cornea,0.108,,+20%,+78%
650,Variegated Reflector,0.774,,+22%,+94%
651,Shining Fluids,0.182,+62%,,+76%
652,Shining Reflector,0.569,,+23%,+87%
653,Variegated Projector,0.714,+72%,+20%,
654,Shining Lens,0.295,+59%,,+84%
655,Shining Retina,0.227,+58%,,+82%
656,Uniform Pupil,0.108,,+20%,+78%
657,Uniform Iris,0.362,+56%,,+90%
658,Delicate Reflector,0.754,,+20%,+96%
659,Searching Fluids,0.036,,+20%,+76%
660,Searching Mirror,0.599,+68%,+21%,
661,Shining Cornea,0.252,+61%,+20%,
662,Delicate Cornea,0.297,+68%,,+75%
663,Variegated Iris,0.0,,+20%,+75%
664,Shining Projector,0.236,,+22%,+79%
665,Uniform Pupil,0.647,,+20%,+93%
666,Searching Fluids,0.246,,+23%,+78%
667,Shining Iris,0.631,,+22%,+90%
668,Uniform Pupil,0.149,+56%,+22%,
669,Shining Lens,0.504,+67%,+20%,
670,Uniform Lens,0.297,+68%,,+75%
671,Searching Iris,0.862,,+20%,+99%
672,Variegated Pupil,0.718,,+20%,+95%
673,Variegated Reflector,0.149,+56%,+22%,
674,Shining Iris,0.159,+56%,,+81%
675,Searching Cornea,0.405,,+21%,+85%
676,Uniform Fluids,0.566,+56%,,+99%
677,Delicate Retina,0.575,,+20%,+91%
678,Shining Pupil,0.323,,+20%,+84%
679,Searching Pupil,0.0,,+20%,+75%
680,Delicate Projector,0.546,+68%,+20%,
681,Searching Lens,0.114,+58%,,+77%
682,Shining Fluids,0.205,+64%,,+75%
683,Uniform Reflector,0.523,+67%,,+86%
684,Delicate Aperture,0.317,+56%,,+88%
685,Searching Lens,0.183,+63%,,+75%
686,Variegated Cornea,0.068,+57%,,+76%
687,Variegated Projector,0.798,+74%,+20%,
688,Variegated Projector,0.042,+56%,+20%,
689,Delicate Lens,0.023,+56%,,+75%
690,Uniform Iris,0.365,+68%,,+78%
691,Uniform Projector,0.226,,+21%,+80%
692,Searching Reflector,0.023,+56%,,+75%
693,Delicate Fluids,0.023,+56%,,+75%
694,Searching Retina,0.21,+60%,+20%,
695,Searching Reflector,0.585,,+21%,+90%
696,Delicate Pupil,0.023,+56%,,+75%
697,Variegated Projector,0.046,,+21%,+75%
698,Variegated Cornea,0.378,+64%,+20%,
699,Delicate Lens,0.286,+58%,+23%,
700,Searching Mirror,0.294,+62%,+20%,
701,Uniform Reflector,0.756,+73%,+20%,
702,Uniform Pupil,0.046,,+21%,+75%
703,Delicate Projector,0.046,+57%,,+75%
704,Shining Aperture,0.693,,+21%,+93%
705,Searching Cornea,0.317,+56%,,+88%
706,Variegated Iris,0.18,,+20%,+80%
707,Uniform Iris,0.233,+58%,+22%,
708,Uniform Mirror,0.042,+56%,+20%,
709,Variegated Iris,0.126,+58%,+20%,
710,Variegated Fluids,0.714,+72%,+20%,
711,Searching Fluids,0.0,,+20%,+75%
712,Searching Retina,0.477,+61%,,+90%
713,Delicate Mirror,0.977,+74%,,+99%
714,Shining Mirror,0.072,,+20%,+77%
715,Uniform Aperture,0.042,+56%,+20%,
716,Searching Iris,0.18,,+20%,+80%
717,Uniform Fluids,0.091,+59%,,+75%
718,Uniform Fluids,0.682,,+20%,+94%
719,Shining Pupil,0.181,+56%,,+82%
720,Delicate Fluids,0.092,,+22%,+75%
721,Uniform Projector,0.0,,+20%,+75%
722,Uniform Projector,0.503,,+20%,+89%
723,Shining Cornea,0.092,,+22%,+75%
724,Searching Lens,0.072,,+20%,+77%
725,Delicate Pupil,0.683,+74%,,+86%
726,Shining Iris,0.046,,+21%,+75%
727,Shining Mirror,0.252,+61%,+20%,
728,Delicate Cornea,0.328,+59%,+23%,
729,Uniform Iris,0.754,,+20%,+96%
730,Searching Mirror,0.347,+62%,+21%,
731,Shining Cornea,0.539,,+20%,+90%
732,Uniform Aperture,0.19,,+21%,+79%
733,Searching Retina,0.522,+60%,,+93%
734,Uniform Iris,0.113,+56%,,+79%
735,Delicate Projector,0.042,+56%,+20%,
736,Uniform Aperture,0.546,+68%,+20%,
737,Shining Mirror,0.236,,+22%,+79%
738,Shining Mirror,0.137,+59%,,+77%
739,Searching Aperture,0.832,+71%,+23%,
740,Variegated Aperture,0.595,,+22%,+89%
741,Searching Iris,0.128,,+22%,+76%
742,Variegated Pupil,0.453,+56%,,+94%
743,Shining Reflector,0.042,+56%,+20%,
744,Variegated Fluids,0.216,,+20%,+81%
745,Searching Projector,0.023,+56%,,+75%
746,Delicate Pupil,0.568,+65%,,+90%
747,Uniform Iris,0.767,+72%,+21%,
748,Uniform Cornea,0.137,+59%,,+77%
749,Searching Lens,0.359,,+20%,+85%
750,Searching Pupil,0.108,,+20%,+78%
751,Variegated Projector,0.485,+64%,+22%,
752,Delicate Aperture,0.042,+56%,+20%,
753,Searching Projector,0.114,+57%,,+78%
754,Delicate Retina,0.263,+60%,+21%,
755,Searching Projector,0.275,+59%,+22%,
756,Uniform Lens,0.378,+64%,+20%,
757,Variegated Iris,0.045,+56%,,+76%
758,Variegated Cornea,0.095,+56%,+21%,
759,Searching Lens,0.57,+74%,,+81%
760,Shining Iris,0.168,+59%,+20%,
761,Shining Fluids,0.274,+65%,,+77%
762,Uniform Cornea,0.363,+57%,,+89%
763,Uniform Iris,0.359,+61%,+22%,
764,Delicate Projector,0.714,+72%,+20%,
765,Shining Fluids,0.252,+61%,+20%,
766,Searching Retina,0.159,+56%,,+81%
767,Uniform Cornea,0.359,,+20%,+85%
768,Variegated Reflector,0.296,+65%,,+78%
769,Shining Fluids,0.168,+59%,+20%,
770,Variegated Retina,0.036,,+20%,+76%
771,Shining Iris,0.441,,+21%,+86%
772,Searching Retina,0.272,+58%,,+84%
773,Delicate Lens,0.773,+74%,,+90%
774,Searching Pupil,0.295,+60%,,+83%
775,Shining Reflector,0.114,+59%,,+76%
776,Variegated Lens,0.246,,+23%,+78%
777,Variegated Fluids,0.779,+71%,+22%,
778,Uniform Retina,0.319,+67%,,+77%
779,Delicate Retina,0.095,+56%,+21%,
780,Uniform Mirror,0.273,+63%,,+79%
781,Shining Iris,0.287,,+20%,+83%
782,Delicate Aperture,0.454,+62%,+23%,
783,Variegated Lens,0.389,+63%,+21%,
784,Uniform Pupil,0.108,,+20%,+78%
785,Searching Mirror,0.137,+57%,+21%,
786,Shining Pupil,0.695,+69%,+22%,
787,Delicate Iris,0.046,+57%,,+75%
788,Shining Pupil,0.091,+58%,,+76%
789,Uniform Fluids,0.456,+74%,,+76%
790,Searching Projector,0.365,+71%,,+75%
791,Variegated Iris,0.317,+60%,+22%,
792,Uniform Reflector,0.023,+56%,,+75%
793,Delicate Pupil,0.409,+61%,,+87%
794,Uniform Reflector,0.168,+59%,+20%,
795,Searching Aperture,0.144,,+20%,+79%
796,Shining Cornea,0.252,+61%,+20%,
797,Uniform Lens,0.323,,+20%,+84%
798,Shining Retina,0.37,+60%,+23%,
799,Searching Lens,0.415,,+22%,+84%
800,Uniform Pupil,0.631,,+22%,+90%
801,Variegated Fluids,0.108,,+20%,+78%
802,Variegated Cornea,0.363,+57%,,+89%
803,Delicate Cornea,0.378,+64%,+20%,
804,Searching Reflector,0.182,+59%,,+79%
805,Shining Cornea,0.091,+56%,,+78%
806,Searching Iris,0.908,,+21%,+99%
807,Searching Fluids,0.233,+58%,+22%,
808,Shining Iris,0.042,+56%,+20%,
809,Searching Cornea,0.182,+62%,,+76%
810,Uniform Lens,0.095,+56%,+21%,
811,Searching Cornea,0.575,,+20%,+91%
812,Delicate Pupil,0.695,+69%,+22%,
813,Searching Iris,0.092,,+22%,+75%
814,Searching Pupil,0.621,,+21%,+91%
815,Variegated Mirror,0.251,,+20%,+82%
816,Variegated Projector,0.503,,+20%,+89%
817,Shining Reflector,0.042,+56%,+20%,
818,Variegated Aperture,0.272,,+22%,+80%
819,Shining Retina,0.836,,+21%,+97%
820,Variegated Fluids,0.336,+63%,+20%,
821,Uniform Lens,0.713,,+23%,+91%
822,Variegated Mirror,0.456,+71%,,+79%
823,Delicate Pupil,0.023,+56%,,+75%
824,Searching Cornea,0.605,,+23%,+88%
825,Delicate Retina,0.244,+57%,+23%,
826,Uniform Projector,0.126,+58%,+20%,
827,Uniform Iris,0.443,+63%,+22%,
828,Uniform Cornea,0.227,+58%,,+82%
829,Searching Projector,0.862,,+20%,+99%
830,Delicate Cornea,0.431,,+20%,+87%
831,Delicate Reflector,0.305,+61%,+21%,
832,Uniform Reflector,0.43,+56%,,+93%
833,Delicate Mirror,0.359,,+20%,+85%
834,Searching Mirror,0.379,,+22%,+83%
835,Uniform Pupil,0.21,+60%,+20%,
836,Variegated Pupil,0.462,+66%,+20%,
837,Delicate Retina,0.501,+70%,,+82%
838,Searching Aperture,0.467,,+20%,+88%
839,Variegated Iris,0.693,,+21%,+93%
840,Variegated Reflector,0.612,+60%,,+97%
841,Uniform Mirror,0.341,+63%,,+82%
842,Shining Aperture,0.42,+65%,+20%,
843,Delicate Lens,0.317,+56%,,+88%
844,Delicate Mirror,0.181,+56%,,+82%
845,Delicate Retina,0.128,,+22%,+76%
846,Searching Cornea,0.342,+70%,,+75%
847,Uniform Mirror,0.863,+73%,+22%,
848,Uniform Aperture,0.504,+67%,+20%,
849,Variegated Mirror,0.046,,+21%,+75%
850,Variegated Projector,0.557,+67%,+21%,
851,Shining Reflector,0.296,+64%,,+79%
852,Searching Mirror,0.21,,+23%,+77%
853,Delicate Iris,0.137,+57%,+21%,
854,Variegated Lens,0.036,,+20%,+76%
855,Uniform Pupil,0.379,,+22%,+83%
856,Shining Retina,0.559,,+22%,+88%
857,Variegated Aperture,0.682,+68%,,+92%
858,Uniform Reflector,0.126,+58%,+20%,
859,Variegated Projector,0.59,+63%,,+93%
860,Uniform Projector,0.216,,+20%,+81%
861,Shining Cornea,0.228,+65%,,+75%
862,Uniform Reflector,0.274,+67%,,+75%
863,Delicate Pupil,0.179,+58%,+21%,
864,Variegated Iris,0.893,+75%,+21%,
865,Variegated Retina,0.336,+63%,+20%,
866,Variegated Retina,0.091,+56%,,+78%
867,Uniform Cornea,0.205,+64%,,+75%
868,Searching Pupil,0.682,,+20%,+94%
869,Delicate Fluids,0.477,,+21%,+87%
870,Delicate Retina,0.385,+57%,,+90%
871,Shining Retina,0.202,+56%,+23%,
872,Uniform Aperture,0.19,,+21%,+79%
873,Delicate Lens,0.369,,+21%,+84%
874,Uniform Lens,0.282,,+23%,+79%
875,Searching Lens,0.504,+67%,+20%,
876,Shining Iris,0.274,+67%,,+75%
877,Delicate Iris,0.042,+56%,+20%,
878,Searching Projector,0.042,+56%,+20%,
879,Uniform Retina,0.036,,+20%,+76%
880,Variegated Pupil,0.79,,+20%,+97%
881,Variegated Projector,0.454,+62%,+23%,
882,Searching Iris,0.559,,+22%,+88%
883,Shining Pupil,0.592,+71%,,+85%
884,Delicate Retina,0.136,+58%,,+78%
885,Uniform Fluids,0.042,+56%,+20%,
886,Uniform Projector,0.046,+57%,,+75%
887,Shining Reflector,0.58,+65%,+23%,
888,Shining Mirror,0.202,+56%,+23%,
889,Variegated Reflector,0.0,,+20%,+75%
890,Searching Projector,0.476,+59%,,+92%
891,Uniform Fluids,0.202,+56%,+23%,
892,Variegated Aperture,0.174,,+23%,+76%
893,Delicate Retina,0.246,,+23%,+78%
894,Variegated Pupil,0.538,+64%,+23%,
895,Searching Retina,0.244,+57%,+23%,
896,Uniform Iris,0.611,,+20%,+92%
897,Shining Aperture,0.589,+58%,,+98%
898,Searching Iris,0.631,,+22%,+90%
899,Uniform Reflector,0.137,+57%,+21%,
900,Delicate Aperture,0.168,+59%,+20%,
901,Variegated Reflector,0.249,+57%,,+84%
902,Searching Iris,0.227,+60%,,+80%
903,Searching Lens,0.523,+66%,,+87%
904,Searching Projector,0.504,+67%,+20%,
905,Shining Mirror,0.323,,+20%,+84%
906,Searching Pupil,0.126,+58%,+20%,
907,Delicate Fluids,0.0,,+20%,+75%
908,Searching Retina,0.575,,+20%,+91%
909,Shining Pupil,0.092,,+22%,+75%
910,Shining Retina,0.042,+56%,+20%,
911,Shining Iris,0.095,+56%,+21%,
912,Searching Pupil,0.454,+62%,+23%,
913,Searching Mirror,0.521,+57%,,+96%
914,Shining Reflector,0.677,,+23%,+90%
915,Shining Cornea,0.042,+56%,+20%,
916,Uniform Cornea,0.323,,+20%,+84%
917,Searching Lens,0.114,+59%,,+76%
918,Shining Fluids,0.328,+59%,+23%,
919,Delicate Iris,0.072,,+20%,+77%
920,Uniform Cornea,0.958,+74%,+23%,
921,Shining Reflector,0.095,+56%,+21%,
922,Uniform Projector,0.846,,+22%,+96%
923,Shining Projector,0.599,+68%,+21%,
924,Variegated Iris,0.613,+64%,,+93%
925,Searching Fluids,0.84,+75%,+20%,
926,Variegated Pupil,0.036,,+20%,+76%
927,Variegated Projector,0.149,+56%,+22%,
928,Shining Pupil,0.297,,+21%,+82%
929,Shining Projector,0.359,,+20%,+85%
930,Searching Mirror,0.168,+59%,+20%,
931,Delicate Reflector,0.779,+71%,+22%,
932,Delicate Fluids,0.683,+74%,,+86%
933,Shining Iris,0.754,,+20%,+96%
934,Uniform Retina,0.042,+56%,+20%,
935,Delicate Aperture,0.454,+59%,,+91%
936,Searching Aperture,0.657,,+21%,+92%
937,Uniform Cornea,0.244,+57%,+23%,
938,Variegated Fluids,0.084,+57%,+20%,
939,Uniform Projector,0.221,+59%,+21%,
940,Uniform Fluids,0.072,,+20%,+77%
941,Variegated Aperture,0.461,,+23%,+84%
942,Variegated Cornea,0.244,+57%,+23%,
943,Searching Aperture,0.631,,+22%,+90%
944,Uniform Retina,0.539,,+20%,+90%
945,Uniform Fluids,0.557,+67%,+21%,
946,Shining Cornea,0.108,,+20%,+78%
947,Uniform Iris,0.611,+67%,+22%,
948,Uniform Cornea,0.137,+59%,,+77%
949,Uniform Retina,0.754,,+20%,+96%
950,Delicate Lens,0.336,+63%,+20%,
951,Delicate Cornea,0.046,,+21%,+75%
952,Searching Projector,0.599,+68%,+21%,
953,Searching Reflector,0.228,+63%,,+77%
954,Delicate Pupil,0.359,+61%,+22%,
955,Delicate Projector,0.137,+57%,+21%,
956,Uniform Mirror,0.21,+60%,+20%,
957,Uniform Mirror,0.307,,+22%,+81%
958,Searching Fluids,0.41,+70%,,+78%
959,Shining Aperture,0.095,+56%,+21%,
960,Delicate Reflector,0.681,+62%,,+98%
961,Searching Projector,0.202,+56%,+23%,
962,Shining Projector,0.59,+60%,,+96%
963,Uniform Reflector,0.0,,+20%,+75%
964,Delicate Cornea,0.798,+74%,+20%,
965,Shining Cornea,0.233,+58%,+22%,
966,Variegated Iris,0.042,+56%,+20%,
967,Searching Mirror,0.191,+57%,+22%,
968,Delicate Fluids,0.168,+59%,+20%,
969,Shining Fluids,0.411,+71%,,+77%
970,Shining Fluids,0.287,,+20%,+83%
971,Variegated Aperture,0.502,+74%,,+78%
972,Shining Cornea,0.084,+57%,+20%,
973,Uniform Iris,0.084,+57%,+20%,
974,Delicate Projector,0.204,+56%,,+83%
975,Searching Lens,0.21,+60%,+20%,
976,Shining Cornea,0.323,,+20%,+84%
977,Searching Mirror,0.227,+58%,,+82%
978,Uniform Retina,0.612,+60%,,+97%
979,Searching Reflector,0.641,+69%,+21%,
980,Uniform Reflector,0.128,,+22%,+76%
981,Searching Retina,0.137,+60%,,+76%
982,Delicate Cornea,0.0,,+20%,+75%
983,Delicate Fluids,0.042,+56%,+20%,
984,Searching Reflector,0.622,+66%,+23%,
985,Variegated Lens,0.343,,+22%,+82%
986,Uniform Iris,0.42,+65%,+20%,
987,Delicate Pupil,0.487,,+22%,+86%
988,Variegated Iris,0.159,+56%,,+81%
989,Shining Iris,1.0,,+23%,+99%
990,Shining Reflector,0.342,+70%,,+75%
991,Searching Reflector,0.149,+56%,+22%,
992,Searching Iris,0.042,+56%,+20%,
993,Variegated Pupil,0.072,,+20%,+77%
994,Uniform Aperture,0.072,,+20%,+77%
995,Searching Mirror,0.042,+56%,+20%,
996,Variegated Projector,0.045,+56%,,+76%
997,Shining Mirror,0.251,+65%,,+76%
998,Uniform Pupil,0.274,+65%,,+77%
999,Variegated Fluids,0.092,,+22%,+75%
1000,Shining Fluids,0.389,,+23%,+82%
1001,Uniform Lens,0.136,+56%,,+80%
1002,Variegated Reflector,0.0,,+20%,+75%
1003,Uniform Projector,0.205,+64%,,+75%
1004,Shining Pupil,0.636,+64%,,+94%
1005,Delicate Retina,0.453,+58%,,+92%
1006,Delicate Mirror,0.21,+60%,+20%,
1007,Searching Retina,0.202,+56%,+23%,
1008,Searching Iris,0.851,+74%,+21%,
1009,Uniform Mirror,0.84,+75%,+20%,
1010,Shining Reflector,0.79,,+20%,+97%
1011,Delicate Pupil,0.409,+65%,,+83%
1012,Variegated Iris,0.228,+63%,,+77%
1013,Shining Reflector,0.657,,+21%,+92%
1014,Searching Aperture,0.275,+59%,+22%,
1015,Shining Reflector,0.476,+59%,,+92%
1016,Shining Aperture,0.246,,+23%,+78%
1017,Delicate Aperture,0.294,+62%,+20%,
1018,Variegated Iris,0.205,+59%,,+80%
1019,Searching Lens,0.191,+57%,+22%,
1020,Shining Cornea,0.958,+74%,+23%,
1021,Delicate Projector,0.204,+57%,,+82%
1022,Searching Pupil,0.467,,+20%,+88%
1023,Delicate Cornea,0.023,+56%,,+75%
1024,Shining Aperture,0.149,+56%,+22%,
1025,Shining Reflector,0.872,,+21%,+98%
1026,Uniform Cornea,0.718,,+20%,+95%
1027,Variegated Cornea,0.036,,+20%,+76%
1028,Searching Aperture,0.138,,+23%,+75%
1029,Variegated Projector,0.164,,+22%,+77%
1030,Variegated Mirror,0.0,,+20%,+75%
1031,Shining Retina,0.0,,+20%,+75%
1032,Uniform Retina,0.082,,+21%,+76%
1033,Searching Fluids,0.251,,+20%,+82%
1034,Searching Reflector,0.477,+64%,,+87%
1035,Delicate Retina,0.359,,+20%,+85%
1036,Uniform Mirror,0.342,+69%,,+76%
1037,Delicate Iris,0.091,+59%,,+75%
1038,Shining Iris,0.504,+67%,+20%,
1039,Uniform Fluids,0.204,+56%,,+83%
1040,Searching Fluids,0.16,+61%,,+76%
1041,Searching Iris,0.182,+58%,,+80%
1042,Delicate Retina,0.359,,+20%,+85%
1043,Uniform Pupil,0.456,+74%,,+76%
1044,Searching Reflector,0.681,+65%,,+95%
1045,Shining Projector,0.58,+65%,+23%,
1046,Variegated Aperture,0.754,,+20%,+96%
1047,Variegated Mirror,0.023,+56%,,+75%
1048,Variegated Cornea,0.137,+57%,+21%,
1049,Searching Lens,0.41,+70%,,+78%
1050,Searching Cornea,0.647,,+20%,+93%
1051,Delicate Fluids,0.042,+56%,+20%,
1052,Shining Iris,0.42,+65%,+20%,
1053,Shining Fluids,0.557,+67%,+21%,
1054,Shining Projector,0.521,+56%,,+97%
1055,Uniform Mirror,0.443,+63%,+22%,
1056,Delicate Projector,0.216,,+20%,+81%
1057,Variegated Iris,0.773,+71%,,+93%
1058,Searching Cornea,0.336,+63%,+20%,
1059,Delicate Aperture,0.221,+59%,+21%,
1060,Variegated Reflector,0.149,+56%,+22%,
1061,Delicate Pupil,0.557,+67%,+21%,
1062,Searching Projector,0.182,+61%,,+77%
1063,Uniform Aperture,0.341,+63%,,+82%
1064,Shining Aperture,0.191,+57%,+22%,
1065,Searching Pupil,0.091,+57%,,+77%
1066,Variegated Retina,0.363,+57%,,+89%
1067,Variegated Mirror,0.714,+72%,+20%,
1068,Delicate Iris,0.202,+56%,+23%,
1069,Delicate Retina,0.137,+61%,,+75%
1070,Delicate Cornea,0.095,+56%,+21%,
1071,Variegated Aperture,0.18,,+20%,+80%
1072,Delicate Aperture,0.072,,+20%,+77%
1073,Shining Fluids,0.286,+58%,+23%,
1074,Variegated Reflector,0.092,,+22%,+75%
1075,Searching Reflector,0.378,+64%,+20%,
1076,Searching Lens,0.0,,+20%,+75%
1077,Shining Projector,0.294,+62%,+20%,
1078,Delicate Lens,0.79,,+20%,+97%
1079,Searching Fluids,0.21,,+23%,+77%
1080,Shining Cornea,0.487,,+22%,+86%
1081,Delicate Projector,0.287,,+20%,+83%
1082,Uniform Reflector,0.164,,+22%,+77%
1083,Searching Reflector,0.21,+60%,+20%,
1084,Variegated Pupil,0.958,+74%,+23%,
1085,Variegated Aperture,0.323,,+20%,+84%
1086,Uniform Mirror,0.0,,+20%,+75%
1087,Uniform Fluids,0.0,,+20%,+75%
1088,Shining Mirror,0.042,+56%,+20%,
1089,Delicate Reflector,0.0,,+20%,+75%
1090,Shining Cornea,0.599,+68%,+21%,
1091,Shining Projector,0.296,+62%,,+81%
1092,Searching Retina,0.41,+70%,,+78%
1093,Uniform Iris,0.872,,+21%,+98%
1094,Shining Lens,0.287,,+20%,+83%
1095,Shining Reflector,0.504,+67%,+20%,
1096,Shining Fluids,0.095,+56%,+21%,
1097,Searching Pupil,0.042,+56%,+20%,
1098,Delicate Aperture,0.431,,+20%,+87%
1099,Delicate Mirror,0.718,,+20%,+95%
1100,Variegated Mirror,0.672,+71%,+20%,
1101,Delicate Fluids,0.641,+69%,+21%,
1102,Searching Projector,0.389,+63%,+21%,
1103,Variegated Lens,0.462,+66%,+20%,
1104,Variegated Retina,0.862,,+20%,+99%
1105,Shining Iris,0.252,+61%,+20%,
1106,Shining Reflector,0.503,,+20%,+89%
1107,Delicate Cornea,0.818,+72%,,+94%
1108,Uniform Aperture,0.798,+74%,+20%,
1109,Variegated Pupil,0.522,+62%,,+91%
1110,Variegated Reflector,0.108,,+20%,+78%
1111,Uniform Lens,0.042,+56%,+20%,
1112,Shining Pupil,0.613,+62%,,+95%
1113,Uniform Mirror,0.072,,+20%,+77%
1114,Delicate Iris,0.336,+63%,+20%,
1115,Searching Pupil,0.728,+71%,,+91%
1116,Shining Lens,0.714,+72%,+20%,
1117,Delicate Retina,0.462,+66%,+20%,
1118,Shining Iris,0.023,+56%,,+75%
1119,Delicate Projector,0.136,+58%,,+78%
1120,Shining Projector,0.227,+58%,,+82%
1121,Uniform Cornea,0.138,,+23%,+75%
1122,Variegated Reflector,0.297,+67%,,+76%
1123,Variegated Aperture,0.718,,+20%,+95%
1124,Delicate Reflector,0.108,,+20%,+78%
1125,Shining Mirror,0.272,+58%,,+84%
1126,Searching Pupil,0.323,,+20%,+84%
1127,Delicate Mirror,0.244,+57%,+23%,
1128,Uniform Mirror,0.272,+56%,,+86%
1129,Shining Projector,0.364,+63%,,+83%
1130,Delicate Aperture,0.408,+59%,,+89%
1131,Shining Projector,0.336,+63%,+20%,
1132,Shining Reflector,0.317,+57%,,+87%
1133,Uniform Aperture,0.042,+56%,+20%,
1134,Delicate Mirror,0.411,+72%,,+76%
1135,Shining Fluids,0.0,,+20%,+75%
1136,Delicate Cornea,0.657,,+21%,+92%
1137,Uniform Fluids,0.072,,+20%,+77%
1138,Variegated Pupil,0.546,+68%,+20%,
1139,Delicate Cornea,0.126,+58%,+20%,
1140,Shining Retina,0.205,+59%,,+80%
1141,Delicate Aperture,0.695,+69%,+22%,
1142,Uniform Fluids,0.236,,+22%,+79%
1143,Shining Reflector,0.754,,+20%,+96%
1144,Delicate Aperture,0.138,,+23%,+75%
1145,Variegated Fluids,0.862,,+20%,+99%
1146,Uniform Retina,0.622,+66%,+23%,
1147,Delicate Cornea,0.136,+58%,,+78%
1148,Searching Pupil,0.251,+66%,,+75%
1149,Searching Projector,0.432,+62%,,+87%
1150,Searching Pupil,0.378,+64%,+20%,
1151,Delicate Cornea,0.862,,+20%,+99%
1152,Uniform Aperture,0.549,,+21%,+89%
1153,Searching Mirror,0.388,+72%,,+75%
1154,Delicate Iris,0.295,+57%,,+86%
1155,Searching Cornea,0.137,+59%,,+77%
1156,Uniform Cornea,0.958,+74%,+23%,
1157,Searching Cornea,0.036,,+20%,+76%
1158,Delicate Aperture,0.664,+67%,+23%,
1159,Searching Projector,0.205,+63%,,+76%
1160,Searching Retina,0.144,,+20%,+79%
1161,Delicate Projector,0.954,,+22%,+99%
1162,Shining Retina,0.362,+56%,,+90%
1163,Delicate Iris,0.0,,+20%,+75%
1164,Searching Lens,0.252,+61%,+20%,
1165,Delicate Pupil,0.274,+65%,,+77%
1166,Variegated Retina,0.168,+59%,+20%,
1167,Shining Pupil,0.328,+59%,+23%,
1168,Uniform Iris,0.144,,+20%,+79%
