Seed	Name	Perfection	Ship_Launcher_TakeOffCost
680	Glutinous Brain Node	0.75	-9%
681	Soft Brain Node	0.0	-6%
682	Mucilaginous Coils	0.0	-6%
683	Fibrous Clusters	0.0	-6%
684	Glutinous Lobes	0.0	-6%
685	Soft Brain Node	0.0	-6%
686	Viscous Jelly	0.0	-6%
687	Viscous Brain Node	0.0	-6%
688	Viscous Brain Node	0.75	-9%
689	Glutinous Brain Node	0.0	-6%
690	Fibrous Membrane	0.0	-6%
691	Fibrous Brain Node	0.0	-6%
692	Soft Clusters	0.0	-6%
693	Glutinous Coils	0.0	-6%
694	Soft Nodules	0.25	-7%
695	Soft Clusters	0.0	-6%
696	Glutinous Bio-Anomaly	0.0	-6%
697	Viscous Brain Node	0.0	-6%
698	Viscous Jelly	0.25	-7%
699	Glutinous Brain Node	0.0	-6%
700	Soft Tendril	0.5	-8%
701	Fibrous Clusters	0.5	-8%
702	Fibrous Bio-Anomaly	0.0	-6%
703	Glutinous Brain Node	0.0	-6%
704	Mucilaginous Lobes	0.0	-6%
705	Soft Jelly	0.0	-6%
706	Viscous Membrane	0.0	-6%
707	Fibrous Membrane	0.0	-6%
708	Fibrous Tendril	1.0	-10%
709	Viscous Membrane	0.75	-9%
710	Viscous Coils	0.75	-9%
711	Soft Coils	0.0	-6%
712	Soft Nodules	0.0	-6%
713	Glutinous Tendril	0.0	-6%
714	Mucilaginous Tendril	0.0	-6%
715	Fibrous Lobes	0.0	-6%
716	Soft Membrane	0.0	-6%
717	Fibrous Coils	0.0	-6%
718	Fibrous Coils	0.0	-6%
719	Mucilaginous Bio-Anomaly	0.0	-6%
720	Glutinous Coils	0.0	-6%
721	Fibrous Brain Node	0.0	-6%
722	Fibrous Brain Node	0.0	-6%
723	Mucilaginous Jelly	0.0	-6%
724	Soft Brain Node	0.0	-6%
725	Glutinous Bio-Anomaly	0.0	-6%
726	Mucilaginous Membrane	0.0	-6%
727	Mucilaginous Tendril	0.0	-6%
728	Glutinous Jelly	1.0	-10%
729	Fibrous Membrane	0.0	-6%
730	Soft Tendril	0.25	-7%
731	Mucilaginous Jelly	0.0	-6%
732	Fibrous Lobes	0.0	-6%
733	Soft Nodules	0.0	-6%
734	Fibrous Membrane	0.0	-6%
735	Glutinous Brain Node	0.0	-6%
736	Fibrous Lobes	0.25	-7%
737	Mucilaginous Tendril	0.0	-6%
738	Mucilaginous Tendril	0.0	-6%
739	Soft Lobes	0.25	-7%
740	Viscous Lobes	0.0	-6%
741	Soft Membrane	0.0	-6%
742	Viscous Bio-Anomaly	0.0	-6%
743	Mucilaginous Clusters	0.75	-9%
744	Viscous Coils	0.0	-6%
745	Soft Brain Node	0.0	-6%
746	Glutinous Bio-Anomaly	0.0	-6%
747	Fibrous Membrane	0.25	-7%
748	Fibrous Jelly	0.0	-6%
749	Soft Brain Node	0.0	-6%
750	Soft Bio-Anomaly	0.0	-6%
751	Viscous Brain Node	1.0	-10%
752	Glutinous Lobes	1.0	-10%
753	Soft Brain Node	0.0	-6%
754	Glutinous Nodules	0.0	-6%
755	Soft Brain Node	0.0	-6%
756	Fibrous Brain Node	0.0	-6%
757	Viscous Membrane	0.0	-6%
758	Viscous Jelly	0.75	-9%
759	Soft Brain Node	0.0	-6%
760	Mucilaginous Membrane	0.0	-6%
761	Mucilaginous Coils	0.0	-6%
762	Fibrous Jelly	0.0	-6%
763	Fibrous Membrane	0.5	-8%
764	Glutinous Brain Node	0.25	-7%
765	Mucilaginous Coils	0.25	-7%
766	Soft Nodules	0.0	-6%
767	Fibrous Jelly	0.0	-6%
768	Viscous Clusters	0.0	-6%
769	Mucilaginous Coils	0.0	-6%
770	Viscous Nodules	0.0	-6%
771	Mucilaginous Membrane	0.0	-6%
772	Soft Nodules	0.0	-6%
773	Glutinous Brain Node	0.0	-6%
774	Soft Bio-Anomaly	0.0	-6%
775	Mucilaginous Clusters	0.0	-6%
776	Viscous Brain Node	0.0	-6%
777	Viscous Coils	0.5	-8%
778	Fibrous Nodules	0.0	-6%
779	Glutinous Nodules	0.5	-8%
780	Fibrous Tendril	0.0	-6%
781	Mucilaginous Membrane	0.0	-6%
782	Glutinous Lobes	0.75	-9%
783	Viscous Brain Node	0.0	-6%
784	Fibrous Bio-Anomaly	0.0	-6%
785	Soft Tendril	0.25	-7%
786	Mucilaginous Bio-Anomaly	0.25	-7%
787	Glutinous Membrane	0.0	-6%
788	Mucilaginous Bio-Anomaly	0.0	-6%
789	Fibrous Coils	0.0	-6%
790	Soft Brain Node	0.0	-6%
791	Viscous Membrane	0.0	-6%
792	Fibrous Clusters	0.0	-6%
793	Glutinous Bio-Anomaly	0.0	-6%
794	Fibrous Clusters	0.25	-7%
795	Soft Lobes	0.0	-6%
796	Mucilaginous Jelly	0.0	-6%
797	Fibrous Brain Node	0.0	-6%
798	Mucilaginous Nodules	1.0	-10%
799	Soft Brain Node	0.0	-6%
800	Fibrous Bio-Anomaly	0.0	-6%
801	Viscous Coils	0.0	-6%
802	Viscous Jelly	0.0	-6%
803	Glutinous Jelly	0.0	-6%
804	Soft Clusters	0.0	-6%
805	Mucilaginous Jelly	0.0	-6%
806	Soft Membrane	0.0	-6%
807	Soft Coils	0.25	-7%
808	Mucilaginous Membrane	0.5	-8%
809	Soft Jelly	0.0	-6%
810	Fibrous Brain Node	0.0	-6%
811	Soft Jelly	0.0	-6%
812	Glutinous Bio-Anomaly	0.5	-8%
813	Soft Membrane	0.0	-6%
814	Soft Bio-Anomaly	0.0	-6%
815	Viscous Tendril	0.0	-6%
816	Viscous Brain Node	0.0	-6%
817	Mucilaginous Clusters	0.0	-6%
818	Viscous Lobes	0.0	-6%
819	Mucilaginous Nodules	0.0	-6%
820	Viscous Coils	0.0	-6%
821	Fibrous Brain Node	0.0	-6%
822	Viscous Tendril	0.0	-6%
823	Glutinous Bio-Anomaly	0.0	-6%
824	Soft Jelly	0.0	-6%
825	Glutinous Nodules	0.0	-6%
826	Fibrous Brain Node	0.25	-7%
827	Fibrous Membrane	0.0	-6%
828	Fibrous Jelly	0.0	-6%
829	Soft Brain Node	0.0	-6%
830	Glutinous Jelly	0.0	-6%
831	Glutinous Clusters	0.25	-7%
832	Fibrous Clusters	0.0	-6%
833	Glutinous Tendril	0.0	-6%
834	Soft Tendril	0.0	-6%
835	Fibrous Bio-Anomaly	1.0	-10%
836	Viscous Bio-Anomaly	0.0	-6%
837	Glutinous Nodules	0.0	-6%
838	Soft Lobes	0.0	-6%
839	Viscous Membrane	0.0	-6%
840	Viscous Clusters	0.0	-6%
841	Fibrous Tendril	0.0	-6%
842	Mucilaginous Lobes	0.0	-6%
843	Glutinous Brain Node	0.0	-6%
844	Glutinous Tendril	0.0	-6%
845	Glutinous Nodules	0.0	-6%
846	Soft Jelly	0.0	-6%
847	Fibrous Tendril	0.75	-9%
848	Fibrous Lobes	0.25	-7%
849	Viscous Tendril	0.0	-6%
850	Viscous Brain Node	0.0	-6%
851	Mucilaginous Clusters	0.0	-6%
852	Soft Tendril	0.0	-6%
853	Glutinous Membrane	0.75	-9%
854	Viscous Brain Node	0.0	-6%
855	Fibrous Bio-Anomaly	0.0	-6%
856	Mucilaginous Nodules	0.0	-6%
857	Viscous Lobes	0.0	-6%
858	Fibrous Clusters	0.25	-7%
859	Viscous Brain Node	0.0	-6%
860	Fibrous Brain Node	0.0	-6%
861	Mucilaginous Jelly	0.0	-6%
862	Fibrous Clusters	0.0	-6%
863	Glutinous Bio-Anomaly	0.75	-9%
864	Viscous Membrane	0.0	-6%
865	Viscous Nodules	0.25	-7%
866	Viscous Nodules	0.0	-6%
867	Fibrous Jelly	0.0	-6%
868	Soft Bio-Anomaly	0.0	-6%
869	Glutinous Coils	0.0	-6%
870	Glutinous Nodules	0.0	-6%
871	Mucilaginous Nodules	0.0	-6%
872	Fibrous Lobes	0.0	-6%
873	Glutinous Brain Node	0.0	-6%
874	Fibrous Brain Node	0.0	-6%
875	Soft Brain Node	0.0	-6%
876	Mucilaginous Membrane	0.0	-6%
877	Glutinous Membrane	0.0	-6%
878	Soft Brain Node	0.25	-7%
879	Fibrous Nodules	0.0	-6%
880	Viscous Bio-Anomaly	0.0	-6%
881	Viscous Brain Node	0.25	-7%
882	Soft Membrane	0.0	-6%
883	Mucilaginous Bio-Anomaly	0.0	-6%
884	Glutinous Nodules	0.0	-6%
885	Fibrous Coils	0.75	-9%
886	Fibrous Brain Node	0.0	-6%
887	Mucilaginous Clusters	0.5	-8%
888	Mucilaginous Tendril	0.0	-6%
889	Viscous Clusters	0.0	-6%
890	Soft Brain Node	0.0	-6%
891	Fibrous Coils	1.0	-10%
892	Viscous Lobes	0.0	-6%
893	Glutinous Nodules	0.0	-6%
894	Viscous Bio-Anomaly	0.0	-6%
895	Soft Nodules	0.25	-7%
896	Fibrous Membrane	0.0	-6%
897	Mucilaginous Lobes	0.0	-6%
898	Soft Membrane	0.0	-6%
899	Fibrous Clusters	0.5	-8%
900	Glutinous Lobes	0.0	-6%
901	Viscous Clusters	0.0	-6%
902	Soft Membrane	0.0	-6%
903	Soft Brain Node	0.0	-6%
904	Soft Brain Node	0.0	-6%
905	Mucilaginous Tendril	0.0	-6%
906	Soft Bio-Anomaly	0.25	-7%
907	Glutinous Coils	0.0	-6%
908	Soft Nodules	0.0	-6%
909	Mucilaginous Bio-Anomaly	0.0	-6%
910	Mucilaginous Nodules	0.0	-6%
911	Mucilaginous Membrane	0.25	-7%
912	Soft Bio-Anomaly	0.75	-9%
913	Soft Tendril	0.0	-6%
914	Mucilaginous Clusters	0.0	-6%
915	Mucilaginous Jelly	0.0	-6%
916	Fibrous Jelly	0.0	-6%
917	Soft Brain Node	0.0	-6%
918	Mucilaginous Coils	0.25	-7%
919	Glutinous Membrane	0.0	-6%
920	Fibrous Jelly	0.25	-7%
921	Mucilaginous Clusters	0.0	-6%
922	Fibrous Brain Node	0.0	-6%
923	Mucilaginous Brain Node	0.5	-8%
924	Viscous Membrane	0.0	-6%
925	Soft Coils	0.75	-9%
926	Viscous Bio-Anomaly	0.0	-6%
927	Viscous Brain Node	0.0	-6%
928	Mucilaginous Bio-Anomaly	0.0	-6%
929	Mucilaginous Brain Node	0.0	-6%
930	Soft Tendril	1.0	-10%
931	Glutinous Clusters	0.75	-9%
932	Glutinous Coils	0.0	-6%
933	Mucilaginous Membrane	0.0	-6%
934	Fibrous Nodules	0.0	-6%
935	Glutinous Lobes	0.0	-6%
936	Soft Lobes	0.0	-6%
937	Fibrous Jelly	0.25	-7%
938	Viscous Coils	0.0	-6%
939	Fibrous Brain Node	0.0	-6%
940	Fibrous Coils	0.0	-6%
941	Viscous Lobes	0.0	-6%
942	Viscous Jelly	0.5	-8%
943	Soft Lobes	0.0	-6%
944	Fibrous Nodules	0.0	-6%
945	Fibrous Coils	0.25	-7%
946	Mucilaginous Jelly	0.0	-6%
947	Fibrous Membrane	0.75	-9%
948	Fibrous Jelly	0.0	-6%
949	Fibrous Nodules	0.0	-6%
950	Glutinous Brain Node	0.25	-7%
951	Glutinous Jelly	0.0	-6%
952	Soft Brain Node	0.75	-9%
953	Soft Clusters	0.0	-6%
954	Glutinous Bio-Anomaly	0.5	-8%
955	Glutinous Brain Node	0.25	-7%
956	Fibrous Tendril	0.0	-6%
957	Fibrous Tendril	0.0	-6%
958	Soft Coils	0.0	-6%
959	Mucilaginous Lobes	0.0	-6%
960	Glutinous Clusters	0.0	-6%
961	Soft Brain Node	0.0	-6%
962	Mucilaginous Brain Node	0.0	-6%
963	Fibrous Clusters	0.0	-6%
964	Glutinous Jelly	0.25	-7%
965	Mucilaginous Jelly	0.25	-7%
966	Viscous Membrane	0.75	-9%
967	Soft Tendril	1.0	-10%
968	Glutinous Coils	0.25	-7%
969	Mucilaginous Coils	0.0	-6%
970	Mucilaginous Coils	0.0	-6%
971	Viscous Lobes	0.0	-6%
972	Mucilaginous Jelly	0.75	-9%
973	Fibrous Membrane	0.75	-9%
974	Glutinous Brain Node	0.0	-6%
975	Soft Brain Node	0.25	-7%
976	Mucilaginous Jelly	0.0	-6%
977	Soft Tendril	0.0	-6%
978	Fibrous Nodules	0.0	-6%
979	Soft Clusters	1.0	-10%
980	Fibrous Clusters	0.0	-6%
981	Soft Nodules	0.0	-6%
982	Glutinous Jelly	0.0	-6%
983	Glutinous Coils	0.25	-7%
984	Soft Clusters	0.0	-6%
985	Viscous Brain Node	0.0	-6%
986	Fibrous Membrane	0.25	-7%
987	Glutinous Bio-Anomaly	0.0	-6%
988	Viscous Membrane	0.0	-6%
989	Mucilaginous Membrane	0.0	-6%
990	Mucilaginous Clusters	0.0	-6%
991	Soft Clusters	0.0	-6%
992	Soft Membrane	0.0	-6%
993	Viscous Bio-Anomaly	0.0	-6%
994	Fibrous Lobes	0.0	-6%
995	Soft Tendril	1.0	-10%
996	Viscous Brain Node	0.0	-6%
997	Mucilaginous Tendril	0.0	-6%
998	Fibrous Bio-Anomaly	0.0	-6%
999	Viscous Coils	0.0	-6%
1000	Mucilaginous Coils	0.0	-6%
1001	Fibrous Brain Node	0.0	-6%
1002	Viscous Clusters	0.0	-6%
1003	Fibrous Brain Node	0.0	-6%
1004	Mucilaginous Bio-Anomaly	0.0	-6%
1005	Glutinous Nodules	0.0	-6%
1006	Glutinous Tendril	0.0	-6%
1007	Soft Nodules	0.25	-7%
1008	Soft Membrane	0.0	-6%
1009	Fibrous Tendril	0.25	-7%
1010	Mucilaginous Clusters	0.0	-6%
1011	Glutinous Bio-Anomaly	0.0	-6%
1012	Viscous Membrane	0.0	-6%
1013	Mucilaginous Clusters	0.0	-6%
1014	Soft Lobes	1.0	-10%
1015	Mucilaginous Clusters	0.0	-6%
1016	Mucilaginous Lobes	0.0	-6%
1017	Glutinous Lobes	0.75	-9%
1018	Viscous Membrane	0.0	-6%
1019	Soft Brain Node	0.0	-6%
1020	Mucilaginous Jelly	0.25	-7%
1021	Glutinous Brain Node	0.0	-6%
1022	Soft Bio-Anomaly	0.0	-6%
1023	Glutinous Jelly	0.0	-6%
1024	Mucilaginous Lobes	0.0	-6%
1025	Mucilaginous Clusters	0.0	-6%
1026	Fibrous Jelly	0.0	-6%
1027	Viscous Jelly	0.0	-6%
1028	Soft Lobes	0.0	-6%
1029	Viscous Brain Node	0.0	-6%
1030	Viscous Tendril	0.0	-6%
1031	Mucilaginous Nodules	0.0	-6%
1032	Fibrous Nodules	0.0	-6%
1033	Soft Coils	0.0	-6%
1034	Soft Clusters	0.0	-6%
1035	Glutinous Nodules	0.0	-6%
1036	Fibrous Tendril	0.0	-6%
1037	Glutinous Membrane	0.0	-6%
1038	Mucilaginous Membrane	0.75	-9%
1039	Fibrous Coils	0.0	-6%
1040	Soft Coils	0.0	-6%
1041	Soft Membrane	0.0	-6%
1042	Glutinous Nodules	0.0	-6%
1043	Fibrous Bio-Anomaly	0.0	-6%
1044	Soft Clusters	0.0	-6%
1045	Mucilaginous Brain Node	0.0	-6%
1046	Viscous Lobes	0.0	-6%
1047	Viscous Tendril	0.0	-6%
1048	Viscous Jelly	0.25	-7%
1049	Soft Brain Node	0.0	-6%
1050	Soft Jelly	0.0	-6%
1051	Glutinous Coils	0.75	-9%
1052	Mucilaginous Membrane	0.0	-6%
1053	Mucilaginous Coils	0.0	-6%
1054	Mucilaginous Brain Node	0.0	-6%
1055	Fibrous Tendril	0.0	-6%
1056	Glutinous Brain Node	0.0	-6%
1057	Viscous Membrane	0.0	-6%
1058	Soft Jelly	0.25	-7%
1059	Glutinous Lobes	0.25	-7%
1060	Viscous Clusters	0.75	-9%
1061	Glutinous Bio-Anomaly	1.0	-10%
1062	Soft Brain Node	0.0	-6%
1063	Fibrous Lobes	0.0	-6%
1064	Mucilaginous Lobes	0.25	-7%
1065	Soft Bio-Anomaly	0.0	-6%
1066	Viscous Nodules	0.0	-6%
1067	Viscous Tendril	0.5	-8%
1068	Glutinous Membrane	0.5	-8%
1069	Glutinous Nodules	0.0	-6%
1070	Glutinous Jelly	0.0	-6%
1071	Viscous Lobes	0.0	-6%
1072	Glutinous Lobes	0.0	-6%
1073	Mucilaginous Coils	0.0	-6%
1074	Viscous Clusters	0.0	-6%
1075	Soft Clusters	0.0	-6%
1076	Soft Brain Node	0.0	-6%
1077	Mucilaginous Brain Node	0.5	-8%
1078	Glutinous Brain Node	0.0	-6%
1079	Soft Coils	0.0	-6%
1080	Mucilaginous Jelly	0.0	-6%
1081	Glutinous Brain Node	0.0	-6%
1082	Fibrous Clusters	0.0	-6%
1083	Soft Clusters	0.0	-6%
1084	Viscous Bio-Anomaly	0.75	-9%
1085	Viscous Lobes	0.0	-6%
1086	Fibrous Tendril	0.0	-6%
1087	Fibrous Coils	0.0	-6%
1088	Mucilaginous Tendril	0.25	-7%
1089	Glutinous Clusters	0.0	-6%
1090	Mucilaginous Jelly	1.0	-10%
1091	Mucilaginous Brain Node	0.0	-6%
1092	Soft Nodules	0.0	-6%
1093	Fibrous Membrane	0.0	-6%
1094	Mucilaginous Brain Node	0.0	-6%
1095	Mucilaginous Clusters	0.5	-8%
1096	Mucilaginous Coils	0.75	-9%
1097	Soft Bio-Anomaly	0.25	-7%
1098	Glutinous Lobes	0.0	-6%
1099	Glutinous Tendril	0.0	-6%
1100	Viscous Tendril	0.0	-6%
1101	Glutinous Coils	0.75	-9%
1102	Soft Brain Node	1.0	-10%
1103	Viscous Brain Node	0.75	-9%
1104	Viscous Nodules	0.0	-6%
1105	Mucilaginous Membrane	0.75	-9%
1106	Mucilaginous Clusters	0.0	-6%
1107	Glutinous Jelly	0.0	-6%
1108	Fibrous Lobes	1.0	-10%
1109	Viscous Bio-Anomaly	0.0	-6%
1110	Viscous Clusters	0.0	-6%
1111	Fibrous Brain Node	0.0	-6%
1112	Mucilaginous Bio-Anomaly	0.0	-6%
1113	Fibrous Tendril	0.0	-6%
1114	Glutinous Membrane	0.5	-8%
1115	Soft Bio-Anomaly	0.0	-6%
1116	Mucilaginous Brain Node	1.0	-10%
1117	Glutinous Nodules	0.5	-8%
1118	Mucilaginous Membrane	0.0	-6%
1119	Glutinous Brain Node	0.0	-6%
1120	Mucilaginous Brain Node	0.0	-6%
1121	Fibrous Jelly	0.0	-6%
1122	Viscous Clusters	0.0	-6%
1123	Viscous Lobes	0.0	-6%
1124	Glutinous Clusters	0.0	-6%
1125	Mucilaginous Tendril	0.0	-6%
1126	Soft Bio-Anomaly	0.0	-6%
1127	Glutinous Tendril	0.0	-6%
1128	Fibrous Tendril	0.0	-6%
1129	Mucilaginous Brain Node	0.0	-6%
1130	Glutinous Lobes	0.0	-6%
1131	Mucilaginous Brain Node	0.75	-9%
1132	Mucilaginous Clusters	0.0	-6%
1133	Fibrous Lobes	0.75	-9%
1134	Glutinous Tendril	0.0	-6%
1135	Mucilaginous Coils	0.0	-6%
1136	Glutinous Jelly	0.0	-6%
1137	Fibrous Coils	0.0	-6%
1138	Viscous Bio-Anomaly	0.5	-8%
1139	Glutinous Jelly	0.25	-7%
1140	Mucilaginous Nodules	0.0	-6%
1141	Glutinous Lobes	0.0	-6%
1142	Fibrous Coils	0.0	-6%
1143	Mucilaginous Clusters	0.0	-6%
1144	Glutinous Lobes	0.0	-6%
1145	Viscous Coils	0.0	-6%
1146	Fibrous Nodules	0.25	-7%
1147	Glutinous Jelly	0.0	-6%
1148	Soft Bio-Anomaly	0.0	-6%
1149	Soft Brain Node	0.0	-6%
1150	Soft Bio-Anomaly	0.5	-8%
1151	Glutinous Jelly	0.0	-6%
1152	Fibrous Lobes	0.0	-6%
1153	Soft Tendril	0.0	-6%
1154	Glutinous Membrane	0.0	-6%
1155	Soft Jelly	0.0	-6%
1156	Fibrous Jelly	0.5	-8%
1157	Soft Jelly	0.0	-6%
1158	Glutinous Lobes	0.25	-7%
1159	Soft Brain Node	0.0	-6%
1160	Soft Nodules	0.0	-6%
1161	Glutinous Brain Node	0.0	-6%
1162	Mucilaginous Nodules	0.0	-6%
1163	Glutinous Membrane	0.0	-6%
1164	Soft Brain Node	0.5	-8%
1165	Glutinous Bio-Anomaly	0.0	-6%
1166	Viscous Nodules	0.25	-7%
1167	Mucilaginous Bio-Anomaly	0.0	-6%
1168	Fibrous Membrane	0.0	-6%
1169	Glutinous Lobes	0.0	-6%
1170	Fibrous Lobes	0.0	-6%
1171	Viscous Membrane	0.0	-6%
1172	Mucilaginous Clusters	0.0	-6%
1173	Mucilaginous Brain Node	0.25	-7%
1174	Fibrous Clusters	0.0	-6%
1175	Fibrous Nodules	0.0	-6%
1176	Fibrous Nodules	0.25	-7%
1177	Soft Tendril	0.25	-7%
1178	Soft Clusters	0.25	-7%
1179	Fibrous Jelly	0.0	-6%
1180	Viscous Brain Node	0.5	-8%
1181	Fibrous Coils	0.0	-6%
1182	Glutinous Nodules	0.0	-6%
1183	Soft Brain Node	0.0	-6%
1184	Viscous Jelly	0.0	-6%
1185	Glutinous Clusters	0.0	-6%
1186	Viscous Jelly	0.0	-6%
1187	Glutinous Tendril	0.0	-6%
1188	Soft Jelly	0.0	-6%
1189	Viscous Nodules	0.0	-6%
1190	Fibrous Jelly	0.25	-7%
1191	Glutinous Brain Node	0.5	-8%
1192	Viscous Clusters	0.0	-6%
1193	Mucilaginous Nodules	0.5	-8%
1194	Glutinous Clusters	0.0	-6%
1195	Mucilaginous Tendril	0.25	-7%
1196	Mucilaginous Clusters	0.0	-6%
1197	Fibrous Brain Node	0.0	-6%
1198	Soft Bio-Anomaly	0.25	-7%
1199	Glutinous Lobes	0.25	-7%
1200	Fibrous Clusters	0.0	-6%
1201	Soft Bio-Anomaly	0.0	-6%
1202	Mucilaginous Bio-Anomaly	0.0	-6%
1203	Fibrous Tendril	0.0	-6%
1204	Glutinous Tendril	0.0	-6%
1205	Mucilaginous Brain Node	0.0	-6%
1206	Mucilaginous Brain Node	0.25	-7%
1207	Viscous Membrane	0.0	-6%
1208	Soft Brain Node	0.25	-7%
1209	Viscous Coils	0.0	-6%
1210	Soft Lobes	0.0	-6%
1211	Fibrous Coils	0.0	-6%
1212	Mucilaginous Membrane	0.0	-6%
1213	Mucilaginous Clusters	0.0	-6%
1214	Viscous Clusters	0.0	-6%
1215	Soft Brain Node	0.0	-6%
1216	Fibrous Tendril	0.0	-6%
1217	Glutinous Clusters	0.0	-6%
1218	Soft Clusters	0.0	-6%
1219	Viscous Jelly	0.0	-6%
1220	Glutinous Tendril	0.0	-6%
1221	Fibrous Membrane	0.0	-6%
1222	Mucilaginous Nodules	0.0	-6%
1223	Glutinous Brain Node	0.0	-6%
1224	Soft Coils	0.0	-6%
1225	Soft Lobes	0.75	-9%
1226	Mucilaginous Brain Node	0.25	-7%
1227	Viscous Nodules	0.0	-6%
1228	Fibrous Bio-Anomaly	0.0	-6%
1229	Glutinous Coils	1.0	-10%
1230	Fibrous Clusters	0.0	-6%
1231	Glutinous Brain Node	0.0	-6%
1232	Fibrous Membrane	1.0	-10%
1233	Mucilaginous Jelly	0.0	-6%
1234	Glutinous Nodules	0.0	-6%
1235	Fibrous Lobes	0.0	-6%
1236	Fibrous Brain Node	0.0	-6%
1237	Viscous Nodules	0.0	-6%
1238	Viscous Brain Node	0.0	-6%
1239	Soft Clusters	0.0	-6%
1240	Mucilaginous Jelly	0.0	-6%
1241	Mucilaginous Coils	0.0	-6%
1242	Fibrous Clusters	0.0	-6%
1243	Viscous Membrane	0.0	-6%
1244	Soft Brain Node	0.0	-6%
1245	Glutinous Nodules	0.5	-8%
1246	Mucilaginous Coils	0.0	-6%
1247	Viscous Brain Node	0.25	-7%
1248	Glutinous Tendril	0.0	-6%
1249	Viscous Brain Node	0.0	-6%
1250	Viscous Lobes	0.0	-6%
1251	Glutinous Brain Node	0.0	-6%
1252	Mucilaginous Brain Node	0.0	-6%
1253	Viscous Tendril	0.0	-6%
1254	Mucilaginous Jelly	0.0	-6%
1255	Glutinous Lobes	0.0	-6%
1256	Soft Bio-Anomaly	0.25	-7%
1257	Viscous Coils	0.0	-6%
1258	Soft Brain Node	0.0	-6%
1259	Mucilaginous Lobes	0.0	-6%
1260	Mucilaginous Bio-Anomaly	0.25	-7%
1261	Viscous Bio-Anomaly	0.0	-6%
1262	Fibrous Brain Node	0.0	-6%
1263	Fibrous Bio-Anomaly	0.0	-6%
1264	Glutinous Nodules	0.0	-6%
1265	Glutinous Jelly	0.25	-7%
1266	Viscous Membrane	0.75	-9%
1267	Fibrous Tendril	0.0	-6%
1268	Soft Brain Node	0.0	-6%
1269	Glutinous Membrane	0.25	-7%
1270	Fibrous Clusters	0.0	-6%
1271	Fibrous Bio-Anomaly	0.0	-6%
1272	Glutinous Jelly	0.0	-6%
1273	Viscous Brain Node	0.0	-6%
1274	Mucilaginous Jelly	0.0	-6%
1275	Soft Brain Node	0.0	-6%
1276	Soft Jelly	0.0	-6%
1277	Fibrous Lobes	0.0	-6%
1278	Fibrous Membrane	0.0	-6%
1279	Fibrous Tendril	0.0	-6%
1280	Soft Membrane	0.25	-7%
1281	Mucilaginous Bio-Anomaly	0.0	-6%
1282	Soft Bio-Anomaly	0.0	-6%
1283	Glutinous Clusters	0.0	-6%
1284	Soft Lobes	1.0	-10%
1285	Glutinous Brain Node	0.0	-6%
1286	Soft Clusters	0.0	-6%
1287	Soft Membrane	0.5	-8%
1288	Mucilaginous Bio-Anomaly	0.0	-6%
1289	Glutinous Membrane	0.0	-6%
1290	Soft Nodules	0.0	-6%
1291	Soft Brain Node	0.0	-6%
1292	Soft Tendril	0.0	-6%
1293	Soft Lobes	0.0	-6%
1294	Mucilaginous Clusters	0.0	-6%
1295	Viscous Jelly	1.0	-10%
1296	Mucilaginous Clusters	0.0	-6%
1297	Fibrous Brain Node	0.0	-6%
1298	Soft Membrane	0.0	-6%
1299	Glutinous Bio-Anomaly	0.0	-6%
1300	Viscous Bio-Anomaly	0.75	-9%
1301	Fibrous Clusters	0.5	-8%
1302	Glutinous Nodules	0.0	-6%
1303	Viscous Clusters	0.5	-8%
1304	Fibrous Coils	0.0	-6%
1305	Fibrous Clusters	0.0	-6%
1306	Soft Brain Node	0.0	-6%
1307	Soft Coils	0.0	-6%
1308	Mucilaginous Tendril	0.0	-6%
1309	Soft Membrane	0.25	-7%
1310	Viscous Clusters	0.0	-6%
1311	Glutinous Nodules	0.0	-6%
1312	Glutinous Clusters	0.0	-6%
1313	Viscous Bio-Anomaly	0.5	-8%
1314	Glutinous Brain Node	0.75	-9%
1315	Soft Brain Node	0.0	-6%
1316	Glutinous Brain Node	0.25	-7%
1317	Glutinous Brain Node	1.0	-10%
1318	Fibrous Tendril	0.0	-6%
1319	Fibrous Nodules	0.75	-9%
1320	Mucilaginous Jelly	0.0	-6%
1321	Soft Tendril	0.0	-6%
1322	Fibrous Brain Node	0.5	-8%
1323	Fibrous Brain Node	0.0	-6%
1324	Fibrous Membrane	0.0	-6%
1325	Soft Membrane	0.25	-7%
1326	Viscous Jelly	0.0	-6%
1327	Viscous Jelly	0.0	-6%
1328	Mucilaginous Nodules	0.0	-6%
1329	Viscous Lobes	0.0	-6%
1330	Mucilaginous Tendril	0.0	-6%
1331	Glutinous Nodules	0.0	-6%
1332	Glutinous Clusters	0.0	-6%
1333	Viscous Tendril	0.0	-6%
1334	Fibrous Lobes	0.0	-6%
1335	Soft Clusters	0.25	-7%
1336	Viscous Tendril	0.0	-6%
1337	Glutinous Bio-Anomaly	0.0	-6%
1338	Soft Tendril	0.0	-6%
1339	Viscous Brain Node	0.5	-8%
1340	Soft Bio-Anomaly	0.0	-6%
1341	Mucilaginous Membrane	0.0	-6%
1342	Soft Lobes	0.0	-6%
1343	Fibrous Brain Node	0.0	-6%
1344	Viscous Coils	0.0	-6%
1345	Fibrous Tendril	0.0	-6%
1346	Glutinous Nodules	0.0	-6%
1347	Fibrous Clusters	0.0	-6%
