Seed,Name,Perfection,Ship_Launcher_TakeOffCost
704,Dripping Lobes,0.75,-19%
705,Prismatic Jelly,1.0,-20%
706,Invisible Membrane,0.5,-18%
707,Inverted Membrane,1.0,-20%
708,Inverted Tendril,1.0,-20%
709,Invisible Membrane,1.0,-20%
710,Invisible Coils,1.0,-20%
711,Prismatic Coils,0.5,-18%
712,Prismatic Nodules,1.0,-20%
713,Thinking Tendril,1.0,-20%
714,Dripping Tendril,0.25,-17%
715,Inverted Lobes,1.0,-20%
716,Prismatic Membrane,0.5,-18%
717,Inverted Coils,1.0,-20%
718,Inverted Coils,0.0,-16%
719,Dripping Bio-Anomaly,1.0,-20%
720,Thinking Coils,0.75,-19%
721,Inverted Brain Node,0.25,-17%
722,Inverted Brain Node,0.5,-18%
723,Dripping Jelly,0.75,-19%
724,Prismatic Brain Node,0.25,-17%
725,Thinking Bio-Anomaly,1.0,-20%
726,Dripping Membrane,0.5,-18%
727,Dripping Tendril,1.0,-20%
728,Thinking Jelly,1.0,-20%
729,Inverted Membrane,0.5,-18%
730,Prismatic Tendril,1.0,-20%
731,Dripping Jelly,0.5,-18%
732,Inverted Lobes,0.5,-18%
733,Prismatic Nodules,1.0,-20%
734,Inverted Membrane,1.0,-20%
735,Thinking Brain Node,1.0,-20%
736,Inverted Lobes,1.0,-20%
737,Dripping Tendril,0.5,-18%
738,Dripping Tendril,1.0,-20%
739,Prismatic Lobes,1.0,-20%
740,Invisible Lobes,0.5,-18%
741,Prismatic Membrane,0.75,-19%
742,Invisible Bio-Anomaly,1.0,-20%
743,Dripping Clusters,1.0,-20%
744,Invisible Coils,0.75,-19%
745,Prismatic Brain Node,1.0,-20%
746,Thinking Bio-Anomaly,1.0,-20%
747,Inverted Membrane,1.0,-20%
748,Inverted Jelly,1.0,-20%
749,Prismatic Brain Node,0.75,-19%
750,Prismatic Bio-Anomaly,0.75,-19%
751,Invisible Brain Node,1.0,-20%
752,Thinking Lobes,1.0,-20%
753,Prismatic Brain Node,1.0,-20%
754,Thinking Nodules,1.0,-20%
755,Prismatic Brain Node,1.0,-20%
756,Inverted Brain Node,1.0,-20%
757,Invisible Membrane,1.0,-20%
758,Invisible Jelly,1.0,-20%
759,Prismatic Brain Node,1.0,-20%
760,Dripping Membrane,1.0,-20%
761,Dripping Coils,1.0,-20%
762,Inverted Jelly,1.0,-20%
763,Inverted Membrane,1.0,-20%
764,Thinking Brain Node,1.0,-20%
765,Dripping Coils,1.0,-20%
766,Prismatic Nodules,1.0,-20%
767,Inverted Jelly,0.25,-17%
768,Invisible Clusters,1.0,-20%
769,Dripping Coils,1.0,-20%
770,Invisible Nodules,0.25,-17%
771,Dripping Membrane,0.5,-18%
772,Prismatic Nodules,1.0,-20%
773,Thinking Brain Node,1.0,-20%
774,Prismatic Bio-Anomaly,1.0,-20%
775,Dripping Clusters,1.0,-20%
776,Invisible Brain Node,0.5,-18%
777,Invisible Coils,1.0,-20%
778,Inverted Nodules,1.0,-20%
779,Thinking Nodules,1.0,-20%
780,Inverted Tendril,1.0,-20%
781,Dripping Membrane,0.25,-17%
782,Thinking Lobes,1.0,-20%
783,Invisible Brain Node,1.0,-20%
784,Inverted Bio-Anomaly,0.75,-19%
785,Prismatic Tendril,1.0,-20%
786,Dripping Bio-Anomaly,1.0,-20%
787,Thinking Membrane,1.0,-20%
788,Dripping Bio-Anomaly,1.0,-20%
789,Inverted Coils,1.0,-20%
790,Prismatic Brain Node,1.0,-20%
791,Invisible Membrane,1.0,-20%
792,Inverted Clusters,1.0,-20%
793,Thinking Bio-Anomaly,1.0,-20%
794,Inverted Clusters,1.0,-20%
795,Prismatic Lobes,0.75,-19%
796,Dripping Jelly,1.0,-20%
797,Inverted Brain Node,0.75,-19%
798,Dripping Nodules,1.0,-20%
799,Prismatic Brain Node,0.25,-17%
800,Inverted Bio-Anomaly,0.75,-19%
801,Invisible Coils,0.75,-19%
802,Invisible Jelly,1.0,-20%
803,Thinking Jelly,1.0,-20%
804,Prismatic Clusters,1.0,-20%
805,Dripping Jelly,1.0,-20%
806,Prismatic Membrane,0.25,-17%
807,Prismatic Coils,1.0,-20%
808,Dripping Membrane,1.0,-20%
809,Prismatic Jelly,1.0,-20%
810,Inverted Brain Node,1.0,-20%
811,Prismatic Jelly,0.0,-16%
812,Thinking Bio-Anomaly,1.0,-20%
813,Prismatic Membrane,0.25,-17%
814,Prismatic Bio-Anomaly,0.75,-19%
815,Invisible Tendril,0.75,-19%
816,Invisible Brain Node,0.75,-19%
817,Dripping Clusters,1.0,-20%
818,Invisible Lobes,0.75,-19%
819,Dripping Nodules,0.75,-19%
820,Invisible Coils,1.0,-20%
821,Inverted Brain Node,0.5,-18%
822,Invisible Tendril,1.0,-20%
823,Thinking Bio-Anomaly,1.0,-20%
824,Prismatic Jelly,0.25,-17%
825,Thinking Nodules,1.0,-20%
826,Inverted Brain Node,1.0,-20%
827,Inverted Membrane,1.0,-20%
828,Inverted Jelly,1.0,-20%
829,Prismatic Brain Node,0.5,-18%
830,Thinking Jelly,0.75,-19%
831,Thinking Clusters,1.0,-20%
832,Inverted Clusters,1.0,-20%
833,Thinking Tendril,0.5,-18%
834,Prismatic Tendril,0.0,-16%
835,Inverted Bio-Anomaly,1.0,-20%
836,Invisible Bio-Anomaly,1.0,-20%
837,Thinking Nodules,1.0,-20%
838,Prismatic Lobes,0.0,-16%
839,Invisible Membrane,0.75,-19%
840,Invisible Clusters,1.0,-20%
841,Inverted Tendril,1.0,-20%
842,Dripping Lobes,1.0,-20%
843,Thinking Brain Node,1.0,-20%
844,Thinking Tendril,1.0,-20%
845,Thinking Nodules,0.75,-19%
846,Prismatic Jelly,1.0,-20%
847,Inverted Tendril,1.0,-20%
848,Inverted Lobes,1.0,-20%
849,Invisible Tendril,0.5,-18%
850,Invisible Brain Node,1.0,-20%
851,Dripping Clusters,1.0,-20%
852,Prismatic Tendril,0.0,-16%
853,Thinking Membrane,1.0,-20%
854,Invisible Brain Node,0.25,-17%
855,Inverted Bio-Anomaly,0.25,-17%
856,Dripping Nodules,0.5,-18%
857,Invisible Lobes,1.0,-20%
858,Inverted Clusters,1.0,-20%
859,Invisible Brain Node,1.0,-20%
860,Inverted Brain Node,0.5,-18%
861,Dripping Jelly,1.0,-20%
862,Inverted Clusters,1.0,-20%
863,Thinking Bio-Anomaly,1.0,-20%
864,Invisible Membrane,1.0,-20%
865,Invisible Nodules,1.0,-20%
866,Invisible Nodules,1.0,-20%
867,Inverted Jelly,1.0,-20%
868,Prismatic Bio-Anomaly,0.25,-17%
869,Thinking Coils,0.0,-16%
870,Thinking Nodules,1.0,-20%
871,Dripping Nodules,1.0,-20%
872,Inverted Lobes,0.75,-19%
873,Thinking Brain Node,0.5,-18%
874,Inverted Brain Node,0.75,-19%
875,Prismatic Brain Node,1.0,-20%
876,Dripping Membrane,1.0,-20%
877,Thinking Membrane,1.0,-20%
878,Prismatic Brain Node,1.0,-20%
879,Inverted Nodules,0.0,-16%
880,Invisible Bio-Anomaly,0.75,-19%
881,Invisible Brain Node,1.0,-20%
882,Prismatic Membrane,0.25,-17%
883,Dripping Bio-Anomaly,1.0,-20%
884,Thinking Nodules,1.0,-20%
885,Inverted Coils,1.0,-20%
886,Inverted Brain Node,1.0,-20%
887,Dripping Clusters,1.0,-20%
888,Dripping Tendril,1.0,-20%
889,Invisible Clusters,0.5,-18%
890,Prismatic Brain Node,1.0,-20%
891,Inverted Coils,1.0,-20%
892,Invisible Lobes,0.75,-19%
893,Thinking Nodules,0.75,-19%
894,Invisible Bio-Anomaly,1.0,-20%
895,Prismatic Nodules,1.0,-20%
896,Inverted Membrane,0.5,-18%
897,Dripping Lobes,1.0,-20%
898,Prismatic Membrane,0.5,-18%
899,Inverted Clusters,1.0,-20%
900,Thinking Lobes,1.0,-20%
901,Invisible Clusters,1.0,-20%
902,Prismatic Membrane,1.0,-20%
903,Prismatic Brain Node,1.0,-20%
904,Prismatic Brain Node,1.0,-20%
905,Dripping Tendril,0.75,-19%
906,Prismatic Bio-Anomaly,1.0,-20%
907,Thinking Coils,0.25,-17%
908,Prismatic Nodules,0.75,-19%
909,Dripping Bio-Anomaly,0.25,-17%
910,Dripping Nodules,1.0,-20%
911,Dripping Membrane,1.0,-20%
912,Prismatic Bio-Anomaly,1.0,-20%
913,Prismatic Tendril,1.0,-20%
914,Dripping Clusters,0.75,-19%
915,Dripping Jelly,1.0,-20%
916,Inverted Jelly,0.5,-18%
917,Prismatic Brain Node,1.0,-20%
918,Dripping Coils,1.0,-20%
919,Thinking Membrane,0.25,-17%
920,Inverted Jelly,1.0,-20%
921,Dripping Clusters,1.0,-20%
922,Inverted Brain Node,0.5,-18%
923,Dripping Brain Node,1.0,-20%
924,Invisible Membrane,1.0,-20%
925,Prismatic Coils,1.0,-20%
926,Invisible Bio-Anomaly,0.0,-16%
927,Invisible Brain Node,1.0,-20%
928,Dripping Bio-Anomaly,0.75,-19%
929,Dripping Brain Node,0.5,-18%
930,Prismatic Tendril,1.0,-20%
931,Thinking Clusters,1.0,-20%
932,Thinking Coils,1.0,-20%
933,Dripping Membrane,0.25,-17%
934,Inverted Nodules,1.0,-20%
935,Thinking Lobes,1.0,-20%
936,Prismatic Lobes,0.5,-18%
937,Inverted Jelly,1.0,-20%
938,Invisible Coils,1.0,-20%
939,Inverted Brain Node,1.0,-20%
940,Inverted Coils,0.0,-16%
941,Invisible Lobes,0.25,-17%
942,Invisible Jelly,1.0,-20%
943,Prismatic Lobes,0.5,-18%
944,Inverted Nodules,0.5,-18%
945,Inverted Coils,1.0,-20%
946,Dripping Jelly,0.5,-18%
947,Inverted Membrane,1.0,-20%
948,Inverted Jelly,1.0,-20%
949,Inverted Nodules,0.0,-16%
950,Thinking Brain Node,1.0,-20%
951,Thinking Jelly,0.75,-19%
952,Prismatic Brain Node,1.0,-20%
953,Prismatic Clusters,1.0,-20%
954,Thinking Bio-Anomaly,1.0,-20%
955,Thinking Brain Node,1.0,-20%
956,Inverted Tendril,1.0,-20%
957,Inverted Tendril,0.5,-18%
958,Prismatic Coils,1.0,-20%
959,Dripping Lobes,1.0,-20%
960,Thinking Clusters,1.0,-20%
961,Prismatic Brain Node,1.0,-20%
962,Dripping Brain Node,1.0,-20%
963,Inverted Clusters,0.75,-19%
964,Thinking Jelly,1.0,-20%
965,Dripping Jelly,1.0,-20%
966,Invisible Membrane,1.0,-20%
967,Prismatic Tendril,1.0,-20%
968,Thinking Coils,1.0,-20%
969,Dripping Coils,1.0,-20%
970,Dripping Coils,0.0,-16%
971,Invisible Lobes,1.0,-20%
972,Dripping Jelly,1.0,-20%
973,Inverted Membrane,1.0,-20%
974,Thinking Brain Node,1.0,-20%
975,Prismatic Brain Node,1.0,-20%
976,Dripping Jelly,0.0,-16%
977,Prismatic Tendril,1.0,-20%
978,Inverted Nodules,1.0,-20%
979,Prismatic Clusters,1.0,-20%
980,Inverted Clusters,0.5,-18%
981,Prismatic Nodules,1.0,-20%
982,Thinking Jelly,0.5,-18%
983,Thinking Coils,1.0,-20%
984,Prismatic Clusters,1.0,-20%
985,Invisible Brain Node,0.0,-16%
986,Inverted Membrane,1.0,-20%
987,Thinking Bio-Anomaly,0.75,-19%
988,Invisible Membrane,1.0,-20%
989,Dripping Membrane,0.75,-19%
990,Dripping Clusters,1.0,-20%
991,Prismatic Clusters,1.0,-20%
992,Prismatic Membrane,1.0,-20%
993,Invisible Bio-Anomaly,0.25,-17%
994,Inverted Lobes,0.75,-19%
995,Prismatic Tendril,1.0,-20%
996,Invisible Brain Node,1.0,-20%
997,Dripping Tendril,1.0,-20%
998,Inverted Bio-Anomaly,1.0,-20%
999,Invisible Coils,0.75,-19%
1000,Dripping Coils,0.75,-19%
1001,Inverted Brain Node,1.0,-20%
1002,Invisible Clusters,0.0,-16%
1003,Inverted Brain Node,1.0,-20%
1004,Dripping Bio-Anomaly,1.0,-20%
1005,Thinking Nodules,1.0,-20%
1006,Thinking Tendril,1.0,-20%
1007,Prismatic Nodules,1.0,-20%
1008,Prismatic Membrane,1.0,-20%
1009,Inverted Tendril,1.0,-20%
1010,Dripping Clusters,0.75,-19%
1011,Thinking Bio-Anomaly,1.0,-20%
1012,Invisible Membrane,1.0,-20%
1013,Dripping Clusters,0.5,-18%
1014,Prismatic Lobes,1.0,-20%
1015,Dripping Clusters,1.0,-20%
1016,Dripping Lobes,0.0,-16%
1017,Thinking Lobes,1.0,-20%
1018,Invisible Membrane,1.0,-20%
1019,Prismatic Brain Node,1.0,-20%
1020,Dripping Jelly,1.0,-20%
1021,Thinking Brain Node,1.0,-20%
1022,Prismatic Bio-Anomaly,0.25,-17%
1023,Thinking Jelly,1.0,-20%
1024,Dripping Lobes,1.0,-20%
1025,Dripping Clusters,0.0,-16%
1026,Inverted Jelly,0.75,-19%
1027,Invisible Jelly,0.25,-17%
1028,Prismatic Lobes,0.75,-19%
1029,Invisible Brain Node,0.75,-19%
1030,Invisible Tendril,0.5,-18%
1031,Dripping Nodules,0.75,-19%
1032,Inverted Nodules,0.5,-18%
1033,Prismatic Coils,0.5,-18%
1034,Prismatic Clusters,1.0,-20%
1035,Thinking Nodules,0.75,-19%
1036,Inverted Tendril,1.0,-20%
1037,Thinking Membrane,1.0,-20%
1038,Dripping Membrane,1.0,-20%
1039,Inverted Coils,1.0,-20%
1040,Prismatic Coils,1.0,-20%
1041,Prismatic Membrane,1.0,-20%
1042,Thinking Nodules,0.0,-16%
1043,Inverted Bio-Anomaly,1.0,-20%
1044,Prismatic Clusters,1.0,-20%
1045,Dripping Brain Node,1.0,-20%
1046,Invisible Lobes,0.75,-19%
1047,Invisible Tendril,1.0,-20%
1048,Invisible Jelly,1.0,-20%
1049,Prismatic Brain Node,1.0,-20%
1050,Prismatic Jelly,0.75,-19%
1051,Thinking Coils,1.0,-20%
1052,Dripping Membrane,1.0,-20%
1053,Dripping Coils,1.0,-20%
1054,Dripping Brain Node,1.0,-20%
1055,Inverted Tendril,1.0,-20%
1056,Thinking Brain Node,0.0,-16%
1057,Invisible Membrane,1.0,-20%
1058,Prismatic Jelly,1.0,-20%
1059,Thinking Lobes,1.0,-20%
1060,Invisible Clusters,1.0,-20%
1061,Thinking Bio-Anomaly,1.0,-20%
1062,Prismatic Brain Node,1.0,-20%
1063,Inverted Lobes,1.0,-20%
1064,Dripping Lobes,1.0,-20%
1065,Prismatic Bio-Anomaly,1.0,-20%
1066,Invisible Nodules,1.0,-20%
1067,Invisible Tendril,1.0,-20%
1068,Thinking Membrane,1.0,-20%
1069,Thinking Nodules,1.0,-20%
1070,Thinking Jelly,1.0,-20%
1071,Invisible Lobes,0.5,-18%
1072,Thinking Lobes,0.5,-18%
1073,Dripping Coils,1.0,-20%
1074,Invisible Clusters,0.75,-19%
1075,Prismatic Clusters,1.0,-20%
1076,Prismatic Brain Node,0.75,-19%
1077,Dripping Brain Node,1.0,-20%
1078,Thinking Brain Node,0.0,-16%
1079,Prismatic Coils,0.75,-19%
1080,Dripping Jelly,0.0,-16%
1081,Thinking Brain Node,0.25,-17%
1082,Inverted Clusters,0.25,-17%
1083,Prismatic Clusters,1.0,-20%
1084,Invisible Bio-Anomaly,1.0,-20%
1085,Invisible Lobes,0.75,-19%
1086,Inverted Tendril,0.25,-17%
1087,Inverted Coils,1.0,-20%
1088,Dripping Tendril,1.0,-20%
1089,Thinking Clusters,0.5,-18%
1090,Dripping Jelly,1.0,-20%
1091,Dripping Brain Node,1.0,-20%
1092,Prismatic Nodules,1.0,-20%
1093,Inverted Membrane,0.25,-17%
1094,Dripping Brain Node,0.0,-16%
1095,Dripping Clusters,1.0,-20%
1096,Dripping Coils,1.0,-20%
1097,Prismatic Bio-Anomaly,1.0,-20%
1098,Thinking Lobes,0.75,-19%
1099,Thinking Tendril,0.75,-19%
1100,Invisible Tendril,1.0,-20%
1101,Thinking Coils,1.0,-20%
1102,Prismatic Brain Node,1.0,-20%
1103,Invisible Brain Node,1.0,-20%
1104,Invisible Nodules,0.75,-19%
1105,Dripping Membrane,1.0,-20%
1106,Dripping Clusters,0.5,-18%
1107,Thinking Jelly,1.0,-20%
1108,Inverted Lobes,1.0,-20%
1109,Invisible Bio-Anomaly,1.0,-20%
1110,Invisible Clusters,0.75,-19%
1111,Inverted Brain Node,1.0,-20%
1112,Dripping Bio-Anomaly,1.0,-20%
1113,Inverted Tendril,0.75,-19%
1114,Thinking Membrane,1.0,-20%
1115,Prismatic Bio-Anomaly,1.0,-20%
1116,Dripping Brain Node,1.0,-20%
1117,Thinking Nodules,1.0,-20%
1118,Dripping Membrane,1.0,-20%
1119,Thinking Brain Node,1.0,-20%
1120,Dripping Brain Node,1.0,-20%
1121,Inverted Jelly,0.5,-18%
1122,Invisible Clusters,1.0,-20%
1123,Invisible Lobes,0.75,-19%
1124,Thinking Clusters,0.25,-17%
1125,Dripping Tendril,1.0,-20%
1126,Prismatic Bio-Anomaly,0.5,-18%
1127,Thinking Tendril,1.0,-20%
1128,Inverted Tendril,1.0,-20%
1129,Dripping Brain Node,1.0,-20%
1130,Thinking Lobes,1.0,-20%
1131,Dripping Brain Node,1.0,-20%
1132,Dripping Clusters,1.0,-20%
1133,Inverted Lobes,1.0,-20%
1134,Thinking Tendril,1.0,-20%
1135,Dripping Coils,0.75,-19%
1136,Thinking Jelly,0.0,-16%
1137,Inverted Coils,0.5,-18%
1138,Invisible Bio-Anomaly,1.0,-20%
1139,Thinking Jelly,1.0,-20%
1140,Dripping Nodules,1.0,-20%
1141,Thinking Lobes,1.0,-20%
1142,Inverted Coils,0.75,-19%
1143,Dripping Clusters,0.5,-18%
1144,Thinking Lobes,0.75,-19%
1145,Invisible Coils,0.75,-19%
1146,Inverted Nodules,1.0,-20%
1147,Thinking Jelly,1.0,-20%
1148,Prismatic Bio-Anomaly,1.0,-20%
1149,Prismatic Brain Node,1.0,-20%
1150,Prismatic Bio-Anomaly,1.0,-20%
1151,Thinking Jelly,0.5,-18%
1152,Inverted Lobes,0.0,-16%
1153,Prismatic Tendril,1.0,-20%
1154,Thinking Membrane,1.0,-20%
1155,Prismatic Jelly,1.0,-20%
1156,Inverted Jelly,1.0,-20%
1157,Prismatic Jelly,0.75,-19%
1158,Thinking Lobes,1.0,-20%
1159,Prismatic Brain Node,1.0,-20%
1160,Prismatic Nodules,0.75,-19%
1161,Thinking Brain Node,0.5,-18%
1162,Dripping Nodules,1.0,-20%
1163,Thinking Membrane,0.25,-17%
1164,Prismatic Brain Node,1.0,-20%
1165,Thinking Bio-Anomaly,1.0,-20%
1166,Invisible Nodules,1.0,-20%
1167,Dripping Bio-Anomaly,1.0,-20%
1168,Inverted Membrane,0.75,-19%
1169,Thinking Lobes,1.0,-20%
1170,Inverted Lobes,0.5,-18%
1171,Invisible Membrane,0.75,-19%
1172,Dripping Clusters,0.25,-17%
1173,Dripping Brain Node,1.0,-20%
1174,Inverted Clusters,1.0,-20%
1175,Inverted Nodules,0.75,-19%
1176,Inverted Nodules,1.0,-20%
1177,Prismatic Tendril,1.0,-20%
1178,Prismatic Clusters,1.0,-20%
1179,Inverted Jelly,1.0,-20%
1180,Invisible Brain Node,1.0,-20%
1181,Inverted Coils,1.0,-20%
1182,Thinking Nodules,1.0,-20%
1183,Prismatic Brain Node,0.25,-17%
1184,Invisible Jelly,0.75,-19%
1185,Thinking Clusters,0.25,-17%
1186,Invisible Jelly,0.75,-19%
1187,Thinking Tendril,0.5,-18%
1188,Prismatic Jelly,0.75,-19%
1189,Invisible Nodules,0.75,-19%
1190,Inverted Jelly,1.0,-20%
1191,Thinking Brain Node,1.0,-20%
1192,Invisible Clusters,0.25,-17%
1193,Dripping Nodules,1.0,-20%
1194,Thinking Clusters,1.0,-20%
1195,Dripping Tendril,1.0,-20%
1196,Dripping Clusters,1.0,-20%
1197,Inverted Brain Node,0.75,-19%
1198,Prismatic Bio-Anomaly,1.0,-20%
1199,Thinking Lobes,1.0,-20%
1200,Inverted Clusters,0.75,-19%
1201,Prismatic Bio-Anomaly,1.0,-20%
1202,Dripping Bio-Anomaly,1.0,-20%
1203,Inverted Tendril,0.0,-16%
1204,Thinking Tendril,1.0,-20%
1205,Dripping Brain Node,0.25,-17%
1206,Dripping Brain Node,1.0,-20%
1207,Invisible Membrane,0.5,-18%
1208,Prismatic Brain Node,1.0,-20%
1209,Invisible Coils,1.0,-20%
1210,Prismatic Lobes,1.0,-20%
1211,Inverted Coils,0.0,-16%
1212,Dripping Membrane,1.0,-20%
1213,Dripping Clusters,0.25,-17%
1214,Invisible Clusters,0.5,-18%
1215,Prismatic Brain Node,0.25,-17%
1216,Inverted Tendril,0.5,-18%
1217,Thinking Clusters,1.0,-20%
1218,Prismatic Clusters,1.0,-20%
1219,Invisible Jelly,1.0,-20%
1220,Thinking Tendril,1.0,-20%
1221,Inverted Membrane,1.0,-20%
1222,Dripping Nodules,1.0,-20%
1223,Thinking Brain Node,1.0,-20%
1224,Prismatic Coils,0.25,-17%
1225,Prismatic Lobes,1.0,-20%
1226,Dripping Brain Node,1.0,-20%
1227,Invisible Nodules,1.0,-20%
1228,Inverted Bio-Anomaly,1.0,-20%
1229,Thinking Coils,1.0,-20%
1230,Inverted Clusters,0.5,-18%
1231,Thinking Brain Node,0.25,-17%
1232,Inverted Membrane,1.0,-20%
1233,Dripping Jelly,1.0,-20%
1234,Thinking Nodules,1.0,-20%
1235,Inverted Lobes,1.0,-20%
1236,Inverted Brain Node,1.0,-20%
1237,Invisible Nodules,1.0,-20%
1238,Invisible Brain Node,0.5,-18%
1239,Prismatic Clusters,0.5,-18%
1240,Dripping Jelly,1.0,-20%
1241,Dripping Coils,1.0,-20%
1242,Inverted Clusters,1.0,-20%
1243,Invisible Membrane,1.0,-20%
1244,Prismatic Brain Node,0.5,-18%
1245,Thinking Nodules,1.0,-20%
1246,Dripping Coils,0.75,-19%
1247,Invisible Brain Node,1.0,-20%
1248,Thinking Tendril,1.0,-20%
1249,Invisible Brain Node,0.75,-19%
1250,Invisible Lobes,1.0,-20%
1251,Thinking Brain Node,1.0,-20%
1252,Dripping Brain Node,1.0,-20%
1253,Invisible Tendril,1.0,-20%
1254,Dripping Jelly,1.0,-20%
1255,Thinking Lobes,1.0,-20%
1256,Prismatic Bio-Anomaly,1.0,-20%
1257,Invisible Coils,1.0,-20%
1258,Prismatic Brain Node,1.0,-20%
1259,Dripping Lobes,0.0,-16%
1260,Dripping Bio-Anomaly,1.0,-20%
1261,Invisible Bio-Anomaly,1.0,-20%
1262,Inverted Brain Node,0.75,-19%
1263,Inverted Bio-Anomaly,0.75,-19%
1264,Thinking Nodules,0.5,-18%
1265,Thinking Jelly,1.0,-20%
1266,Invisible Membrane,1.0,-20%
1267,Inverted Tendril,0.75,-19%
1268,Prismatic Brain Node,1.0,-20%
1269,Thinking Membrane,1.0,-20%
1270,Inverted Clusters,1.0,-20%
1271,Inverted Bio-Anomaly,1.0,-20%
1272,Thinking Jelly,1.0,-20%
1273,Invisible Brain Node,0.0,-16%
1274,Dripping Jelly,0.75,-19%
1275,Prismatic Brain Node,0.75,-19%
1276,Prismatic Jelly,1.0,-20%
1277,Inverted Lobes,1.0,-20%
1278,Inverted Membrane,0.5,-18%
1279,Inverted Tendril,0.75,-19%
1280,Prismatic Membrane,1.0,-20%
1281,Dripping Bio-Anomaly,1.0,-20%
1282,Prismatic Bio-Anomaly,0.75,-19%
1283,Thinking Clusters,1.0,-20%
1284,Prismatic Lobes,1.0,-20%
1285,Thinking Brain Node,1.0,-20%
1286,Prismatic Clusters,1.0,-20%
1287,Prismatic Membrane,1.0,-20%
1288,Dripping Bio-Anomaly,1.0,-20%
1289,Thinking Membrane,1.0,-20%
1290,Prismatic Nodules,1.0,-20%
1291,Prismatic Brain Node,0.5,-18%
1292,Prismatic Tendril,1.0,-20%
1293,Prismatic Lobes,0.75,-19%
1294,Dripping Clusters,0.5,-18%
1295,Invisible Jelly,1.0,-20%
1296,Dripping Clusters,0.75,-19%
1297,Inverted Brain Node,0.75,-19%
1298,Prismatic Membrane,0.5,-18%
1299,Thinking Bio-Anomaly,1.0,-20%
1300,Invisible Bio-Anomaly,1.0,-20%
1301,Inverted Clusters,1.0,-20%
1302,Thinking Nodules,0.5,-18%
1303,Invisible Clusters,1.0,-20%
1304,Inverted Coils,0.0,-16%
1305,Inverted Clusters,0.75,-19%
1306,Prismatic Brain Node,1.0,-20%
1307,Prismatic Coils,1.0,-20%
1308,Dripping Tendril,0.25,-17%
1309,Prismatic Membrane,1.0,-20%
1310,Invisible Clusters,0.75,-19%
1311,Thinking Nodules,0.25,-17%
1312,Thinking Clusters,0.5,-18%
1313,Invisible Bio-Anomaly,1.0,-20%
1314,Thinking Brain Node,1.0,-20%
1315,Prismatic Brain Node,0.25,-17%
1316,Thinking Brain Node,1.0,-20%
1317,Thinking Brain Node,1.0,-20%
1318,Inverted Tendril,1.0,-20%
1319,Inverted Nodules,1.0,-20%
1320,Dripping Jelly,0.75,-19%
1321,Prismatic Tendril,0.5,-18%
1322,Inverted Brain Node,1.0,-20%
1323,Inverted Brain Node,1.0,-20%
1324,Inverted Membrane,0.75,-19%
1325,Prismatic Membrane,1.0,-20%
1326,Invisible Jelly,0.75,-19%
1327,Invisible Jelly,0.75,-19%
1328,Dripping Nodules,0.5,-18%
1329,Invisible Lobes,1.0,-20%
1330,Dripping Tendril,0.5,-18%
1331,Thinking Nodules,0.25,-17%
1332,Thinking Clusters,1.0,-20%
1333,Invisible Tendril,1.0,-20%
1334,Inverted Lobes,0.0,-16%
1335,Prismatic Clusters,1.0,-20%
1336,Invisible Tendril,0.5,-18%
1337,Thinking Bio-Anomaly,1.0,-20%
1338,Prismatic Tendril,1.0,-20%
1339,Invisible Brain Node,1.0,-20%
1340,Prismatic Bio-Anomaly,1.0,-20%
1341,Dripping Membrane,1.0,-20%
1342,Prismatic Lobes,1.0,-20%
1343,Inverted Brain Node,0.5,-18%
1344,Invisible Coils,0.75,-19%
1345,Inverted Tendril,0.0,-16%
1346,Thinking Nodules,1.0,-20%
1347,Inverted Clusters,1.0,-20%
1348,Invisible Clusters,0.0,-16%
1349,Prismatic Brain Node,1.0,-20%
1350,Inverted Brain Node,1.0,-20%
1351,Invisible Coils,0.5,-18%
1352,Dripping Nodules,0.5,-18%
1353,Invisible Lobes,1.0,-20%
1354,Inverted Brain Node,0.75,-19%
1355,Invisible Nodules,0.5,-18%
1356,Thinking Lobes,0.25,-17%
1357,Inverted Lobes,1.0,-20%
1358,Prismatic Jelly,0.25,-17%
1359,Inverted Bio-Anomaly,1.0,-20%
1360,Inverted Jelly,1.0,-20%
1361,Dripping Bio-Anomaly,1.0,-20%
1362,Thinking Jelly,1.0,-20%
1363,Thinking Brain Node,0.75,-19%
1364,Inverted Brain Node,0.75,-19%
1365,Inverted Membrane,1.0,-20%
1366,Prismatic Coils,1.0,-20%
1367,Invisible Membrane,1.0,-20%
1368,Inverted Jelly,1.0,-20%
1369,Prismatic Nodules,1.0,-20%
1370,Inverted Bio-Anomaly,1.0,-20%
1371,Dripping Clusters,1.0,-20%
1372,Thinking Brain Node,0.0,-16%
1373,Prismatic Brain Node,1.0,-20%
1374,Thinking Jelly,1.0,-20%
1375,Inverted Tendril,1.0,-20%
1376,Dripping Nodules,1.0,-20%
1377,Invisible Coils,1.0,-20%
1378,Invisible Tendril,1.0,-20%
1379,Dripping Membrane,1.0,-20%
1380,Dripping Jelly,0.75,-19%
1381,Inverted Lobes,0.75,-19%
1382,Dripping Coils,1.0,-20%
1383,Invisible Brain Node,0.25,-17%
1384,Thinking Lobes,1.0,-20%
1385,Invisible Tendril,1.0,-20%
1386,Prismatic Tendril,1.0,-20%
1387,Thinking Brain Node,1.0,-20%
1388,Thinking Nodules,1.0,-20%
