sep=,
Seed,Name,Perfection,Ship_PulseDrive_MiniJumpFuelSpending,Ship_Boost,Ship_BoostManeuverability
539,Artificial Blood Sac,0.181,+17%,,+6%
540,Dripping Muscle,0.114,+16%,,+6%
541,Artificial Heart Lump,0.4,+16%,+15%,
542,Dripping Thorax,0.271,,+6%,+10%
543,Artificial Trunk Tissue,0.338,+16%,+6%,+10%
544,Dripping Aorta,0.148,,+8%,+6%
545,Synthetic Blood Sac,0.114,,+7%,+6%
546,Synthetic Vessel,0.148,,+8%,+6%
547,Artificial Trunk Tissue,0.276,,+9%,+8%
548,Dripping Trunk Tissue,0.667,+20%,,+12%
549,Synthetic Chamber,0.181,+17%,,+6%
550,Dripping Thorax,0.4,,+7%,+12%
551,Artificial Aorta,0.176,,+6%,+8%
552,Bionic Blood Sac,0.148,,+8%,+6%
553,Synthetic Blood Sac,0.181,+16%,+7%,+6%
554,Bionic Blood Pump,0.333,+16%,+13%,
555,Artificial Vessel,0.1,+16%,+6%,
556,Energetic Vessel,0.181,+17%,,+6%
557,Energetic Aorta,0.667,,+15%,+12%
558,Bionic Heart Lump,0.367,+16%,+14%,
559,Artificial Heart Lump,0.181,+16%,+7%,+6%
560,Synthetic Vessel,0.548,+18%,+14%,+6%
561,Synthetic Aorta,0.148,+16%,+6%,+6%
562,Synthetic Chamber,0.257,+16%,,+9%
563,Artificial Heart Lump,0.362,+18%,+7%,+7%
564,Dripping Blood Pump,0.41,+19%,,+8%
565,Energetic Thorax,0.276,,+9%,+8%
566,Energetic Ventricle,0.362,+19%,,+7%
567,Dripping Vessel,0.214,+17%,+6%,+6%
568,Synthetic Ventricle,0.381,,+15%,+6%
569,Bionic Ventricle,0.29,+16%,+6%,+9%
570,Bionic Blood Sac,0.467,,+9%,+12%
571,Synthetic Blood Sac,0.381,+20%,,+6%
572,Artificial Blood Sac,0.114,+16%,,+6%
573,Energetic Thorax,0.181,+17%,,+6%
574,Synthetic Vessel,0.367,,+6%,+12%
575,Bionic Thorax,0.471,,+12%,+10%
576,Bionic Blood Sac,0.343,+16%,+9%,+8%
577,Synthetic Blood Sac,0.114,+16%,,+6%
578,Bionic Chamber,0.2,+18%,,+5%
579,Dripping Chamber,0.1,+16%,+6%,
580,Energetic Vessel,0.224,,+6%,+9%
581,Synthetic Thorax,0.476,+20%,,+8%
582,Bionic Blood Pump,0.167,+17%,+6%,
583,Energetic Blood Pump,0.133,+16%,+7%,
584,Energetic Chamber,0.348,,+14%,+6%
585,Energetic Chamber,0.114,+16%,,+6%
586,Dripping Blood Pump,0.21,,+7%,+8%
587,Energetic Blood Pump,0.5,+18%,+14%,
588,Energetic Ventricle,0.381,+20%,,+6%
589,Energetic Heart Lump,0.305,+16%,,+10%
590,Synthetic Ventricle,0.1,+16%,+6%,
591,Dripping Blood Sac,0.333,+17%,+11%,
592,Dripping Trunk Tissue,0.181,+17%,,+6%
593,Synthetic Aorta,0.248,,+11%,+6%
594,Dripping Heart Lump,0.1,+16%,+6%,
595,Energetic Trunk Tissue,0.133,+16%,+7%,
596,Synthetic Blood Sac,0.181,+17%,,+6%
597,Dripping Blood Sac,0.114,+16%,,+6%
598,Synthetic Aorta,0.367,+17%,+12%,
599,Synthetic Aorta,0.233,+16%,+10%,
600,Energetic Blood Sac,0.133,,+9%,+5%
601,Energetic Aorta,0.114,+16%,,+6%
602,Bionic Muscle,0.414,+20%,+6%,+6%
603,Synthetic Vessel,0.081,,+6%,+6%
604,Bionic Heart Lump,0.362,+19%,,+7%
605,Dripping Muscle,0.114,+16%,,+6%
606,Synthetic Muscle,0.114,+16%,,+6%
607,Synthetic Aorta,0.148,+16%,+6%,+6%
608,Bionic Blood Pump,0.114,+16%,,+6%
609,Energetic Ventricle,0.276,+17%,,+8%
610,Dripping Blood Pump,0.162,,+7%,+7%
611,Energetic Chamber,0.114,,+7%,+6%
612,Synthetic Aorta,0.3,+19%,+6%,
613,Energetic Aorta,0.524,+20%,,+9%
614,Bionic Blood Sac,0.314,+19%,,+6%
615,Energetic Blood Sac,0.6,+19%,,+12%
616,Dripping Blood Sac,0.281,+16%,+10%,+6%
617,Synthetic Chamber,0.248,+18%,,+6%
618,Energetic Ventricle,0.457,+19%,,+9%
619,Artificial Aorta,0.148,+16%,+6%,+6%
620,Dripping Thorax,0.448,+19%,+9%,+6%
621,Bionic Trunk Tissue,0.414,+20%,+6%,+6%
622,Dripping Thorax,0.114,+16%,,+6%
623,Bionic Chamber,0.381,+20%,,+6%
624,Dripping Heart Lump,0.433,,+8%,+12%
625,Bionic Thorax,0.148,+16%,+6%,+6%
626,Energetic Trunk Tissue,0.424,+18%,+6%,+9%
627,Bionic Thorax,0.3,+17%,+10%,
628,Artificial Thorax,0.081,,+6%,+6%
629,Synthetic Blood Sac,0.229,+17%,,+7%
630,Synthetic Blood Pump,0.148,,+8%,+6%
631,Synthetic Aorta,0.133,+16%,+7%,
632,Energetic Thorax,0.214,,+10%,+6%
633,Artificial Aorta,0.114,+16%,,+6%
634,Energetic Aorta,0.39,,+11%,+9%
635,Artificial Thorax,0.381,+16%,+13%,+6%
636,Energetic Ventricle,0.552,+16%,+11%,+11%
637,Artificial Muscle,0.248,+18%,,+6%
638,Artificial Aorta,0.114,+16%,,+6%
639,Synthetic Muscle,0.181,,+9%,+6%
640,Bionic Chamber,0.214,,+10%,+6%
641,Synthetic Aorta,0.214,,+10%,+6%
642,Dripping Aorta,0.081,,+6%,+6%
643,Dripping Trunk Tissue,0.233,+16%,+10%,
644,Energetic Blood Pump,0.362,+19%,,+7%
645,Dripping Blood Pump,0.21,+16%,,+8%
646,Dripping Vessel,0.4,+19%,+9%,
647,Synthetic Trunk Tissue,0.129,,+6%,+7%
648,Bionic Thorax,0.162,+16%,,+7%
649,Energetic Thorax,0.114,,+7%,+6%
650,Bionic Muscle,0.343,,+11%,+8%
651,Synthetic Aorta,0.181,+17%,,+6%
652,Synthetic Muscle,0.352,,+7%,+11%
653,Bionic Blood Pump,0.233,+18%,+6%,
654,Synthetic Heart Lump,0.21,+16%,,+8%
655,Synthetic Blood Sac,0.181,+17%,,+6%
656,Dripping Trunk Tissue,0.348,,+14%,+6%
657,Dripping Vessel,0.114,+16%,,+6%
658,Energetic Muscle,0.348,,+14%,+6%
659,Artificial Aorta,0.148,+16%,+6%,+6%
660,Artificial Ventricle,0.3,+16%,+12%,
661,Synthetic Thorax,0.233,+18%,+6%,
662,Energetic Thorax,0.61,+19%,+11%,+8%
663,Bionic Vessel,0.081,,+6%,+6%
664,Synthetic Blood Pump,0.324,,+9%,+9%
665,Dripping Trunk Tissue,0.524,+16%,+13%,+9%
666,Artificial Aorta,0.114,,+7%,+6%
667,Synthetic Vessel,0.281,,+12%,+6%
668,Dripping Trunk Tissue,0.181,+16%,+7%,+6%
669,Synthetic Heart Lump,0.267,+16%,+11%,
670,Dripping Heart Lump,0.21,+16%,,+8%
671,Artificial Vessel,0.381,,+15%,+6%
672,Bionic Trunk Tissue,0.081,,+6%,+6%
673,Bionic Muscle,0.1,+16%,+6%,
674,Synthetic Vessel,0.248,+18%,,+6%
675,Artificial Thorax,0.5,,+10%,+12%
676,Dripping Aorta,0.257,+16%,,+9%
677,Energetic Blood Sac,0.348,,+14%,+6%
678,Synthetic Trunk Tissue,0.276,,+9%,+8%
679,Artificial Trunk Tissue,0.081,,+6%,+6%
680,Energetic Blood Pump,0.3,+16%,+12%,
681,Artificial Heart Lump,0.381,+20%,,+6%
682,Synthetic Aorta,0.381,+20%,,+6%
683,Dripping Muscle,0.276,+17%,,+8%
684,Energetic Chamber,0.314,+19%,,+6%
685,Artificial Heart Lump,0.381,+20%,,+6%
686,Bionic Thorax,0.41,+19%,,+8%
687,Bionic Blood Pump,0.467,+17%,+15%,
688,Bionic Blood Pump,0.167,+17%,+6%,
689,Energetic Heart Lump,0.381,+20%,,+6%
690,Dripping Vessel,0.21,+16%,,+8%
691,Dripping Blood Pump,0.243,,+8%,+8%
692,Artificial Muscle,0.114,+16%,,+6%
693,Energetic Aorta,0.614,+19%,+14%,+6%
694,Artificial Blood Sac,0.533,+20%,+11%,
695,Artificial Muscle,0.081,,+6%,+6%
696,Energetic Trunk Tissue,0.381,+20%,,+6%
697,Bionic Blood Pump,0.081,,+6%,+6%
698,Bionic Thorax,0.462,+18%,+10%,+7%
699,Energetic Heart Lump,0.133,+16%,+7%,
700,Artificial Ventricle,0.233,+18%,+6%,
701,Dripping Muscle,0.467,+20%,+9%,
702,Dripping Trunk Tissue,0.176,,+6%,+8%
703,Energetic Blood Pump,0.6,+19%,,+12%
704,Synthetic Chamber,0.314,,+13%,+6%
705,Artificial Thorax,0.4,+16%,,+12%
706,Bionic Vessel,0.386,,+8%,+11%
707,Dripping Vessel,0.4,+20%,+7%,
708,Dripping Ventricle,0.233,+18%,+6%,
709,Bionic Vessel,0.2,+17%,+7%,
710,Bionic Aorta,0.267,+18%,+7%,
711,Artificial Aorta,0.081,,+6%,+6%
712,Artificial Blood Sac,0.114,+16%,,+6%
713,Energetic Ventricle,0.4,+16%,,+12%
714,Synthetic Ventricle,0.081,,+6%,+6%
715,Dripping Chamber,0.243,+16%,+6%,+8%
716,Artificial Vessel,0.248,,+11%,+6%
717,Dripping Aorta,0.114,+16%,,+6%
718,Dripping Aorta,0.314,,+13%,+6%
719,Synthetic Trunk Tissue,0.314,+17%,+9%,+6%
720,Energetic Aorta,0.148,+16%,+6%,+6%
721,Dripping Blood Pump,0.081,,+6%,+6%
722,Dripping Blood Pump,0.248,,+11%,+6%
723,Synthetic Thorax,0.081,,+6%,+6%
724,Artificial Heart Lump,0.7,+20%,+6%,+12%
725,Energetic Trunk Tissue,0.586,+19%,+6%,+11%
726,Synthetic Vessel,0.295,,+11%,+7%
727,Synthetic Ventricle,0.233,+17%,+8%,
728,Energetic Thorax,0.133,+16%,+7%,
729,Dripping Vessel,0.181,,+9%,+6%
730,Artificial Ventricle,0.4,+19%,+9%,
731,Synthetic Thorax,0.281,+17%,+8%,+6%
732,Dripping Chamber,0.081,,+6%,+6%
733,Artificial Blood Sac,0.114,+16%,,+6%
734,Dripping Vessel,0.181,+17%,,+6%
735,Energetic Blood Pump,0.1,+16%,+6%,
736,Dripping Chamber,0.348,+16%,+12%,+6%
737,Synthetic Ventricle,0.195,,+8%,+7%
738,Synthetic Ventricle,0.381,+20%,,+6%
739,Artificial Chamber,0.333,+16%,+13%,
740,Bionic Chamber,0.248,,+11%,+6%
741,Artificial Vessel,0.081,,+6%,+6%
742,Bionic Trunk Tissue,0.181,+17%,,+6%
743,Synthetic Muscle,0.1,+16%,+6%,
744,Bionic Aorta,0.114,,+7%,+6%
745,Artificial Blood Pump,0.362,+19%,,+7%
746,Energetic Trunk Tissue,0.629,+19%,+13%,+7%
747,Dripping Vessel,0.633,+20%,+14%,
748,Dripping Thorax,0.248,+18%,,+6%
749,Artificial Heart Lump,0.405,,+10%,+10%
750,Artificial Trunk Tissue,0.114,,+7%,+6%
751,Bionic Blood Pump,0.3,+17%,+10%,+5%
752,Energetic Chamber,0.567,+20%,+12%,
753,Artificial Blood Pump,0.248,+18%,,+6%
754,Energetic Blood Sac,0.429,+16%,+13%,+7%
755,Artificial Blood Pump,0.333,+19%,+7%,
756,Dripping Heart Lump,0.5,+19%,+12%,
757,Bionic Vessel,0.295,+18%,,+7%
758,Bionic Thorax,0.1,+16%,+6%,
759,Artificial Heart Lump,0.181,+17%,,+6%
760,Synthetic Vessel,0.3,+19%,+6%,
761,Synthetic Aorta,0.248,+18%,,+6%
762,Dripping Thorax,0.405,+16%,+8%,+10%
763,Dripping Vessel,0.233,+16%,+10%,
764,Energetic Blood Pump,0.367,+16%,+14%,
765,Synthetic Aorta,0.233,+17%,+8%,
766,Artificial Blood Sac,0.229,+17%,,+7%
767,Dripping Thorax,0.148,,+8%,+6%
768,Bionic Muscle,0.162,+16%,,+7%
769,Synthetic Aorta,0.133,+16%,+7%,
770,Bionic Blood Sac,0.214,,+10%,+6%
771,Synthetic Vessel,0.214,,+10%,+6%
772,Artificial Blood Sac,0.114,+16%,,+6%
773,Energetic Heart Lump,0.467,+17%,,+12%
774,Artificial Trunk Tissue,0.114,+16%,,+6%
775,Synthetic Muscle,0.114,+16%,,+6%
776,Bionic Heart Lump,0.21,,+7%,+8%
777,Bionic Aorta,0.333,+16%,+13%,
778,Dripping Blood Sac,0.438,+18%,,+10%
779,Energetic Blood Sac,0.1,+16%,+6%,
780,Dripping Ventricle,0.381,+20%,,+6%
781,Synthetic Vessel,0.081,,+6%,+6%
782,Energetic Chamber,0.2,+16%,+9%,
783,Bionic Heart Lump,0.267,+17%,+9%,
784,Dripping Trunk Tissue,0.429,+19%,+7%,+7%
785,Artificial Ventricle,0.1,+16%,+6%,
786,Synthetic Trunk Tissue,0.3,+16%,+12%,
787,Energetic Vessel,0.381,+20%,,+6%
788,Synthetic Trunk Tissue,0.314,+19%,,+6%
789,Dripping Aorta,0.39,+18%,,+9%
790,Artificial Blood Pump,0.705,+18%,+13%,+10%
791,Bionic Vessel,0.3,+18%,+8%,
792,Dripping Muscle,0.114,+16%,,+6%
793,Energetic Trunk Tissue,0.114,+16%,,+6%
794,Dripping Muscle,0.133,+16%,+7%,
795,Artificial Chamber,0.114,,+7%,+6%
796,Synthetic Thorax,0.167,+16%,+8%,
797,Dripping Heart Lump,0.381,+18%,+9%,+6%
798,Synthetic Blood Sac,0.214,+16%,+8%,+6%
799,Artificial Heart Lump,0.176,,+6%,+8%
800,Dripping Trunk Tissue,0.224,,+6%,+9%
801,Bionic Aorta,0.148,,+8%,+6%
802,Bionic Thorax,0.114,+16%,,+6%
803,Energetic Thorax,0.3,+17%,+10%,
804,Artificial Muscle,0.114,+16%,,+6%
805,Synthetic Thorax,0.2,+18%,,+5%
806,Artificial Vessel,0.181,,+9%,+6%
807,Artificial Aorta,0.2,+17%,+7%,
808,Synthetic Vessel,0.433,+17%,+14%,
809,Artificial Thorax,0.248,+18%,,+6%
810,Dripping Heart Lump,0.181,+16%,+7%,+6%
811,Artificial Thorax,0.081,,+6%,+6%
812,Energetic Trunk Tissue,0.3,+16%,+12%,
813,Artificial Vessel,0.343,,+11%,+8%
814,Artificial Trunk Tissue,0.081,,+6%,+6%
815,Bionic Ventricle,0.181,,+9%,+6%
816,Bionic Blood Pump,0.248,,+11%,+6%
817,Synthetic Muscle,0.367,+20%,+6%,
818,Bionic Chamber,0.324,,+9%,+9%
819,Synthetic Blood Sac,0.395,,+14%,+7%
820,Bionic Aorta,0.533,+20%,+11%,
821,Dripping Heart Lump,0.281,,+12%,+6%
822,Bionic Ventricle,0.371,+17%,,+10%
823,Energetic Trunk Tissue,0.681,+20%,+14%,+6%
824,Artificial Thorax,0.271,,+6%,+10%
825,Energetic Blood Sac,0.243,+16%,+6%,+8%
826,Dripping Blood Pump,0.367,+20%,+6%,
827,Dripping Vessel,0.133,+16%,+7%,
828,Dripping Thorax,0.229,+17%,,+7%
829,Artificial Blood Pump,0.381,,+15%,+6%
830,Energetic Thorax,0.214,+16%,+8%,+6%
831,Energetic Muscle,0.1,+16%,+6%,
832,Dripping Muscle,0.114,+16%,,+6%
833,Energetic Ventricle,0.114,,+7%,+6%
834,Artificial Ventricle,0.181,,+9%,+6%
835,Dripping Trunk Tissue,0.433,+18%,+12%,
836,Bionic Trunk Tissue,0.381,+17%,+11%,+6%
837,Energetic Blood Sac,0.324,+17%,,+9%
838,Artificial Chamber,0.314,+18%,+7%,+6%
839,Bionic Vessel,0.214,,+10%,+6%
840,Bionic Muscle,0.248,+18%,,+6%
841,Dripping Ventricle,0.114,+16%,,+6%
842,Synthetic Chamber,0.381,+18%,+9%,+6%
843,Energetic Heart Lump,0.21,+16%,,+8%
844,Energetic Ventricle,0.181,+17%,,+6%
845,Energetic Blood Sac,0.257,,+7%,+9%
846,Artificial Thorax,0.324,+17%,,+9%
847,Dripping Ventricle,0.1,+16%,+6%,
848,Dripping Chamber,0.4,+18%,+11%,
849,Bionic Ventricle,0.348,+19%,+6%,+6%
850,Bionic Blood Pump,0.533,+20%,+11%,
851,Synthetic Muscle,0.571,+17%,+11%,+10%
852,Artificial Ventricle,0.386,,+8%,+11%
853,Energetic Vessel,0.233,+18%,+6%,
854,Bionic Heart Lump,0.319,,+6%,+11%
855,Dripping Trunk Tissue,0.424,+18%,+6%,+9%
856,Synthetic Blood Sac,0.248,,+11%,+6%
857,Bionic Chamber,0.148,+16%,+6%,+6%
858,Dripping Muscle,0.133,+16%,+7%,
859,Bionic Blood Pump,0.114,+16%,,+6%
860,Dripping Blood Pump,0.348,,+14%,+6%
861,Synthetic Thorax,0.362,+19%,,+7%
862,Dripping Muscle,0.524,+20%,,+9%
863,Energetic Trunk Tissue,0.2,+16%,+9%,
864,Bionic Vessel,0.6,+19%,+15%,
865,Bionic Blood Sac,0.543,+19%,+9%,+8%
866,Bionic Blood Sac,0.362,+17%,+9%,+7%
867,Dripping Thorax,0.162,+16%,,+7%
868,Artificial Trunk Tissue,0.314,,+13%,+6%
869,Energetic Aorta,0.248,,+11%,+6%
870,Energetic Blood Sac,0.114,+16%,,+6%
871,Synthetic Blood Sac,0.367,+16%,+14%,
872,Dripping Chamber,0.295,,+11%,+7%
873,Energetic Heart Lump,0.276,,+9%,+8%
874,Dripping Heart Lump,0.114,,+7%,+6%
875,Artificial Heart Lump,0.533,+20%,+11%,
876,Synthetic Vessel,0.714,+20%,+15%,+6%
877,Energetic Vessel,0.4,+19%,+9%,
878,Artificial Blood Pump,0.267,+18%,+7%,
879,Dripping Blood Sac,0.129,,+6%,+7%
880,Bionic Trunk Tissue,0.548,+18%,+14%,+6%
881,Bionic Blood Pump,0.1,+16%,+6%,
882,Artificial Vessel,0.438,,+11%,+10%
883,Synthetic Trunk Tissue,0.162,+16%,,+7%
884,Energetic Blood Sac,0.348,+17%,+10%,+6%
885,Dripping Aorta,0.1,+16%,+6%,
886,Dripping Blood Pump,0.381,+20%,,+6%
887,Synthetic Muscle,0.333,+16%,+13%,
888,Synthetic Ventricle,0.167,+17%,+6%,
889,Bionic Muscle,0.281,+16%,+10%,+6%
890,Artificial Blood Pump,0.248,+18%,,+6%
891,Dripping Aorta,0.348,+19%,+6%,+6%
892,Bionic Chamber,0.414,+20%,+6%,+6%
893,Energetic Blood Sac,0.305,,+7%,+10%
894,Bionic Trunk Tissue,0.233,+16%,+10%,
895,Artificial Blood Sac,0.233,+18%,+6%,
896,Dripping Vessel,0.148,,+8%,+6%
897,Synthetic Chamber,0.148,+16%,+6%,+6%
898,Artificial Vessel,0.233,,+12%,+5%
899,Dripping Muscle,0.233,+18%,+6%,
900,Energetic Chamber,0.333,+19%,+7%,
901,Bionic Muscle,0.114,+16%,,+6%
902,Artificial Vessel,0.714,+20%,+15%,+6%
903,Artificial Heart Lump,0.21,+16%,,+8%
904,Artificial Blood Pump,0.333,+18%,+9%,
905,Synthetic Ventricle,0.229,,+9%,+7%
906,Artificial Trunk Tissue,0.248,+17%,+7%,+6%
907,Energetic Aorta,0.367,,+6%,+12%
908,Artificial Blood Sac,0.519,,+12%,+11%
909,Synthetic Trunk Tissue,0.424,,+12%,+9%
910,Synthetic Blood Sac,0.5,+19%,+12%,+5%
911,Synthetic Vessel,0.1,+16%,+6%,
912,Artificial Trunk Tissue,0.467,+20%,+9%,
913,Artificial Ventricle,0.181,+17%,,+6%
914,Synthetic Muscle,0.733,+18%,+11%,+12%
915,Synthetic Thorax,0.1,+16%,+6%,
916,Dripping Thorax,0.181,,+9%,+6%
917,Artificial Heart Lump,0.295,+18%,,+7%
918,Synthetic Aorta,0.133,+16%,+7%,
919,Energetic Vessel,0.114,,+7%,+6%
920,Dripping Thorax,0.1,+16%,+6%,
921,Synthetic Muscle,0.214,+16%,+8%,+6%
922,Dripping Blood Pump,0.576,+17%,+14%,+8%
923,Synthetic Blood Pump,0.248,+17%,+7%,+6%
924,Bionic Vessel,0.21,+16%,,+8%
925,Artificial Aorta,0.6,+19%,+15%,
926,Bionic Trunk Tissue,0.348,+16%,+12%,+6%
927,Bionic Blood Pump,0.133,+16%,+7%,
928,Synthetic Trunk Tissue,0.181,,+9%,+6%
929,Synthetic Blood Pump,0.214,,+10%,+6%
930,Artificial Ventricle,0.167,+17%,+6%,
931,Energetic Muscle,0.1,+16%,+6%,
932,Energetic Aorta,0.619,+20%,,+11%
933,Synthetic Vessel,0.348,,+14%,+6%
934,Dripping Blood Sac,0.433,+17%,+14%,
935,Energetic Chamber,0.314,+19%,,+6%
936,Artificial Chamber,0.281,,+12%,+6%
937,Dripping Thorax,0.448,+16%,+15%,+6%
938,Bionic Aorta,0.3,+19%,+6%,
939,Dripping Blood Pump,0.148,+16%,+6%,+6%
940,Dripping Aorta,0.248,,+11%,+6%
941,Bionic Chamber,0.371,,+9%,+10%
942,Bionic Thorax,0.1,+16%,+6%,
943,Artificial Chamber,0.281,,+12%,+6%
944,Dripping Blood Sac,0.114,,+7%,+6%
945,Dripping Aorta,0.267,+16%,+11%,
946,Synthetic Thorax,0.081,,+6%,+6%
947,Dripping Vessel,0.4,+18%,+11%,
948,Dripping Thorax,0.448,+18%,+11%,+6%
949,Dripping Blood Sac,0.443,,+14%,+8%
950,Energetic Heart Lump,0.333,+18%,+9%,
951,Energetic Thorax,0.448,+20%,+7%,+6%
952,Artificial Blood Pump,0.367,+17%,+12%,
953,Artificial Muscle,0.343,+18%,,+8%
954,Energetic Trunk Tissue,0.167,+16%,+8%,
955,Energetic Blood Pump,0.367,+16%,+14%,
956,Dripping Ventricle,0.467,+19%,+11%,
957,Dripping Ventricle,0.29,,+8%,+9%
958,Artificial Aorta,0.248,+18%,,+6%
959,Synthetic Chamber,0.233,+18%,+6%,
960,Energetic Muscle,0.114,+16%,,+6%
961,Artificial Blood Pump,0.333,+16%,+13%,
962,Synthetic Blood Pump,0.248,+18%,,+6%
963,Dripping Muscle,0.114,,+7%,+6%
964,Energetic Thorax,0.167,+17%,+6%,
965,Synthetic Thorax,0.133,+16%,+7%,
966,Bionic Vessel,0.167,+17%,+6%,
967,Artificial Ventricle,0.1,+16%,+6%,
968,Energetic Aorta,0.333,+19%,+7%,
969,Synthetic Aorta,0.505,+19%,,+10%
970,Synthetic Aorta,0.181,,+9%,+6%
971,Bionic Chamber,0.295,+18%,,+7%
972,Synthetic Thorax,0.167,+17%,+6%,
973,Dripping Vessel,0.267,+18%,+7%,
974,Energetic Blood Pump,0.3,+19%,+6%,+5%
975,Artificial Heart Lump,0.281,+17%,+8%,+6%
976,Synthetic Thorax,0.148,+16%,+6%,+6%
977,Artificial Ventricle,0.114,+16%,,+6%
978,Dripping Blood Sac,0.067,+16%,,+5%
979,Artificial Muscle,0.333,+17%,+11%,
980,Dripping Muscle,0.276,,+9%,+8%
981,Artificial Blood Sac,0.314,+19%,,+6%
982,Energetic Thorax,0.081,,+6%,+6%
983,Energetic Aorta,0.833,+18%,+14%,+12%
984,Artificial Muscle,0.167,+16%,+8%,
985,Bionic Heart Lump,0.176,,+6%,+8%
986,Dripping Vessel,0.333,+18%,+9%,
987,Energetic Trunk Tissue,0.214,,+10%,+6%
988,Bionic Vessel,0.114,+16%,,+6%
989,Synthetic Vessel,0.367,,+6%,+12%
990,Synthetic Muscle,0.457,+19%,,+9%
991,Artificial Muscle,0.1,+16%,+6%,
992,Artificial Vessel,0.233,+18%,+6%,
993,Bionic Trunk Tissue,0.181,,+9%,+6%
994,Dripping Chamber,0.148,+16%,+6%,+6%
995,Artificial Ventricle,0.3,+19%,+6%,
996,Bionic Blood Pump,0.114,+16%,,+6%
997,Synthetic Ventricle,0.229,+17%,,+7%
998,Dripping Trunk Tissue,0.248,+18%,,+6%
999,Bionic Aorta,0.148,+16%,+6%,+6%
1000,Synthetic Aorta,0.248,+16%,+9%,+6%
1001,Dripping Heart Lump,0.214,+16%,+8%,+6%
1002,Bionic Muscle,0.281,,+12%,+6%
1003,Dripping Blood Pump,0.381,+20%,,+6%
1004,Synthetic Trunk Tissue,0.114,+16%,,+6%
1005,Energetic Blood Sac,0.248,+18%,,+6%
1006,Energetic Ventricle,0.233,+17%,+8%,
1007,Artificial Blood Sac,0.233,+18%,+6%,
1008,Artificial Vessel,0.1,+16%,+6%,
1009,Dripping Ventricle,0.395,+19%,+6%,+7%
1010,Synthetic Muscle,0.443,,+14%,+8%
1011,Energetic Trunk Tissue,0.114,+16%,,+6%
1012,Bionic Vessel,0.248,+18%,,+6%
1013,Synthetic Muscle,0.281,,+12%,+6%
1014,Artificial Chamber,0.267,+18%,+7%,
1015,Synthetic Muscle,0.348,+16%,+12%,+6%
1016,Synthetic Chamber,0.524,,+15%,+9%
1017,Energetic Chamber,0.3,+18%,+8%,
1018,Bionic Vessel,0.181,+17%,,+6%
1019,Artificial Heart Lump,0.1,+16%,+6%,
1020,Synthetic Thorax,0.133,+16%,+7%,
1021,Energetic Blood Pump,0.467,+17%,,+12%
1022,Artificial Trunk Tissue,0.248,,+11%,+6%
1023,Energetic Thorax,0.181,+17%,,+6%
1024,Synthetic Chamber,0.2,+16%,+9%,
1025,Synthetic Muscle,0.129,,+6%,+7%
1026,Dripping Thorax,0.267,+16%,+11%,+5%
1027,Bionic Thorax,0.281,,+12%,+6%
1028,Artificial Chamber,0.081,,+6%,+6%
1029,Bionic Blood Pump,0.31,,+10%,+8%
1030,Bionic Ventricle,0.281,,+12%,+6%
1031,Synthetic Blood Sac,0.224,,+6%,+9%
1032,Dripping Blood Sac,0.081,,+6%,+6%
1033,Artificial Aorta,0.181,,+9%,+6%
1034,Artificial Muscle,0.362,+19%,,+7%
1035,Energetic Blood Sac,0.214,,+10%,+6%
1036,Dripping Ventricle,0.314,+19%,,+6%
1037,Energetic Vessel,0.381,+20%,,+6%
1038,Synthetic Vessel,0.4,+19%,+9%,
1039,Dripping Aorta,0.114,+16%,,+6%
1040,Artificial Aorta,0.148,+16%,+6%,+6%
1041,Artificial Vessel,0.324,+17%,,+9%
1042,Energetic Blood Sac,0.5,,+10%,+12%
1043,Dripping Trunk Tissue,0.248,+18%,,+6%
1044,Artificial Muscle,0.295,+18%,,+7%
1045,Synthetic Blood Pump,0.233,+16%,+10%,
1046,Bionic Chamber,0.443,,+14%,+8%
1047,Bionic Ventricle,0.51,+20%,+6%,+8%
1048,Bionic Thorax,0.2,+16%,+9%,
1049,Artificial Heart Lump,0.181,+17%,,+6%
1050,Artificial Thorax,0.314,,+13%,+6%
1051,Energetic Aorta,0.467,+19%,+11%,
1052,Synthetic Vessel,0.481,+19%,+10%,+6%
1053,Synthetic Aorta,0.333,+17%,+11%,
1054,Synthetic Blood Pump,0.414,+16%,+14%,+6%
1055,Dripping Ventricle,0.2,+16%,+9%,
1056,Energetic Blood Pump,0.148,,+8%,+6%
1057,Bionic Vessel,0.352,+16%,,+11%
1058,Artificial Thorax,0.2,+16%,+9%,
1059,Energetic Chamber,0.167,+17%,+6%,
1060,Bionic Muscle,0.1,+16%,+6%,
1061,Energetic Trunk Tissue,0.6,+16%,+11%,+12%
1062,Artificial Blood Pump,0.314,+19%,,+6%
1063,Dripping Chamber,0.114,+16%,,+6%
1064,Synthetic Chamber,0.167,+17%,+6%,
1065,Artificial Trunk Tissue,0.114,+16%,,+6%
1066,Bionic Blood Sac,0.381,+20%,,+6%
1067,Bionic Ventricle,0.167,+17%,+6%,
1068,Energetic Vessel,0.267,+16%,+11%,
1069,Energetic Blood Sac,0.381,+20%,,+6%
1070,Energetic Thorax,0.167,+16%,+8%,
1071,Bionic Chamber,0.148,,+8%,+6%
1072,Energetic Chamber,0.081,,+6%,+6%
1073,Synthetic Aorta,0.524,+16%,+13%,+9%
1074,Bionic Muscle,0.081,,+6%,+6%
1075,Artificial Muscle,0.5,+20%,+10%,
